phrase l2,surprisal_phrase l2,sentence l2,surprisal_sentence l2,phrase ru,surprisal_phrase ru,sentence ru,surprisal_sentence ru,literal translation,surprisal_literal translation,phrase ru with literal,surprisal_phrase ru with literal
a zasię,"{'a': 13.177331924438477, 'zasie': 33.22186613082886}","a zasię! to była, podobna, pierwsza kokota w warszawie!","{'a': 13.478178024291992, 'zasie!': 39.691144943237305, 'to': 5.385349273681641, 'byla,': 26.21210479736328, 'podobna,': 49.647085189819336, 'pierwsza': 40.03389883041382, 'kokota': 23.746868133544922, 'w': 6.495968818664551, 'warszawie!': 44.35087871551514}",как бы не так,"{'как': 15.88730239868164, 'бы': 4.362787246704102, 'не': 12.936285018920898, 'так': 10.67026138305664}","как бы не так! она ж была, говорят, первейшая кокотка в варшаве!","{'как': 19.150257110595703, 'бы': 4.441812515258789, 'не': 13.884101867675781, 'так!': 23.642154693603516, 'она': 11.527196884155273, 'ж': 11.379920959472656, 'была,': 22.711347579956055, 'говорят,': 33.04338836669922, 'первейшая': 40.74696159362793, 'кокотка': 28.039074897766113, 'в': 9.427605628967285, 'варшаве!': 41.37649154663086}",но же,"{'но': 14.68529987335205, 'же': 9.972959518432617}","но же! она ж была, говорят, первейшая кокотка в варшаве!","{'но': 19.977561950683594, 'же!': 17.63306474685669, 'она': 10.318142890930176, 'ж': 11.688749313354492, 'была,': 20.79537296295166, 'говорят,': 33.275489807128906, 'первейшая': 41.42895984649658, 'кокотка': 27.81468677520752, 'в': 8.611907958984375, 'варшаве!': 41.29064655303955}"
czy jeno,"{'czy': 27.969412803649902, 'jeno': 21.99118709564209}","ha! orłowe gniazdo, ale nie wiadomo, czy się orzeł w nim znajdzie, jako był wiśniowiecki, czy jeno wrona?.","{'ha!': 25.049344062805176, 'orlowe': 26.157321453094482, 'gniazdo,': 54.51979875564575, 'ale': 18.103443145751953, 'nie': 16.258960723876953, 'wiadomo,': 47.20953321456909, 'czy': 25.034229278564453, 'sie': 17.12832546234131, 'orzel': 24.59688091278076, 'w': 7.778143882751465, 'nim': 13.69439172744751, 'znajdzie,': 58.26308250427246, 'jako': 27.766157150268555, 'byl': 19.94810962677002, 'wisniowiecki,': 62.97984170913696, 'jeno': 22.956218719482422, 'wrona?.': 47.32947540283203}",всего-навсего,{'всего-навсего': 57.04875183105469},"гнездо-то орлиное, да известно, орел ли в нем окажется, каким вишневецкий был, или всего-навсего ворона?","{'гнездо-то': 68.26002788543701, 'орлиное,': 48.719560623168945, 'да': 12.233692169189453, 'известно,': 22.951522827148438, 'орел': 22.266239166259766, 'ли': 8.731698989868164, 'в': 14.742086410522461, 'нем': 19.689176559448242, 'окажется,': 27.188132286071777, 'каким': 20.222537994384766, 'вишневецкий': 34.93219566345215, 'был,': 17.031051635742188, 'или': 11.6637601852417, 'всего-навсего': 57.48533535003662, 'ворона?': 19.695979118347168}",что один,"{'что': 16.803607940673828, 'один': 7.301572799682617}","гнездо-то орлиное, да известно, орел ли в нем окажется, каким вишневецкий был, или что один ворона?","{'гнездо-то': 67.96483707427979, 'орлиное,': 48.837035179138184, 'да': 12.329520225524902, 'известно,': 22.752440452575684, 'орел': 22.15371322631836, 'ли': 8.650554656982422, 'в': 14.87254524230957, 'нем': 19.920255661010742, 'окажется,': 27.46767807006836, 'каким': 19.922229766845703, 'вишневецкий': 35.01914691925049, 'был,': 16.769362449645996, 'или': 12.224133491516113, 'что': 8.262792587280273, 'один': 9.783609390258789, 'ворона?': 23.72315549850464}"
nie bacząc na,"{'nie': 24.924180030822754, 'baczac': 34.59935188293457, 'na': 14.314197540283203}","jeden z krzyżaków, nie bacząc na rozkaz brania żywcem, zamierzył się do pchnięcia w gardło.","{'jeden': 23.157411098480225, 'z': 9.66032886505127, 'krzyzakow,': 55.75148630142212, 'nie': 22.906173706054688, 'baczac': 37.040255546569824, 'na': 12.827152252197266, 'rozkaz': 28.866265296936035, 'brania': 26.613496780395508, 'zywcem,': 59.62604522705078, 'zamierzyl': 49.079291343688965, 'sie': 17.13152503967285, 'do': 8.481803894042969, 'pchniecia': 52.751797676086426, 'w': 9.281434059143066, 'gardlo.': 32.540358543395996}",несмотря на,"{'несмотря': 21.549606323242188, 'на': 7.645893096923828}","один их крестоносцев, несмотря на приказ брать живьем, примеривался к удару в горло.","{'один': 20.496337890625, 'их': 8.806414604187012, 'крестоносцев,': 35.550658226013184, 'несмотря': 17.867286682128906, 'на': 13.505498886108398, 'приказ': 19.742826461791992, 'брать': 12.207841873168945, 'живьем,': 28.085459232330322, 'примеривался': 50.77570152282715, 'к': 12.17822265625, 'удару': 33.0806884765625, 'в': 13.718815803527832, 'горло.': 29.450897216796875}",не заботясь о,"{'не': 14.192476272583008, 'заботясь': 26.41146755218506}","один их крестоносцев, не заботясь о приказ брать живьем, примеривался к удару в горло.","{'один': 21.46739959716797, 'их': 9.149118423461914, 'крестоносцев,': 40.9145622253418, 'не': 15.193049430847168, 'заботясь': 32.91458225250244}"
w końcu,"{'w': 16.109167098999023, 'koncu': 26.30482769012451}","tę świątynię na szczycie wzgórza wzniesiono w końcu ix wieku, za czasów panowania króla yasovarmana.","{'te': 14.056528091430664, 'swiatynie': 30.730567932128906, 'na': 9.264793395996094, 'szczycie': 53.067241191864014, 'wzgorza': 32.6073203086853, 'wzniesiono': 43.21253204345703, 'w': 10.304594039916992, 'koncu': 23.797000885009766, 'ix': 13.438152313232422, 'wieku,': 41.14217948913574, 'za': 15.965994834899902, 'czasow': 35.454917430877686, 'panowania': 36.28678321838379, 'krola': 27.09043025970459, 'yasovarmana.': 58.15340042114258}",в конце,"{'в': 12.42815113067627, 'конце': 12.266169548034668}","этот храм на вершине холма был построен в конце ix века, во времена правления короля яшовармана.","{'этот': 22.71837615966797, 'храм': 8.864006996154785, 'на': 9.922687530517578, 'вершине': 20.789043426513672, 'холма': 11.867318153381348, 'был': 5.207950592041016, 'построен': 16.475120544433594, 'в': 7.383047103881836, 'конце': 19.203832626342773, 'ix': 19.6218318939209, 'века,': 13.284085273742676, 'во': 19.282806396484375, 'времена': 17.929412841796875, 'правления': 11.99521541595459, 'короля': 8.678003311157227, 'яшовармана.': 49.658507347106934}",к концу,"{'к': 15.099363327026367, 'концу': 13.720951080322266}","этот храм на вершине холма был построен к концу ix века, во времена правления короля яшовармана.","{'этот': 22.6162052154541, 'храм': 9.084521293640137, 'на': 9.53271770477295, 'вершине': 20.38813018798828, 'холма': 11.96768569946289, 'был': 5.2710371017456055, 'построен': 16.341827392578125, 'к': 11.1644287109375, 'концу': 19.036046981811523, 'ix': 16.178184509277344, 'века,': 13.219618797302246, 'во': 18.94190216064453, 'времена': 17.9583740234375, 'правления': 11.988661766052246, 'короля': 8.815403938293457, 'яшовармана.': 49.422383308410645}"
u boku,"{'u': 14.312084197998047, 'boku': 22.498825073242188}","wiosna idzie, pomyślał sobie reynevan, idąc u boku szarleja rozmokłą miedzą.","{'wiosna': 27.559428215026855, 'idzie,': 36.428478717803955, 'pomyslal': 43.35712718963623, 'sobie': 26.516647338867188, 'reynevan,': 50.54467487335205, 'idac': 24.40636920928955, 'u': 8.686927795410156, 'boku': 19.566951274871826, 'szarleja': 40.18594741821289, 'rozmokla': 34.617756843566895, 'miedza.': 35.48599910736084}",рядом с,"{'рядом': 19.55486488342285, 'с': 9.347904205322266}","«весна идет», – подумал про себя рейневан, идя рядом с шарлем по меже, которая сильно размокла.","{'«весна': 38.900442123413086, 'идет»,': 20.680463790893555, '–': 10.051475524902344, 'подумал': 15.08720588684082, 'про': 11.497844696044922, 'себя': 15.881418228149414, 'рейневан,': 47.66439390182495, 'идя': 23.92609405517578, 'рядом': 6.588473796844482, 'с': 12.464004516601562, 'шарлем': 28.2814359664917, 'по': 14.093996047973633, 'меже,': 34.94934129714966, 'которая': 23.507497787475586, 'сильно': 14.502763748168945, 'размокла.': 46.70051574707031}",у бока,"{'у': 13.740212440490723, 'бока': 14.244377136230469}","«весна идет», – подумал про себя рейневан, идя у бока шарлем по меже, которая сильно размокла.","{'«весна': 38.698936462402344, 'идет»,': 20.8345308303833, '–': 9.975374221801758, 'подумал': 15.052637100219727, 'про': 11.358613967895508, 'себя': 15.97622299194336, 'рейневан,': 47.222816467285156, 'идя': 24.250240325927734, 'у': 11.692315101623535, 'бока': 15.938848495483398, 'шарлем': 18.075615882873535, 'по': 12.824431419372559, 'меже,': 36.08553123474121, 'которая': 23.639362335205078, 'сильно': 14.301870346069336, 'размокла.': 46.21039581298828}"
aż do,"{'az': 16.367351531982422, 'do': 6.472419261932373}","nieboskłon ściemniał aż do głębokiego mroku zimnego kosmosu, weszli na orbitę ziemi.","{'niebosklon': 62.075483322143555, 'sciemnial': 39.417819023132324, 'az': 15.841365337371826, 'do': 9.374251365661621, 'glebokiego': 47.10035514831543, 'mroku': 29.433734893798828, 'zimnego': 34.09269952774048, 'kosmosu,': 47.532161235809326, 'weszli': 35.49772644042969, 'na': 8.876194953918457, 'orbite': 27.58776330947876, 'ziemi.': 34.63172149658203}",вплоть до,"{'вплоть': 27.83278465270996, 'до': 5.164404392242432}",небосклон потемнел вплоть до глубинного мрака холодного космоса – они вошли на орбиту земли.,"{'небосклон': 59.63004970550537, 'потемнел': 28.297505378723145, 'вплоть': 13.87774658203125, 'до': 6.902724266052246, 'глубинного': 33.10856246948242, 'мрака': 16.583724975585938, 'холодного': 7.53875207901001, 'космоса': 9.576484680175781, '–': 9.554030418395996, 'они': 12.624117851257324, 'вошли': 15.573701858520508, 'на': 14.40157413482666, 'орбиту': 22.633270263671875, 'земли.': 20.343039512634277}",аж до,"{'аж': 17.281036376953125, 'до': 5.451274871826172}",небосклон потемнел аж до глубинного мрака холодного космоса – они вошли на орбиту земли.,"{'небосклон': 59.328362464904785, 'потемнел': 27.764060020446777, 'аж': 13.282990455627441, 'до': 8.497417449951172, 'глубинного': 30.89386749267578, 'мрака': 16.671178817749023, 'холодного': 7.446804046630859, 'космоса': 9.689196586608887, '–': 9.534469604492188, 'они': 12.478384017944336, 'вошли': 15.591519355773926, 'на': 14.265405654907227, 'орбиту': 22.597482681274414, 'земли.': 20.353270053863525}"
w postaci,"{'w': 15.519013404846191, 'postaci': 31.934905529022217}","ponieważ strome stoki są w stanie utrzymać jedynie ograniczoną ilość śniegu, jego nadmiar będzie staczał się w postaci lawiny.","{'poniewaz': 38.432127952575684, 'strome': 23.881649017333984, 'stoki': 24.80961513519287, 'sa': 13.165694236755371, 'w': 8.98141098022461, 'stanie': 19.89370632171631, 'utrzymac': 53.48659801483154, 'jedynie': 37.85959720611572, 'ograniczona': 60.81998252868652, 'ilosc': 23.547659873962402, 'sniegu,': 43.09878158569336, 'jego': 22.263495445251465, 'nadmiar': 41.70606231689453, 'bedzie': 35.94659423828125, 'staczal': 33.40671157836914, 'sie': 17.688016891479492, 'postaci': 30.697330951690674, 'lawiny.': 43.57817840576172}",в виде,"{'в': 12.0051908493042, 'виде': 12.440286636352539}","крутые склоны способны удерживать только ограниченное количество снега, и его избыточные объемы сходят в виде лавин.","{'крутые': 28.032655715942383, 'склоны': 25.474241256713867, 'способны': 14.425209045410156, 'удерживать': 13.38015365600586, 'только': 5.5346479415893555, 'ограниченное': 29.966370582580566, 'количество': 13.113039016723633, 'снега,': 23.239776611328125, 'и': 13.529718399047852, 'его': 14.324931144714355, 'избыточные': 27.8226318359375, 'объемы': 24.548921585083008, 'сходят': 34.02159881591797, 'в': 13.293914794921875, 'виде': 19.955467224121094, 'лавин.': 38.43269348144531}",в облике,"{'в': 12.05770492553711, 'облике': 15.199400901794434}","крутые склоны способны удерживать только ограниченное количество снега, и его избыточные объемы сходят в облике лавин.","{'крутые': 28.290920734405518, 'склоны': 25.59505558013916, 'способны': 14.452373504638672, 'удерживать': 13.423820495605469, 'только': 5.528348922729492, 'ограниченное': 30.1738920211792, 'количество': 13.360380172729492, 'снега,': 23.309602737426758, 'и': 13.644196510314941, 'его': 14.456293106079102, 'избыточные': 27.94954776763916, 'объемы': 24.710932731628418, 'сходят': 34.3495569229126, 'в': 13.025404930114746, 'облике': 22.677854537963867, 'лавин.': 37.2470588684082}"
od strony,"{'od': 17.02348518371582, 'strony': 20.067376613616943}",od strony bramy wrocławskiej słychać było strzały.,"{'od': 13.759540557861328, 'strony': 19.9232439994812, 'bramy': 19.712751388549805, 'wroclawskiej': 66.83950471878052, 'slychac': 30.561808109283447, 'bylo': 17.53868532180786, 'strzaly.': 31.440536499023438}",со стороны,"{'со': 15.020548820495605, 'стороны': 10.508238792419434}",со стороны вроцлавских ворот были слышны выстрелы.,"{'со': 18.559865951538086, 'стороны': 10.816388130187988, 'вроцлавских': 48.121742248535156, 'ворот': 15.742353439331055, 'были': 8.28991985321045, 'слышны': 17.046152114868164, 'выстрелы.': 23.65704345703125}",от стороны,"{'от': 16.9440860748291, 'стороны': 8.887392044067383}",от стороны вроцлавских ворот были слышны выстрелы.,"{'от': 20.103757858276367, 'стороны': 9.215274810791016, 'вроцлавских': 43.28960180282593, 'ворот': 15.224666595458984, 'были': 9.260311126708984, 'слышны': 17.40132713317871, 'выстрелы.': 23.467302322387695}"
z powodu,"{'z': 15.075194358825684, 'powodu': 27.243818283081055}","na prostokątnej generalskiej twarzy lemchena pojawiły się zmarszczki oznaczające ni to życzliwy uśmiech, ni to strapienie z powodu odrażającej aury, lub też, być może, z trudem opanowywaną chęć kichnięcia.","{'na': 12.480290412902832, 'prostokatnej': 44.05822467803955, 'generalskiej': 41.560556411743164, 'twarzy': 27.187052726745605, 'lemchena': 29.675358295440674, 'pojawily': 35.37270641326904, 'sie': 16.60237407684326, 'zmarszczki': 50.22587585449219, 'oznaczajace': 63.53513288497925, 'ni': 21.561079025268555, 'to': 10.302078247070312, 'zyczliwy': 54.20549774169922, 'usmiech,': 46.8134331703186, 'strapienie': 32.76889514923096, 'z': 13.578594207763672, 'powodu': 25.396504878997803, 'odrazajacej': 65.05497169494629, 'aury,': 29.001948356628418, 'lub': 22.928906440734863, 'tez,': 27.04459857940674, 'byc': 21.070918083190918, 'moze,': 28.35714101791382, 'trudem': 27.815815925598145, 'opanowywana': 52.30225372314453, 'chec': 17.559616088867188, 'kichniecia.': 67.74866724014282}",по поводу,"{'по': 13.15157413482666, 'поводу': 13.329193115234375}","прямоугольное генеральское лицо его собралось в складки, означающие не то приветливую улыбку, не то скорбь по поводу дурной погоды, а может быть, с трудом обуздываемое желание чихнуть.","{'прямоугольное': 51.012932777404785, 'генеральское': 34.572482109069824, 'лицо': 12.966485023498535, 'его': 12.423788070678711, 'собралось': 19.305770874023438, 'в': 10.124821662902832, 'складки,': 31.946192741394043, 'означающие': 38.078134536743164, 'не': 16.569265365600586, 'то': 7.589276313781738, 'приветливую': 31.78654384613037, 'улыбку,': 25.575237274169922, 'скорбь': 15.73747444152832, 'по': 7.562103271484375, 'поводу': 19.204957962036133, 'дурной': 15.809147834777832, 'погоды,': 17.870469093322754}",с повода,"{'с': 12.63229751586914, 'повода': 13.942440032958984}","прямоугольное генеральское лицо его собралось в складки, означающие не то приветливую улыбку, не то скорбь с повода дурной погоды, а может быть, с трудом обуздываемое желание чихнуть.","{'прямоугольное': 51.09260654449463, 'генеральское': 34.377997398376465, 'лицо': 12.993718147277832, 'его': 12.381860733032227, 'собралось': 19.335529327392578, 'в': 10.207966804504395, 'складки,': 31.946284294128418, 'означающие': 38.190303802490234, 'не': 16.430099487304688, 'то': 7.58866024017334, 'приветливую': 32.037001609802246, 'улыбку,': 25.364110946655273, 'скорбь': 15.422317504882812, 'с': 9.025840759277344, 'повода': 18.617351531982422, 'дурной': 10.286360740661621, 'погоды,': 17.598351001739502}"
na mocy,"{'na': 17.37822914123535, 'mocy': 23.124058723449707}","na mocy rozejmu i układu, wymuszonego na księciu oławskim ludwiku, udostępniono im szpital świętego świerada.","{'na': 7.798595428466797, 'mocy': 23.4252290725708, 'rozejmu': 40.515400886535645, 'i': 9.014915466308594, 'ukladu,': 39.32833766937256, 'wymuszonego': 53.24336814880371, 'ksieciu': 36.271955490112305, 'olawskim': 45.067089557647705, 'ludwiku,': 43.8037805557251, 'udostepniono': 63.890671730041504, 'im': 10.115152359008789, 'szpital': 32.82728385925293, 'swietego': 46.7647910118103, 'swierada.': 35.31776714324951}",в силу,"{'в': 12.719805717468262, 'силу': 10.27974796295166}","в силу перемирия и договора, к которому принудили олавского князя людвика, их пустили в госпиталь cвятого cверада.","{'в': 18.543737411499023, 'силу': 13.187029838562012, 'перемирия': 27.90845489501953, 'и': 14.009191513061523, 'договора,': 26.2926607131958, 'к': 17.841428756713867, 'которому': 14.821527481079102, 'принудили': 29.974872589111328}",на силу,"{'на': 11.616718292236328, 'силу': 8.176799774169922}","на силу перемирия и договора, к которому принудили олавского князя людвика, их пустили в госпиталь cвятого cверада.","{'на': 16.85715103149414, 'силу': 11.57824993133545, 'перемирия': 25.668378829956055, 'и': 13.901216506958008, 'договора,': 25.56401252746582, 'к': 17.62457847595215, 'которому': 14.73260498046875, 'принудили': 30.117708206176758}"
niedaleko za,"{'niedaleko': 42.28689527511597, 'za': 9.58255386352539}","tak więc przerwy robili na świeżym powietrzu. niedaleko za siewierzem, pośród przydrożnej brzeziny.","{'tak': 21.451186180114746, 'wiec': 23.81774139404297, 'przerwy': 42.736595153808594, 'robili': 32.64351415634155, 'na': 13.172855377197266, 'swiezym': 33.11316728591919, 'powietrzu.': 62.20065212249756, 'niedaleko': 39.37531042098999, 'za': 9.799898147583008, 'siewierzem,': 51.87888050079346, 'posrod': 30.631772994995117, 'przydroznej': 55.018503189086914, 'brzeziny.': 53.47911596298218}",недалеко от,"{'недалеко': 27.862771034240723, 'от': 7.8700032234191895}","так что привалы они делали на свежем воздухе. недалеко от севежа, среди придорожного березняка.","{'так': 18.988765716552734, 'что': 7.340951919555664, 'привалы': 30.335030555725098, 'они': 14.125706672668457, 'делали': 14.028098106384277, 'на': 9.648965835571289, 'свежем': 18.003816604614258, 'воздухе.': 26.319787979125977, 'недалеко': 11.876381874084473, 'от': 12.702762603759766, 'севежа,': 41.47971248626709, 'среди': 17.220840454101562, 'придорожного': 30.9127140045166, 'березняка.': 43.465779304504395}",недалеко за,"{'недалеко': 28.47505474090576, 'за': 7.326523303985596}","так что привалы они делали на свежем воздухе. недалеко за севежа, среди придорожного березняка.","{'так': 18.90526580810547, 'что': 7.198407173156738, 'привалы': 30.09531879425049, 'они': 14.339208602905273, 'делали': 13.853778839111328, 'на': 9.205643653869629, 'свежем': 18.085426330566406, 'воздухе.': 26.18703269958496, 'недалеко': 11.88123607635498, 'за': 13.321660041809082, 'севежа,': 37.03240394592285, 'среди': 17.505159378051758, 'придорожного': 30.874516487121582, 'березняка.': 42.88902950286865}"
na koszt,"{'na': 15.801165580749512, 'koszt': 27.444561004638672}",w całym kraju korzysta z porady lekarskiej na koszt właścicieli 41% a wcale jej nie doznaje 59.,"{'w': 12.273476600646973, 'calym': 22.291122436523438, 'kraju': 32.35307025909424, 'korzysta': 41.218021869659424, 'z': 10.52896785736084, 'porady': 25.15553855895996, 'lekarskiej': 49.18859910964966, 'na': 9.860588073730469, 'koszt': 27.836132526397705, 'wlascicieli': 52.1261510848999, '41%': 24.4075345993042, 'a': 8.165643692016602, 'wcale': 28.64128828048706, 'jej': 14.23757553100586, 'nie': 16.461522102355957, 'doznaje': 30.70716953277588, '59.': 17.91871166229248}",за счет,"{'за': 12.657474517822266, 'счет': 10.097530364990234}","во всей стране пользуется медицинской помощью за счет владельцев сорок один процент, а вовсе ее не имеют пятьдесят девять процентов.","{'во': 19.168521881103516, 'всей': 7.38375186920166, 'стране': 14.091373443603516, 'пользуется': 15.159375190734863, 'медицинской': 9.00576114654541, 'помощью': 10.551223754882812, 'за': 12.045305252075195, 'счет': 20.265735626220703, 'владельцев': 17.94416046142578, 'сорок': 6.919553279876709, 'один': 5.005788803100586, 'процент,': 22.381115913391113}",на расходы,"{'на': 13.262908935546875, 'расходы': 12.337287902832031}","во всей стране пользуется медицинской помощью на расходы владельцев сорок один процент, а вовсе ее не имеют пятьдесят девять процентов.","{'во': 19.38567543029785, 'всей': 7.47953987121582, 'стране': 14.309247016906738, 'пользуется': 15.239550590515137, 'медицинской': 9.33962631225586, 'помощью': 10.783940315246582, 'на': 11.6526517868042, 'расходы': 19.786468505859375, 'владельцев': 11.196632385253906, 'сорок': 7.561152458190918, 'один': 4.962741851806641, 'процент,': 22.299304962158203}"
po skończonym,"{'po': 16.5277099609375, 'skonczonym': 39.71144676208496}","zadowolę się jałmużną, datkiem jakim skromnym, a i to nie z góry bynajmniej, lecz po skończonym dziele.","{'zadowole': 39.324673652648926, 'sie': 16.758426666259766, 'jalmuzna,': 56.39555788040161, 'datkiem': 38.44439220428467, 'jakim': 24.74919319152832, 'skromnym,': 42.18965291976929, 'a': 10.508774757385254, 'i': 8.062734603881836, 'to': 6.41330623626709, 'nie': 18.01601505279541, 'z': 8.517152786254883, 'gory': 16.272890090942383, 'bynajmniej,': 67.77172517776489, 'lecz': 22.02925682067871, 'po': 7.030773162841797, 'skonczonym': 40.04831886291504, 'dziele.': 36.0772762298584}",по окончании,"{'по': 12.690248489379883, 'окончании': 13.581157684326172}","удовлетворюсь подаянием, весьма скромным подаянием, к тому же отнюдь не вперед, а лишь по окончании дела.","{'удовлетворюсь': 55.550697326660156, 'подаянием,': 56.50809860229492, 'весьма': 15.04782485961914, 'скромным': 29.180562019348145, 'к': 17.300003051757812, 'тому': 12.596647262573242, 'же': 14.164355278015137, 'отнюдь': 18.02095603942871, 'не': 11.737195014953613, 'вперед,': 25.532724380493164}",у ученого,"{'у': 14.605552673339844, 'ученого': 12.189290046691895}","удовлетворюсь подаянием, весьма скромным подаянием, к тому же отнюдь не вперед, а лишь у ученого дела.","{'удовлетворюсь': 55.77275562286377, 'подаянием,': 56.38428211212158, 'весьма': 15.4315767288208, 'скромным': 28.987207412719727, 'к': 17.298664093017578, 'тому': 12.623056411743164, 'же': 13.992878913879395, 'отнюдь': 17.979215621948242, 'не': 11.64883804321289, 'вперед,': 25.408780574798584}"
na uwadze,"{'na': 17.040691375732422, 'uwadze': 32.79660987854004}",klasyfikacji skazanych dokonuje się mając na uwadze następujące cechy.,"{'klasyfikacji': 61.01675033569336, 'skazanych': 42.386911392211914, 'dokonuje': 37.25112819671631, 'sie': 17.28043556213379, 'majac': 22.96750545501709, 'na': 9.487545013427734, 'uwadze': 32.255817890167236, 'nastepujace': 51.01310729980469, 'cechy.': 33.33840751647949}",с учетом,"{'с': 11.79158878326416, 'учетом': 14.000218391418457}",классификация осужденных происходит с учетом следующих особенностей.,"{'классификация': 31.44236469268799, 'осужденных': 22.670424461364746, 'происходит': 12.582935333251953, 'с': 6.650038242340088, 'учетом': 18.647537231445312, 'следующих': 9.958345413208008, 'особенностей.': 20.23179817199707}",с уважением,"{'с': 12.969803810119629, 'уважением': 9.89202880859375}",классификация осужденных происходит с уважением следующих особенностей.,"{'классификация': 31.389723777770996, 'осужденных': 22.60720729827881, 'происходит': 12.60851764678955, 'с': 6.7534966468811035, 'уважением': 16.08420753479004, 'следующих': 8.198802947998047, 'особенностей.': 19.461831092834473}"
