phrase l2,surprisal_phrase l2,sentence l2,surprisal_sentence l2,phrase ru,surprisal_phrase ru,sentence ru,surprisal_sentence ru,literal translation,surprisal_literal translation,phrase ru with literal,surprisal_phrase ru with literal
nieledwie,{'nieledwie': 33.15664291381836},"ale baśka moja nieledwie w waćpanny leciech dlatego poczuwam się w tym aby zaś miała czasem jakowąś uciechę grzeczną, a młodemu wiekowi przystojną.","{'ale': 0.0, 'baska': 20.485365867614746, 'moja': 12.674041748046875, 'nieledwie': 28.142590522766113, 'w': 2.3499107360839844, 'wacpanny': 30.831127166748047, 'leciech': 18.07682514190674, 'dlatego': 16.391812324523926, 'poczuwam': 23.334566116333008, 'sie': 5.861440658569336, 'tym': 6.2478132247924805, 'aby': 9.791501998901367, 'zas': 8.44272232055664, 'miala': 19.10202980041504, 'czasem': 13.6825532913208, 'jakowas': 17.470131874084473, 'ucieche': 20.903971672058105, 'grzeczna,': 17.50243091583252, 'a': 2.4940643310546875, 'mlodemu': 23.071040153503418, 'wiekowi': 15.476503372192383, 'przystojna.': 24.385326385498047}",почти что,"{'почти': 0.0, 'что': 4.318419456481934}","а вот баська моя почти что тебе ровесница и я стараюсь чтобы у нее порой бывали приятные развлечения, подобающие молодому возрасту.","{'а': 0.0, 'вот': 5.885417938232422, 'баська': 17.94808292388916, 'моя': 3.6580886840820312, 'почти': 7.253857135772705, 'что': 3.8231639862060547, 'тебе': 9.023245811462402, 'ровесница': 2.1437692642211914, 'и': 3.232656478881836, 'я': 3.466824531555176, 'стараюсь': 8.253575325012207, 'чтобы': 4.970693588256836, 'у': 2.532968521118164, 'нее': 1.3318548202514648, 'порой': 11.929657936096191, 'бывали': 5.287344932556152, 'приятные': 6.469850540161133, 'развлечения,': 9.252225875854492, 'подобающие': 13.530075073242188, 'молодому': 6.754237174987793, 'возрасту.': 3.098400115966797}",лишь не,"{'лишь': 8.208267211914062, 'не': 4.2798357009887695}","а вот баська моя лишь не тебе ровесница и я стараюсь чтобы у нее порой бывали приятные развлечения, подобающие молодому возрасту.","{'а': 0.0, 'вот': 5.885417938232422, 'баська': 17.94808292388916, 'моя': 3.6580886840820312, 'лишь': 10.473735809326172, 'не': 6.2511305809021, 'тебе': 10.230195045471191, 'ровесница': 9.01269817352295, 'и': 3.114630699157715, 'я': 4.343951225280762, 'стараюсь': 8.009124755859375, 'чтобы': 4.956523895263672, 'у': 2.951305389404297, 'нее': 1.413797378540039, 'порой': 11.684859275817871, 'бывали': 5.131689071655273, 'приятные': 6.041644096374512, 'развлечения,': 8.958763122558594, 'подобающие': 13.291756629943848, 'молодому': 6.73271369934082, 'возрасту.': 2.953327178955078}"
to mianowicie,"{'to': 0.0, 'mianowicie': 37.51709508895874}","jeden z praskich mentorów reynevana usiłował dowodzić odnośnie lotów czarodziejskich, a to mianowicie, że są one poddane kontroli mentalnej wysmarowanej maścią lotną czarownicy lub czarownika.","{'jeden': 10.46520709991455, 'z': 6.26515007019043, 'praskich': 26.79289436340332, 'mentorow': 18.613739013671875, 'reynevana': 33.57749080657959, 'usilowal': 22.36916160583496, 'dowodzic': 17.349504470825195, 'odnosnie': 21.57660961151123, 'lotow': 12.399974822998047, 'czarodziejskich,': 27.05069065093994, 'a': 2.6540489196777344, 'to': 4.514921188354492, 'mianowicie,': 26.65263557434082, 'ze': 4.053227424621582, 'sa': 8.15403938293457, 'one': 8.16412353515625, 'poddane': 16.10662078857422, 'kontroli': 13.140534400939941, 'mentalnej': 15.995759010314941, 'wysmarowanej': 29.085331916809082, 'mascia': 19.88258934020996, 'lotna': 18.816396713256836, 'czarownicy': 16.308436393737793, 'lub': 8.029563903808594, 'czarownika.': 16.749629974365234}",именно что,"{'именно': 0.0, 'что': 4.135453224182129}","один из пражских менторов рейневана говорил относительно магических полетов, а именно, что они подчиняются ментальному контролю намазавшегося летной субстанцией колдуна либо колдуньи.","{'один': 0.0, 'из': 1.7960548400878906, 'пражских': 12.758636474609375, 'менторов': 10.396044731140137, 'рейневана': 22.428114891052246, 'говорил': 6.313101768493652, 'относительно': 9.342761993408203, 'магических': 10.753717422485352, 'полетов,': 8.472084999084473, 'а': 2.629913330078125, 'именно,': 5.9170637130737305, 'что': 0.6431846618652344, 'они': 2.8574323654174805, 'подчиняются': 7.433720588684082, 'ментальному': 9.637638092041016, 'контролю': 0.8563556671142578, 'намазавшегося': 29.68040943145752, 'летной': 10.943795204162598, 'субстанцией': 6.968622207641602, 'колдуна': 3.9035730361938477, 'либо': 7.094386100769043, 'колдуньи.': 4.146076202392578}",то именно,"{'то': 0.0, 'именно': 7.403339862823486}","один из пражских менторов рейневана говорил относительно магических полетов, а то именно они подчиняются ментальному контролю намазавшегося летной субстанцией колдуна либо колдуньи.","{'один': 0.0, 'из': 1.7960548400878906, 'пражских': 12.758636474609375, 'менторов': 10.396044731140137, 'рейневана': 22.428114891052246, 'говорил': 6.313101768493652, 'относительно': 9.342761993408203, 'магических': 10.753717422485352, 'полетов,': 8.472084999084473, 'а': 2.629913330078125, 'то': 6.007244110107422, 'именно': 9.566215515136719, 'они': 3.0748863220214844, 'подчиняются': 12.221094131469727, 'ментальному': 8.187275886535645, 'контролю': 0.6314258575439453, 'намазавшегося': 28.74139404296875, 'летной': 11.696160316467285, 'субстанцией': 7.178125381469727, 'колдуна': 4.349340438842773, 'либо': 9.137038230895996, 'колдуньи.': 3.874423027038574}"
a zasię,"{'a': 0.0, 'zasie': 19.555970191955566}","a zasię! to była, podobna, pierwsza kokota w warszawie!","{'a': 0.0, 'zasie!': 26.20707130432129, 'to': 8.955880165100098, 'byla,': 13.953116416931152, 'podobna,': 16.407906532287598, 'pierwsza': 11.957351684570312, 'kokota': 17.635461807250977, 'w': 4.379271507263184, 'warszawie!': 16.493425369262695}",как бы не так,"{'как': 0.0, 'бы': 4.55210018157959, 'не': 3.0606861114501953, 'так': 2.241331100463867}","как бы не так! она ж была, говорят, первейшая кокотка в варшаве!","{'как': 0.0, 'бы': 4.552102088928223, 'не': 3.0606861114501953, 'так!': 3.8768224716186523, 'она': 5.827159881591797, 'ж': 5.788740158081055, 'была,': 9.018675804138184, 'говорят,': 8.354244232177734, 'первейшая': 11.262592315673828, 'кокотка': 8.355805397033691, 'в': 1.3842105865478516, 'варшаве!': 14.13487434387207}",но же,"{'но': 0.0, 'же': 6.542705059051514}","но же! она ж была, говорят, первейшая кокотка в варшаве!","{'но': 0.0, 'же!': 10.777600288391113, 'она': 9.879878044128418, 'ж': 5.066001892089844, 'была,': 8.397924423217773, 'говорят,': 7.549506187438965, 'первейшая': 9.815279006958008, 'кокотка': 7.863802909851074, 'в': 1.350358009338379, 'варшаве!': 14.816731452941895}"
czy jeno,"{'czy': 8.713708877563477, 'jeno': 17.766050338745117}","ha! orłowe gniazdo, ale nie wiadomo, czy się orzeł w nim znajdzie, jako był wiśniowiecki, czy jeno wrona?.","{'ha!': 7.523781776428223, 'orlowe': 24.425047874450684, 'gniazdo,': 30.52655553817749, 'ale': 7.253439903259277, 'nie': 8.664386749267578, 'wiadomo,': 13.002121925354004, 'czy': 4.239651679992676, 'sie': 6.463159561157227, 'orzel': 17.628814697265625, 'w': 3.8654747009277344, 'nim': 10.365878105163574, 'znajdzie,': 16.420251846313477, 'jako': 6.584383010864258, 'byl': 8.42534351348877, 'wisniowiecki,': 26.633056640625, 'jeno': 13.311108589172363, 'wrona?.': 23.614214420318604}",всего-навсего,{'всего-навсего': 8.020191192626953},"гнездо-то орлиное, да известно, орел ли в нем окажется, каким вишневецкий был, или всего-навсего ворона?","{'гнездо-то': 19.671974182128906, 'орлиное,': 12.554448127746582, 'да': 3.4210205078125, 'известно,': 10.986050605773926, 'орел': 7.353227615356445, 'ли': 4.919129371643066, 'в': 4.463868141174316, 'нем': 2.9327173233032227, 'окажется,': 7.494113922119141, 'каким': 8.153348922729492, 'вишневецкий': 31.063607215881348, 'был,': 5.555349349975586, 'или': 2.8169870376586914, 'всего-навсего': 9.587530136108398, 'ворона?': 7.881113052368164}",что один,"{'что': 0.0, 'один': 7.242215156555176}","гнездо-то орлиное, да известно, орел ли в нем окажется, каким вишневецкий был, или что один ворона?","{'гнездо-то': 19.671974182128906, 'орлиное,': 12.554448127746582, 'да': 3.4210205078125, 'известно,': 10.986050605773926, 'орел': 7.353227615356445, 'ли': 4.919129371643066, 'в': 4.463868141174316, 'нем': 2.9327173233032227, 'окажется,': 7.494113922119141, 'каким': 8.153348922729492, 'вишневецкий': 31.063607215881348, 'был,': 5.555349349975586, 'или': 2.8169870376586914, 'что': 5.121614456176758, 'один': 9.35250473022461, 'ворона?': 18.451984405517578}"
nie bacząc na,"{'nie': 6.965242385864258, 'baczac': 24.253440856933594, 'na': 7.454372406005859}","jeden z krzyżaków, nie bacząc na rozkaz brania żywcem, zamierzył się do pchnięcia w gardło.","{'jeden': 10.46520709991455, 'z': 6.26515007019043, 'krzyzakow,': 30.30544090270996, 'nie': 4.826328277587891, 'baczac': 17.682109832763672, 'na': 6.630458831787109, 'rozkaz': 12.666089057922363, 'brania': 18.5777645111084, 'zywcem,': 25.836791038513184, 'zamierzyl': 17.586763381958008, 'sie': 7.037355422973633, 'do': 4.187811851501465, 'pchniecia': 27.468236923217773, 'w': 3.117802619934082, 'gardlo.': 22.925254821777344}",несмотря на,"{'несмотря': 9.555662155151367, 'на': 0.07728004455566406}","один их крестоносцев, несмотря на приказ брать живьем, примеривался к удару в горло.","{'один': 0.0, 'их': 7.594372272491455, 'крестоносцев,': 12.390892028808594, 'несмотря': 7.062711715698242, 'на': 0.023603439331054688, 'приказ': 5.958229064941406, 'брать': 8.363645553588867, 'живьем,': 5.475022315979004, 'примеривался': 14.75915241241455, 'к': 1.1792583465576172, 'удару': 5.987926483154297, 'в': 3.686695098876953, 'горло.': 3.5234460830688477}",не заботясь о,"{'не': 0.0, 'заботясь': 10.573060989379883, 'о': 0.16977882385253906}","один их крестоносцев, не заботясь о приказ брать живьем, примеривался к удару в горло.","{'один': 0.0, 'их': 7.594372272491455, 'крестоносцев,': 12.390892028808594, 'не': 4.673537254333496, 'заботясь': 7.796681880950928, 'о': 0.14535903930664062, 'приказ': 8.422117233276367, 'брать': 16.227134704589844, 'живьем,': 7.360934257507324, 'примеривался': 13.411094665527344, 'к': 1.0833568572998047, 'удару': 6.741795539855957, 'в': 3.594573974609375, 'горло.': 3.2426538467407227}"
w końcu,"{'w': 0.0, 'koncu': 21.81625461578369}","tę świątynię na szczycie wzgórza wzniesiono w końcu ix wieku, za czasów panowania króla yasovarmana.","{'te': 0.0, 'swiatynie': 36.89502429962158, 'na': 5.4588212966918945, 'szczycie': 14.595930099487305, 'wzgorza': 21.250370979309082, 'wzniesiono': 29.054346084594727, 'w': 2.74993896484375, 'koncu': 11.569887161254883, 'ix': 12.050079345703125, 'wieku,': 12.18618392944336, 'za': 5.061666488647461, 'czasow': 10.587264060974121, 'panowania': 14.441593170166016, 'krola': 14.48094367980957, 'yasovarmana.': 40.23382091522217}",в конце,"{'в': 0.0, 'конце': 7.395144462585449}","этот храм на вершине холма был построен в конце ix века, во времена правления короля яшовармана.","{'этот': 7.696650505065918, 'храм': 6.717354774475098, 'на': 4.86661434173584, 'вершине': 4.537933349609375, 'холма': 1.5213508605957031, 'был': 3.4157629013061523, 'построен': 2.0110254287719727, 'в': 1.058030128479004, 'конце': 3.4582204818725586, 'ix': 13.694374084472656, 'века,': 1.9431953430175781, 'во': 4.238190650939941, 'времена': 0.28549957275390625, 'правления': 0.9040317535400391, 'короля': 3.324125289916992, 'яшовармана.': 34.96895217895508}",к концу,"{'к': 0.0, 'концу': 11.622823715209961}","этот храм на вершине холма был построен к концу ix века, во времена правления короля яшовармана.","{'этот': 7.696650505065918, 'храм': 6.717354774475098, 'на': 4.86661434173584, 'вершине': 4.537933349609375, 'холма': 1.5213508605957031, 'был': 3.4157629013061523, 'построен': 2.0110254287719727, 'к': 5.956764221191406, 'концу': 3.976241111755371, 'ix': 13.791135787963867, 'века,': 1.7779903411865234, 'во': 4.630732536315918, 'времена': 0.3699054718017578, 'правления': 0.9083261489868164, 'короля': 3.1311235427856445, 'яшовармана.': 35.30826187133789}"
u boku,"{'u': 0.0, 'boku': 17.64636993408203}","wiosna idzie, pomyślał sobie reynevan, idąc u boku szarleja rozmokłą miedzą.","{'wiosna': 18.006105422973633, 'idzie,': 23.697657108306885, 'pomyslal': 22.7585506439209, 'sobie': 11.292757987976074, 'reynevan,': 30.98651695251465, 'idac': 15.286717414855957, 'u': 7.295170783996582, 'boku': 12.070564270019531, 'szarleja': 22.288765907287598, 'rozmokla': 21.734429359436035, 'miedza.': 15.833352088928223}",рядом с,"{'рядом': 4.202017784118652, 'с': 0.9933109283447266}","«весна идет», – подумал про себя рейневан, идя рядом с шарлем по меже, которая сильно размокла.","{'«весна': 12.618510246276855, 'идет»,': 7.129441261291504, '–': 5.789400100708008, 'подумал': 3.587893486022949, 'про': 4.692334175109863, 'себя': 0.09694290161132812, 'рейневан,': 19.959896087646484, 'идя': 6.210439682006836, 'рядом': 3.531494140625, 'с': 0.14664268493652344, 'шарлем': 13.653521537780762, 'по': 2.387786865234375, 'меже,': 12.29902458190918, 'которая': 2.9497756958007812, 'сильно': 7.902992248535156, 'размокла.': 9.724808692932129}",у бока,"{'у': 0.0, 'бока': 12.525184631347656}","«весна идет», – подумал про себя рейневан, идя у бока шарлем по меже, которая сильно размокла.","{'«весна': 12.618510246276855, 'идет»,': 7.129441261291504, '–': 5.789400100708008, 'подумал': 3.587893486022949, 'про': 4.692334175109863, 'себя': 0.09694290161132812, 'рейневан,': 19.959896087646484, 'идя': 6.210439682006836, 'у': 7.540651321411133, 'бока': 9.204471588134766, 'шарлем': 17.04184913635254, 'по': 10.78731918334961, 'меже,': 12.228682518005371, 'которая': 3.6391191482543945, 'сильно': 7.634652137756348, 'размокла.': 9.376382827758789}"
aż do,"{'az': 0.0, 'do': 9.856788635253906}","nieboskłon ściemniał aż do głębokiego mroku zimnego kosmosu, weszli na orbitę ziemi.","{'niebosklon': 26.99970817565918, 'sciemnial': 36.19692516326904, 'az': 10.526119232177734, 'do': 7.834555625915527, 'glebokiego': 26.2329683303833, 'mroku': 14.32016658782959, 'zimnego': 16.213976860046387, 'kosmosu,': 15.589340209960938, 'weszli': 16.102166175842285, 'na': 5.952234268188477, 'orbite': 17.406766891479492, 'ziemi.': 10.365123748779297}",вплоть до,"{'вплоть': 8.136696815490723, 'до': 0.029829025268554688}",небосклон потемнел вплоть до глубинного мрака холодного космоса – они вошли на орбиту земли.,"{'небосклон': 12.232218742370605, 'потемнел': 7.33695650100708, 'вплоть': 9.479031562805176, 'до': 0.010295867919921875, 'глубинного': 9.548240661621094, 'мрака': 3.5656137466430664, 'холодного': 10.129002571105957, 'космоса': 1.6162099838256836, '–': 5.122153282165527, 'они': 6.2000837326049805, 'вошли': 6.153672218322754, 'на': 3.358513832092285, 'орбиту': 2.109800338745117, 'земли.': 8.558307647705078}",аж до,"{'аж': 6.510209083557129, 'до': 4.132126808166504}",небосклон потемнел аж до глубинного мрака холодного космоса – они вошли на орбиту земли.,"{'небосклон': 12.232218742370605, 'потемнел': 7.33695650100708, 'аж': 11.852558135986328, 'до': 0.4496498107910156, 'глубинного': 11.002084732055664, 'мрака': 3.409496307373047, 'холодного': 10.849857330322266, 'космоса': 1.9278230667114258, '–': 4.954416275024414, 'они': 6.414149761199951, 'вошли': 5.9059953689575195, 'на': 3.158771514892578, 'орбиту': 1.9123859405517578, 'земли.': 8.477089881896973}"
w postaci,"{'w': 0.0, 'postaci': 22.718259811401367}","ponieważ strome stoki są w stanie utrzymać jedynie ograniczoną ilość śniegu, jego nadmiar będzie staczał się w postaci lawiny.","{'poniewaz': 13.225847244262695, 'strome': 20.097805976867676, 'stoki': 15.327068328857422, 'sa': 7.128640174865723, 'w': 2.8011226654052734, 'stanie': 13.995245933532715, 'utrzymac': 23.645195960998535, 'jedynie': 14.380139350891113, 'ograniczona': 21.51949691772461, 'ilosc': 20.165645599365234, 'sniegu,': 19.85633659362793, 'jego': 7.725884437561035, 'nadmiar': 18.337775230407715, 'bedzie': 12.609668731689453, 'staczal': 18.654882431030273, 'sie': 6.560141563415527, 'postaci': 14.605802536010742, 'lawiny.': 21.83366298675537}",в виде,"{'в': 0.0, 'виде': 8.552051544189453}","крутые склоны способны удерживать только ограниченное количество снега, и его избыточные объемы сходят в виде лавин.","{'крутые': 5.627890586853027, 'склоны': 7.874307632446289, 'способны': 9.223071098327637, 'удерживать': 4.100155830383301, 'только': 5.190299987792969, 'ограниченное': 7.047540664672852, 'количество': 0.3901481628417969, 'снега,': 1.6737232208251953, 'и': 2.345623016357422, 'его': 4.545866012573242, 'избыточные': 10.629559516906738, 'объемы': 2.7103519439697266, 'сходят': 7.374520301818848, 'в': 2.520132064819336, 'виде': 4.376840591430664, 'лавин.': 3.4018802642822266}",в облике,"{'в': 0.0, 'облике': 12.088608741760254}","крутые склоны способны удерживать только ограниченное количество снега, и его избыточные объемы сходят в облике лавин.","{'крутые': 5.627890586853027, 'склоны': 7.874307632446289, 'способны': 9.223071098327637, 'удерживать': 4.100155830383301, 'только': 5.190299987792969, 'ограниченное': 7.047540664672852, 'количество': 0.3901481628417969, 'снега,': 1.6737232208251953, 'и': 2.345623016357422, 'его': 4.545866012573242, 'избыточные': 10.629559516906738, 'объемы': 2.7103519439697266, 'сходят': 7.374520301818848, 'в': 2.520132064819336, 'облике': 13.35374641418457, 'лавин.': 4.021574974060059}"
od strony,"{'od': 0.0, 'strony': 21.7772274017334}",od strony bramy wrocławskiej słychać było strzały.,"{'od': 0.0, 'strony': 21.777231216430664, 'bramy': 20.79258918762207, 'wroclawskiej': 25.019949913024902, 'slychac': 22.503544807434082, 'bylo': 10.949440956115723, 'strzaly.': 22.808356285095215}",со стороны,"{'со': 0.0, 'стороны': 6.765748023986816}",со стороны вроцлавских ворот были слышны выстрелы.,"{'со': 0.0, 'стороны': 6.765748023986816, 'вроцлавских': 18.437910079956055, 'ворот': 3.673450469970703, 'были': 5.501733779907227, 'слышны': 2.211183547973633, 'выстрелы.': 3.5910091400146484}",от стороны,"{'от': 0.0, 'стороны': 10.528316497802734}",от стороны вроцлавских ворот были слышны выстрелы.,"{'от': 0.0, 'стороны': 10.528316497802734, 'вроцлавских': 22.23196506500244, 'ворот': 3.132741928100586, 'были': 6.239582061767578, 'слышны': 2.684454917907715, 'выстрелы.': 3.6170883178710938}"
z powodu,"{'z': 0.0, 'powodu': 26.110451698303223}","na prostokątnej generalskiej twarzy lemchena pojawiły się zmarszczki oznaczające ni to życzliwy uśmiech, ni to strapienie z powodu odrażającej aury, lub też, być może, z trudem opanowywaną chęć kichnięcia.","{'na': 0.0, 'prostokatnej': 34.990572929382324, 'generalskiej': 20.159440994262695, 'twarzy': 18.075416564941406, 'lemchena': 25.638635635375977, 'pojawily': 20.940322875976562, 'sie': 8.005029678344727, 'zmarszczki': 22.118138313293457, 'oznaczajace': 22.92069149017334, 'ni': 3.8489437103271484, 'to': 1.8170795440673828, 'zyczliwy': 25.497928619384766, 'usmiech,': 27.392662048339844, 'strapienie': 21.070528984069824, 'z': 2.69185733795166, 'powodu': 12.9068021774292, 'odrazajacej': 25.588966369628906, 'aury,': 21.235376358032227, 'lub': 7.123154640197754, 'tez,': 17.88410186767578, 'byc': 9.032218933105469, 'moze,': 12.83511734008789, 'trudem': 14.605649948120117, 'opanowywana': 30.210938453674316, 'chec': 11.62386703491211, 'kichniecia.': 34.30537128448486}",по поводу,"{'по': 0.0, 'поводу': 5.829870223999023}","прямоугольное генеральское лицо его собралось в складки, означающие не то приветливую улыбку, не то скорбь по поводу дурной погоды, а может быть, с трудом обуздываемое желание чихнуть.","{'прямоугольное': 14.220282554626465, 'генеральское': 11.59205436706543, 'лицо': 3.166240692138672, 'его': 5.628406524658203, 'собралось': 9.629181861877441, 'в': 0.4807109832763672, 'складки,': 2.8607349395751953, 'означающие': 13.045376777648926, 'не': 0.022600173950195312, 'то': 0.0012187957763671875, 'приветливую': 8.341776847839355, 'улыбку,': 0.2830543518066406, 'скорбь': 4.75260066986084, 'по': 3.9338455200195312, 'поводу': 1.2727298736572266, 'дурной': 8.771215438842773, 'погоды,': 2.889127731323242, 'а': 2.4984970092773438, 'может': 0.6186246871948242, 'быть,': 0.5511989593505859, 'с': 7.234174728393555, 'трудом': 4.53886604309082, 'обуздываемое': 11.699319839477539, 'желание': 1.5909080505371094, 'чихнуть.': 5.293560981750488}",с повода,"{'с': 0.0, 'повода': 14.237942695617676}","прямоугольное генеральское лицо его собралось в складки, означающие не то приветливую улыбку, не то скорбь с повода дурной погоды, а может быть, с трудом обуздываемое желание чихнуть.","{'прямоугольное': 14.220282554626465, 'генеральское': 11.59205436706543, 'лицо': 3.166240692138672, 'его': 5.628406524658203, 'собралось': 9.629181861877441, 'в': 0.4807109832763672, 'складки,': 2.8607349395751953, 'означающие': 13.045376777648926, 'не': 0.022600173950195312, 'то': 0.0012187957763671875, 'приветливую': 8.341776847839355, 'улыбку,': 0.2830543518066406, 'скорбь': 4.75260066986084, 'с': 4.918729782104492, 'повода': 14.185691833496094, 'дурной': 10.937992095947266, 'погоды,': 5.300509452819824, 'а': 2.3547744750976562, 'может': 0.9933795928955078, 'быть,': 0.577911376953125, 'трудом': 8.693984985351562, 'обуздываемое': 11.430963516235352, 'желание': 1.7786426544189453, 'чихнуть.': 5.768301963806152}"
na mocy,"{'na': 0.0, 'mocy': 18.258325576782227}","na mocy rozejmu i układu, wymuszonego na księciu oławskim ludwiku, udostępniono im szpital świętego świerada.","{'na': 4.231475830078125, 'mocy': 18.25833225250244, 'rozejmu': 27.622836112976074, 'i': 4.2042341232299805, 'ukladu,': 18.582791328430176, 'wymuszonego': 28.74920654296875, 'ksieciu': 14.805523872375488, 'olawskim': 21.06034755706787, 'ludwiku,': 16.73170566558838, 'udostepniono': 36.19182586669922, 'im': 8.261764526367188, 'szpital': 12.691976547241211, 'swietego': 19.28801155090332, 'swierada.': 20.53088092803955}",в силу,"{'в': 0.0, 'силу': 8.00175952911377}","в силу перемирия и договора, к которому принудили олавского князя людвика, их пустили в госпиталь cвятого cверада.","{'в': 0.9262466430664062, 'силу': 8.001758575439453, 'перемирия': 12.710860252380371, 'и': 3.360715866088867, 'договора,': 7.69883918762207, 'к': 6.498232841491699, 'которому': 0.8986797332763672, 'принудили': 6.335206031799316, 'олавского': 21.02357006072998, 'князя': 1.9146137237548828, 'людвика,': 23.162827491760254, 'их': 6.991913795471191, 'пустили': 9.681711196899414, 'госпиталь': 11.000208854675293, 'cвятого': 17.78581142425537, 'cверада.': 32.790035247802734}",на силу,"{'на': 0.0, 'силу': 9.877530097961426}","на силу перемирия и договора, к которому принудили олавского князя людвика, их пустили в госпиталь cвятого cверада.","{'на': 0.0, 'силу': 9.877530097961426, 'перемирия': 12.208600044250488, 'и': 3.074747085571289, 'договора,': 8.01037883758545, 'к': 5.836054801940918, 'которому': 0.9104490280151367, 'принудили': 5.625261306762695, 'олавского': 21.719714164733887, 'князя': 2.1144657135009766, 'людвика,': 23.024768829345703, 'их': 7.6724934577941895, 'пустили': 10.636818885803223, 'в': 1.0594596862792969, 'госпиталь': 11.516491889953613, 'cвятого': 17.659716606140137, 'cверада.': 32.73311138153076}"
niedaleko za,"{'niedaleko': 25.911161422729492, 'za': 8.996858596801758}","tak więc przerwy robili na świeżym powietrzu. niedaleko za siewierzem, pośród przydrożnej brzeziny.","{'tak': 7.607001781463623, 'wiec': 16.88421058654785, 'przerwy': 23.97250461578369, 'robili': 12.45533275604248, 'na': 4.654054641723633, 'swiezym': 18.496938705444336, 'powietrzu.': 18.511141777038574, 'niedaleko': 29.232074737548828, 'za': 5.050320625305176, 'siewierzem,': 20.432676315307617, 'posrod': 12.718775749206543, 'przydroznej': 28.364818572998047, 'brzeziny.': 16.69205951690674}",недалеко от,"{'недалеко': 7.026474952697754, 'от': 0.30319881439208984}","так что привалы они делали на свежем воздухе. недалеко от севежа, среди придорожного березняка.","{'так': 0.0, 'что': 4.0492448806762695, 'привалы': 16.45506191253662, 'они': 5.423120498657227, 'делали': 2.765697479248047, 'на': 3.1709957122802734, 'свежем': 5.2632856369018555, 'воздухе.': 1.2029190063476562, 'недалеко': 12.182535171508789, 'от': 0.39887046813964844, 'севежа,': 19.999916076660156, 'среди': 6.312792778015137, 'придорожного': 11.05868148803711, 'березняка.': 5.5826873779296875}",недалеко за,"{'недалеко': 7.026474952697754, 'за': 5.9502716064453125}","так что привалы они делали на свежем воздухе. недалеко за севежа, среди придорожного березняка.","{'так': 0.0, 'что': 4.0492448806762695, 'привалы': 16.45506191253662, 'они': 5.423120498657227, 'делали': 2.765697479248047, 'на': 3.1709957122802734, 'свежем': 5.2632856369018555, 'воздухе.': 1.2029190063476562, 'недалеко': 12.182535171508789, 'за': 6.688579559326172, 'севежа,': 25.6957745552063, 'среди': 6.118818283081055, 'придорожного': 10.69388198852539, 'березняка.': 5.91519832611084}"
na koszt,"{'na': 0.0, 'koszt': 18.361023902893066}",w całym kraju korzysta z porady lekarskiej na koszt właścicieli 41% a wcale jej nie doznaje 59.,"{'w': 0.0, 'calym': 18.839141845703125, 'kraju': 19.602737426757812, 'korzysta': 20.244203567504883, 'z': 3.369999885559082, 'porady': 16.182252883911133, 'lekarskiej': 21.408367156982422, 'na': 5.457311630249023, 'koszt': 12.64540958404541, 'wlascicieli': 33.52541446685791, '41%': 16.827324867248535, 'a': 4.413789749145508, 'wcale': 13.1975736618042, 'jej': 8.392292976379395, 'nie': 8.533892631530762, 'doznaje': 15.591723442077637, '59.': 12.660482406616211}",за счет,"{'за': 0.0, 'счет': 9.211057662963867}","во всей стране пользуется медицинской помощью за счет владельцев сорок один процент, а вовсе ее не имеют пятьдесят девять процентов.","{'во': 0.0, 'всей': 7.632305145263672, 'стране': 2.7610206604003906, 'пользуется': 10.452197074890137, 'медицинской': 9.780603408813477, 'помощью': 0.41150856018066406, 'за': 4.535223960876465, 'счет': 0.39383697509765625, 'владельцев': 10.85049057006836, 'сорок': 14.293663024902344, 'один': 6.360903739929199, 'процент,': 6.248645782470703, 'а': 1.5176210403442383, 'вовсе': 8.12420654296875, 'ее': 11.448003768920898, 'не': 0.23371505737304688, 'имеют': 3.8366785049438477, 'пятьдесят': 6.618894577026367, 'девять': 1.9015674591064453, 'процентов.': 2.019552230834961}",на расходы,"{'на': 0.0, 'расходы': 10.567024230957031}","во всей стране пользуется медицинской помощью на расходы владельцев сорок один процент, а вовсе ее не имеют пятьдесят девять процентов.","{'во': 0.0, 'всей': 7.632305145263672, 'стране': 2.7610206604003906, 'пользуется': 10.452197074890137, 'медицинской': 9.780603408813477, 'помощью': 0.41150856018066406, 'на': 3.7895994186401367, 'расходы': 13.116130828857422, 'владельцев': 10.979314804077148, 'сорок': 14.412626266479492, 'один': 5.464982032775879, 'процент,': 5.421504020690918, 'а': 1.4475536346435547, 'вовсе': 8.134628295898438, 'ее': 11.807371139526367, 'не': 0.22192955017089844, 'имеют': 3.656553268432617, 'пятьдесят': 6.012116432189941, 'девять': 1.8379096984863281, 'процентов.': 1.987595558166504}"
