phrase l2,surprisal_phrase l2,sentence l2,surprisal_sentence l2,phrase ru,surprisal_phrase ru,sentence ru,surprisal_sentence ru,literal translation,surprisal_literal translation,phrase ru with literal,surprisal_phrase ru with literal
чи не,"{'чи': 0.0, 'не': 5.4337310791015625}","до речі, чи не вперше за історію українського слова друкованим способом відтворюється великоруська експресивна лексика.","{'до': 0.0, 'речі,': 24.295494079589844, 'чи': 5.352237701416016, 'не': 3.125950813293457, 'вперше': 10.212536811828613, 'за': 4.002982139587402, 'історію': 10.219940185546875, 'українського': 8.218498229980469, 'слова': 4.696979522705078, 'друкованим': 25.11760139465332, 'способом': 8.611577033996582, 'відтворюється': 15.098203659057617, 'великоруська': 17.751765251159668, 'експресивна': 22.282920837402344, 'лексика.': 12.038593292236328}",едва ли не,"{'едва': 7.154378414154053, 'ли': 6.697129249572754, 'не': 5.951321601867676}","кстати, едва ли не впервые в истории украинской литературы печатным образом воспроизводится великорусская экспрессивная лексика.","{'кстати,': 9.88983154296875, 'едва': 8.93372917175293, 'ли': 0.6751546859741211, 'не': 1.0079402923583984, 'впервые': 5.036537170410156, 'в': 1.5529899597167969, 'истории': 1.172928810119629, 'украинской': 7.55857515335083, 'литературы': 3.3102893829345703, 'печатным': 11.803727149963379, 'образом': 6.108000755310059, 'воспроизводится': 7.6727800369262695, 'великорусская': 11.101583480834961, 'экспрессивная': 11.692392349243164, 'лексика.': 4.561337471008301}",либо не,"{'либо': 0.0, 'не': 3.781309127807617}","кстати, либо не впервые в истории украинской литературы печатным образом воспроизводится великорусская экспрессивная лексика.","{'кстати,': 9.88983154296875, 'либо': 9.877020835876465, 'не': 4.06218147277832, 'впервые': 10.967467308044434, 'в': 3.484938621520996, 'истории': 2.0673465728759766, 'украинской': 8.205148696899414, 'литературы': 3.7273178100585938, 'печатным': 12.78520393371582, 'образом': 6.343360900878906, 'воспроизводится': 7.301637649536133, 'великорусская': 10.811290740966797, 'экспрессивная': 12.13262939453125, 'лексика.': 4.846819877624512}"
нічого подібного,"{'нічого': 12.20488166809082, 'подібного': 13.026413917541504}",адже нічого подібного в мене не було зімою.,"{'адже': 7.265883445739746, 'нічого': 15.819561958312988, 'подібного': 13.849247932434082, 'в': 3.680819511413574, 'мене': 6.119436264038086, 'не': 0.8209400177001953, 'було': 1.635004997253418, 'зімою.': 15.683570861816406}",ничего подобного,"{'ничего': 0.0, 'подобного': 7.700716972351074}",ведь ничего подобного у меня не было зимой.,"{'ведь': 0.0, 'ничего': 6.661492824554443, 'подобного': 4.24365234375, 'у': 5.527624130249023, 'меня': 1.3127021789550781, 'не': 0.8531894683837891, 'было': 0.26873016357421875, 'зимой.': 12.531214714050293}",ничего сходного,"{'ничего': 0.0, 'сходного': 13.451831817626953}",ведь ничего сходного у меня не было зимой.,"{'ведь': 0.0, 'ничего': 6.661492824554443, 'сходного': 12.497432708740234, 'у': 4.359255790710449, 'меня': 2.0770492553710938, 'не': 1.361734390258789, 'было': 0.7389545440673828, 'зимой.': 12.629258155822754}"
ну гаразд,"{'ну': 0.0, 'гаразд': 18.4089994430542}","ну гаразд… крізь розчинені двері обширної кам'яної споруди, єдиної кам'яної у всьому селищі, ян побачив три жаркі багаття.","{'ну': 0.0, 'гаразд…': 24.328311920166016, 'крізь': 20.557806968688965, 'розчинені': 19.78505802154541, 'двері': 11.103589057922363, 'обширної': 17.833982467651367, ""кам'яної"": 18.74148464202881, 'споруди,': 18.22773265838623}",да ладно,"{'да': 0.0, 'ладно': 10.63752269744873}","да ладно… через раскрытую дверь обширного каменного строения, единственного каменного во всем селении, ян увидел три жарких костра.","{'да': 0.0, 'ладно…': 16.056682586669922, 'через': 8.572965621948242, 'раскрытую': 10.915802001953125, 'дверь': 0.7565555572509766, 'обширного': 13.30738639831543, 'каменного': 8.105677604675293, 'строения,': 4.696186065673828, 'единственного': 8.792344093322754, 'во': 7.067842483520508, 'всем': 1.0619354248046875, 'селении,': 7.580718040466309, 'ян': 11.957416534423828, 'увидел': 13.255467414855957, 'три': 6.280126571655273, 'жарких': 11.236910820007324, 'костра.': 4.004664421081543}",ну гораздо,"{'ну': 0.0, 'гораздо': 11.059059143066406}","ну гораздо… через раскрытую дверь обширного каменного строения, единственного каменного во всем селении, ян увидел три жарких костра.","{'ну': 0.0, 'гораздо…': 20.081649780273438, 'через': 8.066217422485352, 'раскрытую': 10.659130096435547, 'дверь': 1.1683597564697266, 'обширного': 12.895721435546875, 'каменного': 8.102989196777344, 'строения,': 4.476853370666504, 'единственного': 8.962778091430664, 'во': 6.724985122680664, 'всем': 1.1057262420654297, 'селении,': 7.673291206359863, 'ян': 13.180875778198242, 'увидел': 14.808103561401367, 'три': 6.455382347106934, 'жарких': 11.02082347869873, 'костра.': 4.436594009399414}"
не інакше як,"{'не': 0.0, 'інакше': 19.745813369750977, 'як': 5.7429280281066895}",а трансформаторну будку спорудив не інакше як сам ле гарбузьє.,"{'а': 0.0, 'трансформаторну': 24.673675537109375, 'будку': 11.31086254119873, 'спорудив': 19.64857816696167, 'не': 5.875919342041016, 'інакше': 17.007527828216553, 'як': 5.473203659057617, 'сам': 5.952352523803711, 'ле': 11.234803199768066, 'гарбузьє.': 32.84073257446289}",не иначе как,"{'не': 0.0, 'иначе': 9.748956680297852, 'как': 1.2356805801391602}",а трансформаторную будку соорудил не иначе как сам ле гарбузье.,"{'а': 0.0, 'трансформаторную': 17.87299156188965, 'будку': 3.251199722290039, 'соорудил': 11.989375114440918, 'не': 5.516014099121094, 'иначе': 6.129312515258789, 'как': 0.7618608474731445, 'сам': 3.8837804794311523, 'ле': 7.907876491546631, 'гарбузье.': 26.747835636138916}",не иной как,"{'не': 0.0, 'иной': 10.203187942504883, 'как': 4.307352066040039}",а трансформаторную будку соорудил не иной как сам ле гарбузье.,"{'а': 0.0, 'трансформаторную': 17.87299156188965, 'будку': 3.251199722290039, 'соорудил': 11.989375114440918, 'не': 5.516014099121094, 'иной': 9.631305694580078, 'как': 1.8683137893676758, 'сам': 3.6441688537597656, 'ле': 8.720417022705078, 'гарбузье.': 26.722476959228516}"
мало не,"{'мало': 7.451392650604248, 'не': 4.842133522033691}",вона була в стані мало не закінченої вагітности й на протязі якихсь трьох - чотирьох тижнів мусіла народити дитину.,"{'вона': 5.951809406280518, 'була': 12.285175323486328, 'в': 4.042634010314941, 'стані': 14.461736679077148, 'мало': 9.428129196166992, 'не': 4.463667869567871, 'закінченої': 13.162851333618164, 'вагітности': 22.974699020385742, 'й': 5.7323198318481445, 'на': 4.439714431762695, 'протязі': 17.487653732299805, 'якихсь': 12.907893180847168, 'трьох': 8.093297004699707, '-': 6.253296852111816, 'чотирьох': 12.29376220703125, 'тижнів': 9.139657020568848, 'мусіла': 17.382490158081055, 'народити': 14.887138843536377, 'дитину.': 13.592068672180176}",почти что,"{'почти': 0.0, 'что': 4.1347551345825195}",она находилась в положении почти что закончившейся беременности и на протяжении каких-то трех - четырех недель должна была родить ребенка.,"{'она': 0.0, 'находилась': 8.2188720703125, 'в': 0.9531650543212891, 'положении': 6.250765800476074, 'почти': 6.11195707321167, 'что': 4.059770584106445, 'закончившейся': 13.015133380889893, 'беременности': 4.53786563873291, 'и': 3.069948196411133, 'на': 4.811735153198242, 'протяжении': 3.174118995666504, 'каких-то': 7.551142692565918, 'трех': 2.951507568359375, '-': 6.9673967361450195, 'четырех': 0.5188369750976562, 'недель': 0.8715972900390625, 'должна': 5.324362754821777, 'была': 0.12152099609375, 'родить': 1.408172607421875, 'ребенка.': 2.1655349731445312}",мало не,"{'мало': 7.451392650604248, 'не': 4.842133522033691}",она находилась в положении мало не закончившейся беременности и на протяжении каких-то трех - четырех недель должна была родить ребенка.,"{'она': 0.0, 'находилась': 8.2188720703125, 'в': 0.9531650543212891, 'положении': 6.250765800476074, 'мало': 8.955846786499023, 'не': 7.5461273193359375, 'закончившейся': 14.325542449951172, 'беременности': 5.03521728515625, 'и': 2.7282724380493164, 'на': 4.866990089416504, 'протяжении': 3.000460624694824, 'каких-то': 8.340588569641113, 'трех': 2.7821922302246094, '-': 6.801397323608398, 'четырех': 0.5343647003173828, 'недель': 0.9267101287841797, 'должна': 5.795246124267578, 'была': 0.14106178283691406, 'родить': 1.462900161743164, 'ребенка.': 2.123019218444824}"
саме що,"{'саме': 5.971826076507568, 'що': 10.929953575134277}",а саме що кавун можна їсти й без ножа та виделки.,"{'а': 0.0, 'саме': 15.377034187316895, 'що': 9.080877304077148, 'кавун': 19.940736770629883, 'можна': 8.826155662536621, 'їсти': 10.620439529418945, 'й': 5.249484062194824, 'без': 6.101072311401367, 'ножа': 10.450482368469238, 'та': 5.037459373474121, 'виделки.': 19.76634407043457}",именно что,"{'именно': 0.0, 'что': 4.3276567459106445}",а именно что арбуз можно есть и без ножа и вилки.,"{'а': 0.0, 'именно': 7.572141170501709, 'что': 5.638675212860107, 'арбуз': 10.969014167785645, 'можно': 7.447412967681885, 'есть': 2.1180152893066406, 'и': 3.108607292175293, 'без': 3.025148391723633, 'ножа': 5.259040832519531, 'вилки.': 4.480742454528809}",сами что,"{'сами': 0.0, 'что': 6.823812484741211}",а сами что арбуз можно есть и без ножа и вилки.,"{'а': 0.0, 'сами': 8.719045639038086, 'что': 6.99526309967041, 'арбуз': 12.736824989318848, 'можно': 6.630781173706055, 'есть': 2.221158027648926, 'и': 3.0457334518432617, 'без': 3.602182388305664, 'ножа': 5.158312797546387, 'вилки.': 5.339970588684082}"
як би не так,"{'як': 0.0, 'би': 10.342528343200684, 'не': 6.814833641052246, 'так': 5.151209354400635}","дзуськи! як би не так!.. на, ший!","{'дзуськи!': 27.438257217407227, 'як': 10.027338027954102, 'би': 6.979982376098633, 'не': 3.618790626525879, 'так!..': 9.726012229919434, 'на,': 10.796562671661377, 'ший!': 16.41567087173462}",как бы не так,"{'как': 0.0, 'бы': 4.552207946777344, 'не': 2.538877487182617, 'так': 2.817070960998535}","дудки! как бы не так! на, шей!","{'дудки!': 13.46972942352295, 'как': 7.723926544189453, 'бы': 3.510540008544922, 'не': 2.032785415649414, 'так!': 1.4950065612792969, 'на,': 12.354701042175293, 'шей!': 13.121854782104492}",как бы не совсем,"{'как': 0.0, 'бы': 4.552207946777344, 'не': 2.538877487182617, 'совсем': 6.306947231292725}","дудки! как бы не совсем! на, шей!","{'дудки!': 13.46972942352295, 'как': 7.723926544189453, 'бы': 3.510540008544922, 'не': 2.032785415649414, 'совсем!': 14.378922939300537, 'на,': 12.126607894897461, 'шей!': 13.488353729248047}"
усього-на-всього,{'усього-на-всього': 36.099711418151855},"я тепер усього-на-всього армійський капрал, навчаю селюків, яка нога права, яка — ліва.","{'я': 0.0, 'тепер': 14.524954795837402, 'усього-на-всього': 41.231364250183105, 'армійський': 21.58620548248291, 'капрал,': 12.043354034423828, 'навчаю': 14.126823902130127, 'селюків,': 17.248044967651367, 'яка': 4.113805770874023, 'нога': 11.852081298828125, 'права,': 9.611544609069824, '—': 9.44837474822998, 'ліва.': 11.817980766296387}",всего-навсего,{'всего-навсего': 6.890049934387207},"я теперь всего-навсего армейский капрал, учу деревенщину, какая нога правая, какая — левая.","{'я': 0.0, 'теперь': 7.643259048461914, 'всего-навсего': 11.30613374710083, 'армейский': 10.536258697509766, 'капрал,': 8.382031440734863, 'учу': 11.53644847869873, 'деревенщину,': 22.58156681060791, 'какая': 2.0971221923828125, 'нога': 9.440959930419922, 'правая,': 9.321545600891113, '—': 2.2240543365478516, 'левая.': 1.225076675415039}",итого на все,"{'итого': 0.0, 'на': 4.233526229858398, 'все': 5.865813255310059}","я теперь итого на все армейский капрал, учу деревенщину, какая нога правая, какая — левая.","{'я': 0.0, 'теперь': 7.643259048461914, 'итого': 15.104731559753418, 'на': 3.9442386627197266, 'все': 5.56085729598999, 'армейский': 16.373456954956055, 'капрал,': 13.02001667022705, 'учу': 12.074962615966797, 'деревенщину,': 18.064034461975098, 'какая': 1.885091781616211, 'нога': 8.547651290893555, 'правая,': 8.583080291748047, '—': 2.54681396484375, 'левая.': 1.3497676849365234}"
незважаючи на,"{'незважаючи': 21.944287300109863, 'на': 3.955763816833496}","незважаючи на всі історичні та культурологічні роз'яснення, критики україни як у росії, так і в нашому краї ніяк не можуть відмовитися від абсолютно невиправданої схильності протиставляти українське й галицьке.","{'незважаючи': 21.94428825378418, 'на': 3.955765724182129, 'всі': 7.858503341674805, 'історичні': 10.312379837036133, 'та': 4.677694320678711, 'культурологічні': 18.37706995010376, ""роз'яснення,"": 18.61100959777832, 'критики': 13.487225532531738, 'україни': 12.631495475769043, 'як': 7.161154747009277, 'у': 6.2520036697387695, 'росії,': 10.892167091369629, 'так': 0.19652557373046875, 'і': 0.1560039520263672, 'в': 1.6259193420410156, 'нашому': 7.851615905761719, 'краї': 5.358833312988281, 'ніяк': 17.001829147338867, 'не': 0.6796112060546875, 'можуть': 4.384291648864746, 'відмовитися': 7.688142776489258, 'від': 1.5924177169799805, 'абсолютно': 11.274967193603516, 'невиправданої': 24.47422981262207, 'схильності': 21.17280101776123, 'протиставляти': 18.02879047393799, 'українське': 7.5938920974731445, 'й': 5.0726728439331055, 'галицьке.': 20.488476276397705}",несмотря на,"{'несмотря': 6.952781677246094, 'на': 0.22772979736328125}","несмотря на все исторические и культурологические разъяснения, критики украины как в россии, так и в нашей стране никак не могут отказаться от абсолютно неоправданной склонности противопоставлять украинское и галицкое.","{'несмотря': 6.952780723571777, 'на': 0.22772979736328125, 'все': 2.9331274032592773, 'исторические': 8.958656311035156, 'и': 2.248537063598633, 'культурологические': 5.450014114379883, 'разъяснения,': 10.866661071777344, 'критики': 8.293163299560547, 'украины': 15.063817024230957, 'как': 4.807806015014648, 'в': 0.7414817810058594, 'россии,': 9.294102668762207, 'так': 0.03444480895996094, 'нашей': 8.186113357543945, 'стране': 0.33410072326660156, 'никак': 6.342158317565918, 'не': 0.08653640747070312, 'могут': 1.5013189315795898, 'отказаться': 7.3016557693481445, 'от': 0.08371925354003906, 'абсолютно': 8.836849212646484, 'неоправданной': 8.868932723999023, 'склонности': 10.08884048461914, 'противопоставлять': 8.865832328796387, 'украинское': 4.8206787109375, 'галицкое.': 12.91485595703125}",несмотря по,"{'несмотря': 6.952781677246094, 'по': 7.384514808654785}","несмотря по все исторические и культурологические разъяснения, критики украины как в россии, так и в нашей стране никак не могут отказаться от абсолютно неоправданной склонности противопоставлять украинское и галицкое.","{'несмотря': 6.952780723571777, 'по': 7.384510040283203, 'все': 9.078802108764648, 'исторические': 10.940719604492188, 'и': 2.220555305480957, 'культурологические': 5.278841018676758, 'разъяснения,': 13.347549438476562, 'критики': 9.409834861755371, 'украины': 14.681376457214355, 'как': 4.653576850891113, 'в': 0.7207279205322266, 'россии,': 8.8528413772583, 'так': 0.09085559844970703, 'нашей': 8.05125617980957, 'стране': 0.4374551773071289, 'никак': 6.507370948791504, 'не': 0.1427459716796875, 'могут': 1.522848129272461, 'отказаться': 7.5224761962890625, 'от': 0.08832740783691406, 'абсолютно': 8.995711326599121, 'неоправданной': 8.840557098388672, 'склонности': 10.248741149902344, 'противопоставлять': 9.112040519714355, 'украинское': 4.939297676086426, 'галицкое.': 12.704297065734863}"
у кінці,"{'у': 0.0, 'кінці': 20.109671592712402}",вагони метроплюс завжди знаходяться у кінці поїзда ближче до кейптауна.,"{'вагони': 12.64153528213501, 'метроплюс': 28.97512722015381, 'завжди': 16.375865936279297, 'знаходяться': 15.530906200408936, 'у': 3.4277467727661133, 'кінці': 12.617987155914307, 'поїзда': 14.182891845703125, 'ближче': 17.570470809936523, 'до': 3.145615577697754, 'кейптауна.': 24.05603551864624}",в конце,"{'в': 0.0, 'конце': 6.3862199783325195}","вагоны первого вида всегда находятся в конце поезда, ближайшем к кейптауну.","{'вагоны': 10.203346252441406, 'первого': 8.457239151000977, 'вида': 6.66120719909668, 'всегда': 7.184091567993164, 'находятся': 5.044896125793457, 'в': 0.7076148986816406, 'конце': 7.082143783569336, 'поезда,': 5.56497859954834, 'ближайшем': 12.260332107543945, 'к': 0.42435264587402344, 'кейптауну.': 18.343350410461426}",в концы,"{'в': 0.0, 'концы': 11.461877822875977}","вагоны первого вида всегда находятся в концы поезда, ближайшем к кейптауну.","{'вагоны': 10.203346252441406, 'первого': 8.457239151000977, 'вида': 6.66120719909668, 'всегда': 7.184091567993164, 'находятся': 5.044896125793457, 'в': 0.7076148986816406, 'концы': 18.144559860229492, 'поезда,': 6.246538162231445, 'ближайшем': 13.236410140991211, 'к': 0.5622673034667969, 'кейптауну.': 18.152589797973633}"
поруч з,"{'поруч': 4.769496917724609, 'з': 12.725678443908691}",тепер ми надаємо слово нашому головному економістові. прошу (скромно сідає поруч з юрієм). ,"{'тепер': 9.226378440856934, 'ми': 9.880656242370605, 'надаємо': 18.64811134338379, 'слово': 7.843354225158691, 'нашому': 12.049247741699219, 'головному': 11.252730369567871, 'економістові.': 24.15857696533203, 'прошу': 13.056992530822754, '(скромно': 20.371431827545166, 'сідає': 19.102916717529297, 'поруч': 13.806113243103027, 'з': 2.649139404296875, 'юрієм).': 25.6401948928833}",рядом с,"{'рядом': 3.9810361862182617, 'с': 3.2515392303466797}",теперь мы предоставляем слово нашему главному экономисту. прошу (скромно садится рядом с юрием). ,"{'теперь': 9.041960716247559, 'мы': 3.5860414505004883, 'предоставляем': 8.256131172180176, 'слово': 7.150428771972656, 'нашему': 3.995218276977539, 'главному': 3.6467018127441406, 'экономисту.': 11.921744346618652, 'прошу': 14.644862174987793, '(скромно': 17.933253288269043, 'садится': 13.420282363891602, 'рядом': 3.3050575256347656, 'с': 1.088644027709961, 'юрием).': 25.11103630065918}",возле с,"{'возле': 5.613750457763672, 'с': 6.18577766418457}",теперь мы предоставляем слово нашему главному экономисту. прошу (скромно садится возле с юрием). ,"{'теперь': 9.041960716247559, 'мы': 3.5860414505004883, 'предоставляем': 8.256131172180176, 'слово': 7.150428771972656, 'нашему': 3.995218276977539, 'главному': 3.6467018127441406, 'экономисту.': 11.921744346618652, 'прошу': 14.644862174987793, '(скромно': 17.933253288269043, 'садится': 13.420282363891602, 'возле': 6.983133316040039, 'с': 7.427440166473389, 'юрием).': 26.616378784179688}"
аж до,"{'аж': 6.589238166809082, 'до': 4.1167755126953125}",лавина голодних смертей наростала з місяця в місяць аж до початку літа.,"{'лавина': 9.293392181396484, 'голодних': 22.450031280517578, 'смертей': 6.597870826721191, 'наростала': 19.673787117004395, 'з': 8.583932876586914, 'місяця': 19.91405963897705, 'в': 2.7773609161376953, 'місяць': 9.411405563354492, 'аж': 7.891599655151367, 'до': 1.0092029571533203, 'початку': 6.559730052947998, 'літа.': 9.45999813079834}",вплоть до,"{'вплоть': 8.079374313354492, 'до': 0.02648162841796875}",лавина голодных смертей нарастала из месяца в месяц вплоть до начала лета.,"{'лавина': 9.293392181396484, 'голодных': 15.01641845703125, 'смертей': 6.14578914642334, 'нарастала': 11.331705093383789, 'из': 6.179970741271973, 'месяца': 3.613175392150879, 'в': 0.024097442626953125, 'месяц': 0.01737213134765625, 'вплоть': 8.369263648986816, 'до': 0.0033626556396484375, 'начала': 3.154062271118164, 'лета.': 5.067313194274902}",пока до,"{'пока': 0.0, 'до': 4.908920764923096}",лавина голодных смертей нарастала из месяца в месяц пока до начала лета.,"{'лавина': 9.293392181396484, 'голодных': 15.01641845703125, 'смертей': 6.14578914642334, 'нарастала': 11.331705093383789, 'из': 6.179970741271973, 'месяца': 3.613175392150879, 'в': 0.024097442626953125, 'месяц': 0.01737213134765625, 'пока': 9.660284996032715, 'до': 6.088957786560059, 'начала': 4.9290313720703125, 'лета.': 8.828296661376953}"
у формі,"{'у': 0.0, 'формі': 19.575143814086914}","фактично, всі комп'ютери, якими сьогодні користуються, працюють завдяки обробці інформації, закодованої у формі бінарних чисел.","{'фактично,': 9.115753173828125, 'всі': 15.203516006469727, ""комп'ютери,"": 23.11199951171875, 'якими': 10.343199729919434, 'сьогодні': 7.309435844421387, 'користуються,': 18.351577758789062, 'працюють': 6.72865104675293, 'завдяки': 10.34706449508667, 'обробці': 15.809096336364746, 'інформації,': 9.149373054504395, 'закодованої': 18.13334560394287, 'у': 3.0902786254882812, 'формі': 7.855991840362549, 'бінарних': 21.850171089172363, 'чисел.': 17.224352836608887}",в виде,"{'в': 0.0, 'виде': 7.460437297821045}","почти все компьютеры, которые используются сегодня, основаны на обработке информации, которая закодирована в виде двоичных чисел.","{'почти': 0.0, 'все': 4.039822578430176, 'компьютеры,': 10.798848152160645, 'которые': 1.9690370559692383, 'используются': 3.955533981323242, 'сегодня,': 5.109004020690918, 'основаны': 6.037178993225098, 'на': 0.08043289184570312, 'обработке': 7.389719009399414, 'информации,': 2.740983009338379, 'которая': 2.833035469055176, 'закодирована': 9.651427268981934, 'в': 0.5799026489257812, 'виде': 2.927518844604492, 'двоичных': 5.639766693115234, 'чисел.': 2.0356674194335938}",в форме,"{'в': 0.0, 'форме': 9.105966567993164}","почти все компьютеры, которые используются сегодня, основаны на обработке информации, которая закодирована в форме двоичных чисел.","{'почти': 0.0, 'все': 4.039822578430176, 'компьютеры,': 10.798848152160645, 'которые': 1.9690370559692383, 'используются': 3.955533981323242, 'сегодня,': 5.109004020690918, 'основаны': 6.037178993225098, 'на': 0.08043289184570312, 'обработке': 7.389719009399414, 'информации,': 2.740983009338379, 'которая': 2.833035469055176, 'закодирована': 9.651427268981934, 'в': 0.5799026489257812, 'форме': 6.546111106872559, 'двоичных': 5.803735733032227, 'чисел.': 1.594888687133789}"
із боку,"{'із': 5.527211666107178, 'боку': 12.209844589233398}","навіщо їм демонстраційний ефект для решти україни на кшталт того впливу, що був на ндр із боку фрн.","{'навіщо': 16.097028732299805, 'їм': 7.463098526000977, 'демонстраційний': 20.67678165435791, 'ефект': 9.19145679473877, 'для': 5.552835464477539, 'решти': 18.15891933441162, 'україни': 10.884166717529297, 'на': 3.5374603271484375, 'кшталт': 21.700125694274902, 'того': 9.958221435546875, 'впливу,': 14.4472074508667, 'що': 2.0042171478271484, 'був': 5.905014991760254, 'ндр': 17.14278221130371, 'із': 6.889089584350586, 'боку': 8.022381782531738, 'фрн.': 23.083332538604736}",со стороны,"{'со': 0.0, 'стороны': 6.2072858810424805}","зачем им демонстрационный эффект для остальной украины наподобие того влияния, которое было на гдр со стороны фрг.","{'зачем': 6.761401176452637, 'им': 5.199536323547363, 'демонстрационный': 14.999560356140137, 'эффект': 5.0485687255859375, 'для': 4.890130996704102, 'остальной': 8.867558479309082, 'украины': 11.00903606414795, 'наподобие': 11.822864532470703, 'того': 3.104617118835449, 'влияния,': 12.040416717529297, 'которое': 0.22710609436035156, 'было': 3.976609230041504, 'на': 1.4537372589111328, 'гдр': 17.864818572998047, 'со': 6.604658126831055, 'стороны': 0.8598747253417969, 'фрг.': 17.611013412475586}",с боку,"{'с': 0.0, 'боку': 13.52048110961914}","зачем им демонстрационный эффект для остальной украины наподобие того влияния, которое было на гдр с боку фрг.","{'зачем': 6.761401176452637, 'им': 5.199536323547363, 'демонстрационный': 14.999560356140137, 'эффект': 5.0485687255859375, 'для': 4.890130996704102, 'остальной': 8.867558479309082, 'украины': 11.00903606414795, 'наподобие': 11.822864532470703, 'того': 3.104617118835449, 'влияния,': 12.040416717529297, 'которое': 0.22710609436035156, 'было': 3.976609230041504, 'на': 1.4537372589111328, 'гдр': 17.864818572998047, 'с': 4.50168514251709, 'боку': 10.040386199951172, 'фрг.': 18.406543731689453}"
з приводу,"{'з': 0.0, 'приводу': 17.898765563964844}",сьогодні у верховній раді україни знову відчувається політична метушня з приводу цього закону.,"{'сьогодні': 14.779082298278809, 'у': 4.704831123352051, 'верховній': 14.036782264709473, 'раді': 4.411807060241699, 'україни': 10.655134677886963, 'знову': 8.896940231323242, 'відчувається': 10.527984619140625, 'політична': 9.95956039428711, 'метушня': 16.895564079284668, 'з': 3.922384262084961, 'приводу': 9.445646286010742, 'цього': 6.643200874328613, 'закону.': 8.653586387634277}",по поводу,"{'по': 0.0, 'поводу': 4.453174114227295}",сегодня в верховной раде украины снова ощущается политическая возня по поводу этого закона.,"{'сегодня': 9.237418174743652, 'в': 2.747664451599121, 'верховной': 13.00537109375, 'раде': 5.741406440734863, 'украины': 10.192831039428711, 'снова': 5.997719764709473, 'ощущается': 9.51409912109375, 'политическая': 5.650505065917969, 'возня': 7.639472007751465, 'по': 4.525361061096191, 'поводу': 0.3570518493652344, 'этого': 6.69693660736084, 'закона.': 4.699009895324707}",с привода,"{'с': 0.0, 'привода': 14.619603157043457}",сегодня в верховной раде украины снова ощущается политическая возня с привода этого закона.,"{'сегодня': 9.237418174743652, 'в': 2.747664451599121, 'верховной': 13.00537109375, 'раде': 5.741406440734863, 'украины': 10.192831039428711, 'снова': 5.997719764709473, 'ощущается': 9.51409912109375, 'политическая': 5.650505065917969, 'возня': 7.639472007751465, 'с': 3.306577682495117, 'привода': 17.655640602111816, 'этого': 6.750443935394287, 'закона.': 6.386822700500488}"
з огляду на,"{'з': 0.0, 'огляду': 19.76240062713623, 'на': 5.066767692565918}","одним словом, ті, кого серед постійних клієнтів не було з огляду на професійну зайнятість.","{'одним': 7.430169105529785, 'словом,': 4.20521354675293, 'ті,': 18.74855899810791, 'кого': 5.003853797912598, 'серед': 8.969939231872559, 'постійних': 11.045773029327393, 'клієнтів': 10.636200904846191, 'не': 3.0890207290649414, 'було': 2.647451400756836, 'з': 4.152956008911133, 'огляду': 11.747501373291016, 'на': 3.83573055267334, 'професійну': 10.066068649291992, 'зайнятість.': 20.743366241455078}",в силу,"{'в': 0.0, 'силу': 8.347832679748535}","одним словом, те, кого среди постоянных клиентов не оказалось в силу профессиональной занятости.","{'одним': 7.430169105529785, 'словом,': 4.20521354675293, 'те,': 8.448277950286865, 'кого': 3.4026098251342773, 'среди': 9.295974731445312, 'постоянных': 8.402056694030762, 'клиентов': 2.6072044372558594, 'не': 2.7087364196777344, 'оказалось': 2.2708587646484375, 'в': 4.515566825866699, 'силу': 5.29850959777832, 'профессиональной': 6.704998016357422, 'занятости.': 3.147357940673828}",с оглядкой на,"{'с': 0.0, 'оглядкой': 14.734777450561523, 'на': 1.2823162078857422}","одним словом, те, кого среди постоянных клиентов не оказалось с оглядкой на профессиональной занятости.","{'одним': 7.430169105529785, 'словом,': 4.20521354675293, 'те,': 8.448277950286865, 'кого': 3.4026098251342773, 'среди': 9.295974731445312, 'постоянных': 8.402056694030762, 'клиентов': 2.6072044372558594, 'не': 2.7087364196777344, 'оказалось': 2.2708587646484375, 'с': 6.502077102661133, 'оглядкой': 11.939722061157227, 'на': 1.0233116149902344, 'профессиональной': 11.832422256469727, 'занятости.': 9.035352230072021}"
