phrase l2,surprisal_phrase l2,sentence l2,surprisal_sentence l2,phrase ru,surprisal_phrase ru,sentence ru,surprisal_sentence ru,literal translation,surprisal_literal translation,phrase ru with literal,surprisal_phrase ru with literal
без друго,"{'без': 7.884871482849121, 'друго': 10.253976821899414}","— без друго тая мръсница — каза той — ще да е изпуснала писалката из ливадата — и заедно с коста отидоха нататък, наведени из ливадата.","{'—': 3.9235830307006836, 'без': 10.63321590423584, 'друго': 6.993758201599121, 'тая': 9.213724136352539, 'мръсница': 13.715282440185547, 'каза': 7.03842830657959, 'той': 7.717243671417236, 'ще': 2.6362361907958984, 'да': 4.315515518188477, 'е': 4.497018814086914, 'изпуснала': 27.98129367828369, 'писалката': 17.628021240234375, 'из': 1.832718849182129, 'ливадата': 0.044300079345703125, 'и': 2.2562522888183594, 'заедно': 13.490324974060059, 'с': 5.820399284362793, 'коста': 12.401952743530273, 'отидоха': 20.82670259475708, 'нататък,': 25.107348442077637, 'наведени': 14.134137153625488, 'ливадата.': 0.3768424987792969}",не иначе как,"{'не': 0.9474906921386719, 'иначе': 2.069063186645508, 'как': 3.4786720275878906}","— не иначе как эта дрянь уронила ее где-нибудь на лужайке,  — сказал стефчов и, наклонив голову, вместе с костой принялся искать записку в траве. ","{'—': 1.449930191040039, 'не': 7.203357696533203, 'иначе': 0.0034999847412109375, 'как': 0.9754428863525391, 'эта': 0.07686996459960938, 'дрянь': 4.246461868286133, 'уронила': 4.098908424377441, 'ее': 1.2693796157836914, 'где-нибудь': 0.9741249084472656, 'на': 0.0028228759765625, 'лужайке,': 5.581151008605957, 'сказал': 1.2013683319091797, 'стефчов': 40.25355243682861, 'и,': 0.02501678466796875, 'наклонив': 0.0071430206298828125, 'голову,': 0.06140708923339844, 'вместе': 0.10736846923828125, 'с': 0.03556251525878906, 'костой': 17.531847953796387, 'принялся': 1.3477840423583984, 'искать': 0.11905860900878906, 'записку': 6.232932090759277, 'в': 0.018068313598632812, 'траве.': 0.8664302825927734}",без другого,"{'без': 5.6106672286987305, 'другого': 10.339622497558594}","— без другого эта дрянь уронила ее где-нибудь на лужайке,  — сказал стефчов и, наклонив голову, вместе с костой принялся искать записку в траве. ","{'—': 2.2159814834594727, 'без': 13.9985933303833, 'другого': 14.924311637878418, 'эта': 1.2333335876464844, 'дрянь': 4.362434387207031, 'уронила': 4.795981407165527, 'ее': 2.0002546310424805, 'где-нибудь': 1.152975082397461, 'на': 0.00445556640625, 'лужайке,': 5.8953752517700195, 'сказал': 0.98065185546875, 'стефчов': 40.64995765686035, 'и,': 0.018901824951171875, 'наклонив': 0.008243560791015625, 'голову,': 0.06464767456054688, 'вместе': 0.09054946899414062, 'с': 0.025852203369140625, 'костой': 17.436760902404785, 'принялся': 1.6374931335449219, 'искать': 0.11887168884277344, 'записку': 6.091646194458008, 'в': 0.022846221923828125, 'траве.': 0.9636497497558594}"
почти като,"{'почти': 10.39764404296875, 'като': 17.50511932373047}","колкото за самата епидемия, той не се вълнуваше никак от нея и я считаше почти като сезонно явление, подобно на лятната диария по кърмачетата.","{'колкото': 20.982873916625977, 'за': 4.215472221374512, 'самата': 4.961879730224609, 'епидемия,': 5.5199995040893555, 'той': 9.570241928100586, 'не': 3.3918352127075195, 'се': 4.526979446411133, 'вълнуваше': 18.22893238067627, 'никак': 8.611618041992188, 'от': 3.024081230163574, 'нея': 3.5514020919799805, 'и': 6.936151504516602, 'я': 7.238468170166016, 'считаше': 10.396864891052246, 'почти': 10.954155921936035, 'като': 4.413510322570801, 'сезонно': 13.00362777709961, 'явление,': 6.964410781860352, 'подобно': 9.976638793945312, 'на': 4.528972625732422, 'лятната': 12.795140266418457, 'диария': 13.871810913085938, 'по': 5.486888408660889, 'кърмачетата.': 29.512449264526367}",почти что,"{'почти': 4.881281852722168, 'что': 6.695672035217285}","что до самой эпидемии, она его ничуть не волновала, он считал ее почти что сезонным явлением, вроде летнего поноса у грудных детей.","{'что': 0.2763996124267578, 'до': 0.895904541015625, 'самой': 0.6158714294433594, 'эпидемии,': 6.8996734619140625, 'она': 0.1982097625732422, 'его': 0.08393669128417969, 'ничуть': 4.366292953491211, 'не': 0.0021343231201171875, 'волновала,': 3.0433502197265625, 'он': 0.3490877151489258, 'считал': 0.08313751220703125, 'ее': 0.7659912109375, 'почти': 3.200145721435547, 'сезонным': 2.403738021850586, 'явлением,': 0.6761341094970703, 'вроде': 0.5309314727783203, 'летнего': 6.702705383300781, 'поноса': 0.001461029052734375, 'у': 0.08318901062011719, 'грудных': 0.5595645904541016, 'детей.': 0.3375740051269531}",почти как,"{'почти': 7.996495246887207, 'как': 7.354588031768799}","что до самой эпидемии, она его ничуть не волновала, он считал ее почти как сезонным явлением, вроде летнего поноса у грудных детей.","{'что': 4.424188613891602, 'до': 0.8738212585449219, 'самой': 0.6389083862304688, 'эпидемии,': 7.433514595031738, 'она': 0.20297622680664062, 'его': 0.07453346252441406, 'ничуть': 4.535600662231445, 'не': 0.002735137939453125, 'волновала,': 2.9475631713867188, 'он': 0.46863651275634766, 'считал': 0.22900772094726562, 'ее': 0.682525634765625, 'почти': 7.018131256103516, 'как': 4.38227653503418, 'сезонным': 1.9499988555908203, 'явлением,': 0.6574630737304688, 'вроде': 0.5766487121582031, 'летнего': 6.692253112792969, 'поноса': 0.0017757415771484375, 'у': 0.09630203247070312, 'грудных': 0.5808277130126953, 'детей.': 0.32245635986328125}"
именно че,"{'именно': 3.470766067504883, 'че': 12.599481582641602}","това още преди две години и половина го знаех и две години и половина вече мисля за това именно, че «дунечка много неща може да понесе».","{'това': 9.835745811462402, 'още': 10.049050331115723, 'преди': 12.111780166625977, 'две': 1.1611442565917969, 'години': 0.08252334594726562, 'и': 0.6545190811157227, 'половина': 2.415616035461426, 'го': 7.415471076965332, 'знаех': 18.80124855041504, 'вече': 10.162715911865234, 'мисля': 4.630343437194824, 'за': 7.354848861694336, 'именно,': 11.511937141418457, 'че': 6.688936233520508, '«дунечка': 19.324628829956055, 'много': 6.263290882110596, 'неща': 17.193493843078613, 'може': 2.466547966003418, 'да': 3.8173322677612305, 'понесе».': 10.915634155273438}",именно что,"{'именно': 2.4354610443115234, 'что': 6.31298828125}","это я два с половиной года назад уже знал и с тех пор два с половиной года об этом думал, об этом именно, что «дунечка многое может снести».","{'это': 3.8797988891601562, 'я': 0.02494049072265625, 'два': 0.16798019409179688, 'с': 0.0004711151123046875, 'половиной': 0.024496078491210938, 'года': 0.03084564208984375, 'назад': 0.008203506469726562, 'уже': 0.6625347137451172, 'знал': 4.533323287963867, 'и': 1.2732181549072266, 'тех': 0.0010585784912109375, 'пор': 0.009157180786132812, 'об': 0.10819053649902344, 'этом': 0.4082164764404297, 'думал,': 4.23936653137207, 'именно,': 7.579156875610352, 'что': 0.09482765197753906, '«дунечка': 21.310412406921387, 'многое': 7.534935474395752, 'может': 0.4870014190673828, 'снести».': 4.681354522705078}",именно а,"{'именно': 1.490290641784668, 'а': 10.343385696411133}","это я два с половиной года назад уже знал и с тех пор два с половиной года об этом думал, об этом именно а «дунечка многое может снести».","{'это': 2.735776901245117, 'я': 0.026821136474609375, 'два': 0.1786041259765625, 'с': 0.000514984130859375, 'половиной': 0.019414901733398438, 'года': 0.029598236083984375, 'назад': 0.010074615478515625, 'уже': 0.7541122436523438, 'знал': 4.41496467590332, 'и': 0.9827423095703125, 'тех': 0.0009326934814453125, 'пор': 0.0184326171875, 'об': 0.566227912902832, 'этом': 0.41522789001464844, 'думал,': 4.22578239440918, 'именно': 10.486401557922363, 'а': 9.513599395751953, '«дунечка': 21.724098682403564, 'многое': 7.6434125900268555, 'может': 0.747441291809082, 'снести».': 5.719966888427734}"
как ли пък не,"{'как': 7.036584854125977, 'ли': 10.708409309387207, 'пък': 23.336662769317627, 'не': 9.369316101074219}",дебнете ме? как ли пък не! знаех си аз!,"{'дебнете': 22.5886287689209, 'ме?': 6.8878068923950195, 'как': 5.845915794372559, 'ли': 6.914668560028076, 'пък': 15.632017135620117, 'не!': 10.04700756072998, 'знаех': 14.022661685943604, 'си': 7.477413177490234, 'аз!': 6.640703201293945}",как бы не так,"{'как': 0.5725250244140625, 'бы': 0.1932373046875, 'не': 0.46101951599121094, 'так': 1.1047849655151367}",подстерегаете? как бы не так! я знал!,"{'подстерегаете?': 3.5401248931884766, 'как': 0.09421730041503906, 'бы': 0.013650894165039062, 'не': 0.24345779418945312, 'так!': 0.7308845520019531, 'я': 1.1657676696777344, 'знал!': 7.930643081665039}",как ли не,"{'как': 7.280938148498535, 'ли': 10.921733856201172, 'не': 5.000536918640137}",подстерегаете? как ли не! я знал!,"{'подстерегаете?': 4.728229522705078, 'как': 5.758092880249023, 'ли': 13.338915824890137, 'не!': 10.127140522003174, 'я': 1.999934196472168, 'знал!': 6.98315954208374}"
всичко на всичко,"{'всичко': 5.262507438659668, 'на': 8.352222442626953}","почваше да й се струва, че това не е непознат, незнайно как попаднал в тяхното семейство летец, а нейният миша, че не тоя неочакван гост, а нейният мъж, с когото бе прекарала всичко на всичко една пролет.","{'почваше': 27.43562602996826, 'да': 4.514854431152344, 'й': 5.445582389831543, 'се': 6.325867652893066, 'струва,': 15.940973281860352, 'че': 3.055685043334961, 'това': 7.344084739685059, 'не': 3.286038398742676, 'е': 7.033890247344971, 'непознат,': 16.825153350830078, 'незнайно': 15.859753608703613, 'как': 6.913211345672607, 'попаднал': 20.055105209350586, 'в': 1.7252626419067383, 'тяхното': 17.801910400390625, 'семейство': 11.897058486938477, 'летец,': 16.292344570159912, 'а': 0.6053171157836914, 'нейният': 0.3072948455810547, 'миша,': 11.428854942321777, 'тоя': 10.533864498138428, 'неочакван': 31.788064002990723, 'гост,': 13.964966773986816, 'мъж,': 21.266422271728516, 'с': 5.074490547180176, 'когото': 11.406666278839111, 'бе': 8.107748031616211, 'прекарала': 15.214189529418945, 'всичко': 0.09896469116210938, 'на': 3.005120277404785, 'една': 10.289022445678711, 'пролет.': 15.96906566619873}",всего-навсего,{'всего-навсего': 4.032138824462891},"ей начинало казаться, что это не неизвестный ей, невесть как попавший в их семью летчик, а ее миша, что не этого неожиданного гостя, а ее мужа, с которым прожила она всего-навсего одну весну.","{'ей': 5.794241905212402, 'начинало': 2.7953014373779297, 'казаться,': 0.010683059692382812, 'что': 7.673742294311523, 'это': 0.3556022644042969, 'не': 3.6143875122070312, 'неизвестный': 2.5299816131591797, 'ей,': 2.2358837127685547, 'невесть': 1.9288330078125, 'как': 0.12744522094726562, 'попавший': 0.004047393798828125, 'в': 0.000865936279296875, 'их': 0.7820491790771484, 'семью': 4.451240539550781, 'летчик,': 8.499658584594727, 'а': 0.07752227783203125, 'ее': 0.22902679443359375, 'миша,': 10.797415733337402, 'этого': 4.47834587097168, 'неожиданного': 4.607113838195801, 'гостя,': 3.471787452697754, 'мужа,': 1.1992053985595703, 'с': 0.00327301025390625, 'которым': 0.024724960327148438, 'прожила': 0.18727684020996094, 'она': 0.5442714691162109, 'всего-навсего': 2.1733646392822266, 'одну': 0.12654685974121094, 'весну.': 7.570416450500488}",все на все,"{'все': 6.790283679962158, 'на': 7.382473945617676}","ей начинало казаться, что это не неизвестный ей, невесть как попавший в их семью летчик, а ее миша, что не этого неожиданного гостя, а ее мужа, с которым прожила она все на все одну весну.","{'ей': 4.908003807067871, 'начинало': 2.9493484497070312, 'казаться,': 0.014982223510742188, 'что': 7.453907012939453, 'это': 0.3026313781738281, 'не': 4.405851364135742, 'неизвестный': 2.4895124435424805, 'ей,': 2.5256290435791016, 'невесть': 2.2152023315429688, 'как': 0.12396240234375, 'попавший': 0.0067539215087890625, 'в': 0.001861572265625, 'их': 0.8360538482666016, 'семью': 4.365705490112305, 'летчик,': 8.219306945800781, 'а': 0.08989334106445312, 'ее': 0.208648681640625, 'миша,': 10.274154663085938, 'этого': 4.756313323974609, 'неожиданного': 4.290401458740234, 'гостя,': 3.698629379272461, 'мужа,': 1.5282859802246094, 'с': 0.0049343109130859375, 'которым': 0.04491424560546875, 'прожила': 2.7927446365356445, 'она': 0.7628154754638672, 'все': 6.430074691772461, 'на': 7.0612382888793945, 'одну': 8.377214431762695, 'весну.': 12.257915496826172}"
въпреки че,"{'въпреки': 22.91364097595215, 'че': 12.149913787841797}","въпреки че вечерта бе топла, мириса потръпна и потърси ръката на брант.","{'въпреки': 13.918336868286133, 'че': 5.464241027832031, 'вечерта': 16.21492052078247, 'бе': 8.054749488830566, 'топла,': 15.793402671813965, 'мириса': 17.92009162902832, 'потръпна': 13.64754581451416, 'и': 3.2691650390625, 'потърси': 11.087120056152344, 'ръката': 8.764141082763672, 'на': 1.583536148071289, 'брант.': 15.181303977966309}",несмотря на,"{'несмотря': 0.8916873931884766, 'на': 0.47580718994140625}","несмотря на теплый вечер, мирисса вздрогнула и сжала руку бранта.","{'несмотря': 4.042997360229492, 'на': 0.002948760986328125, 'теплый': 2.9010372161865234, 'вечер,': 6.285449981689453, 'мирисса': 21.680278778076172, 'вздрогнула': 4.800280570983887, 'и': 0.35848236083984375, 'сжала': 1.4079647064208984, 'руку': 3.8138818740844727, 'бранта.': 14.35406494140625}",вопреки чему,"{'вопреки': 1.7072935104370117, 'чему': 7.103183746337891}","вопреки чему теплый вечер, мирисса вздрогнула и сжала руку бранта.","{'вопреки': 7.808365821838379, 'чему': 8.076780319213867, 'теплый': 10.792991638183594, 'вечер,': 18.189417839050293, 'мирисса': 21.825037002563477, 'вздрогнула': 5.405739784240723, 'и': 0.3833789825439453, 'сжала': 1.724538803100586, 'руку': 3.835002899169922, 'бранта.': 14.576621055603027}"
в края на,"{'в': 6.349265098571777, 'края': 13.721900939941406, 'на': 8.689902305603027}",първите истински телескопи в европа обаче са направени в края на 16-ти век.,"{'първите': 12.192049026489258, 'истински': 17.119897842407227, 'телескопи': 16.553058624267578, 'в': 2.2440052032470703, 'европа': 1.9211816787719727, 'обаче': 7.792352676391602, 'са': 7.9803667068481445, 'направени': 16.12764883041382, 'края': 8.894674301147461, 'на': 3.8401718139648438, '16-ти': 10.798754692077637, 'век.': 5.864275932312012}",в конце,"{'в': 1.0363941192626953, 'конце': 8.036357879638672}",однако первые настоящие телескопы произвели в европе в конце xvi века.,"{'однако': 0.016469955444335938, 'первые': 1.1719627380371094, 'настоящие': 3.118943214416504, 'телескопы': 0.6544761657714844, 'произвели': 10.886351585388184, 'в': 0.008464813232421875, 'европе': 0.4780998229980469, 'конце': 1.005167007446289, 'xvi': 4.3909149169921875, 'века.': 2.160968780517578}",на краю,"{'на': 3.2374343872070312, 'краю': 9.95791244506836}",однако первые настоящие телескопы произвели в европе на краю xvi века.,"{'однако': 0.029294967651367188, 'первые': 1.8847370147705078, 'настоящие': 3.142965316772461, 'телескопы': 0.7650337219238281, 'произвели': 10.469707489013672, 'в': 0.012357711791992188, 'европе': 0.48421478271484375, 'на': 1.2493057250976562, 'краю': 9.846390724182129, 'xvi': 4.8294830322265625, 'века.': 7.074317455291748}"
редом с,"{'редом': 23.564509391784668, 'с': 10.25967025756836}","затова, без да се колебая пито миг, ще направя „кръгом “на място в снега и ще тръгна редом с моята нова позната.","{'затова,': 15.146550178527832, 'без': 9.103687286376953, 'да': 5.936859607696533, 'се': 2.949705123901367, 'колебая': 17.038662910461426, 'пито': 12.597259521484375, 'миг,': 13.838201522827148, 'ще': 0.15545082092285156, 'направя': 10.62555742263794, '„кръгом': 15.882083892822266, '“на': 9.089914321899414, 'място': 10.860892295837402, 'в': 4.163819313049316, 'снега': 11.087169647216797, 'и': 3.046481132507324, 'тръгна': 14.34658145904541, 'редом': 15.862045288085938, 'с': 4.689408302307129, 'моята': 16.38817596435547, 'нова': 5.1687774658203125, 'позната.': 11.499260902404785}",рядом с,"{'рядом': 0.2745800018310547, 'с': 2.9867734909057617}","потом, не колеблясь ни секунды, сделаю на месте «кругом» и отправлюсь рядом с моей новой знакомой.","{'потом,': 0.252532958984375, 'не': 0.020130157470703125, 'колеблясь': 0.0030193328857421875, 'ни': 0.018312454223632812, 'секунды,': 0.18511390686035156, 'сделаю': 1.7214813232421875, 'на': 0.05345726013183594, 'месте': 2.532072067260742, '«кругом»': 3.2266464233398438, 'и': 0.40633392333984375, 'отправлюсь': 6.640026092529297, 'рядом': 4.846183776855469, 'с': 0.011960983276367188, 'моей': 0.6325740814208984, 'новой': 1.1058483123779297, 'знакомой.': 4.067039489746094}",в ряд с,"{'в': 4.05021858215332, 'ряд': 8.187646865844727, 'с': 8.450371742248535}","потом, не колеблясь ни секунды, сделаю на месте «кругом» и отправлюсь в ряд с моей новой знакомой.","{'потом,': 0.2548065185546875, 'не': 0.015989303588867188, 'колеблясь': 0.003650665283203125, 'ни': 0.020355224609375, 'секунды,': 0.15986061096191406, 'сделаю': 1.6519584655761719, 'на': 0.0867462158203125, 'месте': 2.5867443084716797, '«кругом»': 2.633258819580078, 'и': 0.4438056945800781, 'отправлюсь': 4.021268844604492, 'в': 0.026309967041015625, 'ряд': 9.295549392700195, 'с': 0.36922454833984375, 'моей': 0.47339439392089844, 'новой': 1.0876541137695312, 'знакомой.': 4.741820335388184}"
чак до,"{'чак': 13.417338371276855, 'до': 12.851693153381348}","считам, че можем да отстъпваме и по-нататък, чак до харбин.","{'считам,': 11.142179489135742, 'че': 3.7666749954223633, 'можем': 5.420863628387451, 'да': 9.304292678833008, 'отстъпваме': 34.91284704208374, 'и': 5.354362487792969, 'по-нататък,': 29.771231174468994, 'чак': 10.51624870300293, 'до': 8.73263168334961, 'харбин.': 15.664111614227295}",вплоть до,"{'вплоть': 3.391132354736328, 'до': 0.14272117614746094}","я считаю, что нам можно отступать и далее, вплоть до харбина.","{'я': 2.0063438415527344, 'считаю,': 1.4516639709472656, 'что': 0.015577316284179688, 'нам': 3.038254737854004, 'можно': 4.916099548339844, 'отступать': 5.492042541503906, 'и': 0.135650634765625, 'далее,': 4.988471031188965, 'вплоть': 0.6671390533447266, 'до': 0.002471923828125, 'харбина.': 5.549314498901367}",пока до,"{'пока': 10.92544174194336, 'до': 10.291810989379883}","я считаю, что нам можно отступать и далее, пока до харбина.","{'я': 1.863229751586914, 'считаю,': 1.6021194458007812, 'что': 0.018035888671875, 'нам': 3.0647382736206055, 'можно': 3.854567527770996, 'отступать': 6.919878005981445, 'и': 0.22799301147460938, 'далее,': 7.423748970031738, 'пока': 7.977548599243164, 'до': 3.3973140716552734, 'харбина.': 20.357343673706055}"
във вид на,"{'във': 28.722702026367188, 'вид': 10.621356964111328, 'на': 8.100325584411621}","то беше луксозно, от махагон и с бронзова дръжка във вид на сфинкс върху пиедестал.","{'то': 5.940633773803711, 'беше': 12.352497577667236, 'луксозно,': 33.51684904098511, 'от': 4.847960472106934, 'махагон': 14.068106651306152, 'и': 3.8053245544433594, 'с': 5.1049394607543945, 'бронзова': 11.768458843231201, 'дръжка': 8.387125968933105, 'във': 6.909634590148926, 'вид': 13.32510757446289, 'на': 3.982548713684082, 'сфинкс': 0.6894989013671875, 'върху': 8.604819774627686, 'пиедестал.': 21.384141445159912}",в виде,"{'в': 2.911423683166504, 'виде': 7.0638203620910645}","трость была дорогая, красного дерева с бронзовым набалдашником в виде сфинкса, восседающего на пьедестале.","{'трость': 6.237491607666016, 'была': 3.509641647338867, 'дорогая,': 4.716200828552246, 'красного': 2.276521682739258, 'дерева': 0.3857154846191406, 'с': 0.023494720458984375, 'бронзовым': 0.016750335693359375, 'набалдашником': 0.0014934539794921875, 'в': 0.0009517669677734375, 'виде': 0.11904716491699219, 'сфинкса,': 0.017881393432617188, 'восседающего': 0.10118293762207031, 'на': 0.001285552978515625, 'пьедестале.': 0.09552764892578125}",на вид,"{'на': 9.056575775146484, 'вид': 7.223593711853027}","трость была дорогая, красного дерева с бронзовым набалдашником на вид сфинкса, восседающего на пьедестале.","{'трость': 5.084638595581055, 'была': 3.289097785949707, 'дорогая,': 4.570591926574707, 'красного': 2.372346878051758, 'дерева': 0.41820526123046875, 'с': 0.028955459594726562, 'бронзовым': 0.03142356872558594, 'набалдашником': 0.002841949462890625, 'на': 0.001827239990234375, 'вид': 6.971573829650879, 'сфинкса,': 0.044254302978515625, 'восседающего': 0.1885509490966797, 'пьедестале.': 0.1056976318359375}"
от страна на,"{'от': 9.144572257995605, 'страна': 16.9688777923584, 'на': 10.348441123962402}",поне от страна на булката.,"{'поне': 15.283208847045898, 'от': 9.657783508300781, 'страна': 13.391339302062988, 'на': 5.774204254150391, 'булката.': 19.730172157287598}",со стороны,"{'со': 5.985126495361328, 'стороны': 5.246950149536133}","во всяком случае, со стороны невесты.","{'во': 2.892993927001953, 'всяком': 0.0002536773681640625, 'случае,': 1.0032672882080078, 'со': 0.009347915649414062, 'стороны': 0.07214546203613281, 'невесты.': 9.47378921508789}",от страны на,"{'от': 8.631772994995117, 'страны': 9.89773178100586, 'на': 8.37646770477295}","во всяком случае, от страны на невесты.","{'во': 2.1961212158203125, 'всяком': 0.00119781494140625, 'случае,': 2.0957164764404297, 'от': 3.524052619934082, 'страны': 9.150049209594727, 'на': 9.23358154296875, 'невесты.': 19.066709518432617}"
по повод на,"{'по': 8.786955833435059, 'повод': 16.767507553100586, 'на': 10.765069961547852}",а по повод на вашия татко приемете най-искрените ми.,"{'а': 2.9769935607910156, 'по': 5.07611083984375, 'повод': 11.077245712280273, 'на': 6.558502674102783, 'вашия': 14.288414478302002, 'татко': 13.580034255981445, 'приемете': 16.379643440246582, 'най-искрените': 35.792038917541504, 'ми.': 8.636532306671143}",по поводу,"{'по': 1.2722063064575195, 'поводу': 7.11318302154541}",а по поводу вашего батюшки примите мои самые искренние…,"{'а': 2.1160717010498047, 'по': 0.0024871826171875, 'поводу': 0.90924072265625, 'вашего': 2.805866241455078, 'батюшки': 2.8664159774780273, 'примите': 0.012823104858398438, 'мои': 0.3726673126220703, 'самые': 0.056224822998046875, 'искренние…': 10.060148239135742}",на поводу,"{'на': 5.846278190612793, 'поводу': 11.040227890014648}",а на поводу вашего батюшки примите мои самые искренние…,"{'а': 4.6967668533325195, 'на': 8.724555969238281, 'поводу': 5.913640975952148, 'вашего': 7.3316240310668945, 'батюшки': 1.519362449645996, 'примите': 3.1437816619873047, 'мои': 0.9710483551025391, 'самые': 0.22786712646484375, 'искренние…': 8.833248138427734}"
по силата на,"{'по': 7.240401268005371, 'силата': 22.127443313598633, 'на': 7.63476037979126}",по силата на различни причини това е много неудобно.,"{'по': 6.487071990966797, 'силата': 14.616695404052734, 'на': 3.3427486419677734, 'различни': 8.29466438293457, 'причини': 10.573472023010254, 'това': 10.911327362060547, 'е': 6.330785274505615, 'много': 7.894425392150879, 'неудобно.': 12.652503967285156}",в силу,"{'в': 4.436382293701172, 'силу': 11.53373908996582}",это очень неудобно в силу разных причин.,"{'это': 3.7662601470947266, 'очень': 0.9867782592773438, 'неудобно': 5.111868858337402, 'в': 0.07803726196289062, 'силу': 0.030487060546875, 'разных': 2.5200958251953125, 'причин.': 0.5615615844726562}",по силе,"{'по': 5.397112846374512, 'силе': 12.533293724060059}",это очень неудобно по силе разных причин.,"{'это': 3.263766288757324, 'очень': 0.792424201965332, 'неудобно': 7.154436111450195, 'по': 0.02916717529296875, 'силе': 10.412397384643555, 'разных': 2.448261260986328, 'причин.': 6.225308418273926}"
недалече от,"{'недалече': 10.023927688598633, 'от': 5.678472518920898}","пастирчето отишло с магарето за дърва, недалече от кошарите.","{'пастирчето': 24.558921813964844, 'отишло': 14.568114280700684, 'с': 5.528766632080078, 'магарето': 16.562210083007812, 'за': 4.887152671813965, 'дърва,': 15.884516716003418, 'недалече': 3.8028736114501953, 'от': 1.4840240478515625, 'кошарите.': 15.362459182739258}",недалеко от,"{'недалеко': 3.068317413330078, 'от': 1.1718511581420898}","он отправился верхом на ослике за топливом, отъехал недалеко от дома.","{'он': 4.627859115600586, 'отправился': 2.396561622619629, 'верхом': 1.5793533325195312, 'на': 0.00084686279296875, 'ослике': 0.03433990478515625, 'за': 0.019990921020507812, 'топливом,': 8.149147033691406, 'отъехал': 5.322070121765137, 'недалеко': 2.9053878784179688, 'от': 0.0008945465087890625, 'дома.': 2.6424379348754883}",не дальше чем,"{'не': 1.6727008819580078, 'дальше': 10.515602111816406, 'чем': 6.000025749206543}","он отправился верхом на ослике за топливом, отъехал не дальше чем дома.","{'он': 3.915529251098633, 'отправился': 2.787841796875, 'верхом': 2.130483627319336, 'на': 0.0012226104736328125, 'ослике': 0.040073394775390625, 'за': 0.05518531799316406, 'топливом,': 8.416155815124512, 'отъехал': 5.764113426208496, 'не': 2.008090019226074, 'дальше': 0.39255714416503906, 'чем': 6.2210540771484375, 'дома.': 6.627449989318848}"
за сметка на,"{'за': 6.213768005371094, 'сметка': 19.88048553466797, 'на': 8.817404747009277}","или как другояче да ви разбираме – нека вълците да се размножават, да разкъсват нашите стада, да живеят за сметка на народната собственост?","{'или': 6.090839385986328, 'как': 3.8986968994140625, 'другояче': 20.86880111694336, 'да': 0.32583045959472656, 'ви': 5.987173080444336, 'разбираме': 16.95963954925537, '–': 7.397602558135986, 'нека': 9.278173446655273, 'вълците': 21.331743240356445, 'се': 2.7517261505126953, 'размножават,': 15.624459266662598, 'разкъсват': 29.407306671142578, 'нашите': 10.637084007263184, 'стада,': 7.842906951904297, 'живеят': 22.945587158203125, 'за': 3.136838912963867, 'сметка': 13.489444732666016, 'на': 1.98565673828125, 'народната': 5.049543380737305, 'собственост?': 21.324052810668945}",за счет,"{'за': 2.9040307998657227, 'счет': 7.421261310577393}","или как вас надо понимать – пусть волки размножаются, режут наши стада, живут за счет общенародной собственности?","{'или': 7.060080528259277, 'как': 0.4580860137939453, 'вас': 5.882635116577148, 'надо': 2.260613441467285, 'понимать': 0.47568511962890625, '–': 7.064411163330078, 'пусть': 5.992042541503906, 'волки': 4.2670392990112305, 'размножаются,': 1.6266860961914062, 'режут': 1.14593505859375, 'наши': 3.8593006134033203, 'стада,': 6.774021148681641, 'живут': 3.335512161254883, 'за': 0.0039997100830078125, 'счет': 0.5903663635253906, 'общенародной': 0.031490325927734375, 'собственности?': 2.11236572265625}",за сметой,"{'за': 3.749666213989258, 'сметой': 10.297259330749512}","или как вас надо понимать – пусть волки размножаются, режут наши стада, живут за сметой общенародной собственности?","{'или': 6.919702529907227, 'как': 0.45587158203125, 'вас': 5.732640266418457, 'надо': 2.4173660278320312, 'понимать': 0.5760726928710938, '–': 7.114579200744629, 'пусть': 5.8258209228515625, 'волки': 4.386356353759766, 'размножаются,': 1.873483657836914, 'режут': 1.504404067993164, 'наши': 4.338650703430176, 'стада,': 6.480598449707031, 'живут': 7.522805213928223, 'за': 2.5677614212036133, 'сметой': 7.924817085266113, 'общенародной': 0.03252410888671875, 'собственности?': 3.9931182861328125}"
