phrase l2,surprisal_phrase l2,sentence l2,surprisal_sentence l2,phrase ru,surprisal_phrase ru,sentence ru,surprisal_sentence ru,literal translation,surprisal_literal translation,phrase ru with literal,surprisal_phrase ru with literal
саме що,"{'саме': 5.1036481857299805, 'що': 11.267281532287598}",а саме що кавун можна їсти й без ножа та виделки.,"{'а': 0.0, 'саме': 16.341469764709473, 'що': 7.399555206298828, 'кавун': 18.028536796569824, 'можна': 7.831867218017578, 'їсти': 10.9587721824646, 'й': 5.308733940124512, 'без': 4.591763496398926, 'ножа': 6.304727554321289, 'та': 5.619804382324219, 'виделки.': 22.257741928100586}",именно что,"{'именно': 0.0, 'что': 4.135453224182129}",а именно что арбуз можно есть и без ножа и вилки.,"{'а': 0.0, 'именно': 7.956906318664551, 'что': 6.138751029968262, 'арбуз': 12.311247825622559, 'можно': 5.541762351989746, 'есть': 1.1513824462890625, 'и': 2.300222396850586, 'без': 2.9136314392089844, 'ножа': 6.031743049621582, 'вилки.': 2.380525588989258}",сами что,"{'сами': 0.0, 'что': 7.170520782470703}",а сами что арбуз можно есть и без ножа и вилки.,"{'а': 0.0, 'сами': 8.995935440063477, 'что': 5.699954509735107, 'арбуз': 15.754205703735352, 'можно': 8.3548002243042, 'есть': 1.3814220428466797, 'и': 2.6090850830078125, 'без': 3.5511579513549805, 'ножа': 5.589794158935547, 'вилки.': 3.99869441986084}"
як би не так,"{'як': 0.0, 'би': 10.457738876342773, 'не': 8.519743919372559, 'так': 4.04681396484375}","дзуськи! як би не так!.. на, ший!","{'дзуськи!': 26.083752632141113, 'як': 9.263174057006836, 'би': 7.092831611633301, 'не': 2.341366767883301, 'так!..': 6.04049015045166, 'на,': 10.457862854003906, 'ший!': 20.41987705230713}",как бы не так,"{'как': 0.0, 'бы': 4.55210018157959, 'не': 3.0606861114501953, 'так': 2.241331100463867}","дудки! как бы не так! на, шей!","{'дудки!': 12.588857173919678, 'как': 7.854414939880371, 'бы': 3.854640007019043, 'не': 1.2204265594482422, 'так!': 0.6381740570068359, 'на,': 10.821218967437744, 'шей!': 14.435187339782715}",как бы не совсем,"{'как': 0.0, 'бы': 4.55210018157959, 'не': 3.0606861114501953, 'совсем': 5.000253677368164}","дудки! как бы не совсем! на, шей!","{'дудки!': 12.588857173919678, 'как': 7.854414939880371, 'бы': 3.854640007019043, 'не': 1.2204265594482422, 'совсем!': 13.29014778137207, 'на,': 11.731669902801514, 'шей!': 14.033031463623047}"
усього-на-всього,{'усього-на-всього': 28.744784355163574},"я тепер усього-на-всього армійський капрал, навчаю селюків, яка нога права, яка — ліва.","{'я': 0.0, 'тепер': 13.182343482971191, 'усього-на-всього': 31.26039218902588, 'армійський': 20.658644676208496, 'капрал,': 12.37746810913086, 'навчаю': 12.166311264038086, 'селюків,': 21.533283233642578, 'яка': 3.2838993072509766, 'нога': 13.73473834991455, 'права,': 10.982985496520996, '—': 4.943873405456543, 'ліва.': 8.229211807250977}",всего-навсего,{'всего-навсего': 8.020191192626953},"я теперь всего-навсего армейский капрал, учу деревенщину, какая нога правая, какая — левая.","{'я': 0.0, 'теперь': 8.461135864257812, 'всего-навсего': 11.573984622955322, 'армейский': 10.044150352478027, 'капрал,': 5.750377655029297, 'учу': 10.897709846496582, 'деревенщину,': 12.431076049804688, 'какая': 0.8915500640869141, 'нога': 8.473197937011719, 'правая,': 4.751498222351074, '—': 3.8021316528320312, 'левая.': 0.8498611450195312}",итого на все,"{'итого': 0.0, 'на': 4.681640625, 'все': 5.7031683921813965}","я теперь итого на все армейский капрал, учу деревенщину, какая нога правая, какая — левая.","{'я': 0.0, 'теперь': 8.461135864257812, 'итого': 15.983925819396973, 'на': 4.591601371765137, 'все': 5.009820938110352, 'армейский': 14.580521583557129, 'капрал,': 12.650252342224121, 'учу': 11.841597557067871, 'деревенщину,': 12.585878372192383, 'какая': 0.9044761657714844, 'нога': 8.451826095581055, 'правая,': 4.500802993774414, '—': 4.634636878967285, 'левая.': 1.1647567749023438}"
незважаючи на,"{'незважаючи': 20.98106575012207, 'на': 4.559451103210449}","незважаючи на всі історичні та культурологічні роз'яснення, критики україни як у росії, так і в нашому краї ніяк не можуть відмовитися від абсолютно невиправданої схильності протиставляти українське й галицьке.","{'незважаючи': 20.98106575012207, 'на': 4.559452056884766, 'всі': 8.841892719268799, 'історичні': 9.868914604187012, 'та': 3.822111129760742, 'культурологічні': 10.472627639770508, ""роз'яснення,"": 12.607348442077637, 'критики': 10.118573188781738, 'україни': 11.717118263244629, 'як': 4.446449279785156, 'у': 4.317717552185059, 'росії,': 9.27985668182373, 'так': 0.08390998840332031, 'і': 0.03492546081542969, 'в': 1.5811805725097656, 'нашому': 7.926711082458496, 'краї': 2.527841567993164, 'ніяк': 10.884668350219727, 'не': 0.3461189270019531, 'можуть': 2.7133045196533203, 'відмовитися': 7.240751266479492, 'від': 0.1288909912109375, 'абсолютно': 10.042598724365234, 'невиправданої': 18.504950523376465, 'схильності': 18.18075942993164, 'протиставляти': 19.106760025024414, 'українське': 6.494828224182129, 'й': 5.595030784606934, 'галицьке.': 13.244783401489258}",несмотря на,"{'несмотря': 9.555662155151367, 'на': 0.07728004455566406}","несмотря на все исторические и культурологические разъяснения, критики украины как в россии, так и в нашей стране никак не могут отказаться от абсолютно неоправданной склонности противопоставлять украинское и галицкое.","{'несмотря': 9.555662155151367, 'на': 0.07728004455566406, 'все': 2.9984092712402344, 'исторические': 7.56437873840332, 'и': 1.600205421447754, 'культурологические': 5.899858474731445, 'разъяснения,': 10.505778312683105, 'критики': 9.225781440734863, 'украины': 14.101265907287598, 'как': 3.3920602798461914, 'в': 0.9956321716308594, 'россии,': 5.457715034484863, 'так': 0.06377410888671875, 'нашей': 8.94194221496582, 'стране': 0.618682861328125, 'никак': 6.281454086303711, 'не': 0.07770347595214844, 'могут': 0.6536312103271484, 'отказаться': 4.811079025268555, 'от': 0.024478912353515625, 'абсолютно': 8.611015319824219, 'неоправданной': 8.311432838439941, 'склонности': 9.175315856933594, 'противопоставлять': 6.167088508605957, 'украинское': 5.17333984375, 'галицкое.': 10.644659042358398}",несмотря по,"{'несмотря': 9.555662155151367, 'по': 6.921441078186035}","несмотря по все исторические и культурологические разъяснения, критики украины как в россии, так и в нашей стране никак не могут отказаться от абсолютно неоправданной склонности противопоставлять украинское и галицкое.","{'несмотря': 9.555662155151367, 'по': 6.921443939208984, 'все': 8.380779266357422, 'исторические': 11.615521430969238, 'и': 1.643545150756836, 'культурологические': 5.83854866027832, 'разъяснения,': 11.702059745788574, 'критики': 9.881391525268555, 'украины': 13.70231819152832, 'как': 3.009305000305176, 'в': 0.9661960601806641, 'россии,': 4.935563087463379, 'так': 0.10357666015625, 'нашей': 8.896409034729004, 'стране': 0.763545036315918, 'никак': 6.045169830322266, 'не': 0.11848258972167969, 'могут': 0.8276004791259766, 'отказаться': 5.190587043762207, 'от': 0.03302001953125, 'абсолютно': 8.440168380737305, 'неоправданной': 8.495837211608887, 'склонности': 9.132454872131348, 'противопоставлять': 6.1737470626831055, 'украинское': 5.139226913452148, 'галицкое.': 10.555755615234375}"
у кінці,"{'у': 0.0, 'кінці': 20.78103542327881}",вагони метроплюс завжди знаходяться у кінці поїзда ближче до кейптауна.,"{'вагони': 10.274716854095459, 'метроплюс': 25.250277519226074, 'завжди': 17.79691791534424, 'знаходяться': 12.415658473968506, 'у': 3.2480249404907227, 'кінці': 11.859973907470703, 'поїзда': 12.388711929321289, 'ближче': 12.211138725280762, 'до': 0.5150222778320312, 'кейптауна.': 20.89708137512207}",в конце,"{'в': 0.0, 'конце': 7.395144462585449}","вагоны первого вида всегда находятся в конце поезда, ближайшем к кейптауну.","{'вагоны': 6.691053867340088, 'первого': 7.593753337860107, 'вида': 8.439860343933105, 'всегда': 7.2446441650390625, 'находятся': 5.1905670166015625, 'в': 0.5527172088623047, 'конце': 5.881461143493652, 'поезда,': 4.890079498291016, 'ближайшем': 14.13186264038086, 'к': 0.25782203674316406, 'кейптауну.': 25.470276832580566}",в концы,"{'в': 0.0, 'концы': 12.395865440368652}","вагоны первого вида всегда находятся в концы поезда, ближайшем к кейптауну.","{'вагоны': 6.691053867340088, 'первого': 7.593753337860107, 'вида': 8.439860343933105, 'всегда': 7.2446441650390625, 'находятся': 5.1905670166015625, 'в': 0.5527172088623047, 'концы': 14.385900497436523, 'поезда,': 5.506913185119629, 'ближайшем': 14.696755409240723, 'к': 0.2488117218017578, 'кейптауну.': 24.73953914642334}"
поруч з,"{'поруч': 4.16029167175293, 'з': 11.303718566894531}",тепер ми надаємо слово нашому головному економістові. прошу (скромно сідає поруч з юрієм). ,"{'тепер': 8.463587760925293, 'ми': 11.058618545532227, 'надаємо': 16.692992210388184, 'слово': 7.577671051025391, 'нашому': 12.240716934204102, 'головному': 6.963203430175781, 'економістові.': 21.95488929748535, 'прошу': 15.131158828735352, '(скромно': 21.121479034423828, 'сідає': 17.139775276184082, 'поруч': 10.600561141967773, 'з': 2.4762353897094727, 'юрієм).': 19.177685737609863}",рядом с,"{'рядом': 4.202017784118652, 'с': 0.9933109283447266}",теперь мы предоставляем слово нашему главному экономисту. прошу (скромно садится рядом с юрием). ,"{'теперь': 9.489274024963379, 'мы': 4.133871078491211, 'предоставляем': 8.951498985290527, 'слово': 8.253275871276855, 'нашему': 4.131593704223633, 'главному': 3.515350341796875, 'экономисту.': 8.69555377960205, 'прошу': 12.609041213989258, '(скромно': 16.28444194793701, 'садится': 7.240208625793457, 'рядом': 3.6379470825195312, 'с': 0.7427158355712891, 'юрием).': 21.713730812072754}",возле с,"{'возле': 7.068551063537598, 'с': 6.5149383544921875}",теперь мы предоставляем слово нашему главному экономисту. прошу (скромно садится возле с юрием). ,"{'теперь': 9.489274024963379, 'мы': 4.133871078491211, 'предоставляем': 8.951498985290527, 'слово': 8.253275871276855, 'нашему': 4.131593704223633, 'главному': 3.515350341796875, 'экономисту.': 8.69555377960205, 'прошу': 12.609041213989258, '(скромно': 16.28444194793701, 'садится': 7.240208625793457, 'возле': 5.434447288513184, 'с': 7.811223030090332, 'юрием).': 23.71761131286621}"
аж до,"{'аж': 6.510209083557129, 'до': 4.132126808166504}",лавина голодних смертей наростала з місяця в місяць аж до початку літа.,"{'лавина': 9.710821151733398, 'голодних': 24.83806324005127, 'смертей': 8.260366439819336, 'наростала': 21.919937133789062, 'з': 9.840950012207031, 'місяця': 15.722742080688477, 'в': 4.046481132507324, 'місяць': 8.4823579788208, 'аж': 9.620124816894531, 'до': 0.39217376708984375, 'початку': 6.3820295333862305, 'літа.': 8.051566123962402}",вплоть до,"{'вплоть': 8.136696815490723, 'до': 0.029829025268554688}",лавина голодных смертей нарастала из месяца в месяц вплоть до начала лета.,"{'лавина': 9.710821151733398, 'голодных': 15.419918060302734, 'смертей': 7.7058939933776855, 'нарастала': 11.351102828979492, 'из': 6.1168060302734375, 'месяца': 3.1170101165771484, 'в': 0.0045642852783203125, 'месяц': 0.00415802001953125, 'вплоть': 6.481414794921875, 'до': 0.008150100708007812, 'начала': 2.8233728408813477, 'лета.': 5.037528038024902}",пока до,"{'пока': 0.0, 'до': 6.168002128601074}",лавина голодных смертей нарастала из месяца в месяц пока до начала лета.,"{'лавина': 9.710821151733398, 'голодных': 15.419918060302734, 'смертей': 7.7058939933776855, 'нарастала': 11.351102828979492, 'из': 6.1168060302734375, 'месяца': 3.1170101165771484, 'в': 0.0045642852783203125, 'месяц': 0.00415802001953125, 'пока': 9.39574909210205, 'до': 5.753176689147949, 'начала': 5.457231521606445, 'лета.': 10.710417747497559}"
у формі,"{'у': 0.0, 'формі': 20.4177303314209}","фактично, всі комп'ютери, якими сьогодні користуються, працюють завдяки обробці інформації, закодованої у формі бінарних чисел.","{'фактично,': 9.972962379455566, 'всі': 15.222360610961914, ""комп'ютери,"": 20.66008472442627, 'якими': 6.694109916687012, 'сьогодні': 7.351103782653809, 'користуються,': 11.932795524597168, 'працюють': 6.753368377685547, 'завдяки': 7.480165481567383, 'обробці': 14.114686012268066, 'інформації,': 7.789339065551758, 'закодованої': 14.987902641296387, 'у': 1.8831634521484375, 'формі': 7.624085426330566, 'бінарних': 24.184385299682617, 'чисел.': 14.133301734924316}",в виде,"{'в': 0.0, 'виде': 8.552051544189453}","почти все компьютеры, которые используются сегодня, основаны на обработке информации, которая закодирована в виде двоичных чисел.","{'почти': 0.0, 'все': 4.790775299072266, 'компьютеры,': 11.275240898132324, 'которые': 1.6457452774047852, 'используются': 3.8695430755615234, 'сегодня,': 5.3500776290893555, 'основаны': 4.021208763122559, 'на': 0.03879356384277344, 'обработке': 7.832953453063965, 'информации,': 3.08988094329834, 'которая': 2.906496047973633, 'закодирована': 7.215496063232422, 'в': 0.7844104766845703, 'виде': 2.1178970336914062, 'двоичных': 2.902400016784668, 'чисел.': 1.8510608673095703}",в форме,"{'в': 0.0, 'форме': 8.504361152648926}","почти все компьютеры, которые используются сегодня, основаны на обработке информации, которая закодирована в форме двоичных чисел.","{'почти': 0.0, 'все': 4.790775299072266, 'компьютеры,': 11.275240898132324, 'которые': 1.6457452774047852, 'используются': 3.8695430755615234, 'сегодня,': 5.3500776290893555, 'основаны': 4.021208763122559, 'на': 0.03879356384277344, 'обработке': 7.832953453063965, 'информации,': 3.08988094329834, 'которая': 2.906496047973633, 'закодирована': 7.215496063232422, 'в': 0.7844104766845703, 'форме': 5.085912704467773, 'двоичных': 2.8450870513916016, 'чисел.': 1.7013587951660156}"
із боку,"{'із': 5.331819534301758, 'боку': 7.442963600158691}","навіщо їм демонстраційний ефект для решти україни на кшталт того впливу, що був на ндр із боку фрн.","{'навіщо': 18.29596757888794, 'їм': 10.451613426208496, 'демонстраційний': 18.915842056274414, 'ефект': 7.173053741455078, 'для': 4.751593589782715, 'решти': 12.795869827270508, 'україни': 13.236910820007324, 'на': 3.3665876388549805, 'кшталт': 17.31742000579834, 'того': 9.719257354736328, 'впливу,': 12.409265518188477, 'що': 1.8988456726074219, 'був': 5.67188835144043, 'ндр': 18.696955680847168, 'із': 7.118503570556641, 'боку': 5.529703140258789, 'фрн.': 20.388469696044922}",со стороны,"{'со': 0.0, 'стороны': 6.765748023986816}","зачем им демонстрационный эффект для остальной украины наподобие того влияния, которое было на гдр со стороны фрг.","{'зачем': 6.373448848724365, 'им': 4.985740661621094, 'демонстрационный': 16.125276565551758, 'эффект': 6.322634696960449, 'для': 4.498241424560547, 'остальной': 7.975304126739502, 'украины': 10.678226470947266, 'наподобие': 12.276008605957031, 'того': 2.5043725967407227, 'влияния,': 10.095842361450195, 'которое': 0.13788604736328125, 'было': 3.947892189025879, 'на': 2.0553207397460938, 'гдр': 16.918411254882812, 'со': 6.632979393005371, 'стороны': 0.6188716888427734, 'фрг.': 14.448136329650879}",с боку,"{'с': 0.0, 'боку': 14.069524765014648}","зачем им демонстрационный эффект для остальной украины наподобие того влияния, которое было на гдр с боку фрг.","{'зачем': 6.373448848724365, 'им': 4.985740661621094, 'демонстрационный': 16.125276565551758, 'эффект': 6.322634696960449, 'для': 4.498241424560547, 'остальной': 7.975304126739502, 'украины': 10.678226470947266, 'наподобие': 12.276008605957031, 'того': 2.5043725967407227, 'влияния,': 10.095842361450195, 'которое': 0.13788604736328125, 'было': 3.947892189025879, 'на': 2.0553207397460938, 'гдр': 16.918411254882812, 'с': 3.760626792907715, 'боку': 11.341089248657227, 'фрг.': 16.069482803344727}"
з приводу,"{'з': 0.0, 'приводу': 19.598891258239746}",сьогодні у верховній раді україни знову відчувається політична метушня з приводу цього закону.,"{'сьогодні': 16.33110523223877, 'у': 3.977248191833496, 'верховній': 11.938188552856445, 'раді': 0.4907970428466797, 'україни': 9.899739265441895, 'знову': 5.774992942810059, 'відчувається': 8.78611946105957, 'політична': 8.947397232055664, 'метушня': 14.504659652709961, 'з': 4.455129623413086, 'приводу': 5.852027893066406, 'цього': 5.398965835571289, 'закону.': 6.212959289550781}",по поводу,"{'по': 0.0, 'поводу': 5.829870223999023}",сегодня в верховной раде украины снова ощущается политическая возня по поводу этого закона.,"{'сегодня': 10.426151275634766, 'в': 2.8350696563720703, 'верховной': 12.916571617126465, 'раде': 1.0301618576049805, 'украины': 8.705726623535156, 'снова': 6.18016242980957, 'ощущается': 10.554961204528809, 'политическая': 5.699934959411621, 'возня': 6.762022972106934, 'по': 4.634356498718262, 'поводу': 1.047647476196289, 'этого': 6.133221626281738, 'закона.': 3.3071908950805664}",с привода,"{'с': 0.0, 'привода': 13.545117378234863}",сегодня в верховной раде украины снова ощущается политическая возня с привода этого закона.,"{'сегодня': 10.426151275634766, 'в': 2.8350696563720703, 'верховной': 12.916571617126465, 'раде': 1.0301618576049805, 'украины': 8.705726623535156, 'снова': 6.18016242980957, 'ощущается': 10.554961204528809, 'политическая': 5.699934959411621, 'возня': 6.762022972106934, 'с': 3.886263847351074, 'привода': 17.009971618652344, 'этого': 6.779653549194336, 'закона.': 4.756209373474121}"
з огляду на,"{'з': 0.0, 'огляду': 23.69580841064453, 'на': 3.4398813247680664}","одним словом, ті, кого серед постійних клієнтів не було з огляду на професійну зайнятість.","{'одним': 6.030690670013428, 'словом,': 2.908140182495117, 'ті,': 20.30106830596924, 'кого': 3.242182731628418, 'серед': 8.40988540649414, 'постійних': 13.179647445678711, 'клієнтів': 8.677128791809082, 'не': 3.433950424194336, 'було': 3.350839614868164, 'з': 4.1705827713012695, 'огляду': 6.520730972290039, 'на': 0.4631309509277344, 'професійну': 9.676591873168945, 'зайнятість.': 16.218554496765137}",в силу,"{'в': 0.0, 'силу': 8.00175952911377}","одним словом, те, кого среди постоянных клиентов не оказалось в силу профессиональной занятости.","{'одним': 6.030690670013428, 'словом,': 2.908140182495117, 'те,': 8.33643627166748, 'кого': 2.7621517181396484, 'среди': 8.288938522338867, 'постоянных': 8.17030143737793, 'клиентов': 2.2638912200927734, 'не': 3.2666730880737305, 'оказалось': 2.4761810302734375, 'в': 3.60235595703125, 'силу': 3.961857795715332, 'профессиональной': 6.964337348937988, 'занятости.': 3.2866411209106445}",с оглядкой на,"{'с': 0.0, 'оглядкой': 10.945552825927734, 'на': 0.960301399230957}","одним словом, те, кого среди постоянных клиентов не оказалось с оглядкой на профессиональной занятости.","{'одним': 6.030690670013428, 'словом,': 2.908140182495117, 'те,': 8.33643627166748, 'кого': 2.7621517181396484, 'среди': 8.288938522338867, 'постоянных': 8.17030143737793, 'клиентов': 2.2638912200927734, 'не': 3.2666730880737305, 'оказалось': 2.4761810302734375, 'с': 6.950762748718262, 'оглядкой': 11.53226375579834, 'на': 0.31298828125, 'профессиональной': 13.502957344055176, 'занятости.': 9.389558792114258}"
неподалік від,"{'неподалік': 28.133296489715576, 'від': 5.100358963012695}","старий дім був неподалік від опери, до нього ще не добралися новітні покупці.","{'старий': 6.405981540679932, 'дім': 19.895475387573242, 'був': 9.643892288208008, 'неподалік': 10.338403701782227, 'від': 2.8341445922851562, 'опери,': 16.444528579711914, 'до': 5.401430130004883, 'нього': 3.46978759765625, 'ще': 6.144467353820801, 'не': 2.200380325317383, 'добралися': 9.451889991760254, 'новітні': 12.926674842834473, 'покупці.': 10.409933090209961}",недалеко от,"{'недалеко': 7.026474952697754, 'от': 0.30319881439208984}","старый дом был недалеко от оперы, до него еще не добрались новые покупатели.","{'старый': 7.56852912902832, 'дом': 4.5394392013549805, 'был': 4.714982986450195, 'недалеко': 7.976566314697266, 'от': 0.6481761932373047, 'оперы,': 11.652833938598633, 'до': 6.026476860046387, 'него': 2.362767219543457, 'еще': 3.9086074829101562, 'не': 3.909749984741211, 'добрались': 1.9516096115112305, 'новые': 4.7601728439331055, 'покупатели.': 7.641813278198242}",неподалеку с,"{'неподалеку': 8.991472244262695, 'с': 5.380291938781738}","старый дом был неподалеку с оперы, до него еще не добрались новые покупатели.","{'старый': 7.56852912902832, 'дом': 4.5394392013549805, 'был': 4.714982986450195, 'неподалеку': 8.88612174987793, 'с': 6.990760803222656, 'оперы,': 16.205693244934082, 'до': 6.139484405517578, 'него': 2.5234451293945312, 'еще': 3.5064926147460938, 'не': 3.2230730056762695, 'добрались': 1.7560157775878906, 'новые': 5.19490909576416, 'покупатели.': 7.948760986328125}"
за рахунок,"{'за': 0.0, 'рахунок': 19.144612312316895}",кожен має право на відшкодування за рахунок держави чи органів місцевого самоврядування матеріальної та моральної шкоди.,"{'кожен': 9.514876365661621, 'має': 16.120923042297363, 'право': 2.7305593490600586, 'на': 1.0205402374267578, 'відшкодування': 8.817770004272461, 'за': 3.688138961791992, 'рахунок': 4.119684219360352, 'держави': 6.648684501647949, 'чи': 6.154967308044434, 'органів': 4.9262542724609375, 'місцевого': 3.0446834564208984, 'самоврядування': 0.03337287902832031, 'матеріальної': 8.77546215057373, 'та': 3.675016403198242, 'моральної': 4.605903625488281, 'шкоди.': 10.89915943145752}",за счет,"{'за': 0.0, 'счет': 9.211057662963867}",каждый имеет право на возмещение за счет государства или органов местного самоуправления материального и морального ущерба.,"{'каждый': 11.770337104797363, 'имеет': 5.743006706237793, 'право': 0.36313438415527344, 'на': 0.3920478820800781, 'возмещение': 6.103132247924805, 'за': 4.503055572509766, 'счет': 1.1141395568847656, 'государства': 2.739908218383789, 'или': 4.735246658325195, 'органов': 5.099437713623047, 'местного': 0.14632606506347656, 'самоуправления': 0.012121200561523438, 'материального': 3.262679100036621, 'и': 2.0635223388671875, 'морального': 0.36776161193847656, 'ущерба.': 4.099308013916016}",за порядком,"{'за': 0.0, 'порядком': 12.784005165100098}",каждый имеет право на возмещение за порядком государства или органов местного самоуправления материального и морального ущерба.,"{'каждый': 11.770337104797363, 'имеет': 5.743006706237793, 'право': 0.36313438415527344, 'на': 0.3920478820800781, 'возмещение': 6.103132247924805, 'за': 4.503055572509766, 'порядком': 12.907219886779785, 'государства': 10.942508697509766, 'или': 4.089937210083008, 'органов': 7.015716552734375, 'местного': 1.5202970504760742, 'самоуправления': 0.07299613952636719, 'материального': 8.007743835449219, 'и': 2.114748001098633, 'морального': 0.2010650634765625, 'ущерба.': 2.4855804443359375}"
після закінчення,"{'після': 14.538489818572998, 'закінчення': 7.558758735656738}","це сталося зі мною позавчора, 3 березня, великопісної середи, у перший день після закінчення карнавалу. ","{'це': 0.0, 'сталося': 20.48598575592041, 'зі': 7.812634468078613, 'мною': 4.22563362121582, 'позавчора,': 14.0115327835083, '3': 7.461202621459961, 'березня,': 6.7758588790893555, 'великопісної': 23.406872749328613, 'середи,': 18.384453773498535, 'у': 3.224459648132324, 'перший': 7.873990058898926, 'день': 1.5983848571777344, 'після': 5.2233686447143555, 'закінчення': 7.563544273376465, 'карнавалу.': 14.268362998962402}",по окончании,"{'по': 0.0, 'окончании': 8.992029190063477}","это случилось со мной позавчера, 3 марта, в великопостную среду, в первый день по окончании карнавала.","{'это': 0.0, 'случилось': 7.711273193359375, 'со': 4.135359764099121, 'мной': 0.12074661254882812, 'позавчера,': 8.696051597595215, '3': 7.900278568267822, 'марта,': 5.026576995849609, 'в': 1.7079648971557617, 'великопостную': 18.229938507080078, 'среду,': 3.671327590942383, 'первый': 5.182265281677246, 'день': 0.23664093017578125, 'по': 6.587132453918457, 'окончании': 5.615070343017578, 'карнавала.': 9.806085586547852}",после завершения,"{'после': 0.0, 'завершения': 7.185774803161621}","это случилось со мной позавчера, 3 марта, в великопостную среду, в первый день после завершения карнавала.","{'это': 0.0, 'случилось': 7.711273193359375, 'со': 4.135359764099121, 'мной': 0.12074661254882812, 'позавчера,': 8.696051597595215, '3': 7.900278568267822, 'марта,': 5.026576995849609, 'в': 1.7079648971557617, 'великопостную': 18.229938507080078, 'среду,': 3.671327590942383, 'первый': 5.182265281677246, 'день': 0.23664093017578125, 'после': 4.184600830078125, 'завершения': 7.927121162414551, 'карнавала.': 9.540316581726074}"
з урахуванням,"{'з': 0.0, 'урахуванням': 36.71775817871094}","порядок здійснення права на страйк встановлюється законом з урахуванням необхідності забезпечення національної безпеки, охорони здоров'я, прав і свобод інших людей.","{'порядок': 8.242751121520996, 'здійснення': 17.703675270080566, 'права': 6.55325984954834, 'на': 0.5459251403808594, 'страйк': 12.004566192626953, 'встановлюється': 14.845194816589355, 'законом': 2.8904380798339844, 'з': 4.694991111755371, 'урахуванням': 4.881744384765625, 'необхідності': 11.938329696655273, 'забезпечення': 4.2190446853637695, 'національної': 9.22509765625, 'безпеки,': 2.22756290435791, 'охорони': 6.357536315917969, ""здоров'я,"": 2.1829299926757812, 'прав': 2.4029464721679688, 'і': 1.712331771850586, 'свобод': 0.4037437438964844, 'інших': 5.5658063888549805, 'людей.': 2.153411865234375}",с учетом,"{'с': 0.0, 'учетом': 8.678165435791016}","порядок осуществления права на забастовку устанавливается законом с учетом необходимости обеспечения национальной безопасности, охраны здоровья, прав и свобод других людей.","{'порядок': 8.242751121520996, 'осуществления': 4.626188278198242, 'права': 5.257413864135742, 'на': 1.139033317565918, 'забастовку': 7.744420051574707, 'устанавливается': 4.477668762207031, 'законом': 3.2509117126464844, 'с': 5.119906425476074, 'учетом': 0.1084747314453125, 'необходимости': 4.98912239074707, 'обеспечения': 1.181283950805664, 'национальной': 7.605581283569336, 'безопасности,': 0.7886600494384766, 'охраны': 2.3058414459228516, 'здоровья,': 1.4808158874511719, 'прав': 1.078592300415039, 'и': 0.01323699951171875, 'свобод': 0.23023414611816406, 'других': 2.2882938385009766, 'людей.': 6.876169204711914}",с порядком,"{'с': 0.0, 'порядком': 12.820661544799805}","порядок осуществления права на забастовку устанавливается законом с порядком необходимости обеспечения национальной безопасности, охраны здоровья, прав и свобод других людей.","{'порядок': 8.242751121520996, 'осуществления': 4.626188278198242, 'права': 5.257413864135742, 'на': 1.139033317565918, 'забастовку': 7.744420051574707, 'устанавливается': 4.477668762207031, 'законом': 3.2509117126464844, 'с': 5.119906425476074, 'порядком': 10.22889518737793, 'необходимости': 10.206314086914062, 'обеспечения': 5.662092208862305, 'национальной': 8.854124069213867, 'безопасности,': 1.3367919921875, 'охраны': 2.7394161224365234, 'здоровья,': 1.669351577758789, 'прав': 2.0118675231933594, 'и': 0.07798576354980469, 'свобод': 0.11846733093261719, 'других': 2.0433216094970703, 'людей.': 6.590272903442383}"
