phrase l2,surprisal_phrase l2,sentence l2,surprisal_sentence l2,phrase ru,surprisal_phrase ru,sentence ru,surprisal_sentence ru,literal translation,surprisal_literal translation,phrase ru with literal,surprisal_phrase ru with literal
не тое што,"{'не': 4.712985992431641, 'тое': 12.516002655029297, 'што': 9.895292282104492}","іх не было, наколькі я змог заўважыць, і ў спальні, ды не тое што кніжных паліц — нідзе ніводнай кнігі не віднелася.","{'іх': 10.424071311950684, 'не': 0.0071239471435546875, 'было,': 0.4267539978027344, 'наколькі': 3.389558792114258, 'я': 0.05429267883300781, 'змог': 0.06678009033203125, 'заўважыць,': 1.7147655487060547, 'і': 2.234072685241699, 'ў': 0.22109031677246094, 'спальні,': 7.331117630004883, 'ды': 2.9527969360351562, 'тое': 3.177532196044922, 'што': 0.16820907592773438, 'кніжных': 0.4892139434814453, 'паліц': 3.270263671875, '—': 1.5331087112426758, 'нідзе': 0.11696815490722656, 'ніводнай': 0.8849163055419922, 'кнігі': 0.09789276123046875, 'віднелася.': 9.929256439208984}",не то что,"{'не': 3.4082422256469727, 'то': 4.6566009521484375, 'что': 8.81394100189209}","их не было, насколько я смог заметить, и в спальне, да не то что книжных полок ― нигде книги ни одной.","{'их': 5.620094299316406, 'не': 0.045162200927734375, 'было,': 0.21570205688476562, 'насколько': 0.1546478271484375, 'я': 0.0059185028076171875, 'смог': 1.8449039459228516, 'заметить,': 3.6461400985717773, 'и': 2.6043262481689453, 'в': 0.00670623779296875, 'спальне,': 7.244275093078613, 'да': 3.6957149505615234, 'то': 0.038440704345703125, 'что': 0.22416114807128906, 'книжных': 0.005802154541015625, 'полок': 0.01143646240234375, '―': 10.251934051513672, 'нигде': 9.711654663085938, 'книги': 13.284043312072754, 'ни': 0.0076274871826171875, 'одной.': 1.1066055297851562}",не это что,"{'не': 9.991881370544434, 'это': 10.58582878112793, 'что': 10.521480560302734}","их не было, насколько я смог заметить, и в спальне, да не это что книжных полок ― нигде книги ни одной.","{'их': 4.605953216552734, 'не': 7.447649002075195, 'было,': 0.3999671936035156, 'насколько': 0.209808349609375, 'я': 0.0057315826416015625, 'смог': 1.7558135986328125, 'заметить,': 3.8186635971069336, 'и': 2.4902048110961914, 'в': 0.016284942626953125, 'спальне,': 7.968650817871094, 'да': 5.085272789001465, 'это': 12.146574020385742, 'что': 7.403619289398193, 'книжных': 0.014139175415039062, 'полок': 0.09768104553222656, '―': 11.469894409179688, 'нигде': 8.140569686889648, 'книги': 12.544351577758789, 'ни': 0.013395309448242188, 'одной.': 1.100480079650879}"
ледзьве не,"{'ледзьве': 27.7877140045166, 'не': 9.75976848602295}","аднак у расказах дзядзькі захары, ледзьве не казачна аддаленых па месцы і часе дзеяння, слухачы лавілі перш за ўсе смешнае.","{'аднак': 7.7525177001953125, 'у': 1.007314682006836, 'расказах': 0.2860298156738281, 'дзядзькі': 0.8893852233886719, 'захары,': 12.3917875289917, 'ледзьве': 0.22201156616210938, 'не': 0.2707786560058594, 'казачна': 15.576481819152832, 'аддаленых': 4.5715131759643555, 'па': 3.429250717163086, 'месцы': 1.531942367553711, 'і': 0.42284202575683594, 'часе': 5.76939582824707, 'дзеяння,': 0.5832862854003906, 'слухачы': 2.1127395629882812, 'лавілі': 7.168787002563477, 'перш': 2.0855941772460938, 'за': 0.34617042541503906, 'ўсе': 6.796987533569336, 'смешнае.': 6.436888694763184}",едва ли не,"{'едва': 0.9225778579711914, 'ли': 1.1183853149414062, 'не': 2.923419952392578}","однако в рассказах дядьки захары, едва ли не сказочно отдаленных по месту и времени действия, слушатели ловили и воспринимали прежде всего смешное.","{'однако': 0.009283065795898438, 'в': 0.0055751800537109375, 'рассказах': 0.3434162139892578, 'дядьки': 2.0797996520996094, 'захары,': 14.287879943847656, 'едва': 0.8846473693847656, 'ли': 0.0018310546875, 'не': 0.003253936767578125, 'сказочно': 0.15029144287109375, 'отдаленных': 3.5054283142089844, 'по': 0.011600494384765625, 'месту': 0.03413581848144531, 'и': 0.0051403045654296875, 'времени': 0.011531829833984375, 'действия,': 1.2011604309082031, 'слушатели': 0.06749725341796875, 'ловили': 3.913328170776367, 'воспринимали': 2.5341796875, 'прежде': 0.5831089019775391, 'всего': 0.011949539184570312, 'смешное.': 5.714263916015625}",еле не,"{'еле': 9.604211807250977, 'не': 9.349660873413086}","однако в рассказах дядьки захары, еле не сказочно отдаленных по месту и времени действия, слушатели ловили и воспринимали прежде всего смешное.","{'однако': 0.012025833129882812, 'в': 0.009214401245117188, 'рассказах': 0.4806709289550781, 'дядьки': 1.7212066650390625, 'захары,': 14.484504699707031, 'еле': 15.01432991027832, 'не': 0.3348865509033203, 'сказочно': 0.23360252380371094, 'отдаленных': 4.438595771789551, 'по': 0.02426910400390625, 'месту': 0.03231048583984375, 'и': 0.0048370361328125, 'времени': 0.011842727661132812, 'действия,': 2.7979354858398438, 'слушатели': 0.06461143493652344, 'ловили': 3.9316482543945312, 'воспринимали': 2.435514450073242, 'прежде': 1.3183670043945312, 'всего': 0.0106353759765625, 'смешное.': 5.072076797485352}"
нічога падобнага,"{'нічога': 14.106791496276855, 'падобнага': 5.427272796630859}",ніхто раней мне нічога падобнага не расказваў.,"{'ніхто': 2.9548797607421875, 'раней': 0.5434608459472656, 'мне': 1.6029300689697266, 'нічога': 0.2454509735107422, 'падобнага': 0.23611068725585938, 'не': 0.003658294677734375, 'расказваў.': 0.7532615661621094}",ничего подобного,"{'ничего': 0.9156055450439453, 'подобного': 4.2704572677612305}",никто раньше мне ничего подобного не рассказывал.,"{'никто': 0.04408073425292969, 'раньше': 2.8747920989990234, 'мне': 0.3157329559326172, 'ничего': 0.007989883422851562, 'подобного': 0.5152549743652344, 'не': 0.001140594482421875, 'рассказывал.': 1.9752111434936523}",ничего как,"{'ничего': 11.212313652038574, 'как': 10.092941284179688}",никто раньше мне ничего как не рассказывал.,"{'никто': 0.29390525817871094, 'раньше': 5.306760787963867, 'мне': 1.7634000778198242, 'ничего': 6.151289939880371, 'как': 12.87276840209961, 'не': 0.09827995300292969, 'рассказывал.': 3.671483039855957}"
ды годзе,"{'ды': 11.144665718078613, 'годзе': 25.46700620651245}","ды годзе, багдан. ведаю я, што ты скажаш.","{'ды': 7.667327404022217, 'годзе,': 14.480546474456787, 'багдан.': 12.620572090148926, 'ведаю': 2.218534469604492, 'я,': 0.41070556640625, 'што': 1.102874755859375, 'ты': 0.2783794403076172, 'скажаш.': 8.377081871032715}",да ладно,"{'да': 0.6977043151855469, 'ладно': 4.494358062744141}","да ладно, богдан. знаю я, что ты скажешь.","{'да': 2.2309226989746094, 'ладно,': 0.5854568481445312, 'богдан.': 15.431923866271973, 'знаю': 3.508575439453125, 'я,': 0.443115234375, 'что': 0.024444580078125, 'ты': 0.06197357177734375, 'скажешь.': 3.681610107421875}",не то кабы,"{'не': 3.4032135009765625, 'то': 2.676036834716797, 'кабы': 5.57810115814209}","не то кабы, богдан. знаю я, что ты скажешь.","{'не': 4.200433731079102, 'то': 3.0957651138305664, 'кабы,': 8.521810531616211, 'богдан.': 13.655861854553223, 'знаю': 2.8012847900390625, 'я,': 0.6979694366455078, 'что': 0.06395912170410156, 'ты': 0.09991836547851562, 'скажешь.': 3.4099950790405273}"
няйначай як,"{'няйначай': 25.95753765106201, 'як': 13.139180183410645}",i намацаў тут бацька міколкі няйначай як ментуза.,"{'i': 8.009909629821777, 'намацаў': 11.017542839050293, 'тут': 6.39127254486084, 'бацька': 0.11289215087890625, 'міколкі': 16.920937538146973, 'няйначай': 5.227561950683594, 'як': 2.926502227783203, 'ментуза.': 19.372057914733887}",не иначе как,"{'не': 0.9474906921386719, 'иначе': 2.0690689086914062, 'как': 3.4786806106567383}",и нащупал тут миколкин отец не иначе как налима.,"{'и': 2.8601112365722656, 'нащупал': 8.487327575683594, 'тут': 5.1916399002075195, 'миколкин': 20.27104091644287, 'отец': 12.097867965698242, 'не': 0.1536579132080078, 'иначе': 0.028345108032226562, 'как': 0.9324436187744141, 'налима.': 19.70100975036621}",нянькой как,"{'нянькой': 10.283713817596436, 'как': 11.90273666381836}",и нащупал тут миколкин отец нянькой как налима.,"{'и': 3.9348182678222656, 'нащупал': 11.343246459960938, 'тут': 7.4321794509887695, 'миколкин': 20.117830753326416, 'отец': 10.229564666748047, 'нянькой': 8.625454902648926, 'как': 10.67790412902832, 'налима.': 21.248814582824707}"
амаль што,"{'амаль': 18.84510087966919, 'што': 12.178455352783203}","яна разумела і нават апраўдвала, калі на гэта ішлі дарослыя ― акружэнцы і свае мужыкі, але што ў той калатнечы магло прывабіць падлеткаў, амаль што дзяцей?","{'яна': 8.89819622039795, 'разумела': 0.19498825073242188, 'і': 1.057906150817871, 'нават': 0.02373504638671875, 'апраўдвала,': 8.78483772277832, 'калі': 0.1418590545654297, 'на': 0.4020099639892578, 'гэта': 0.019250869750976562, 'ішлі': 0.08999443054199219, 'дарослыя': 0.2686805725097656, '―': 11.322035789489746, 'акружэнцы': 13.091042518615723, 'свае': 1.771453857421875, 'мужыкі,': 2.3859310150146484, 'але': 0.39818763732910156, 'што': 4.067544937133789, 'ў': 0.6881294250488281, 'той': 1.0941352844238281, 'калатнечы': 19.690945625305176, 'магло': 0.09287643432617188, 'прывабіць': 2.261110305786133, 'падлеткаў,': 4.124027252197266, 'амаль': 0.022953033447265625, 'дзяцей?': 0.9068803787231445}",почти что,"{'почти': 4.881284713745117, 'что': 6.695684432983398}","она понимала, когда на это решались взрослые ― окруженцы и свои мужики, но что там могло привлечь их, почти что детей, едва оперившихся в жизни подростков?","{'она': 8.242399215698242, 'понимала,': 3.833009719848633, 'когда': 5.021449089050293, 'на': 0.005512237548828125, 'это': 1.0452032089233398, 'решались': 2.248798370361328, 'взрослые': 3.5812129974365234, '―': 12.957460403442383, 'окруженцы': 11.55220365524292, 'и': 1.9617652893066406, 'свои': 5.798818588256836, 'мужики,': 5.431164741516113, 'но': 0.7008743286132812, 'что': 1.2618637084960938, 'там': 1.098611831665039, 'могло': 0.22571563720703125, 'привлечь': 4.665022850036621, 'их,': 2.299870491027832, 'почти': 7.026849746704102, 'детей,': 1.373063087463379, 'едва': 0.8713264465332031, 'оперившихся': 6.08381462097168, 'в': 1.7090606689453125, 'жизни': 5.46778678894043, 'подростков?': 5.429045677185059}",едва что,"{'едва': 1.0299453735351562, 'что': 6.640776634216309}","она понимала, когда на это решались взрослые ― окруженцы и свои мужики, но что там могло привлечь их, едва что детей, едва оперившихся в жизни подростков?","{'она': 7.84229850769043, 'понимала,': 4.195381164550781, 'когда': 4.888554573059082, 'на': 0.0055084228515625, 'это': 1.0118846893310547, 'решались': 2.4716567993164062, 'взрослые': 4.001308441162109, '―': 13.279535293579102, 'окруженцы': 11.888122081756592, 'и': 2.2629528045654297, 'свои': 5.757467269897461, 'мужики,': 5.579638481140137, 'но': 0.7353744506835938, 'что': 8.43045711517334, 'там': 1.1626529693603516, 'могло': 0.2223491668701172, 'привлечь': 4.711817741394043, 'их,': 2.3279647827148438, 'едва': 0.6874485015869141, 'детей,': 5.852459907531738, 'оперившихся': 5.919401168823242, 'в': 1.676041603088379, 'жизни': 5.238807678222656, 'подростков?': 5.659815788269043}"
іменна што,"{'іменна': 18.093701362609863, 'што': 12.560150146484375}","вось іменна, што лепш. i калі мне не скажаш, то адкажаш перад камендантам.","{'вось': 8.918758392333984, 'іменна,': 11.334529876708984, 'што': 5.651507377624512, 'лепш.': 8.71518325805664, 'i': 7.25836181640625, 'калі': 5.113724708557129, 'мне': 3.8919239044189453, 'не': 0.11463356018066406, 'скажаш,': 1.7296676635742188, 'то': 0.18432235717773438, 'адкажаш': 8.02406120300293, 'перад': 16.814821243286133, 'камендантам.': 8.946502685546875}",именно что,"{'именно': 2.435474395751953, 'что': 6.312980651855469}","вот именно, что лучше. и если мне не скажешь, то ответишь перед комендантом.","{'вот': 0.7511558532714844, 'именно,': 2.564711570739746, 'что': 1.5093002319335938, 'лучше.': 8.432365417480469, 'и': 2.8147497177124023, 'если': 0.015483856201171875, 'мне': 4.024751663208008, 'не': 0.10178565979003906, 'скажешь,': 3.2070112228393555, 'то': 0.3365211486816406, 'ответишь': 0.05131340026855469, 'перед': 0.019350051879882812, 'комендантом.': 1.2134971618652344}",именно чтобы,"{'именно': 0.7531986236572266, 'чтобы': 11.927894592285156}","вот именно чтобы лучше. и если мне не скажешь, то ответишь перед комендантом.","{'вот': 0.7232112884521484, 'именно': 4.376032829284668, 'чтобы': 6.902711868286133, 'лучше.': 8.67005729675293, 'и': 2.718914031982422, 'если': 0.013919830322265625, 'мне': 4.316235542297363, 'не': 0.09646797180175781, 'скажешь,': 3.5553722381591797, 'то': 0.4292793273925781, 'ответишь': 0.0614471435546875, 'перед': 0.0199432373046875, 'комендантом.': 1.2536659240722656}"
як бы не так,"{'як': 12.586027145385742, 'бы': 8.328781127929688, 'не': 1.3293533325195312, 'так': 2.2416467666625977}","як бы не так, – сказаў ён і нецярпліва вызваліў рукі.","{'як': 6.386157989501953, 'бы': 1.4222354888916016, 'не': 0.33272552490234375, 'так,': 1.2271947860717773, '–': 2.4024696350097656, 'сказаў': 0.03282356262207031, 'ён': 0.27614593505859375, 'і': 0.011228561401367188, 'нецярпліва': 0.6431598663330078, 'вызваліў': 10.43791675567627, 'рукі.': 1.013193130493164}",как бы не так,"{'как': 0.5725250244140625, 'бы': 0.19324111938476562, 'не': 0.46101951599121094, 'так': 1.104787826538086}","как бы не так, ― сказал он и нетерпеливо высвободился.","{'как': 3.1363563537597656, 'бы': 0.04251670837402344, 'не': 0.1482715606689453, 'так,': 0.8396625518798828, '―': 7.471891403198242, 'сказал': 0.9060249328613281, 'он': 0.6937417984008789, 'и': 0.2798137664794922, 'нетерпеливо': 8.617986679077148, 'высвободился.': 3.9409284591674805}",как бы не да,"{'как': 0.8500099182128906, 'бы': 0.5264720916748047, 'не': 9.327293395996094, 'да': 8.039220809936523}","как бы не да, ― сказал он и нетерпеливо высвободился.","{'как': 4.522876739501953, 'бы': 0.10577774047851562, 'не': 5.660492897033691, 'да,': 9.170695304870605, '―': 7.779168128967285, 'сказал': 0.947723388671875, 'он': 0.8413734436035156, 'и': 0.18604278564453125, 'нетерпеливо': 8.773242950439453, 'высвободился.': 4.251047134399414}"
ўсяго толькi,"{'ўсяго': 19.051520824432373, 'толькi': 8.72447681427002}","гэта было ўжо i не балотца, а ўсяго толькi маленькае акенца каля старога пня.","{'гэта': 3.2829360961914062, 'было': 3.9565277099609375, 'ўжо': 0.1388111114501953, 'i': 5.759267807006836, 'не': 0.019832611083984375, 'балотца,': 19.011001586914062, 'а': 0.07287406921386719, 'ўсяго': 1.4438133239746094, 'толькi': 0.7128200531005859, 'маленькае': 0.032009124755859375, 'акенца': 7.632759094238281, 'каля': 0.11293220520019531, 'старога': 2.199045181274414, 'пня.': 4.825712203979492}",всего-навсего,{'всего-навсего': 4.032148361206055},"это было уже и не болотце, а всего-навсего крохотное старое окно под старым пнем.","{'это': 3.5935592651367188, 'было': 3.1015090942382812, 'уже': 3.6670284271240234, 'и': 1.8969440460205078, 'не': 0.00238037109375, 'болотце,': 5.187231063842773, 'а': 0.09965896606445312, 'всего-навсего': 0.433624267578125, 'крохотное': 3.6809587478637695, 'старое': 3.603409767150879, 'окно': 8.033906936645508, 'под': 1.9285430908203125, 'старым': 1.644369125366211, 'пнем.': 3.609821319580078}",всего только,"{'всего': 9.943987846374512, 'только': 6.376741886138916}","это было уже и не болотце, а всего только крохотное старое окно под старым пнем.","{'это': 3.5211830139160156, 'было': 3.4153451919555664, 'уже': 3.484874725341797, 'и': 1.8933792114257812, 'не': 0.00246429443359375, 'болотце,': 5.035229682922363, 'а': 0.055469512939453125, 'всего': 1.7815132141113281, 'только': 5.8014726638793945, 'крохотное': 3.734951972961426, 'старое': 3.7603025436401367, 'окно': 7.858151435852051, 'под': 2.0896854400634766, 'старым': 1.6526908874511719, 'пнем.': 3.254711151123047}"
нягледзячы на,"{'нягледзячы': 32.37637519836426, 'на': 7.8786797523498535}","яны былі асуджаныя, нягледзячы на сур'езныя сумненні наконт іх ролі ў гэтай трагічнай падзеі.","{'яны': 9.257831573486328, 'былі': 0.44806671142578125, 'асуджаныя,': 1.653848648071289, 'нягледзячы': 0.046283721923828125, 'на': 0.020906448364257812, ""сур'езныя"": 6.543069839477539, 'сумненні': 1.909036636352539, 'наконт': 2.0966644287109375, 'іх': 0.032451629638671875, 'ролі': 1.6682415008544922, 'ў': 2.5002498626708984, 'гэтай': 0.0472869873046875, 'трагічнай': 1.4681320190429688, 'падзеі.': 0.7075366973876953}",несмотря на,"{'несмотря': 0.8916816711425781, 'на': 0.47581005096435547}","они были осуждены, несмотря на серьезные сомнения по поводу их роли в этом трагическом событии.","{'они': 3.4498329162597656, 'были': 0.7680492401123047, 'осуждены,': 4.387993812561035, 'несмотря': 0.10121536254882812, 'на': 0.06381988525390625, 'серьезные': 3.8282718658447266, 'сомнения': 0.4512672424316406, 'по': 1.1013336181640625, 'поводу': 0.006938934326171875, 'их': 0.13328170776367188, 'роли': 0.6719589233398438, 'в': 0.040882110595703125, 'этом': 0.061817169189453125, 'трагическом': 0.27800750732421875, 'событии.': 1.5571441650390625}",невзирая на,"{'невзирая': 1.3573150634765625, 'на': 0.21384239196777344}","они были осуждены, невзирая на серьезные сомнения по поводу их роли в этом трагическом событии.","{'они': 3.0751304626464844, 'были': 1.2696475982666016, 'осуждены,': 4.526167869567871, 'невзирая': 3.1448917388916016, 'на': 0.08043670654296875, 'серьезные': 4.818628311157227, 'сомнения': 0.5627098083496094, 'по': 1.0822086334228516, 'поводу': 0.00591278076171875, 'их': 0.1424713134765625, 'роли': 0.5568046569824219, 'в': 0.033130645751953125, 'этом': 0.06929779052734375, 'трагическом': 0.28148651123046875, 'событии.': 1.472524642944336}"
ў канцы,"{'ў': 15.022789001464844, 'канцы': 14.485997200012207}",ен па дыпламатычных каналах дапамагаў картэру разбірацца з рознымі міжнароднымі пытаннямі. у якасці прыкладу можна прывесці нармалізацыю амерыкана-кітайскіх стасункаў прыблізна ў канцы 1970-х гадоў.,"{'ен': 11.194307327270508, 'па': 4.67875862121582, 'дыпламатычных': 3.1902923583984375, 'каналах': 6.506330490112305, 'дапамагаў': 1.926325798034668, 'картэру': 15.520822525024414, 'разбірацца': 0.7991828918457031, 'з': 0.2324542999267578, 'рознымі': 1.8966341018676758, 'міжнароднымі': 0.04279327392578125, 'пытаннямі.': 3.2018022537231445, 'у': 7.390908241271973, 'якасці': 1.9154338836669922, 'прыкладу': 0.5990619659423828, 'можна': 0.085784912109375, 'прывесці': 2.043394088745117, 'нармалізацыю': 13.551106452941895, 'амерыкана-кітайскіх': 7.305450439453125, 'стасункаў': 1.6048526763916016, 'прыблізна': 9.320181846618652, 'ў': 0.042507171630859375, 'канцы': 0.2941474914550781, '1970-х': 3.89682674407959, 'гадоў.': 0.09510421752929688}",в конце,"{'в': 1.0363998413085938, 'конце': 8.03635025024414}","он помогал картеру в мировой дипломатии, например, в нормализации американо-китайских отношений в конце 1970-х годов.","{'он': 2.483159065246582, 'помогал': 1.034942626953125, 'картеру': 14.851906776428223, 'в': 0.0025424957275390625, 'мировой': 5.318214416503906, 'дипломатии,': 7.573915481567383, 'например,': 0.2306365966796875, 'нормализации': 0.017637252807617188, 'американо-китайских': 1.2931556701660156, 'отношений': 0.008075714111328125, 'конце': 0.7589149475097656, '1970-х': 2.9944324493408203, 'годов.': 0.46807861328125}",в концы,"{'в': 4.958545684814453, 'концы': 14.380179405212402}","он помогал картеру в мировой дипломатии, например, в нормализации американо-китайских отношений в концы 1970-х годов.","{'он': 2.318361282348633, 'помогал': 1.1151838302612305, 'картеру': 14.741373062133789, 'в': 0.14551734924316406, 'мировой': 5.089150428771973, 'дипломатии,': 7.93333625793457, 'например,': 0.38491058349609375, 'нормализации': 0.022401809692382812, 'американо-китайских': 1.2848320007324219, 'отношений': 0.009141921997070312, 'концы': 15.573984146118164, '1970-х': 3.1069278717041016, 'годов.': 0.6072902679443359}"
побач з,"{'побач': 15.574092864990234, 'з': 15.789824485778809}",я ўяўвіў сябе побач з ею ў бальнічным халаце і шлепках.,"{'я': 4.824739456176758, 'ўяўвіў': 12.733121871948242, 'сябе': 0.07582664489746094, 'побач': 0.03841400146484375, 'з': 0.0061798095703125, 'ею': 8.033879280090332, 'ў': 0.247314453125, 'бальнічным': 2.656618118286133, 'халаце': 2.7689571380615234, 'і': 0.18759918212890625, 'шлепках.': 7.538983345031738}",рядом с,"{'рядом': 0.2745819091796875, 'с': 2.9867801666259766}",я представил себя рядом с ней в больничном халате и шлепках.,"{'я': 3.0963497161865234, 'представил': 1.6816673278808594, 'себя': 0.2719879150390625, 'рядом': 0.04305076599121094, 'с': 0.002826690673828125, 'ней': 1.6292142868041992, 'в': 0.25649070739746094, 'больничном': 3.704700469970703, 'халате': 0.008817672729492188, 'и': 0.08110427856445312, 'шлепках.': 4.635797500610352}",подле с,"{'подле': 17.280587196350098, 'с': 9.5089111328125}",я представил себя подле с ней в больничном халате и шлепках.,"{'я': 2.9032840728759766, 'представил': 2.1653079986572266, 'себя': 0.5770978927612305, 'подле': 14.588552474975586, 'с': 0.05295562744140625, 'ней': 2.199460029602051, 'в': 0.223876953125, 'больничном': 4.079115867614746, 'халате': 0.00800323486328125, 'и': 0.08423614501953125, 'шлепках.': 4.826114654541016}"
аж да,"{'аж': 10.129047393798828, 'да': 7.567224979400635}","няўстойка за парушэнне тэрмiнаў пачатку выканання работы (аказання паслугi), яе этапа спаганяецца за кожны дзень (гадзiну, калi тэрмiн вызначаны ў гадзiнах) пратэрмiноўкi затрымкі аж да пачатку выканання работы.","{'няўстойка': 21.611068725585938, 'за': 2.8011350631713867, 'парушэнне': 0.9132843017578125, 'тэрмiнаў': 5.568256378173828, 'пачатку': 0.022947311401367188, 'выканання': 0.008848190307617188, 'работы': 0.011339187622070312, '(аказання': 2.6647186279296875, 'паслугi),': 3.6120376586914062, 'яе': 4.590307235717773, 'этапа': 12.494808197021484, 'спаганяецца': 6.158491134643555, 'кожны': 0.1571502685546875, 'дзень': 0.06819343566894531, '(гадзiну,': 0.3705291748046875, 'калi': 0.6593418121337891, 'тэрмiн': 0.2924785614013672, 'вызначаны': 2.4810352325439453, 'ў': 0.7283306121826172, 'гадзiнах)': 3.9984092712402344, 'пратэрмiноўкi': 10.113054275512695, 'затрымкі': 7.318484306335449, 'аж': 4.408269882202148, 'да': 0.11020851135253906, 'работы.': 0.1766185760498047}",вплоть до,"{'вплоть': 3.391143798828125, 'до': 0.14272117614746094}","неустойка за нарушение сроков начала выполнения работы (оказания услуги), ее этапа взыскивается за каждый день (час, если срок определен в часах) просрочки вплоть до начала выполнения работы.","{'неустойка': 10.734846115112305, 'за': 0.0076751708984375, 'нарушение': 0.294189453125, 'сроков': 0.4960670471191406, 'начала': 2.272642135620117, 'выполнения': 0.2998676300048828, 'работы': 0.4448070526123047, '(оказания': 0.1730670928955078, 'услуги),': 2.2008190155029297, 'ее': 6.56309700012207, 'этапа': 20.769672393798828, 'взыскивается': 2.02630615234375, 'каждый': 0.016607284545898438, 'день': 0.010480880737304688, '(час,': 0.9535026550292969, 'если': 0.04651832580566406, 'срок': 0.29062843322753906, 'определен': 1.3404483795166016, 'в': 0.008794784545898438, 'часах)': 7.905906677246094, 'просрочки': 0.0075435638427734375, 'вплоть': 2.7981319427490234, 'до': 0.0025157928466796875, 'работы.': 0.41013145446777344}",даже до,"{'даже': 8.533994674682617, 'до': 9.87540340423584}","неустойка за нарушение сроков начала выполнения работы (оказания услуги), ее этапа взыскивается за каждый день (час, если срок определен в часах) просрочки даже до начала выполнения работы.","{'неустойка': 10.296283721923828, 'за': 0.010114669799804688, 'нарушение': 0.2817649841308594, 'сроков': 0.5207920074462891, 'начала': 1.3989582061767578, 'выполнения': 0.5466156005859375, 'работы': 0.3759632110595703, '(оказания': 0.17523193359375, 'услуги),': 2.2964553833007812, 'ее': 6.463822364807129, 'этапа': 20.318775177001953, 'взыскивается': 1.9016742706298828, 'каждый': 0.024255752563476562, 'день': 0.0130462646484375, '(час,': 1.436025619506836, 'если': 0.05627632141113281, 'срок': 0.3421478271484375, 'определен': 1.6258411407470703, 'в': 0.010799407958984375, 'часах)': 8.004209518432617, 'просрочки': 0.009305953979492188, 'даже': 6.773189544677734, 'до': 1.6469621658325195, 'работы.': 0.37742042541503906}"
у выглядзе,"{'у': 8.603509902954102, 'выглядзе': 25.331260681152344}","на ўсей тэрыторыі зімовыя, а ў арктыцы і летнія ападкі выпадаюць у выглядзе снегу.","{'на': 6.525049209594727, 'ўсей': 3.810100555419922, 'тэрыторыі': 0.24799728393554688, 'зімовыя,': 2.588624954223633, 'а': 0.029752731323242188, 'ў': 0.06976127624511719, 'арктыцы': 18.53444194793701, 'і': 1.0305614471435547, 'летнія': 2.4868850708007812, 'ападкі': 5.136720657348633, 'выпадаюць': 2.040903091430664, 'у': 0.7785015106201172, 'выглядзе': 0.6858100891113281, 'снегу.': 2.4144086837768555}",в виде,"{'в': 2.9114255905151367, 'виде': 7.063819885253906}","на всей территории зимние, а в арктике и летние осадки выпадают в виде снега.","{'на': 4.910600662231445, 'всей': 2.172581672668457, 'территории': 2.551464080810547, 'зимние,': 12.892036437988281, 'а': 0.015409469604492188, 'в': 0.0019702911376953125, 'арктике': 7.208976745605469, 'и': 0.6805896759033203, 'летние': 2.959087371826172, 'осадки': 0.03525543212890625, 'выпадают': 0.06851959228515625, 'виде': 0.0076618194580078125, 'снега.': 0.23720741271972656}",с внешности,"{'с': 9.148128509521484, 'внешности': 19.243812561035156}","на всей территории зимние, а в арктике и летние осадки выпадают с внешности снега.","{'на': 4.525487899780273, 'всей': 2.4613876342773438, 'территории': 2.8309860229492188, 'зимние,': 13.535244941711426, 'а': 0.017333984375, 'в': 0.030996322631835938, 'арктике': 7.149839401245117, 'и': 0.7294139862060547, 'летние': 3.41184139251709, 'осадки': 0.27874755859375, 'выпадают': 0.15108871459960938, 'с': 4.684713363647461, 'внешности': 18.903610229492188, 'снега.': 5.620248794555664}"
