phrase l2,surprisal_phrase l2,sentence l2,surprisal_sentence l2,phrase ru,surprisal_phrase ru,sentence ru,surprisal_sentence ru,literal translation,surprisal_literal translation,phrase ru with literal,surprisal_phrase ru with literal
як би не так,"{'як': 16.35199737548828, 'би': 10.226367950439453, 'не': 5.701254844665527, 'так': 10.931841850280762}","дзуськи! як би не так!.. на, ший!","{'дзуськи!': 45.80228805541992, 'як': 10.240676879882812, 'би': 8.511796951293945, 'не': 6.298063278198242, 'так!..': 22.442418098449707, 'на,': 14.787857055664062, 'ший!': 27.761640548706055}",как бы не так,"{'как': 15.88730239868164, 'бы': 4.362787246704102, 'не': 12.936285018920898, 'так': 10.67026138305664}","дудки! как бы не так! на, шей!","{'дудки!': 36.39747762680054, 'как': 10.108604431152344, 'бы': 12.8961181640625, 'не': 13.568944931030273, 'так!': 24.49240493774414, 'на,': 17.391837120056152, 'шей!': 20.946358680725098}",как бы не совсем,"{'как': 16.011995315551758, 'бы': 4.0290069580078125, 'не': 13.544513702392578, 'совсем': 13.83234977722168}","дудки! как бы не совсем! на, шей!","{'дудки!': 36.71551704406738, 'как': 10.519601821899414, 'бы': 12.974631309509277, 'не': 14.01294994354248, 'совсем!': 25.48459815979004, 'на,': 15.818673133850098, 'шей!': 21.470147132873535}"
усього-на-всього,{'усього-на-всього': 104.00860118865967},"я тепер усього-на-всього армійський капрал, навчаю селюків, яка нога права, яка — ліва.","{'я': 16.118879318237305, 'тепер': 23.22958755493164, 'усього-на-всього': 102.98174285888672, 'армійський': 65.93628597259521, 'капрал,': 33.56216812133789, 'навчаю': 28.356273651123047, 'селюків,': 49.77640914916992, 'яка': 23.813658714294434, 'нога': 13.344633102416992, 'права,': 14.737273216247559, '—': 12.389863014221191, 'ліва.': 43.25830364227295}",всего-навсего,{'всего-навсего': 57.04875183105469},"я теперь всего-навсего армейский капрал, учу деревенщину, какая нога правая, какая — левая.","{'я': 19.246761322021484, 'теперь': 8.719609260559082, 'всего-навсего': 51.56138610839844, 'армейский': 22.149097442626953, 'капрал,': 38.39769458770752, 'учу': 21.695650100708008, 'деревенщину,': 28.200201511383057, 'какая': 13.73994255065918, 'нога': 14.17401123046875, 'правая,': 16.26344108581543, '—': 10.719213485717773, 'левая.': 26.786648750305176}",итого на все,"{'итого': 19.213542938232422, 'на': 7.468658924102783, 'все': 10.502573013305664}","я теперь итого на все армейский капрал, учу деревенщину, какая нога правая, какая — левая.","{'я': 19.776866912841797, 'теперь': 6.140448570251465, 'итого': 21.219597339630127, 'на': 8.57351303100586, 'все': 12.434669494628906, 'армейский': 25.94530487060547, 'капрал,': 38.590145111083984, 'учу': 20.43654441833496, 'деревенщину,': 28.7635440826416, 'какая': 13.776866912841797, 'нога': 14.365866661071777, 'правая,': 16.34743022918701, '—': 11.334477424621582, 'левая.': 27.152637481689453}"
незважаючи на,"{'незважаючи': 44.159154415130615, 'на': 9.33469009399414}","незважаючи на всі історичні та культурологічні роз'яснення, критики україни як у росії, так і в нашому краї ніяк не можуть відмовитися від абсолютно невиправданої схильності протиставляти українське й галицьке.","{'незважаючи': 45.08353853225708, 'на': 8.390974044799805, 'всі': 18.20706844329834, 'історичні': 44.716426849365234, 'та': 10.470632553100586, 'культурологічні': 43.835872650146484, ""роз'яснення,"": 56.717445850372314, 'критики': 16.769163131713867, 'україни': 26.999917030334473, 'як': 11.777225494384766, 'у': 6.517523765563965, 'росії,': 37.97245693206787, 'так': 10.609638214111328, 'і': 11.709684371948242, 'в': 8.036127090454102, 'нашому': 21.606281280517578, 'краї': 18.098254680633545, 'ніяк': 25.011452198028564, 'не': 9.15796947479248, 'можуть': 30.553468704223633, 'відмовитися': 70.8683853149414, 'від': 31.48817729949951, 'абсолютно': 17.3964900970459, 'невиправданої': 40.12367248535156, 'схильності': 44.25742149353027, 'протиставляти': 40.163697719573975, 'українське': 47.44217777252197, 'й': 9.663225173950195, 'галицьке.': 39.198330879211426}",несмотря на,"{'несмотря': 21.549606323242188, 'на': 7.645893096923828}","несмотря на все исторические и культурологические разъяснения, критики украины как в россии, так и в нашей стране никак не могут отказаться от абсолютно неоправданной склонности противопоставлять украинское и галицкое.","{'несмотря': 23.573711395263672, 'на': 9.176209449768066, 'все': 13.789935111999512, 'исторические': 14.455432891845703, 'и': 12.846529006958008, 'культурологические': 28.70937728881836, 'разъяснения,': 39.528021812438965, 'критики': 17.792688369750977, 'украины': 13.092307090759277, 'как': 6.898801803588867, 'в': 14.409610748291016, 'россии,': 31.42277240753174, 'так': 15.329619407653809, 'нашей': 15.67177963256836, 'стране': 12.024567604064941, 'никак': 15.097960472106934, 'не': 11.904542922973633, 'могут': 18.611324310302734, 'отказаться': 15.798613548278809, 'от': 14.333242416381836, 'абсолютно': 17.359678268432617, 'неоправданной': 51.15993118286133, 'склонности': 26.440640449523926, 'противопоставлять': 30.80728816986084, 'украинское': 28.611705780029297, 'галицкое.': 38.49727535247803}",несмотря по,"{'несмотря': 21.306222915649414, 'по': 7.828479766845703}","несмотря по все исторические и культурологические разъяснения, критики украины как в россии, так и в нашей стране никак не могут отказаться от абсолютно неоправданной склонности противопоставлять украинское и галицкое.","{'несмотря': 23.705060958862305, 'по': 10.252256393432617, 'все': 8.15682315826416, 'исторические': 13.487723350524902, 'и': 12.869940757751465, 'культурологические': 29.34439754486084, 'разъяснения,': 40.02280139923096, 'критики': 17.741003036499023, 'украины': 12.95450496673584, 'как': 6.951735973358154, 'в': 14.342208862304688, 'россии,': 31.40147304534912, 'так': 15.221660614013672, 'нашей': 15.690641403198242, 'стране': 12.026093482971191, 'никак': 15.041558265686035, 'не': 11.850312232971191, 'могут': 18.582481384277344, 'отказаться': 15.840924263000488, 'от': 14.173951148986816, 'абсолютно': 17.416156768798828, 'неоправданной': 51.07503604888916, 'склонности': 26.66468334197998, 'противопоставлять': 30.61210346221924, 'украинское': 28.60364532470703, 'галицкое.': 38.497090339660645}"
у кінці,"{'у': 13.408950805664062, 'кінці': 31.171305656433105}",вагони метроплюс завжди знаходяться у кінці поїзда ближче до кейптауна.,"{'вагони': 32.2546706199646, 'метроплюс': 42.04585409164429, 'завжди': 30.955421447753906, 'знаходяться': 37.9692440032959, 'у': 8.166031837463379, 'кінці': 36.18361520767212, 'поїзда': 36.165361404418945, 'ближче': 22.55210828781128, 'до': 12.745214462280273, 'кейптауна.': 43.7785005569458}",в конце,"{'в': 12.42815113067627, 'конце': 12.266169548034668}","вагоны первого вида всегда находятся в конце поезда, ближайшем к кейптауну.","{'вагоны': 40.401533126831055, 'первого': 11.732608795166016, 'вида': 11.30824089050293, 'всегда': 12.00308609008789, 'находятся': 13.683245658874512, 'в': 9.426963806152344, 'конце': 20.79237174987793, 'поезда,': 25.317273139953613, 'ближайшем': 25.032773971557617, 'к': 9.246898651123047, 'кейптауну.': 61.81393909454346}",в концы,"{'в': 12.537403106689453, 'концы': 12.902327537536621}","вагоны первого вида всегда находятся в концы поезда, ближайшем к кейптауну.","{'вагоны': 40.466559410095215, 'первого': 12.240867614746094, 'вида': 11.058815956115723, 'всегда': 12.344123840332031, 'находятся': 13.636968612670898, 'в': 10.480173110961914, 'концы': 15.559354782104492, 'поезда,': 17.797666549682617, 'ближайшем': 24.070316314697266, 'к': 8.931467056274414, 'кейптауну.': 62.391212463378906}"
поруч з,"{'поруч': 24.508113384246826, 'з': 8.09813117980957}",тепер ми надаємо слово нашому головному економістові. прошу (скромно сідає поруч з юрієм). ,"{'тепер': 30.02689552307129, 'ми': 10.404036521911621}",рядом с,"{'рядом': 19.55486488342285, 'с': 9.347904205322266}",теперь мы предоставляем слово нашему главному экономисту. прошу (скромно садится рядом с юрием). ,"{'теперь': 21.224702835083008, 'мы': 9.287888526916504, 'предоставляем': 30.304619789123535, 'слово': 14.152260780334473, 'нашему': 11.20995807647705, 'главному': 8.231233596801758, 'экономисту.': 36.08796405792236, 'прошу': 20.092594146728516, '(скромно': 37.53404092788696, 'садится': 19.762060165405273, 'рядом': 6.675634860992432, 'с': 12.194950103759766, 'юрием).': 45.644453048706055}",возле с,"{'возле': 18.52077293395996, 'с': 7.223083019256592}",теперь мы предоставляем слово нашему главному экономисту. прошу (скромно садится возле с юрием). ,"{'теперь': 21.03304100036621, 'мы': 9.2196044921875, 'предоставляем': 29.87740421295166, 'слово': 14.009535789489746, 'нашему': 11.108960151672363, 'главному': 8.281597137451172, 'экономисту.': 36.10978698730469, 'прошу': 20.003225326538086, '(скромно': 37.97116804122925, 'садится': 20.31134605407715, 'возле': 12.236908912658691, 'с': 3.143495559692383, 'юрием).': 36.91586399078369}"
аж до,"{'аж': 17.281036376953125, 'до': 5.451274871826172}",лавина голодних смертей наростала з місяця в місяць аж до початку літа.,"{'лавина': 30.062959671020508, 'голодних': 22.43508529663086, 'смертей': 12.862548828125, 'наростала': 34.776498317718506, 'з': 6.129665374755859, 'місяця': 40.469117164611816, 'в': 7.389378070831299, 'місяць': 40.747575759887695, 'аж': 8.63173770904541, 'до': 5.976118087768555, 'початку': 29.247295379638672, 'літа.': 43.011895179748535}",вплоть до,"{'вплоть': 27.83278465270996, 'до': 5.164404392242432}",лавина голодных смертей нарастала из месяца в месяц вплоть до начала лета.,"{'лавина': 33.1669807434082, 'голодных': 11.411059379577637, 'смертей': 11.489923477172852, 'нарастала': 19.642342567443848, 'из': 14.289748191833496, 'месяца': 12.95042610168457, 'в': 8.79928207397461, 'месяц': 13.953577041625977, 'вплоть': 12.313790321350098, 'до': 5.056689262390137, 'начала': 16.543882369995117, 'лета.': 18.908114433288574}",пока до,"{'пока': 12.786466598510742, 'до': 4.656320095062256}",лавина голодных смертей нарастала из месяца в месяц пока до начала лета.,"{'лавина': 33.2071647644043, 'голодных': 11.51573657989502, 'смертей': 11.519726753234863, 'нарастала': 19.585773468017578, 'из': 14.76268482208252, 'месяца': 13.086490631103516, 'в': 9.028244018554688, 'месяц': 14.334577560424805, 'пока': 10.491703987121582, 'до': 4.983377456665039, 'начала': 14.522419929504395, 'лета.': 19.079928398132324}"
у формі,"{'у': 13.484129905700684, 'формі': 17.778118133544922}","фактично, всі комп'ютери, якими сьогодні користуються, працюють завдяки обробці інформації, закодованої у формі бінарних чисел.","{'фактично,': 37.063520431518555, 'всі': 22.184528827667236, ""комп'ютери,"": 51.450021743774414, 'якими': 22.906865119934082, 'сьогодні': 44.049602031707764, 'користуються,': 39.5219669342041, 'працюють': 41.8496789932251, 'завдяки': 32.30062484741211, 'обробці': 37.73076152801514, 'інформації,': 69.8787031173706, 'закодованої': 49.621766090393066, 'у': 6.379579544067383, 'формі': 18.701165676116943, 'бінарних': 42.23117542266846, 'чисел.': 20.953455448150635}",в виде,"{'в': 12.0051908493042, 'виде': 12.440286636352539}","почти все компьютеры, которые используются сегодня, основаны на обработке информации, которая закодирована в виде двоичных чисел.","{'почти': 19.871850967407227, 'все': 5.603206157684326, 'компьютеры,': 26.35262966156006, 'которые': 17.631309509277344, 'используются': 16.637897491455078, 'сегодня,': 24.111032485961914, 'основаны': 32.30578804016113, 'на': 14.746866226196289, 'обработке': 35.109500885009766, 'информации,': 21.704261779785156, 'которая': 21.625699996948242, 'закодирована': 50.63364315032959, 'в': 13.459790229797363, 'виде': 19.657861709594727, 'двоичных': 43.962955474853516, 'чисел.': 25.699522018432617}",в форме,"{'в': 12.326881408691406, 'форме': 12.13357925415039}","почти все компьютеры, которые используются сегодня, основаны на обработке информации, которая закодирована в форме двоичных чисел.","{'почти': 19.962913513183594, 'все': 5.606889724731445, 'компьютеры,': 25.964725494384766, 'которые': 17.49895477294922, 'используются': 16.57425308227539, 'сегодня,': 24.004801750183105, 'основаны': 32.20278453826904, 'на': 14.630456924438477, 'обработке': 34.94451904296875, 'информации,': 21.393795013427734, 'которая': 21.473434448242188, 'закодирована': 50.28842735290527, 'в': 13.31799602508545, 'форме': 20.375112533569336, 'двоичных': 41.46740245819092, 'чисел.': 25.556774139404297}"
із боку,"{'із': 22.060229301452637, 'боку': 15.23262882232666}","навіщо їм демонстраційний ефект для решти україни на кшталт того впливу, що був на ндр із боку фрн.",{'навіщо': 37.33906269073486},со стороны,"{'со': 15.020548820495605, 'стороны': 10.508238792419434}","зачем им демонстрационный эффект для остальной украины наподобие того влияния, которое было на гдр со стороны фрг.","{'зачем': 19.080806732177734, 'им': 9.65068531036377, 'демонстрационный': 26.3758602142334, 'эффект': 16.984416961669922, 'для': 8.146567344665527, 'остальной': 19.39466667175293, 'украины': 12.904521942138672, 'наподобие': 11.668216705322266, 'того': 7.498742580413818, 'влияния,': 19.465662002563477, 'которое': 22.715320587158203, 'было': 11.534636497497559, 'на': 12.881584167480469, 'гдр': 21.452770233154297, 'со': 12.424773216247559, 'стороны': 16.38541603088379, 'фрг.': 29.236093521118164}",с боку,"{'с': 12.152021408081055, 'боку': 12.859519004821777}","зачем им демонстрационный эффект для остальной украины наподобие того влияния, которое было на гдр с боку фрг.","{'зачем': 18.997425079345703, 'им': 9.724637985229492, 'демонстрационный': 26.447425842285156, 'эффект': 17.117279052734375, 'для': 8.261676788330078, 'остальной': 19.641748428344727, 'украины': 12.863333702087402, 'наподобие': 11.511699676513672, 'того': 7.555521488189697, 'влияния,': 20.166449546813965, 'которое': 22.984588623046875, 'было': 11.876510620117188, 'на': 12.922842025756836, 'гдр': 21.564971923828125, 'с': 12.12939453125, 'боку': 19.230113983154297, 'фрг.': 25.439838409423828}"
з приводу,"{'з': 12.642967224121094, 'приводу': 23.393383026123047}",сьогодні у верховній раді україни знову відчувається політична метушня з приводу цього закону.,"{'сьогодні': 38.60282278060913, 'у': 8.254302978515625, 'верховній': 39.7120361328125, 'раді': 15.950414657592773, 'україни': 28.414048194885254, 'знову': 21.47185516357422}",по поводу,"{'по': 13.15157413482666, 'поводу': 13.329193115234375}",сегодня в верховной раде украины снова ощущается политическая возня по поводу этого закона.,"{'сегодня': 21.161327362060547, 'в': 10.213939666748047, 'верховной': 22.72416114807129, 'раде': 14.064576148986816, 'украины': 14.280332565307617, 'снова': 8.355531692504883, 'ощущается': 14.650224685668945, 'политическая': 8.74277114868164, 'возня': 12.702696800231934, 'по': 8.669206619262695, 'поводу': 21.768064498901367, 'этого': 11.792585372924805, 'закона.': 23.15671443939209}",с привода,"{'с': 11.981511116027832, 'привода': 30.204529762268066}",сегодня в верховной раде украины снова ощущается политическая возня с привода этого закона.,"{'сегодня': 21.186004638671875, 'в': 10.25256061553955, 'верховной': 22.497222900390625, 'раде': 13.79289436340332, 'украины': 14.226308822631836, 'снова': 8.627277374267578, 'ощущается': 14.597772598266602, 'политическая': 8.936077117919922, 'возня': 12.30285358428955, 'с': 10.409916877746582, 'привода': 34.01603984832764, 'этого': 11.880444526672363, 'закона.': 22.136276245117188}"
з огляду на,"{'з': 13.05314826965332, 'огляду': 20.598512172698975, 'на': 14.735982894897461}","одним словом, ті, кого серед постійних клієнтів не було з огляду на професійну зайнятість.","{'одним': 20.927968978881836, 'словом,': 17.17457389831543, 'ті,': 38.71668815612793, 'кого': 13.558286666870117, 'серед': 20.135295867919922, 'постійних': 40.72925901412964}",в силу,"{'в': 12.719805717468262, 'силу': 10.27974796295166}","одним словом, те, кого среди постоянных клиентов не оказалось в силу профессиональной занятости.","{'одним': 22.542701721191406, 'словом,': 18.628963470458984, 'те,': 31.34501075744629, 'кого': 20.592130661010742, 'среди': 13.425199508666992, 'постоянных': 16.016372680664062, 'клиентов': 11.695849418640137, 'не': 8.169085502624512, 'оказалось': 18.09003257751465, 'в': 12.294132232666016, 'силу': 18.280864715576172, 'профессиональной': 13.067161560058594, 'занятости.': 41.15028095245361}",с оглядкой на,"{'с': 13.908411979675293, 'оглядкой': 31.410207748413086, 'на': 11.089848518371582}","одним словом, те, кого среди постоянных клиентов не оказалось с оглядкой на профессиональной занятости.","{'одним': 22.631975173950195, 'словом,': 18.249013900756836, 'те,': 31.270038604736328, 'кого': 20.342491149902344, 'среди': 13.456391334533691, 'постоянных': 16.11182403564453, 'клиентов': 11.690683364868164, 'не': 7.846426010131836, 'оказалось': 18.198625564575195, 'с': 12.664274215698242, 'оглядкой': 31.538576126098633, 'на': 15.587339401245117, 'профессиональной': 18.140727996826172, 'занятости.': 39.17264270782471}"
неподалік від,"{'неподалік': 52.42448711395264, 'від': 29.90108585357666}","старий дім був неподалік від опери, до нього ще не добралися новітні покупці.","{'старий': 24.956782341003418, 'дім': 23.9824161529541, 'був': 18.629815101623535, 'неподалік': 43.09083080291748, 'від': 28.306706428527832, 'опери,': 24.21060609817505, 'до': 10.037666320800781, 'нього': 26.809036254882812, 'ще': 14.12092113494873, 'не': 7.371777057647705, 'добралися': 28.70384693145752, 'новітні': 46.37255144119263, 'покупці.': 43.594022274017334}",недалеко от,"{'недалеко': 27.862771034240723, 'от': 7.8700032234191895}","старый дом был недалеко от оперы, до него еще не добрались новые покупатели.","{'старый': 22.561296463012695, 'дом': 8.198322296142578, 'был': 11.61735725402832, 'недалеко': 13.726154327392578, 'от': 12.382084846496582, 'оперы,': 28.406582832336426, 'до': 17.124998092651367, 'него': 16.642168045043945, 'еще': 11.837985038757324, 'не': 10.767332077026367, 'добрались': 16.702821731567383, 'новые': 9.283756256103516, 'покупатели.': 38.05345058441162}",неподалеку с,"{'неподалеку': 35.83869743347168, 'с': 8.995820045471191}","старый дом был неподалеку с оперы, до него еще не добрались новые покупатели.","{'старый': 22.542692184448242, 'дом': 8.319600105285645, 'был': 11.320659637451172, 'неподалеку': 15.24881649017334, 'с': 9.080327987670898, 'оперы,': 27.68155574798584, 'до': 17.523117065429688, 'него': 16.439695358276367, 'еще': 11.796514511108398, 'не': 10.64714527130127, 'добрались': 16.801881790161133, 'новые': 9.698755264282227, 'покупатели.': 37.63564109802246}"
за рахунок,"{'за': 14.67378044128418, 'рахунок': 33.93170928955078}",кожен має право на відшкодування за рахунок держави чи органів місцевого самоврядування матеріальної та моральної шкоди.,{'кожен': 31.8551082611084},за счет,"{'за': 12.657474517822266, 'счет': 10.097530364990234}",каждый имеет право на возмещение за счет государства или органов местного самоуправления материального и морального ущерба.,"{'каждый': 19.607027053833008, 'имеет': 9.320547103881836, 'право': 11.418651580810547, 'на': 12.087602615356445, 'возмещение': 26.8590145111084, 'за': 13.244959831237793, 'счет': 19.616605758666992, 'государства': 12.865828514099121, 'или': 10.926340103149414, 'органов': 15.016313552856445, 'местного': 8.945284843444824, 'самоуправления': 11.334797859191895, 'материального': 8.323715209960938, 'и': 6.230003833770752, 'морального': 18.5587100982666, 'ущерба.': 20.432838439941406}",за порядком,"{'за': 13.247480392456055, 'порядком': 10.297977447509766}",каждый имеет право на возмещение за порядком государства или органов местного самоуправления материального и морального ущерба.,"{'каждый': 19.682544708251953, 'имеет': 9.29380989074707, 'право': 11.215505599975586, 'на': 12.263059616088867, 'возмещение': 26.024883270263672, 'за': 13.392827033996582, 'порядком': 19.433387756347656, 'государства': 8.541544914245605, 'или': 10.974392890930176, 'органов': 15.451934814453125, 'местного': 9.29185676574707, 'самоуправления': 11.459583282470703, 'материального': 8.434088706970215, 'и': 5.87148380279541, 'морального': 18.89838409423828, 'ущерба.': 20.48115062713623}"
після закінчення,"{'після': 38.50711441040039, 'закінчення': 45.906288146972656}","це сталося зі мною позавчора, 3 березня, великопісної середи, у перший день після закінчення карнавалу. ","{'це': 17.141494750976562, 'сталося': 22.989394187927246, 'зі': 18.0560245513916, 'мною': 13.325562477111816}",по окончании,"{'по': 12.690248489379883, 'окончании': 13.581157684326172}","это случилось со мной позавчера, 3 марта, в великопостную среду, в первый день по окончании карнавала.","{'это': 20.711410522460938, 'случилось': 8.944734573364258, 'со': 13.362112998962402, 'мной': 19.453453063964844, 'позавчера,': 24.968047618865967, '3': 20.997379302978516, 'марта,': 24.34306812286377, 'в': 15.632377624511719}",после завершения,"{'после': 18.81973648071289, 'завершения': 10.024847030639648}","это случилось со мной позавчера, 3 марта, в великопостную среду, в первый день после завершения карнавала.","{'это': 20.67586898803711, 'случилось': 8.977596282958984, 'со': 13.403979301452637, 'мной': 19.293384552001953, 'позавчера,': 24.72096872329712, '3': 20.9768123626709, 'марта,': 23.67422103881836, 'в': 15.536231994628906}"
з урахуванням,"{'з': 13.9100341796875, 'урахуванням': 45.198108196258545}","порядок здійснення права на страйк встановлюється законом з урахуванням необхідності забезпечення національної безпеки, охорони здоров'я, прав і свобод інших людей.","{'порядок': 19.22499656677246, 'здійснення': 47.77937030792236, 'права': 14.768563270568848, 'на': 8.552618980407715, 'страйк': 36.24344253540039}",с учетом,"{'с': 11.79158878326416, 'учетом': 14.000218391418457}","порядок осуществления права на забастовку устанавливается законом с учетом необходимости обеспечения национальной безопасности, охраны здоровья, прав и свобод других людей.","{'порядок': 20.109983444213867, 'осуществления': 9.206506729125977, 'права': 9.320085525512695, 'на': 9.99382495880127, 'забастовку': 35.347792625427246, 'устанавливается': 28.40098285675049, 'законом': 13.406366348266602, 'с': 8.325984001159668, 'учетом': 20.259389877319336, 'необходимости': 9.380945205688477, 'обеспечения': 11.790030479431152, 'национальной': 9.485889434814453, 'безопасности,': 21.650545120239258, 'охраны': 16.94558334350586, 'здоровья,': 18.05570697784424, 'прав': 16.26430892944336, 'и': 8.37755012512207, 'свобод': 22.163433074951172, 'других': 4.0408220291137695, 'людей.': 20.16433811187744}",с порядком,"{'с': 12.21606731414795, 'порядком': 11.439796447753906}","порядок осуществления права на забастовку устанавливается законом с порядком необходимости обеспечения национальной безопасности, охраны здоровья, прав и свобод других людей.","{'порядок': 20.254152297973633, 'осуществления': 9.29286003112793, 'права': 9.299407958984375, 'на': 10.003262519836426, 'забастовку': 35.5905237197876, 'устанавливается': 28.89345359802246, 'законом': 13.53364086151123, 'с': 9.640647888183594, 'порядком': 20.11912727355957, 'необходимости': 7.696457862854004, 'обеспечения': 10.78428840637207, 'национальной': 9.7504243850708, 'безопасности,': 21.52571201324463, 'охраны': 16.843673706054688, 'здоровья,': 18.04315948486328, 'прав': 16.233245849609375, 'и': 8.446514129638672, 'свобод': 22.101295471191406, 'других': 3.975583076477051, 'людей.': 20.399054527282715}"
