phrase l2,surprisal_phrase l2,sentence l2,surprisal_sentence l2,phrase ru,surprisal_phrase ru,sentence ru,surprisal_sentence ru,literal translation,surprisal_literal translation,phrase ru with literal,surprisal_phrase ru with literal
všeho všudy,"{'vseho': 15.690619468688965, 'vsudy': 25.029454231262207}",mám všeho všudy šestatřicet krejcarů.,"{'mam': 5.263916015625, 'vseho': 23.58405590057373, 'vsudy': 22.15952205657959, 'sestatricet': 35.394906997680664, 'krejcaru.': 30.057886123657227}",всего-навсего,{'всего-навсего': 6.890049934387207},у меня всего-навсего тридцать шесть крейцеров.,"{'у': 0.0, 'меня': 4.645464897155762, 'всего-навсего': 12.192315578460693, 'тридцать': 6.378355503082275, 'шесть': 3.140361785888672, 'крейцеров.': 16.843863487243652}",всего всюду,"{'всего': 0.0, 'всюду': 10.523880958557129}",у меня всего всюду тридцать шесть крейцеров.,"{'у': 0.0, 'меня': 4.645464897155762, 'всего': 7.421868801116943, 'всюду': 14.061288833618164, 'тридцать': 9.826404571533203, 'шесть': 3.0415868759155273, 'крейцеров.': 17.649413108825684}"
navzdory tomu,"{'navzdory': 22.65154266357422, 'tomu': 23.429962158203125}",navzdory tomu o ně mají zákazníci nebývalý zájem.,"{'navzdory': 22.65154266357422, 'tomu': 23.429959297180176, 'o': 6.132719993591309, 'ne': 8.018011093139648, 'maji': 15.274259567260742, 'zakaznici': 19.954602241516113, 'nebyvaly': 22.193708419799805, 'zajem.': 16.85606861114502}",несмотря на,"{'несмотря': 6.952781677246094, 'на': 0.22772979736328125}","несмотря на это, она столкнулась с ажиотажным спросом на свою продукцию.","{'несмотря': 6.952780723571777, 'на': 0.5800514221191406, 'это,': 4.081279754638672, 'она': 3.5021934509277344, 'столкнулась': 9.577280044555664, 'с': 0.24576950073242188, 'ажиотажным': 13.147077560424805, 'спросом': 0.703033447265625, 'свою': 4.487863540649414, 'продукцию.': 0.9157962799072266}",вздор тому,"{'вздор': 7.661615371704102, 'тому': 11.121299743652344}","вздор тому это, она столкнулась с ажиотажным спросом на свою продукцию.","{'вздор': 7.661612510681152, 'тому': 11.121297836303711, 'это,': 11.083834171295166, 'она': 6.342803478240967, 'столкнулась': 11.25265884399414, 'с': 0.3175163269042969, 'ажиотажным': 14.00788402557373, 'спросом': 1.1788406372070312, 'на': 0.7805042266845703, 'свою': 4.39840030670166, 'продукцию.': 1.1824398040771484}"
na konec,"{'na': 0.0, 'konec': 14.372870445251465}",vagony metroplus jsou vždy zařazeny na konec vlaku směrem ke kapskému městu.,"{'vagony': 14.954771041870117, 'metroplus': 24.63692855834961, 'jsou': 21.825958251953125, 'vzdy': 19.277820587158203, 'zarazeny': 21.339773178100586, 'na': 5.650335311889648, 'konec': 9.102012634277344, 'vlaku': 18.844149589538574, 'smerem': 18.742236137390137, 'ke': 9.121926307678223, 'kapskemu': 29.06269359588623, 'mestu.': 15.382569313049316}",в конце,"{'в': 0.0, 'конце': 6.3862199783325195}","вагоны первого вида всегда находятся в конце поезда, ближайшем к кейптауну.","{'вагоны': 10.203346252441406, 'первого': 8.457239151000977, 'вида': 6.66120719909668, 'всегда': 7.184091567993164, 'находятся': 5.044896125793457, 'в': 0.7076148986816406, 'конце': 7.082143783569336, 'поезда,': 5.56497859954834, 'ближайшем': 12.260332107543945, 'к': 0.42435264587402344, 'кейптауну.': 18.343350410461426}",на конец,"{'на': 0.0, 'конец': 9.110313415527344}","вагоны первого вида всегда находятся на конец поезда, ближайшем к кейптауну.","{'вагоны': 10.203346252441406, 'первого': 8.457239151000977, 'вида': 6.66120719909668, 'всегда': 7.184091567993164, 'находятся': 5.044896125793457, 'на': 1.5907526016235352, 'конец': 11.007991790771484, 'поезда,': 6.029056549072266, 'ближайшем': 12.95428466796875, 'к': 0.296234130859375, 'кейптауну.': 18.373083114624023}"
v blízkosti,"{'v': 0.0, 'blizkosti': 26.131500244140625}",útulný apartmán v blízkosti mumlavských vodopádů.,"{'utulny': 14.122615814208984, 'apartman': 22.013936042785645, 'v': 5.563838005065918, 'blizkosti': 22.34712505340576, 'mumlavskych': 35.88081073760986, 'vodopadu.': 24.92976665496826}",рядом с,"{'рядом': 3.9810361862182617, 'с': 3.2515392303466797}",уютная квартира рядом с водопада мумлав.,"{'уютная': 8.999441146850586, 'квартира': 5.949125289916992, 'рядом': 6.308462142944336, 'с': 0.27287769317626953, 'водопада': 17.5240421295166, 'мумлав.': 30.170727252960205}",в близости,"{'в': 0.0, 'близости': 10.962435722351074}",уютная квартира в близости водопада мумлав.,"{'уютная': 8.999441146850586, 'квартира': 5.949125289916992, 'в': 2.2250499725341797, 'близости': 10.036992073059082, 'водопада': 12.456880569458008, 'мумлав.': 32.03537559509277}"
až po,"{'az': 0.0, 'po': 12.87492847442627}",já jsem byla opět v jiném stavu a skoro celé těhotenství až po porod nejmladší dcerky jsem prožila ve strachu.,"{'ja': 0.0, 'jsem': 6.368476867675781, 'byla': 15.80140733718872, 'opet': 13.237780570983887, 'v': 7.111888885498047, 'jinem': 21.645133018493652, 'stavu': 14.969804763793945, 'a': 3.7186279296875, 'skoro': 13.940438270568848, 'cele': 9.708978652954102, 'tehotenstvi': 35.856109619140625, 'az': 8.750667572021484, 'po': 6.359408378601074, 'porod': 15.979345321655273, 'nejmladsi': 34.70936393737793, 'dcerky': 26.76988697052002, 'prozila': 19.813844680786133, 've': 7.819316864013672, 'strachu.': 20.530373573303223}",вплоть до,"{'вплоть': 8.079374313354492, 'до': 0.02648162841796875}",я опять забеременела и всю беременность вплоть до рождения младшей дочери прожила в страхе.,"{'я': 0.0, 'опять': 8.561969757080078, 'забеременела': 8.205477714538574, 'и': 2.6702051162719727, 'всю': 7.370356559753418, 'беременность': 1.3904495239257812, 'вплоть': 9.266334533691406, 'до': 0.0068187713623046875, 'рождения': 3.0863723754882812, 'младшей': 7.119930267333984, 'дочери': 0.7756500244140625, 'прожила': 6.0732831954956055, 'в': 1.3756580352783203, 'страхе.': 6.603050231933594}",аж по,"{'аж': 6.589238166809082, 'по': 4.294346332550049}",я опять забеременела и всю беременность аж по рождения младшей дочери прожила в страхе.,"{'я': 0.0, 'опять': 8.561969757080078, 'забеременела': 8.205477714538574, 'и': 2.6702051162719727, 'всю': 7.370356559753418, 'беременность': 1.3904495239257812, 'аж': 9.465025901794434, 'по': 4.511872291564941, 'рождения': 11.799489974975586, 'младшей': 9.603534698486328, 'дочери': 1.5197772979736328, 'прожила': 5.864964485168457, 'в': 2.1076974868774414, 'страхе.': 6.830700874328613}"
ve formě,"{'ve': 0.0, 'forme': 14.339765548706055}","má právo zničit všechny překážky ve formě institucí a tradic, jež omezují lidskou svobodu výběru.","{'ma': 0.0, 'pravo': 15.956294059753418, 'znicit': 19.652377128601074, 'vsechny': 26.385951042175293, 'prekazky': 24.63992977142334, 've': 8.191303253173828, 'forme': 13.887001037597656, 'instituci': 14.120534896850586, 'a': 9.141887664794922, 'tradic,': 19.91200065612793, 'jez': 10.605743408203125, 'omezuji': 27.671714782714844, 'lidskou': 24.08335590362549, 'svobodu': 13.553400039672852, 'vyberu.': 20.801288604736328}",в виде,"{'в': 0.0, 'виде': 7.460437297821045}","у него есть право смести все преграды в виде институтов и традиций, которые ограничивают свободу выбора людей.","{'у': 0.0, 'него': 6.756465435028076, 'есть': 4.235957145690918, 'право': 5.745534896850586, 'смести': 13.326420783996582, 'все': 2.6020898818969727, 'преграды': 3.7174911499023438, 'в': 3.516185760498047, 'виде': 3.5301036834716797, 'институтов': 10.949793815612793, 'и': 1.881265640258789, 'традиций,': 6.508658409118652, 'которые': 1.8667850494384766, 'ограничивают': 7.593716621398926, 'свободу': 2.440572738647461, 'выбора': 2.886890411376953, 'людей.': 5.533108711242676}",в форме,"{'в': 0.0, 'форме': 9.105966567993164}","у него есть право смести все преграды в форме институтов и традиций, которые ограничивают свободу выбора людей.","{'у': 0.0, 'него': 6.756465435028076, 'есть': 4.235957145690918, 'право': 5.745534896850586, 'смести': 13.326420783996582, 'все': 2.6020898818969727, 'преграды': 3.7174911499023438, 'в': 3.516185760498047, 'форме': 7.396106243133545, 'институтов': 11.52372932434082, 'и': 2.0974931716918945, 'традиций,': 6.401817321777344, 'которые': 2.0130348205566406, 'ограничивают': 7.474600791931152, 'свободу': 2.356377601623535, 'выбора': 3.014852523803711, 'людей.': 5.722202301025391}"
za účelem,"{'za': 0.0, 'ucelem': 24.946839332580566}",to vše za účelem násilného uchopení moci.,"{'to': 0.0, 'vse': 12.322809219360352, 'za': 8.054778099060059, 'ucelem': 21.183778762817383, 'nasilneho': 23.572274208068848, 'uchopeni': 22.21100425720215, 'moci.': 17.802799224853516}",с целью,"{'с': 0.0, 'целью': 8.684123992919922}",и все — с целью насильственного захвата власти.,"{'и': 0.0, 'все': 5.271446704864502, '—': 7.190961837768555, 'с': 4.556159019470215, 'целью': 6.36468505859375, 'насильственного': 9.472970008850098, 'захвата': 3.5048580169677734, 'власти.': 2.0181283950805664}",за целью,"{'за': 0.0, 'целью': 10.059515953063965}",и все — за целью насильственного захвата власти.,"{'и': 0.0, 'все': 5.271446704864502, '—': 7.190961837768555, 'за': 4.598513603210449, 'целью': 11.214719772338867, 'насильственного': 10.687652587890625, 'захвата': 2.7306432723999023, 'власти.': 2.0978145599365234}"
na účet,"{'na': 0.0, 'ucet': 19.02884292602539}","najednou v jeho nebohé hlavě cvakla nějaká záklopka, načež se jal vyzývavě vtipkovat na účet tělesných a duševních vlastností dívky.","{'najednou': 23.33230495452881, 'v': 6.601564407348633, 'jeho': 19.712146759033203, 'nebohe': 16.26292133331299, 'hlave': 17.56495952606201, 'cvakla': 22.774550437927246, 'nejaka': 17.67643451690674, 'zaklopka,': 25.651273727416992, 'nacez': 16.40742588043213, 'se': 6.969599723815918, 'jal': 11.029866218566895, 'vyzyvave': 30.23384952545166, 'vtipkovat': 28.415443420410156, 'na': 4.304096221923828, 'ucet': 13.234477996826172, 'telesnych': 22.08344841003418, 'a': 3.8419132232666016, 'dusevnich': 26.46756935119629, 'vlastnosti': 15.511320114135742, 'divky.': 23.520129203796387}",по поводу,"{'по': 0.0, 'поводу': 4.453174114227295}","вдруг в его бедовой голове щелкнул какой-то клапан, и он начал вызывающе острить по поводу физических и душевных качеств своей гостьи.","{'вдруг': 8.589559555053711, 'в': 3.9109888076782227, 'его': 5.3107452392578125, 'бедовой': 14.213093757629395, 'голове': 2.784359931945801, 'щелкнул': 9.194456100463867, 'какой-то': 3.439375877380371, 'клапан,': 8.7700777053833, 'и': 2.6317930221557617, 'он': 2.5482025146484375, 'начал': 4.520397186279297, 'вызывающе': 10.578849792480469, 'острить': 9.371795654296875, 'по': 3.9450721740722656, 'поводу': 0.964238166809082, 'физических': 10.667035102844238, 'душевных': 2.817342758178711, 'качеств': 2.099546432495117, 'своей': 3.8968029022216797, 'гостьи.': 6.311779975891113}",на учет,"{'на': 0.0, 'учет': 10.642464637756348}","вдруг в его бедовой голове щелкнул какой-то клапан, и он начал вызывающе острить на учет физических и душевных качеств своей гостьи.","{'вдруг': 8.589559555053711, 'в': 3.9109888076782227, 'его': 5.3107452392578125, 'бедовой': 14.213093757629395, 'голове': 2.784359931945801, 'щелкнул': 9.194456100463867, 'какой-то': 3.439375877380371, 'клапан,': 8.7700777053833, 'и': 3.2713146209716797, 'он': 2.5482025146484375, 'начал': 4.520397186279297, 'вызывающе': 10.578849792480469, 'острить': 9.371795654296875, 'на': 3.4227447509765625, 'учет': 13.376021385192871, 'физических': 13.755430221557617, 'душевных': 3.8887062072753906, 'качеств': 2.467618942260742, 'своей': 4.833073616027832, 'гостьи.': 7.102372169494629}"
v platnost,"{'v': 0.0, 'platnost': 22.775763511657715}","podepsala se roku 1992, ale v platnost vešla v roce 2002.","{'podepsala': 27.044373989105225, 'se': 9.449607849121094, 'roku': 13.72790241241455, '1992,': 15.058985710144043, 'ale': 7.460542678833008, 'v': 3.752194404602051, 'platnost': 20.27534770965576, 'vesla': 13.959222793579102, 'roce': 14.390020370483398, '2002.': 9.741284370422363}",в силу,"{'в': 0.0, 'силу': 8.347832679748535}","его подписали в 1992 году, но в силу он вступил в 2002.","{'его': 0.0, 'подписали': 11.878819465637207, 'в': 0.6386241912841797, '1992': 5.258085250854492, 'году,': 1.946441650390625, 'но': 2.680784225463867, 'силу': 4.925580024719238, 'он': 8.05329418182373, 'вступил': 4.833914756774902, '2002.': 11.016530990600586}",в платном,"{'в': 0.0, 'платном': 13.279109001159668}","его подписали в 1992 году, но в платном он вступил в 2002.","{'его': 0.0, 'подписали': 11.878819465637207, 'в': 1.411285400390625, '1992': 5.258085250854492, 'году,': 1.946441650390625, 'но': 2.680784225463867, 'платном': 12.990985870361328, 'он': 5.244464874267578, 'вступил': 7.208746910095215, '2002.': 6.222984313964844}"
nedaleko,{'nedaleko': 21.536866188049316},"nejdřív ty nové drželi v karanténě v prvním patře, pak je přepravili do cel nedaleko mé místnosti.","{'nejdriv': 19.246142387390137, 'ty': 12.46919059753418, 'nove': 15.319387435913086, 'drzeli': 23.247912406921387, 'v': 3.773715019226074, 'karantene': 22.715886116027832, 'prvnim': 19.475032806396484, 'patre,': 20.135427474975586, 'pak': 8.449145317077637, 'je': 8.186118125915527, 'prepravili': 21.14157485961914, 'do': 6.115042686462402, 'cel': 7.914057731628418, 'nedaleko': 25.723509788513184, 'me': 7.63948917388916, 'mistnosti.': 19.30174732208252}",недалеко от,"{'недалеко': 8.23774528503418, 'от': 0.7075061798095703}","их подержали сначала в карантине, на другом этаже, а потом отправили в камеры недалеко от моих владений.","{'их': 0.0, 'подержали': 15.336763381958008, 'сначала': 8.216200828552246, 'в': 0.7246637344360352, 'карантине,': 8.720693588256836, 'на': 5.973787307739258, 'другом': 5.961463928222656, 'этаже,': 3.5446081161499023, 'а': 1.5774364471435547, 'потом': 0.5376510620117188, 'отправили': 3.404132843017578, 'камеры': 7.389668941497803, 'недалеко': 9.875624656677246, 'от': 0.02508544921875, 'моих': 7.606585502624512, 'владений.': 4.174732208251953}",не вдалеке,"{'не': 0.0, 'вдалеке': 11.729740142822266}","их подержали сначала в карантине, на другом этаже, а потом отправили в камеры не вдалеке моих владений.","{'их': 0.0, 'подержали': 15.336763381958008, 'сначала': 8.216200828552246, 'в': 0.7246637344360352, 'карантине,': 8.720693588256836, 'на': 5.973787307739258, 'другом': 5.961463928222656, 'этаже,': 3.5446081161499023, 'а': 1.5774364471435547, 'потом': 0.5376510620117188, 'отправили': 3.404132843017578, 'камеры': 7.389668941497803, 'не': 7.466459274291992, 'вдалеке': 11.603522300720215, 'моих': 16.364473342895508, 'владений.': 6.721978187561035}"
na útraty,"{'na': 0.0, 'utraty': 26.562405586242676}","na útraty vojenského eráru, to se rozumí.","{'na': 0.0, 'utraty': 26.562408447265625, 'vojenskeho': 31.03262996673584, 'eraru,': 20.854507446289062, 'to': 5.067985534667969, 'se': 5.336037635803223, 'rozumi.': 20.060444831848145}",за счет,"{'за': 0.0, 'счет': 7.942629814147949}","разумеется, за счет воинской казны?","{'разумеется,': 1.9640350341796875, 'за': 5.418119430541992, 'счет': 3.767160415649414, 'воинской': 10.493148803710938, 'казны?': 11.263161659240723}",на траты,"{'на': 0.0, 'траты': 15.84990406036377}","разумеется, на траты воинской казны?","{'разумеется,': 1.9640350341796875, 'на': 4.276920318603516, 'траты': 15.264140129089355, 'воинской': 11.908284187316895, 'казны?': 10.103214263916016}"
po skončení,"{'po': 0.0, 'skonceni': 28.15653419494629}","po skončení práce četla, co za den napsali, á viděla, jak se chmuří, pozorně naslouchaje.","{'po': 0.0, 'skonceni': 28.156529426574707, 'prace': 14.210904121398926, 'cetla,': 19.658748626708984, 'co': 5.739775657653809, 'za': 9.506889343261719, 'den': 7.755932807922363, 'napsali,': 24.22088623046875, 'a': 3.496889114379883, 'videla,': 16.988670349121094, 'jak': 7.815835952758789, 'se': 6.245893478393555, 'chmuri,': 23.5845308303833, 'pozorne': 17.015626907348633, 'naslouchaje.': 30.949732780456543}",по окончании,"{'по': 0.0, 'окончании': 8.186516761779785}","по окончании работы она читала написанное за день и видела, как он хмурится, чутко вслушиваясь.","{'по': 0.0, 'окончании': 8.186517715454102, 'работы': 3.4728260040283203, 'она': 5.998748302459717, 'читала': 7.565765857696533, 'написанное': 7.337489128112793, 'за': 5.185698509216309, 'день': 2.557870864868164, 'и': 2.447572708129883, 'видела,': 6.479339599609375, 'как': 0.9372806549072266, 'он': 2.872622489929199, 'хмурится,': 7.230335235595703, 'чутко': 11.377784729003906, 'вслушиваясь.': 7.017046928405762}",после конца,"{'после': 0.0, 'конца': 5.953302383422852}","после конца работы она читала написанное за день и видела, как он хмурится, чутко вслушиваясь.","{'после': 0.0, 'конца': 5.953299045562744, 'работы': 5.120135307312012, 'она': 5.851310729980469, 'читала': 7.118166923522949, 'написанное': 7.730914115905762, 'за': 5.170975685119629, 'день': 2.8261356353759766, 'и': 2.292722702026367, 'видела,': 6.301181793212891, 'как': 0.8171920776367188, 'он': 2.734185218811035, 'хмурится,': 7.14918327331543, 'чутко': 11.520718574523926, 'вслушиваясь.': 7.226691246032715}"
s ohledem na,"{'s': 0.0, 'ohledem': 29.090454578399658, 'na': 6.024361610412598}","pokud by však nesouhlasili, musejí připustit, že o dětech rozhodují rodiče, ale nikoli podle své libosti, nýbrž jedině a výhradně s ohledem na jejich zájem.","{'pokud': 15.453652381896973, 'by': 12.790887832641602, 'vsak': 19.205745697021484, 'nesouhlasili,': 41.553011894226074, 'museji': 21.364124298095703, 'pripustit,': 24.586393356323242, 'ze': 6.711031913757324, 'o': 5.935184478759766, 'detech': 14.930717468261719, 'rozhoduji': 31.95102024078369, 'rodice,': 17.802672386169434, 'ale': 8.272274017333984, 'nikoli': 14.311076164245605, 'podle': 11.05931282043457, 'sve': 11.064624786376953, 'libosti,': 21.67684555053711, 'nybrz': 22.035205841064453, 'jedine': 15.215112686157227, 'a': 4.267599105834961, 'vyhradne': 22.855072021484375, 's': 4.629240036010742, 'ohledem': 23.740954399108887, 'na': 5.260499954223633, 'jejich': 16.875991821289062, 'zajem.': 17.01069450378418}",с учетом,"{'с': 0.0, 'учетом': 8.56682300567627}","но если эти люди не согласятся, то им придется допустить, что судьбу детей решают родители, но не самовольно, а исключительно и только с учетом интересов детей.","{'но': 3.546274185180664, 'если': 7.599287033081055, 'эти': 6.456914901733398, 'люди': 2.7000389099121094, 'не': 1.6814155578613281, 'согласятся,': 8.194252967834473, 'то': 0.880615234375, 'им': 3.6546764373779297, 'придется': 1.0129032135009766, 'допустить,': 12.052153587341309, 'что': 0.6388931274414062, 'судьбу': 12.426544189453125, 'детей': 5.093008041381836, 'решают': 2.567856788635254, 'родители,': 3.374068260192871, 'самовольно,': 14.218084335327148, 'а': 0.46958160400390625, 'исключительно': 4.353219985961914, 'и': 5.914761543273926, 'только': 2.5943660736083984, 'с': 3.043088912963867, 'учетом': 4.45680046081543, 'интересов': 2.1757259368896484, 'детей.': 2.7792491912841797}",с оглядкой на,"{'с': 0.0, 'оглядкой': 14.734777450561523, 'на': 1.2823162078857422}","но если эти люди не согласятся, то им придется допустить, что судьбу детей решают родители, но не самовольно, а исключительно и только с оглядкой на интересов детей.","{'но': 3.546274185180664, 'если': 7.599287033081055, 'эти': 6.456914901733398, 'люди': 2.7000389099121094, 'не': 1.6814155578613281, 'согласятся,': 8.194252967834473, 'то': 0.880615234375, 'им': 3.6546764373779297, 'придется': 1.0129032135009766, 'допустить,': 12.052153587341309, 'что': 0.6388931274414062, 'судьбу': 12.426544189453125, 'детей': 5.093008041381836, 'решают': 2.567856788635254, 'родители,': 3.374068260192871, 'самовольно,': 14.218084335327148, 'а': 0.46958160400390625, 'исключительно': 4.353219985961914, 'и': 5.914761543273926, 'только': 2.5943660736083984, 'с': 3.043088912963867, 'оглядкой': 7.245018005371094, 'на': 0.16840362548828125, 'интересов': 9.627983093261719, 'детей.': 2.69826602935791}"
