phrase l2,surprisal_phrase l2,sentence l2,surprisal_sentence l2,phrase ru,surprisal_phrase ru,sentence ru,surprisal_sentence ru,literal translation,surprisal_literal translation,phrase ru with literal,surprisal_phrase ru with literal
přesně tak,"{'presne': 18.987472534179688, 'tak': 13.916048049926758}","přesně tak, to je výborná rada. ","{'presne': 17.79826068878174, 'tak,': 15.666003227233887, 'to': 1.8335952758789062, 'je': 2.479217529296875, 'vyborna': 11.780774116516113, 'rada.': 6.00599479675293}",именно что,"{'именно': 2.435474395751953, 'что': 6.312980651855469}","вот именно что... вокруг еще лежит снег, дороги прекрасно высохли, и вы наслаждаетесь походами.","{'вот': 1.948751449584961, 'именно': 3.1797561645507812, 'что...': 6.991413116455078, 'вокруг': 4.970639228820801, 'еще': 2.1832666397094727, 'лежит': 0.13094139099121094, 'снег,': 0.3662605285644531, 'дороги': 1.1313934326171875, 'прекрасно': 9.69327163696289, 'высохли,': 1.3552360534667969, 'и': 1.2037429809570312, 'вы': 0.058116912841796875, 'наслаждаетесь': 0.003887176513671875, 'походами.': 13.587082862854004}",пресно так,"{'пресно': 7.449343681335449, 'так': 5.299873352050781}","вот пресно так... вокруг еще лежит снег, дороги прекрасно высохли, и вы наслаждаетесь походами.","{'вот': 4.625879287719727, 'пресно': 14.565715789794922, 'так...': 7.3924970626831055, 'вокруг': 4.571026802062988, 'еще': 2.5486440658569336, 'лежит': 0.1510486602783203, 'снег,': 0.29296875, 'дороги': 1.0916061401367188, 'прекрасно': 10.216963768005371, 'высохли,': 1.3521537780761719, 'и': 4.244877815246582, 'вы': 0.05417442321777344, 'наслаждаетесь': 0.004871368408203125, 'походами.': 13.954570770263672}"
jak by ne,"{'jak': 9.970945358276367, 'by': 7.831514835357666, 'ne': 7.138341426849365}",jak by ne! a oni měli určitě víc možností se bránit!,"{'jak': 6.860847473144531, 'by': 6.984801292419434, 'ne!': 5.903897285461426, 'a': 3.219803810119629, 'oni': 8.687491416931152, 'meli': 12.038374900817871, 'urcite': 15.841354370117188, 'vic': 9.590469360351562, 'moznosti': 14.084796905517578, 'se': 4.573728561401367, 'branit!': 15.530131340026855}",как бы не так,"{'как': 0.5725250244140625, 'бы': 0.19324111938476562, 'не': 0.46101951599121094, 'так': 1.104787826538086}",как бы не так! а ведь у них наверняка было больше возможностей защищаться.,"{'как': 0.3603382110595703, 'бы': 0.008264541625976562, 'не': 0.14856719970703125, 'так!': 1.4466896057128906, 'а': 1.2330093383789062, 'ведь': 1.9024229049682617, 'у': 0.00408172607421875, 'них': 2.0002450942993164, 'наверняка': 3.4620609283447266, 'было': 1.4296989440917969, 'больше': 1.026723861694336, 'возможностей': 0.7689228057861328, 'защищаться.': 5.332001686096191}",как будто нет,"{'как': 0.3608989715576172, 'будто': 2.7213573455810547, 'нет': 2.9813804626464844}",как будто нет! а ведь у них наверняка было больше возможностей защищаться.,"{'как': 0.1821155548095703, 'будто': 4.326749801635742, 'нет!': 3.6982650756835938, 'а': 1.1942873001098633, 'ведь': 1.4162302017211914, 'у': 0.003841400146484375, 'них': 1.9043645858764648, 'наверняка': 2.9113388061523438, 'было': 1.7007627487182617, 'больше': 1.1028709411621094, 'возможностей': 0.7289619445800781, 'защищаться.': 5.484799385070801}"
všeho všudy,"{'vseho': 8.590271949768066, 'vsudy': 14.311762809753418}",mám všeho všudy šestatřicet krejcarů.,"{'mam': 11.666966438293457, 'vseho': 8.443010330200195, 'vsudy': 12.991194725036621, 'sestatricet': 37.50411415100098, 'krejcaru.': 24.49170684814453}",всего-навсего,{'всего-навсего': 4.032148361206055},у меня всего-навсего тридцать шесть крейцеров.,"{'у': 2.7322750091552734, 'меня': 0.7609958648681641, 'всего-навсего': 1.9977531433105469, 'тридцать': 2.20595645904541, 'шесть': 2.073820114135742, 'крейцеров.': 0.9815816879272461}",всего всюду,"{'всего': 9.591778755187988, 'всюду': 13.985937118530273}",у меня всего всюду тридцать шесть крейцеров.,"{'у': 2.5149002075195312, 'меня': 0.6436548233032227, 'всего': 6.1658616065979, 'всюду': 17.46753692626953, 'тридцать': 5.668133735656738, 'шесть': 1.7514591217041016, 'крейцеров.': 1.3039264678955078}"
navzdory tomu,"{'navzdory': 31.790637969970703, 'tomu': 19.510952949523926}",navzdory tomu o ně mají zákazníci nebývalý zájem.,"{'navzdory': 23.33349609375, 'tomu': 8.956809043884277, 'o': 7.202195167541504, 'ne': 8.436386108398438, 'maji': 12.747285842895508, 'zakaznici': 14.706954002380371, 'nebyvaly': 18.962571144104004, 'zajem.': 14.001628875732422}",несмотря на,"{'несмотря': 0.8916816711425781, 'на': 0.47581005096435547}","несмотря на это, она столкнулась с ажиотажным спросом на свою продукцию.","{'несмотря': 0.07226371765136719, 'на': 0.0036754608154296875, 'это,': 1.0587520599365234, 'она': 2.8925867080688477, 'столкнулась': 0.7388877868652344, 'с': 0.0044403076171875, 'ажиотажным': 0.004192352294921875, 'спросом': 0.0013904571533203125, 'свою': 0.5175685882568359, 'продукцию.': 1.7432975769042969}",вздор тому,"{'вздор': 2.3719043731689453, 'тому': 11.616780281066895}","вздор тому это, она столкнулась с ажиотажным спросом на свою продукцию.","{'вздор': 2.0081558227539062, 'тому': 11.239672660827637, 'это,': 10.314007759094238, 'она': 3.8589248657226562, 'столкнулась': 1.7249717712402344, 'с': 0.004108428955078125, 'ажиотажным': 0.004474639892578125, 'спросом': 0.001506805419921875, 'на': 0.00125885009765625, 'свою': 0.311309814453125, 'продукцию.': 1.872481346130371}"
na konec,"{'na': 7.529153823852539, 'konec': 14.271319389343262}",vagony metroplus jsou vždy zařazeny na konec vlaku směrem ke kapskému městu.,"{'vagony': 14.697083473205566, 'metroplus': 7.673744201660156, 'jsou': 13.150009155273438, 'vzdy': 15.068469047546387, 'zarazeny': 19.74257469177246, 'na': 0.4339447021484375, 'konec': 9.466754913330078, 'vlaku': 16.691224098205566, 'smerem': 18.17656135559082, 'ke': 8.135815620422363, 'kapskemu': 24.35072612762451, 'mestu.': 8.277546882629395}",в конце,"{'в': 1.0363998413085938, 'конце': 8.03635025024414}","вагоны первого вида всегда находятся в конце поезда, ближайшем к кейптауну.","{'вагоны': 5.4896087646484375, 'первого': 5.165278434753418, 'вида': 10.493632316589355, 'всегда': 4.491950988769531, 'находятся': 2.4748477935791016, 'в': 0.02001953125, 'конце': 0.6159172058105469, 'поезда,': 4.181396484375, 'ближайшем': 5.861506462097168, 'к': 0.005107879638671875, 'кейптауну.': 0.28990936279296875}",на конец,"{'на': 7.117284774780273, 'конец': 11.00696086883545}","вагоны первого вида всегда находятся на конец поезда, ближайшем к кейптауну.","{'вагоны': 4.929527282714844, 'первого': 4.828505516052246, 'вида': 9.95364761352539, 'всегда': 5.155636787414551, 'находятся': 5.5098724365234375, 'на': 2.607259750366211, 'конец': 9.82080364227295, 'поезда,': 8.471925735473633, 'ближайшем': 7.517999172210693, 'к': 0.013475418090820312, 'кейптауну.': 0.3257265090942383}"
v blízkosti,"{'v': 5.321685791015625, 'blizkosti': 26.403417587280273}",útulný apartmán v blízkosti mumlavských vodopádů.,"{'utulny': 18.31412696838379, 'apartman': 16.629457473754883, 'v': 5.7702531814575195, 'blizkosti': 14.900445938110352, 'mumlavskych': 35.9811487197876, 'vodopadu.': 27.39573383331299}",рядом с,"{'рядом': 0.2745819091796875, 'с': 2.9867801666259766}",уютная квартира рядом с водопада мумлав.,"{'уютная': 5.2470245361328125, 'квартира': 4.879209518432617, 'рядом': 8.031143188476562, 'с': 1.6742687225341797, 'водопада': 8.699419021606445, 'мумлав.': 30.11317253112793}",в близости,"{'в': 5.3281354904174805, 'близости': 12.639287948608398}",уютная квартира в близости водопада мумлав.,"{'уютная': 5.595434188842773, 'квартира': 6.578458786010742, 'в': 3.0016021728515625, 'близости': 7.834691047668457, 'водопада': 4.631272315979004, 'мумлав.': 31.125717163085938}"
až po,"{'az': 8.979436874389648, 'po': 14.466375350952148}",já jsem byla opět v jiném stavu a skoro celé těhotenství až po porod nejmladší dcerky jsem prožila ve strachu.,"{'ja': 5.293926239013672, 'jsem': 0.11856269836425781, 'byla': 2.5287036895751953, 'opet': 11.843045234680176, 'v': 5.136482238769531, 'jinem': 10.102474212646484, 'stavu': 6.981622695922852, 'a': 2.8453636169433594, 'skoro': 6.835836410522461, 'cele': 8.89246654510498, 'tehotenstvi': 22.53907585144043, 'az': 7.891645431518555, 'po': 4.135099411010742, 'porod': 9.093994140625, 'nejmladsi': 23.99881362915039, 'dcerky': 24.476021766662598, 'prozila': 12.665909767150879, 've': 7.402575492858887, 'strachu.': 9.234353065490723}",вплоть до,"{'вплоть': 3.391143798828125, 'до': 0.14272117614746094}",я опять забеременела и всю беременность вплоть до рождения младшей дочери прожила в страхе.,"{'я': 3.5881500244140625, 'опять': 6.505809783935547, 'забеременела': 0.010652542114257812, 'и': 2.6487646102905273, 'всю': 0.2940845489501953, 'беременность': 2.435150146484375, 'вплоть': 1.565450668334961, 'до': 0.001750946044921875, 'рождения': 0.10790634155273438, 'младшей': 2.502819061279297, 'дочери': 1.0482521057128906, 'прожила': 2.059804916381836, 'в': 0.002307891845703125, 'страхе.': 4.790896415710449}",аж по,"{'аж': 10.807555198669434, 'по': 10.777463912963867}",я опять забеременела и всю беременность аж по рождения младшей дочери прожила в страхе.,"{'я': 3.1004505157470703, 'опять': 7.251316070556641, 'забеременела': 0.022722244262695312, 'и': 3.167451858520508, 'всю': 0.4542713165283203, 'беременность': 2.841096878051758, 'аж': 7.297019958496094, 'по': 8.8610200881958, 'рождения': 3.8872575759887695, 'младшей': 2.485687255859375, 'дочери': 0.993621826171875, 'прожила': 2.730175018310547, 'в': 0.0038089752197265625, 'страхе.': 5.868380546569824}"
ve formě,"{'ve': 10.126883506774902, 'forme': 15.904664039611816}","má právo zničit všechny překážky ve formě institucí a tradic, jež omezují lidskou svobodu výběru.","{'ma': 5.928789138793945, 'pravo': 3.7473411560058594, 'znicit': 16.05962562561035, 'vsechny': 11.825535774230957, 'prekazky': 20.021355628967285, 've': 7.238338470458984, 'forme': 14.49001693725586, 'instituci': 5.4079437255859375, 'a': 4.518555641174316, 'tradic,': 16.258973121643066, 'jez': 6.836677551269531, 'omezuji': 27.348636627197266, 'lidskou': 15.40073299407959, 'svobodu': 2.2294178009033203, 'vyberu.': 16.430400848388672}",в виде,"{'в': 2.9114255905151367, 'виде': 7.063819885253906}","у него есть право смести все преграды в виде институтов и традиций, которые ограничивают свободу выбора людей.","{'у': 2.9806995391845703, 'него': 4.054394721984863, 'есть': 0.07016372680664062, 'право': 2.9810409545898438, 'смести': 2.1659793853759766, 'все': 0.7088203430175781, 'преграды': 1.1264324188232422, 'в': 0.00118255615234375, 'виде': 0.01900482177734375, 'институтов': 4.52764892578125, 'и': 0.034717559814453125, 'традиций,': 5.984317779541016, 'которые': 0.06576156616210938, 'ограничивают': 0.08272552490234375, 'свободу': 0.020000457763671875, 'выбора': 1.761495590209961, 'людей.': 2.9590797424316406}",в форме,"{'в': 2.7518138885498047, 'форме': 7.148985862731934}","у него есть право смести все преграды в форме институтов и традиций, которые ограничивают свободу выбора людей.","{'у': 2.9357757568359375, 'него': 4.229175567626953, 'есть': 0.06709671020507812, 'право': 3.0783300399780273, 'смести': 2.04095458984375, 'все': 0.7950477600097656, 'преграды': 1.458113670349121, 'в': 0.0021648406982421875, 'форме': 6.678945541381836, 'институтов': 4.617555618286133, 'и': 0.03677558898925781, 'традиций,': 5.772661209106445, 'которые': 0.06691551208496094, 'ограничивают': 0.08381462097167969, 'свободу': 0.020130157470703125, 'выбора': 1.863027572631836, 'людей.': 2.950593948364258}"
za účelem,"{'za': 6.222591400146484, 'ucelem': 17.78932476043701}",to vše za účelem násilného uchopení moci.,"{'to': 3.6536598205566406, 'vse': 3.6775341033935547, 'za': 2.3060684204101562, 'ucelem': 14.205015182495117, 'nasilneho': 19.534689903259277, 'uchopeni': 17.576550483703613, 'moci.': 13.584041595458984}",с целью,"{'с': 3.7056617736816406, 'целью': 8.66986083984375}",и все — с целью насильственного захвата власти.,"{'и': 3.2705154418945312, 'все': 9.053988456726074, '—': 5.280664443969727, 'с': 0.01467132568359375, 'целью': 0.3484935760498047, 'насильственного': 0.007974624633789062, 'захвата': 0.09997940063476562, 'власти.': 0.8004894256591797}",за целью,"{'за': 5.657510757446289, 'целью': 14.152644157409668}",и все — за целью насильственного захвата власти.,"{'и': 3.3991127014160156, 'все': 7.0855512619018555, '—': 4.992855072021484, 'за': 10.814681053161621, 'целью': 8.121803283691406, 'насильственного': 0.012302398681640625, 'захвата': 0.18662643432617188, 'власти.': 0.7159004211425781}"
na účet,"{'na': 9.59271240234375, 'ucet': 18.39970874786377}","najednou v jeho nebohé hlavě cvakla nějaká záklopka, načež se jal vyzývavě vtipkovat na účet tělesných a duševních vlastností dívky.","{'najednou': 21.331937789916992, 'v': 3.5556163787841797, 'jeho': 4.9216508865356445, 'nebohe': 15.453353881835938, 'hlave': 10.494882583618164, 'cvakla': 18.466530799865723, 'nejaka': 8.680839538574219, 'zaklopka,': 12.994415283203125, 'nacez': 16.90144443511963, 'se': 4.58465576171875, 'jal': 13.185093879699707, 'vyzyvave': 29.378074645996094, 'vtipkovat': 24.835885047912598, 'na': 0.6045494079589844, 'ucet': 11.606277465820312, 'telesnych': 8.955636024475098, 'a': 2.9855871200561523, 'dusevnich': 19.346895217895508, 'vlastnosti': 6.029874801635742, 'divky.': 15.602873802185059}",по поводу,"{'по': 1.2722053527832031, 'поводу': 7.11318302154541}","вдруг в его бедовой голове щелкнул какой-то клапан, и он начал вызывающе острить по поводу физических и душевных качеств своей гостьи.","{'вдруг': 0.6669864654541016, 'в': 0.009868621826171875, 'его': 0.03775978088378906, 'бедовой': 3.1768064498901367, 'голове': 0.3779449462890625, 'щелкнул': 4.339635848999023, 'какой-то': 0.23952293395996094, 'клапан,': 0.4760723114013672, 'и': 0.0053501129150390625, 'он': 0.05884552001953125, 'начал': 0.49356842041015625, 'вызывающе': 7.8298444747924805, 'острить': 1.7854347229003906, 'по': 0.1661090850830078, 'поводу': 0.0051822662353515625, 'физических': 2.2554092407226562, 'душевных': 1.6084308624267578, 'качеств': 2.1832275390625, 'своей': 0.7419776916503906, 'гостьи.': 4.008953094482422}",на учет,"{'на': 4.271956443786621, 'учет': 11.734230041503906}","вдруг в его бедовой голове щелкнул какой-то клапан, и он начал вызывающе острить на учет физических и душевных качеств своей гостьи.","{'вдруг': 0.5829219818115234, 'в': 0.009553909301757812, 'его': 0.04512214660644531, 'бедовой': 3.2434263229370117, 'голове': 0.4283485412597656, 'щелкнул': 4.217832565307617, 'какой-то': 0.21996688842773438, 'клапан,': 0.4871540069580078, 'и': 0.0059719085693359375, 'он': 0.05173683166503906, 'начал': 0.5187911987304688, 'вызывающе': 8.380080223083496, 'острить': 8.621866226196289, 'на': 1.0565605163574219, 'учет': 16.950576782226562, 'физических': 2.347134590148926, 'душевных': 1.598846435546875, 'качеств': 2.177906036376953, 'своей': 1.0929145812988281, 'гостьи.': 3.9552793502807617}"
v platnost,"{'v': 4.959423065185547, 'platnost': 17.693622589111328}","podepsala se roku 1992, ale v platnost vešla v roce 2002.","{'podepsala': 18.776796340942383, 'se': 5.6792097091674805, 'roku': 4.701748847961426, '1992,': 7.222492218017578, 'ale': 3.5397186279296875, 'v': 2.8985671997070312, 'platnost': 13.26067066192627, 'vesla': 8.761920928955078, 'roce': 8.660396575927734, '2002.': 3.787996292114258}",в силу,"{'в': 4.436394691467285, 'силу': 11.533737182617188}","его подписали в 1992 году, но в силу он вступил в 2002.","{'его': 12.107420921325684, 'подписали': 4.587682723999023, 'в': 0.1540374755859375, '1992': 3.956890106201172, 'году,': 1.1588993072509766, 'но': 1.8785133361816406, 'силу': 0.07052230834960938, 'он': 0.2808990478515625, 'вступил': 0.015508651733398438, '2002.': 3.653665542602539}",в платном,"{'в': 3.2276229858398438, 'платном': 13.777195930480957}","его подписали в 1992 году, но в платном он вступил в 2002.","{'его': 7.381964683532715, 'подписали': 6.010613441467285, 'в': 0.06812095642089844, '1992': 5.078433990478516, 'году,': 1.8204231262207031, 'но': 2.116910934448242, 'платном': 14.863659858703613, 'он': 3.589080810546875, 'вступил': 6.608811378479004, '2002.': 5.506190299987793}"
nedaleko,{'nedaleko': 22.050267219543457},"nejdřív ty nové drželi v karanténě v prvním patře, pak je přepravili do cel nedaleko mé místnosti.","{'nejdriv': 20.73380470275879, 'ty': 11.050592422485352, 'nove': 7.663370132446289, 'drzeli': 13.41905689239502, 'v': 2.7849464416503906, 'karantene': 20.361852645874023, 'prvnim': 18.631378173828125, 'patre,': 10.079495429992676, 'pak': 8.87221908569336, 'je': 1.9220714569091797, 'prepravili': 7.877857208251953, 'do': 4.173831939697266, 'cel': 7.808660507202148, 'nedaleko': 18.619425773620605, 'me': 9.539690017700195, 'mistnosti.': 15.344377517700195}",недалеко от,"{'недалеко': 3.068319320678711, 'от': 1.1718521118164062}","их подержали сначала в карантине, на другом этаже, а потом отправили в камеры недалеко от моих владений.","{'их': 6.432324409484863, 'подержали': 1.8823719024658203, 'сначала': 4.659144401550293, 'в': 0.04875373840332031, 'карантине,': 0.16538238525390625, 'на': 0.24534034729003906, 'другом': 3.808319091796875, 'этаже,': 2.2832393646240234, 'а': 1.2024860382080078, 'потом': 0.28014373779296875, 'отправили': 1.7095317840576172, 'камеры': 6.1650285720825195, 'недалеко': 1.7869033813476562, 'от': 0.0018310546875, 'моих': 3.0126895904541016, 'владений.': 4.476203918457031}",не вдалеке,"{'не': 6.290398597717285, 'вдалеке': 15.763334274291992}","их подержали сначала в карантине, на другом этаже, а потом отправили в камеры не вдалеке моих владений.","{'их': 7.803363800048828, 'подержали': 2.128826141357422, 'сначала': 4.773970603942871, 'в': 0.030277252197265625, 'карантине,': 0.40059375762939453, 'на': 0.09538650512695312, 'другом': 3.34674072265625, 'этаже,': 2.8197498321533203, 'а': 0.8140945434570312, 'потом': 0.19524765014648438, 'отправили': 1.6296272277832031, 'камеры': 5.767958641052246, 'не': 4.951560020446777, 'вдалеке': 9.835871696472168, 'моих': 7.646543502807617, 'владений.': 5.430235862731934}"
na útraty,"{'na': 6.594087600708008, 'utraty': 21.415535926818848}","na útraty vojenského eráru, to se rozumí.","{'na': 3.7961044311523438, 'utraty': 15.588919639587402, 'vojenskeho': 17.782633781433105, 'eraru,': 21.390976905822754, 'to': 2.087325096130371, 'se': 3.5787105560302734, 'rozumi.': 11.53100872039795}",за счет,"{'за': 2.904022216796875, 'счет': 7.421269416809082}","разумеется, за счет воинской казны?","{'разумеется,': 0.478179931640625, 'за': 0.00511932373046875, 'счет': 0.7720603942871094, 'воинской': 8.141164779663086, 'казны?': 6.070488929748535}",на траты,"{'на': 5.505563735961914, 'траты': 12.512053489685059}","разумеется, на траты воинской казны?","{'разумеется,': 0.5864524841308594, 'на': 2.737640380859375, 'траты': 0.18972015380859375, 'воинской': 10.004722595214844, 'казны?': 4.489648818969727}"
po skončení,"{'po': 6.281695365905762, 'skonceni': 20.364992141723633}","po skončení práce četla, co za den napsali, á viděla, jak se chmuří, pozorně naslouchaje.","{'po': 4.99150276184082, 'skonceni': 13.893983840942383, 'prace': 9.804630279541016, 'cetla,': 18.987232208251953, 'co': 5.160778045654297, 'za': 2.5687294006347656, 'den': 5.988227844238281, 'napsali,': 11.938563346862793, 'a': 1.8245468139648438, 'videla,': 8.824833869934082, 'jak': 3.270183563232422, 'se': 5.016685485839844, 'chmuri,': 17.39339828491211, 'pozorne': 14.556744575500488, 'naslouchaje.': 16.77442741394043}",по окончании,"{'по': 5.10181999206543, 'окончании': 10.13104248046875}","по окончании работы она читала написанное за день и видела, как он хмурится, чутко вслушиваясь.","{'по': 4.594106674194336, 'окончании': 1.4452619552612305, 'работы': 2.4252939224243164, 'она': 5.197536468505859, 'читала': 0.14788818359375, 'написанное': 3.521759033203125, 'за': 2.4613513946533203, 'день': 4.8642072677612305, 'и': 0.2998676300048828, 'видела,': 0.4045982360839844, 'как': 0.2609100341796875, 'он': 1.1656970977783203, 'хмурится,': 1.3966808319091797, 'чутко': 0.016042709350585938, 'вслушиваясь.': 1.013885498046875}",после конца,"{'после': 7.708808898925781, 'конца': 9.052145004272461}","после конца работы она читала написанное за день и видела, как он хмурится, чутко вслушиваясь.","{'после': 6.857938766479492, 'конца': 4.455499649047852, 'работы': 5.118136405944824, 'она': 6.092107772827148, 'читала': 0.12144660949707031, 'написанное': 3.4899444580078125, 'за': 1.8802785873413086, 'день': 4.696271896362305, 'и': 0.4162425994873047, 'видела,': 0.4376201629638672, 'как': 0.2624320983886719, 'он': 1.184239387512207, 'хмурится,': 1.4585895538330078, 'чутко': 0.017988204956054688, 'вслушиваясь.': 1.1081714630126953}"
s ohledem na,"{'s': 5.752384185791016, 'ohledem': 26.00240707397461, 'na': 6.357034683227539}","pokud by však nesouhlasili, musejí připustit, že o dětech rozhodují rodiče, ale nikoli podle své libosti, nýbrž jedině a výhradně s ohledem na jejich zájem.","{'pokud': 16.178260803222656, 'by': 7.539178848266602, 'vsak': 12.63065242767334, 'nesouhlasili,': 32.08488082885742, 'museji': 11.465330123901367, 'pripustit,': 20.468584060668945, 'ze': 10.448604583740234, 'o': 4.4233245849609375, 'detech': 15.292734146118164, 'rozhoduji': 10.76246166229248, 'rodice,': 10.440150260925293, 'ale': 5.7101898193359375, 'nikoli': 6.169605255126953, 'podle': 9.310843467712402, 'sve': 8.117311477661133, 'libosti,': 16.242753982543945, 'nybrz': 18.819823265075684, 'jedine': 11.752662658691406, 'a': 3.428521156311035, 'vyhradne': 21.926198959350586, 's': 4.383552551269531, 'ohledem': 15.704635620117188, 'na': 0.38266944885253906, 'jejich': 12.442011833190918, 'zajem.': 15.265904426574707}",с учетом,"{'с': 4.155342102050781, 'учетом': 10.747493743896484}","но если эти люди не согласятся, то им придется допустить, что судьбу детей решают родители, но не самовольно, а исключительно и только с учетом интересов детей.","{'но': 1.5793914794921875, 'если': 0.017957687377929688, 'эти': 0.9384593963623047, 'люди': 0.9837265014648438, 'не': 0.001911163330078125, 'согласятся,': 0.167022705078125, 'то': 0.14117050170898438, 'им': 1.15875244140625, 'придется': 0.3609790802001953, 'допустить,': 7.3034210205078125, 'что': 0.03922271728515625, 'судьбу': 0.8305397033691406, 'детей': 0.7613964080810547, 'решают': 0.6496620178222656, 'родители,': 2.1568374633789062, 'самовольно,': 0.053741455078125, 'а': 0.005489349365234375, 'исключительно': 3.2070255279541016, 'и': 0.002826690673828125, 'только': 0.17354393005371094, 'с': 0.0019817352294921875, 'учетом': 0.033641815185546875, 'интересов': 0.7391567230224609, 'детей.': 1.54205322265625}",с оглядкой на,"{'с': 0.5232372283935547, 'оглядкой': 3.7305660247802734, 'на': 4.373364448547363}","но если эти люди не согласятся, то им придется допустить, что судьбу детей решают родители, но не самовольно, а исключительно и только с оглядкой на интересов детей.","{'но': 1.5977487564086914, 'если': 0.019077301025390625, 'эти': 0.9876747131347656, 'люди': 1.000112533569336, 'не': 0.0050868988037109375, 'согласятся,': 0.15896034240722656, 'то': 0.1572704315185547, 'им': 0.9754047393798828, 'придется': 0.34655189514160156, 'допустить,': 7.124044418334961, 'что': 0.05196380615234375, 'судьбу': 1.0632400512695312, 'детей': 0.69439697265625, 'решают': 0.5996665954589844, 'родители,': 2.361175537109375, 'самовольно,': 0.11199378967285156, 'а': 0.010852813720703125, 'исключительно': 3.398714065551758, 'и': 0.0061473846435546875, 'только': 0.2193470001220703, 'с': 0.0039215087890625, 'оглядкой': 0.5012969970703125, 'на': 1.3254175186157227, 'интересов': 8.793207168579102, 'детей.': 3.051774024963379}"
