phrase l2,surprisal_phrase l2,sentence l2,surprisal_sentence l2,phrase ru,surprisal_phrase ru,sentence ru,surprisal_sentence ru,literal translation,surprisal_literal translation,phrase ru with literal,surprisal_phrase ru with literal
не те що,"{'не': 6.131732940673828, 'те': 8.31057357788086, 'що': 15.206984519958496}","що то люди живуть, не те що ми – світа білого за роботою не бачимо…","{'що': 0.0594024658203125, 'то': 4.999025344848633, 'люди': 1.2696523666381836, 'живуть,': 3.6763992309570312, 'не': 0.02173614501953125, 'те': 1.1133041381835938, 'ми': 0.8616237640380859, '–': 4.785038948059082, 'світа': 1.5792675018310547, 'білого': 6.89619255065918, 'за': 0.052265167236328125, 'роботою': 0.42852210998535156, 'бачимо…': 5.1898040771484375}",не то что,"{'не': 3.4082422256469727, 'то': 4.6566009521484375, 'что': 8.81394100189209}","что значит, люди живут, не то, что мы — света белого за работой не видим…","{'что': 0.0047397613525390625, 'значит,': 5.299722671508789, 'люди': 1.986332893371582, 'живут,': 6.838244438171387, 'не': 0.00418853759765625, 'то,': 0.041187286376953125, 'мы': 0.06379508972167969, '—': 5.300284385681152, 'света': 0.039180755615234375, 'белого': 0.9292163848876953, 'за': 0.1468667984008789, 'работой': 4.104584693908691, 'видим…': 8.055450439453125}",не те что,"{'не': 4.189476013183594, 'те': 12.125202178955078, 'что': 10.011343955993652}","что значит, люди живут, не те что мы — света белого за работой не видим…","{'что': 0.40008544921875, 'значит,': 7.108989715576172, 'люди': 1.740030288696289, 'живут,': 8.953033447265625, 'не': 0.005558013916015625, 'те': 8.464400291442871, 'мы': 0.5812053680419922, '—': 6.471124649047852, 'света': 0.06493759155273438, 'белого': 1.0159502029418945, 'за': 0.0740814208984375, 'работой': 4.042448043823242, 'видим…': 10.517852783203125}"
чи не,"{'чи': 9.711776733398438, 'не': 9.051198959350586}","до речі, чи не вперше за історію українського слова друкованим способом відтворюється великоруська експресивна лексика.","{'до': 8.146247863769531, 'речі,': 1.9756507873535156, 'чи': 0.48584556579589844, 'не': 0.017232894897460938, 'вперше': 0.00730133056640625, 'за': 0.28989219665527344, 'історію': 0.025568008422851562, 'українського': 0.0169525146484375, 'слова': 3.605710029602051, 'друкованим': 2.3404111862182617, 'способом': 0.7930564880371094, 'відтворюється': 3.4894275665283203, 'великоруська': 1.6364173889160156, 'експресивна': 5.80891227722168, 'лексика.': 4.241111755371094}",едва ли не,"{'едва': 0.9225778579711914, 'ли': 1.1183853149414062, 'не': 2.923419952392578}","кстати, едва ли не впервые в истории украинской литературы печатным образом воспроизводится великорусская экспрессивная лексика.","{'кстати,': 0.23988914489746094, 'едва': 2.0644702911376953, 'ли': 0.0037403106689453125, 'не': 0.016313552856445312, 'впервые': 0.0063457489013671875, 'в': 0.0005245208740234375, 'истории': 0.025653839111328125, 'украинской': 5.215028762817383, 'литературы': 0.5055503845214844, 'печатным': 6.144510269165039, 'образом': 5.051205635070801, 'воспроизводится': 0.2853240966796875, 'великорусская': 0.7975139617919922, 'экспрессивная': 0.01914215087890625, 'лексика.': 0.4885826110839844}",либо не,"{'либо': 7.859740257263184, 'не': 8.058076858520508}","кстати, либо не впервые в истории украинской литературы печатным образом воспроизводится великорусская экспрессивная лексика.","{'кстати,': 1.7853641510009766, 'либо': 14.751396179199219, 'не': 5.7046356201171875, 'впервые': 0.21324920654296875, 'в': 0.0042724609375, 'истории': 0.13269996643066406, 'украинской': 4.497228622436523, 'литературы': 0.6368999481201172, 'печатным': 6.931731224060059, 'образом': 4.728909492492676, 'воспроизводится': 0.3814582824707031, 'великорусская': 0.7857017517089844, 'экспрессивная': 0.024286270141601562, 'лексика.': 0.6367177963256836}"
нічого подібного,"{'нічого': 10.750176429748535, 'подібного': 2.888479232788086}",адже нічого подібного в мене не було зімою.,"{'адже': 6.744770050048828, 'нічого': 0.0015506744384765625, 'подібного': 0.9879417419433594, 'в': 1.540557861328125, 'мене': 0.2863311767578125, 'не': 0.0007038116455078125, 'було': 0.001922607421875, 'зімою.': 18.8902645111084}",ничего подобного,"{'ничего': 0.9156055450439453, 'подобного': 4.2704572677612305}",ведь ничего подобного у меня не было зимой.,"{'ведь': 8.017126083374023, 'ничего': 0.041881561279296875, 'подобного': 1.1011981964111328, 'у': 0.012424468994140625, 'меня': 1.0109195709228516, 'не': 0.0019893646240234375, 'было': 0.17107772827148438, 'зимой.': 10.571809768676758}",ничего сходного,"{'ничего': 4.7533416748046875, 'сходного': 9.51871395111084}",ведь ничего сходного у меня не было зимой.,"{'ведь': 8.801065444946289, 'ничего': 0.053462982177734375, 'сходного': 8.335052490234375, 'у': 0.01409912109375, 'меня': 1.0811653137207031, 'не': 0.0033397674560546875, 'было': 0.2513408660888672, 'зимой.': 9.595804214477539}"
ну гаразд,"{'ну': 7.505594253540039, 'гаразд': 14.267779350280762}","ну гаразд… крізь розчинені двері обширної кам'яної споруди, єдиної кам'яної у всьому селищі, ян побачив три жаркі багаття.","{'ну': 6.312342643737793, 'гаразд…': 12.809757232666016, 'крізь': 1.1782646179199219, 'розчинені': 5.0391693115234375, 'двері': 1.404932975769043, 'обширної': 8.501683235168457, ""кам'яної"": 0.017911911010742188, 'споруди,': 1.785238265991211}",да ладно,"{'да': 0.6977043151855469, 'ладно': 4.494358062744141}","да ладно… через раскрытую дверь обширного каменного строения, единственного каменного во всем селении, ян увидел три жарких костра.","{'да': 3.125213623046875, 'ладно…': 10.317237854003906, 'через': 1.1318988800048828, 'раскрытую': 2.3766326904296875, 'дверь': 0.05195426940917969, 'обширного': 5.712650299072266, 'каменного': 2.217496871948242, 'строения,': 4.545768737792969, 'единственного': 0.16309547424316406, 'во': 0.018566131591796875, 'всем': 0.37874603271484375, 'селении,': 1.794301986694336, 'ян': 14.7952880859375, 'увидел': 3.0589733123779297, 'три': 1.8450584411621094, 'жарких': 0.32823753356933594, 'костра.': 4.664425849914551}",ну гораздо,"{'ну': 7.785133361816406, 'гораздо': 13.423828125}","ну гораздо… через раскрытую дверь обширного каменного строения, единственного каменного во всем селении, ян увидел три жарких костра.","{'ну': 6.836248397827148, 'гораздо…': 23.21537971496582, 'через': 1.6551437377929688, 'раскрытую': 2.2477359771728516, 'дверь': 0.05211830139160156, 'обширного': 5.5344085693359375, 'каменного': 2.25363826751709, 'строения,': 4.5769805908203125, 'единственного': 0.14665794372558594, 'во': 0.017007827758789062, 'всем': 0.3274364471435547, 'селении,': 1.7301740646362305, 'ян': 15.120156288146973, 'увидел': 2.775383949279785, 'три': 1.8706417083740234, 'жарких': 0.3037738800048828, 'костра.': 4.290229797363281}"
не інакше як,"{'не': 4.0183210372924805, 'інакше': 4.010583877563477, 'як': 8.091124534606934}",а трансформаторну будку спорудив не інакше як сам ле гарбузьє.,"{'а': 5.582730293273926, 'трансформаторну': 3.150588035583496, 'будку': 0.9757003784179688, 'спорудив': 11.050507545471191, 'не': 5.169977188110352, 'інакше': 0.7177333831787109, 'як': 7.468470573425293, 'сам': 6.6663289070129395, 'ле': 11.338812828063965, 'гарбузьє.': 19.166126251220703}",не иначе как,"{'не': 0.9474906921386719, 'иначе': 2.0690689086914062, 'как': 3.4786806106567383}",а трансформаторную будку соорудил не иначе как сам ле гарбузье.,"{'а': 2.644420623779297, 'трансформаторную': 0.20550537109375, 'будку': 0.08159255981445312, 'соорудил': 0.019256591796875, 'не': 0.029779434204101562, 'иначе': 0.0060443878173828125, 'как': 0.08448410034179688, 'сам': 3.8272628784179688, 'ле': 7.653390884399414, 'гарбузье.': 18.96022319793701}",не иной как,"{'не': 3.9860782623291016, 'иной': 11.037482261657715, 'как': 2.229996681213379}",а трансформаторную будку соорудил не иной как сам ле гарбузье.,"{'а': 2.193788528442383, 'трансформаторную': 0.22163009643554688, 'будку': 0.07322120666503906, 'соорудил': 0.017810821533203125, 'не': 5.308710098266602, 'иной': 9.199986457824707, 'как': 0.01613616943359375, 'сам': 4.161988258361816, 'ле': 7.418543815612793, 'гарбузье.': 19.434916496276855}"
мало не,"{'мало': 5.379813194274902, 'не': 8.40971851348877}",вона була в стані мало не закінченої вагітности й на протязі якихсь трьох - чотирьох тижнів мусіла народити дитину.,"{'вона': 4.408102035522461, 'була': 0.009683609008789062, 'в': 0.7443294525146484, 'стані': 0.49765586853027344, 'мало': 4.2139434814453125, 'не': 0.9102630615234375, 'закінченої': 0.061309814453125, 'вагітности': 1.9889488220214844, 'й': 4.2491559982299805, 'на': 0.061389923095703125, 'протязі': 2.7310829162597656, 'якихсь': 0.14160919189453125, 'трьох': 0.0017490386962890625, '-': 1.4021024703979492, 'чотирьох': 0.005229949951171875, 'тижнів': 0.00090789794921875, 'мусіла': 10.208104133605957, 'народити': 2.542226791381836, 'дитину.': 0.3657798767089844}",почти что,"{'почти': 4.881284713745117, 'что': 6.695684432983398}",она находилась в положении почти что закончившейся беременности и на протяжении каких-то трех - четырех недель должна была родить ребенка.,"{'она': 2.8856639862060547, 'находилась': 2.1449718475341797, 'в': 0.0073337554931640625, 'положении': 5.442874908447266, 'почти': 5.456752777099609, 'что': 1.2172966003417969, 'закончившейся': 4.218450546264648, 'беременности': 0.07359123229980469, 'и': 1.414144515991211, 'на': 0.04921913146972656, 'протяжении': 0.223602294921875, 'каких-то': 0.8640384674072266, 'трех': 0.11351585388183594, '-': 3.300567626953125, 'четырех': 0.33361053466796875, 'недель': 0.6950092315673828, 'должна': 0.017930984497070312, 'была': 0.0078067779541015625, 'родить': 0.20411300659179688, 'ребенка.': 0.9949207305908203}",мало не,"{'мало': 5.379813194274902, 'не': 8.40971851348877}",она находилась в положении мало не закончившейся беременности и на протяжении каких-то трех - четырех недель должна была родить ребенка.,"{'она': 3.078737258911133, 'находилась': 2.3042755126953125, 'в': 0.005008697509765625, 'положении': 5.06151008605957, 'мало': 12.547533988952637, 'не': 2.267820358276367, 'закончившейся': 2.5118675231933594, 'беременности': 0.13015365600585938, 'и': 1.152273178100586, 'на': 0.003936767578125, 'протяжении': 0.3874683380126953, 'каких-то': 1.1868782043457031, 'трех': 0.18609237670898438, '-': 2.793926239013672, 'четырех': 0.4388408660888672, 'недель': 0.8389911651611328, 'должна': 0.016866683959960938, 'была': 0.008386611938476562, 'родить': 0.17865562438964844, 'ребенка.': 1.2946319580078125}"
саме що,"{'саме': 8.91804027557373, 'що': 10.257533073425293}",а саме що кавун можна їсти й без ножа та виделки.,"{'а': 5.487638473510742, 'саме': 1.2029361724853516, 'що': 3.955533981323242, 'кавун': 4.599264144897461, 'можна': 0.09515571594238281, 'їсти': 0.3088207244873047, 'й': 2.5490427017211914, 'без': 3.839275360107422, 'ножа': 4.4388227462768555, 'та': 2.8624372482299805, 'виделки.': 21.80252742767334}",именно что,"{'именно': 2.435474395751953, 'что': 6.312980651855469}",а именно что арбуз можно есть и без ножа и вилки.,"{'а': 5.413599014282227, 'именно': 6.469000816345215, 'что': 3.578310012817383, 'арбуз': 0.7015342712402344, 'можно': 0.14852333068847656, 'есть': 0.48184967041015625, 'и': 0.1231689453125, 'без': 0.04316902160644531, 'ножа': 0.17588233947753906, 'вилки.': 0.5123519897460938}",сами что,"{'сами': 13.049346923828125, 'что': 8.393158912658691}",а сами что арбуз можно есть и без ножа и вилки.,"{'а': 5.544361114501953, 'сами': 16.040218353271484, 'что': 7.926298141479492, 'арбуз': 1.1937894821166992, 'можно': 3.354922294616699, 'есть': 0.6649284362792969, 'и': 0.12286376953125, 'без': 0.06121635437011719, 'ножа': 0.1694488525390625, 'вилки.': 1.4114131927490234}"
як би не так,"{'як': 9.584017753601074, 'би': 16.177288055419922, 'не': 4.618053436279297, 'так': 3.408109664916992}","дзуськи! як би не так!.. на, ший!","{'дзуськи!': 16.22326374053955, 'як': 0.6811971664428711, 'би': 7.471592426300049, 'не': 0.3941154479980469, 'так!..': 6.219318389892578, 'на,': 9.503674507141113, 'ший!': 14.353955268859863}",как бы не так,"{'как': 0.5725250244140625, 'бы': 0.19324111938476562, 'не': 0.46101951599121094, 'так': 1.104787826538086}","дудки! как бы не так! на, шей!","{'дудки!': 8.644189834594727, 'как': 0.08272933959960938, 'бы': 0.13873291015625, 'не': 0.2249889373779297, 'так!': 1.0356817245483398, 'на,': 8.210655689239502, 'шей!': 12.852054595947266}",как бы не совсем,"{'как': 0.4919910430908203, 'бы': 1.8959617614746094, 'не': 0.04065132141113281, 'совсем': 5.359453201293945}","дудки! как бы не совсем! на, шей!","{'дудки!': 9.790872573852539, 'как': 0.3999042510986328, 'бы': 0.7957477569580078, 'не': 0.29466724395751953, 'совсем!': 10.092072010040283, 'на,': 9.080856800079346, 'шей!': 13.872407913208008}"
усього-на-всього,{'усього-на-всього': 27.03878879547119},"я тепер усього-на-всього армійський капрал, навчаю селюків, яка нога права, яка — ліва.","{'я': 4.643182754516602, 'тепер': 7.231943130493164, 'усього-на-всього': 4.831476211547852, 'армійський': 3.8995399475097656, 'капрал,': 10.302743911743164, 'навчаю': 1.600168228149414, 'селюків,': 2.0138111114501953, 'яка': 0.01131439208984375, 'нога': 8.267237663269043, 'права,': 1.5195579528808594, '—': 2.1487503051757812, 'ліва.': 3.2482566833496094}",всего-навсего,{'всего-навсего': 4.032148361206055},"я теперь всего-навсего армейский капрал, учу деревенщину, какая нога правая, какая — левая.","{'я': 2.8909378051757812, 'теперь': 5.131940841674805, 'всего-навсего': 2.6232776641845703, 'армейский': 3.0422115325927734, 'капрал,': 6.352673530578613, 'учу': 1.114522933959961, 'деревенщину,': 0.8007965087890625, 'какая': 0.031734466552734375, 'нога': 1.3516883850097656, 'правая,': 0.24584007263183594, '—': 1.7258949279785156, 'левая.': 0.2859764099121094}",итого на все,"{'итого': 8.756199836730957, 'на': 5.671645164489746, 'все': 5.727092742919922}","я теперь итого на все армейский капрал, учу деревенщину, какая нога правая, какая — левая.","{'я': 4.503480911254883, 'теперь': 3.1629552841186523, 'итого': 3.913604736328125, 'на': 2.0932836532592773, 'все': 6.683962821960449, 'армейский': 10.638781547546387, 'капрал,': 11.315069198608398, 'учу': 3.390477180480957, 'деревенщину,': 0.8441352844238281, 'какая': 0.030633926391601562, 'нога': 1.2420330047607422, 'правая,': 0.21626663208007812, '—': 1.462545394897461, 'левая.': 0.30770111083984375}"
незважаючи на,"{'незважаючи': 32.53542613983154, 'на': 8.447052001953125}","незважаючи на всі історичні та культурологічні роз'яснення, критики україни як у росії, так і в нашому краї ніяк не можуть відмовитися від абсолютно невиправданої схильності протиставляти українське й галицьке.","{'незважаючи': 8.029069900512695, 'на': 0.001007080078125, 'всі': 0.6774806976318359, 'історичні': 0.15520095825195312, 'та': 1.3057823181152344, 'культурологічні': 1.1571369171142578, ""роз'яснення,"": 1.5376052856445312, 'критики': 4.129176139831543, 'україни': 5.531797409057617, 'як': 0.001728057861328125, 'у': 1.2252883911132812, 'росії,': 4.242115020751953, 'так': 0.006259918212890625, 'і': 0.03620338439941406, 'в': 0.46262550354003906, 'нашому': 4.809057235717773, 'краї': 2.4072742462158203, 'ніяк': 0.4145317077636719, 'не': 0.0017604827880859375, 'можуть': 0.04840087890625, 'відмовитися': 0.024488449096679688, 'від': 0.012701034545898438, 'абсолютно': 2.1251983642578125, 'невиправданої': 0.49662208557128906, 'схильності': 1.2743282318115234, 'протиставляти': 7.229045867919922, 'українське': 0.010272979736328125, 'й': 4.015157699584961, 'галицьке.': 0.9616641998291016}",несмотря на,"{'несмотря': 0.8916816711425781, 'на': 0.47581005096435547}","несмотря на все исторические и культурологические разъяснения, критики украины как в россии, так и в нашей стране никак не могут отказаться от абсолютно неоправданной склонности противопоставлять украинское и галицкое.","{'несмотря': 0.09600639343261719, 'на': 0.0004863739013671875, 'все': 0.45185089111328125, 'исторические': 0.6952476501464844, 'и': 0.009937286376953125, 'культурологические': 1.264190673828125, 'разъяснения,': 3.233854293823242, 'критики': 4.753412246704102, 'украины': 0.1720867156982422, 'как': 0.0011119842529296875, 'в': 0.0015926361083984375, 'россии,': 0.13277244567871094, 'так': 0.004581451416015625, 'нашей': 1.1651382446289062, 'стране': 0.5119514465332031, 'никак': 0.8160915374755859, 'не': 0.0005092620849609375, 'могут': 0.07667922973632812, 'отказаться': 2.647491455078125, 'от': 0.002040863037109375, 'абсолютно': 2.849696159362793, 'неоправданной': 0.1714763641357422, 'склонности': 3.8178958892822266, 'противопоставлять': 1.072235107421875, 'украинское': 0.22595596313476562, 'галицкое.': 1.2009696960449219}",несмотря по,"{'несмотря': 7.850587844848633, 'по': 8.02978801727295}","несмотря по все исторические и культурологические разъяснения, критики украины как в россии, так и в нашей стране никак не могут отказаться от абсолютно неоправданной склонности противопоставлять украинское и галицкое.","{'несмотря': 0.44605255126953125, 'по': 13.46510124206543, 'все': 0.7518768310546875, 'исторические': 0.5584468841552734, 'и': 0.011226654052734375, 'культурологические': 1.2383289337158203, 'разъяснения,': 2.851593017578125, 'критики': 4.762792587280273, 'украины': 0.14316558837890625, 'как': 0.0015392303466796875, 'в': 0.0019855499267578125, 'россии,': 0.11506271362304688, 'так': 0.005641937255859375, 'нашей': 1.1745796203613281, 'стране': 0.5496959686279297, 'никак': 0.8966903686523438, 'не': 0.000934600830078125, 'могут': 0.08277511596679688, 'отказаться': 2.6009769439697266, 'от': 0.003360748291015625, 'абсолютно': 2.880673408508301, 'неоправданной': 0.25209617614746094, 'склонности': 3.8023834228515625, 'противопоставлять': 1.0589256286621094, 'украинское': 0.2490520477294922, 'галицкое.': 1.3741645812988281}"
у кінці,"{'у': 7.265570640563965, 'кінці': 7.7326459884643555}",вагони метроплюс завжди знаходяться у кінці поїзда ближче до кейптауна.,"{'вагони': 6.463005065917969, 'метроплюс': 20.8928279876709, 'завжди': 0.0016994476318359375, 'знаходяться': 0.4767627716064453, 'у': 1.0220279693603516, 'кінці': 3.939908981323242, 'поїзда': 2.038501739501953, 'ближче': 0.5030174255371094, 'до': 0.4314765930175781, 'кейптауна.': 0.6576423645019531}",в конце,"{'в': 1.0363998413085938, 'конце': 8.03635025024414}","вагоны первого вида всегда находятся в конце поезда, ближайшем к кейптауну.","{'вагоны': 5.4896087646484375, 'первого': 5.165278434753418, 'вида': 10.493632316589355, 'всегда': 4.491950988769531, 'находятся': 2.4748477935791016, 'в': 0.02001953125, 'конце': 0.6159172058105469, 'поезда,': 4.181396484375, 'ближайшем': 5.861506462097168, 'к': 0.005107879638671875, 'кейптауну.': 0.28990936279296875}",в концы,"{'в': 4.958545684814453, 'концы': 14.380179405212402}","вагоны первого вида всегда находятся в концы поезда, ближайшем к кейптауну.","{'вагоны': 5.521522521972656, 'первого': 4.838563919067383, 'вида': 10.112663269042969, 'всегда': 5.400337219238281, 'находятся': 3.6119232177734375, 'в': 0.23579978942871094, 'концы': 15.611776351928711, 'поезда,': 8.988213539123535, 'ближайшем': 7.352388381958008, 'к': 0.0053997039794921875, 'кейптауну.': 0.26579856872558594}"
поруч з,"{'поруч': 12.55493450164795, 'з': 20.29332160949707}",тепер ми надаємо слово нашому головному економістові. прошу (скромно сідає поруч з юрієм). ,"{'тепер': 1.851705551147461, 'ми': 0.08196258544921875, 'надаємо': 2.1908340454101562, 'слово': 1.4251117706298828, 'нашому': 0.16631698608398438, 'головному': 0.5865688323974609, 'економістові.': 9.840887069702148, 'прошу': 9.145395278930664, '(скромно': 3.4341249465942383, 'сідає': 1.3262157440185547, 'поруч': 5.4611358642578125, 'з': 0.09462928771972656, 'юрієм).': 17.510266304016113}",рядом с,"{'рядом': 0.2745819091796875, 'с': 2.9867801666259766}",теперь мы предоставляем слово нашему главному экономисту. прошу (скромно садится рядом с юрием). ,"{'теперь': 3.402355194091797, 'мы': 0.16311264038085938, 'предоставляем': 1.0277652740478516, 'слово': 0.148406982421875, 'нашему': 0.17988204956054688, 'главному': 0.5263919830322266, 'экономисту.': 3.192028045654297, 'прошу': 9.37287712097168, '(скромно': 0.23602867126464844, 'садится': 3.221207618713379, 'рядом': 0.00344085693359375, 'с': 0.0056552886962890625, 'юрием).': 12.751055717468262}",возле с,"{'возле': 6.162805557250977, 'с': 8.966961860656738}",теперь мы предоставляем слово нашему главному экономисту. прошу (скромно садится возле с юрием). ,"{'теперь': 3.4110288619995117, 'мы': 0.15264511108398438, 'предоставляем': 1.0753746032714844, 'слово': 0.2227802276611328, 'нашему': 0.1871490478515625, 'главному': 0.4863166809082031, 'экономисту.': 3.1654863357543945, 'прошу': 9.409602165222168, '(скромно': 0.26840782165527344, 'садится': 8.913141250610352, 'возле': 12.233966827392578, 'с': 1.559556007385254, 'юрием).': 11.780956268310547}"
аж до,"{'аж': 11.870409965515137, 'до': 9.605896949768066}",лавина голодних смертей наростала з місяця в місяць аж до початку літа.,"{'лавина': 11.450666427612305, 'голодних': 7.854587554931641, 'смертей': 3.8613157272338867, 'наростала': 4.555614471435547, 'з': 0.16260147094726562, 'місяця': 0.01605224609375, 'в': 2.9867076873779297, 'місяць': 0.17287254333496094, 'аж': 2.181051254272461, 'до': 2.174009323120117, 'початку': 0.015817642211914062, 'літа.': 0.5579376220703125}",вплоть до,"{'вплоть': 3.391143798828125, 'до': 0.14272117614746094}",лавина голодных смертей нарастала из месяца в месяц вплоть до начала лета.,"{'лавина': 13.317724227905273, 'голодных': 3.9840822219848633, 'смертей': 3.8976125717163086, 'нарастала': 1.7263069152832031, 'из': 0.00127410888671875, 'месяца': 0.001125335693359375, 'в': 0.0004119873046875, 'месяц': 0.0002574920654296875, 'вплоть': 1.559957504272461, 'до': 0.0039539337158203125, 'начала': 1.603525161743164, 'лета.': 4.392864227294922}",пока до,"{'пока': 10.925446510314941, 'до': 10.291820526123047}",лавина голодных смертей нарастала из месяца в месяц пока до начала лета.,"{'лавина': 11.59239387512207, 'голодных': 3.6915512084960938, 'смертей': 4.337461471557617, 'нарастала': 2.4778785705566406, 'из': 0.00258636474609375, 'месяца': 0.0022373199462890625, 'в': 0.0007419586181640625, 'месяц': 0.000530242919921875, 'пока': 10.898794174194336, 'до': 0.31374359130859375, 'начала': 0.697209358215332, 'лета.': 5.2978715896606445}"
у формі,"{'у': 6.009613037109375, 'формі': 25.086777687072754}","фактично, всі комп'ютери, якими сьогодні користуються, працюють завдяки обробці інформації, закодованої у формі бінарних чисел.","{'фактично,': 5.0862274169921875, 'всі': 0.7430744171142578, ""комп'ютери,"": 0.32035064697265625, 'якими': 0.2028656005859375, 'сьогодні': 0.0026683807373046875, 'користуються,': 0.5703563690185547, 'працюють': 0.0070743560791015625, 'завдяки': 0.0005970001220703125, 'обробці': 11.046838760375977, 'інформації,': 0.00974273681640625, 'закодованої': 5.710443496704102, 'у': 0.6879711151123047, 'формі': 1.7851753234863281, 'бінарних': 9.804203033447266, 'чисел.': 8.621835708618164}",в виде,"{'в': 2.9114255905151367, 'виде': 7.063819885253906}","почти все компьютеры, которые используются сегодня, основаны на обработке информации, которая закодирована в виде двоичных чисел.","{'почти': 3.269296646118164, 'все': 0.01807403564453125, 'компьютеры,': 1.4206504821777344, 'которые': 0.05946540832519531, 'используются': 2.2495365142822266, 'сегодня,': 0.9296970367431641, 'основаны': 0.36545753479003906, 'на': 0.003452301025390625, 'обработке': 1.6692466735839844, 'информации,': 0.3073768615722656, 'которая': 0.012842178344726562, 'закодирована': 0.016134262084960938, 'в': 0.0005970001220703125, 'виде': 0.1147308349609375, 'двоичных': 0.21842575073242188, 'чисел.': 2.1125106811523438}",в форме,"{'в': 2.7518138885498047, 'форме': 7.148985862731934}","почти все компьютеры, которые используются сегодня, основаны на обработке информации, которая закодирована в форме двоичных чисел.","{'почти': 3.169809341430664, 'все': 0.017957687377929688, 'компьютеры,': 1.4088211059570312, 'которые': 0.05651283264160156, 'используются': 2.1703052520751953, 'сегодня,': 0.9027557373046875, 'основаны': 0.3696250915527344, 'на': 0.013769149780273438, 'обработке': 1.5847511291503906, 'информации,': 0.2513465881347656, 'которая': 0.0125274658203125, 'закодирована': 0.013193130493164062, 'в': 0.0017910003662109375, 'форме': 2.7780532836914062, 'двоичных': 0.21590805053710938, 'чисел.': 1.6801509857177734}"
із боку,"{'із': 13.987471580505371, 'боку': 14.933050155639648}","навіщо їм демонстраційний ефект для решти україни на кшталт того впливу, що був на ндр із боку фрн.","{'навіщо': 7.177492141723633, 'їм': 3.936648368835449, 'демонстраційний': 6.933586120605469, 'ефект': 2.5230464935302734, 'для': 5.510071754455566, 'решти': 5.522896766662598, 'україни': 5.835180282592773, 'на': 0.4409942626953125, 'кшталт': 2.491177558898926, 'того': 0.1596050262451172, 'впливу,': 0.5659065246582031, 'що': 0.011754989624023438, 'був': 0.02704620361328125, 'ндр': 15.295501708984375, 'із': 0.37943267822265625, 'боку': 4.068012237548828, 'фрн.': 13.647465705871582}",со стороны,"{'со': 5.985123634338379, 'стороны': 5.246956825256348}","зачем им демонстрационный эффект для остальной украины наподобие того влияния, которое было на гдр со стороны фрг.","{'зачем': 0.4045085906982422, 'им': 9.442632675170898, 'демонстрационный': 4.076852798461914, 'эффект': 2.3372087478637695, 'для': 1.8152179718017578, 'остальной': 4.59172248840332, 'украины': 1.3756732940673828, 'наподобие': 10.612619400024414, 'того': 0.10417366027832031, 'влияния,': 6.993724822998047, 'которое': 0.5367298126220703, 'было': 2.7156734466552734, 'на': 0.13792991638183594, 'гдр': 6.419171333312988, 'со': 0.005584716796875, 'стороны': 0.022977828979492188, 'фрг.': 10.32916259765625}",с боку,"{'с': 4.616413116455078, 'боку': 14.743242263793945}","зачем им демонстрационный эффект для остальной украины наподобие того влияния, которое было на гдр с боку фрг.","{'зачем': 0.4083290100097656, 'им': 9.275558471679688, 'демонстрационный': 4.20643424987793, 'эффект': 2.333433151245117, 'для': 1.624074935913086, 'остальной': 4.681496620178223, 'украины': 2.0550317764282227, 'наподобие': 10.400815963745117, 'того': 0.13594627380371094, 'влияния,': 8.317161560058594, 'которое': 0.6501903533935547, 'было': 3.111726760864258, 'на': 1.7780284881591797, 'гдр': 6.793305397033691, 'с': 1.1606035232543945, 'боку': 9.797119140625, 'фрг.': 9.851338386535645}"
з приводу,"{'з': 10.325784683227539, 'приводу': 23.430646896362305}",сьогодні у верховній раді україни знову відчувається політична метушня з приводу цього закону.,"{'сьогодні': 5.638551712036133, 'у': 0.5468635559082031, 'верховній': 4.128826141357422, 'раді': 0.08336448669433594, 'україни': 4.944499969482422, 'знову': 0.001819610595703125, 'відчувається': 0.3427314758300781, 'політична': 0.01581573486328125, 'метушня': 10.254226684570312, 'з': 0.013385772705078125, 'приводу': 0.018520355224609375, 'цього': 0.00128936767578125, 'закону.': 1.1458148956298828}",по поводу,"{'по': 1.2722053527832031, 'поводу': 7.11318302154541}",сегодня в верховной раде украины снова ощущается политическая возня по поводу этого закона.,"{'сегодня': 0.1624164581298828, 'в': 0.010805130004882812, 'верховной': 0.2061920166015625, 'раде': 0.0064792633056640625, 'украины': 0.43556785583496094, 'снова': 4.898262977600098, 'ощущается': 6.364265441894531, 'политическая': 2.5052967071533203, 'возня': 0.8390960693359375, 'по': 0.004123687744140625, 'поводу': 0.04048347473144531, 'этого': 0.5915584564208984, 'закона.': 3.1584854125976562}",с привода,"{'с': 7.145641326904297, 'привода': 18.65929412841797}",сегодня в верховной раде украины снова ощущается политическая возня с привода этого закона.,"{'сегодня': 0.1922454833984375, 'в': 0.022459030151367188, 'верховной': 0.24350929260253906, 'раде': 0.008869171142578125, 'украины': 0.4331398010253906, 'снова': 4.960261344909668, 'ощущается': 6.954873085021973, 'политическая': 2.870046615600586, 'возня': 0.3040199279785156, 'с': 5.935770034790039, 'привода': 8.156712532043457, 'этого': 1.474778175354004, 'закона.': 2.6715517044067383}"
