phrase l2,surprisal_phrase l2,sentence l2,surprisal_sentence l2,phrase ru,surprisal_phrase ru,sentence ru,surprisal_sentence ru,literal translation,surprisal_literal translation,phrase ru with literal,surprisal_phrase ru with literal
не тое што,"{'не': 0.0, 'тое': 14.73681640625, 'што': 5.449934005737305}","іх не было, наколькі я змог заўважыць, і ў спальні, ды не тое што кніжных паліц — нідзе ніводнай кнігі не віднелася.","{'іх': 5.245999336242676, 'не': 0.7589092254638672, 'было,': 5.5357208251953125, 'наколькі': 14.4884033203125, 'я': 2.3011913299560547, 'змог': 8.815010070800781, 'заўважыць,': 11.560461044311523, 'і': 5.183555603027344, 'ў': 3.068227767944336, 'спальні,': 12.206955909729004, 'ды': 6.245016098022461, 'тое': 6.679320335388184, 'што': 2.6002511978149414, 'кніжных': 17.194190979003906, 'паліц': 10.51289176940918, '—': 5.841568946838379, 'нідзе': 9.429465293884277, 'ніводнай': 9.360264778137207, 'кнігі': 6.87246036529541, 'віднелася.': 17.974336624145508}",не то что,"{'не': 0.0, 'то': 7.172945976257324, 'что': 1.6347408294677734}","их не было, насколько я смог заметить, и в спальне, да не то что книжных полок ― нигде книги ни одной.","{'их': 0.0, 'не': 6.4904375076293945, 'было,': 3.9834442138671875, 'насколько': 7.6434807777404785, 'я': 0.6174392700195312, 'смог': 5.131155967712402, 'заметить,': 3.725719451904297, 'и': 2.5814523696899414, 'в': 3.1827402114868164, 'спальне,': 10.071758270263672, 'да': 5.817401885986328, 'то': 4.210434913635254, 'что': 1.0672264099121094, 'книжных': 13.096750259399414, 'полок': 1.076761245727539, '―': 9.398837089538574, 'нигде': 6.257341384887695, 'книги': 6.992190361022949, 'ни': 5.60133171081543, 'одной.': 3.1923274993896484}",не это что,"{'не': 0.0, 'это': 7.657052040100098, 'что': 4.723771095275879}","их не было, насколько я смог заметить, и в спальне, да не это что книжных полок ― нигде книги ни одной.","{'их': 0.0, 'не': 6.4904375076293945, 'было,': 3.9834442138671875, 'насколько': 7.6434807777404785, 'я': 0.6174392700195312, 'смог': 5.131155967712402, 'заметить,': 3.725719451904297, 'и': 2.5814523696899414, 'в': 3.1827402114868164, 'спальне,': 10.071758270263672, 'да': 5.817401885986328, 'это': 8.212924003601074, 'что': 7.711647033691406, 'книжных': 20.549357414245605, 'полок': 0.8890933990478516, '―': 10.99720287322998, 'нигде': 7.837301731109619, 'книги': 5.843624114990234, 'ни': 5.55689811706543, 'одной.': 3.0220565795898438}"
ледзьве не,"{'ледзьве': 18.830421447753906, 'не': 4.924811363220215}","аднак у расказах дзядзькі захары, ледзьве не казачна аддаленых па месцы і часе дзеяння, слухачы лавілі перш за ўсе смешнае.","{'аднак': 10.749414443969727, 'у': 7.456265449523926, 'расказах': 18.65053367614746, 'дзядзькі': 16.005184173583984, 'захары,': 18.171953201293945, 'ледзьве': 11.30427074432373, 'не': 4.430059432983398, 'казачна': 16.037476539611816, 'аддаленых': 18.26274585723877, 'па': 4.128528594970703, 'месцы': 8.753381729125977, 'і': 4.144174575805664, 'часе': 12.206337928771973, 'дзеяння,': 14.863475799560547, 'слухачы': 13.604277610778809, 'лавілі': 13.750036239624023, 'перш': 7.525531768798828, 'за': 4.466973304748535, 'ўсе': 5.37950325012207, 'смешнае.': 16.195307731628418}",едва ли не,"{'едва': 8.080429077148438, 'ли': 3.121053695678711, 'не': 2.5206966400146484}","однако в рассказах дядьки захары, едва ли не сказочно отдаленных по месту и времени действия, слушатели ловили и воспринимали прежде всего смешное.","{'однако': 10.883291244506836, 'в': 2.927157402038574, 'рассказах': 9.671215057373047, 'дядьки': 11.639808654785156, 'захары,': 23.595303535461426, 'едва': 7.404268741607666, 'ли': 2.4381322860717773, 'не': 0.6562671661376953, 'сказочно': 11.317953109741211, 'отдаленных': 14.244230270385742, 'по': 3.860997200012207, 'месту': 7.670472145080566, 'и': 3.9836177825927734, 'времени': 0.1476726531982422, 'действия,': 7.04624080657959, 'слушатели': 10.548316955566406, 'ловили': 7.15384578704834, 'воспринимали': 4.57707405090332, 'прежде': 5.9923200607299805, 'всего': 0.05744361877441406, 'смешное.': 11.729720115661621}",еле не,"{'еле': 0.0, 'не': 5.387302875518799}","однако в рассказах дядьки захары, еле не сказочно отдаленных по месту и времени действия, слушатели ловили и воспринимали прежде всего смешное.","{'однако': 10.883291244506836, 'в': 2.927157402038574, 'рассказах': 9.671215057373047, 'дядьки': 11.639808654785156, 'захары,': 23.595303535461426, 'еле': 9.59671688079834, 'не': 4.8961334228515625, 'сказочно': 13.52794075012207, 'отдаленных': 14.18478775024414, 'по': 4.514870643615723, 'месту': 7.2304840087890625, 'и': 4.012346267700195, 'времени': 0.19779396057128906, 'действия,': 6.755810737609863, 'слушатели': 10.482309341430664, 'ловили': 7.050563812255859, 'воспринимали': 4.812750816345215, 'прежде': 6.2272186279296875, 'всего': 0.06131744384765625, 'смешное.': 11.251312255859375}"
нічога падобнага,"{'нічога': 10.738701820373535, 'падобнага': 15.639662742614746}",ніхто раней мне нічога падобнага не расказваў.,"{'ніхто': 12.294921875, 'раней': 12.973164558410645, 'мне': 10.75735855102539, 'нічога': 9.681192398071289, 'падобнага': 11.738496780395508, 'не': 0.5666522979736328, 'расказваў.': 14.329437255859375}",ничего подобного,"{'ничего': 0.0, 'подобного': 7.7904767990112305}",никто раньше мне ничего подобного не рассказывал.,"{'никто': 7.937907695770264, 'раньше': 8.020732879638672, 'мне': 6.327714920043945, 'ничего': 4.389060974121094, 'подобного': 1.6214656829833984, 'не': 0.18942642211914062, 'рассказывал.': 3.013753890991211}",ничего как,"{'ничего': 0.0, 'как': 5.638747215270996}",никто раньше мне ничего как не рассказывал.,"{'никто': 7.937907695770264, 'раньше': 8.020732879638672, 'мне': 6.327714920043945, 'ничего': 4.389060974121094, 'как': 8.77775764465332, 'не': 4.989313125610352, 'рассказывал.': 4.73126220703125}"
ды годзе,"{'ды': 0.0, 'годзе': 20.980430603027344}","ды годзе, багдан. ведаю я, што ты скажаш.","{'ды': 0.0, 'годзе,': 23.05570411682129, 'багдан.': 21.130227088928223, 'ведаю': 18.588444709777832, 'я,': 4.345943450927734, 'што': 4.910269737243652, 'ты': 3.0809412002563477, 'скажаш.': 9.42940902709961}",да ладно,"{'да': 0.0, 'ладно': 10.82226276397705}","да ладно, богдан. знаю я, что ты скажешь.","{'да': 0.0, 'ладно,': 11.621466636657715, 'богдан.': 17.216679096221924, 'знаю': 8.786595344543457, 'я,': 4.013433456420898, 'что': 1.2881097793579102, 'ты': 1.4258804321289062, 'скажешь.': 5.6849822998046875}",не то кабы,"{'не': 0.0, 'то': 7.172945976257324, 'кабы': 12.669015884399414}","не то кабы, богдан. знаю я, что ты скажешь.","{'не': 0.0, 'то': 7.172945976257324, 'кабы,': 16.281185150146484, 'богдан.': 19.984097480773926, 'знаю': 10.347031593322754, 'я,': 4.048750877380371, 'что': 1.4865360260009766, 'ты': 2.0813350677490234, 'скажешь.': 6.532961845397949}"
няйначай як,"{'няйначай': 23.084089756011963, 'як': 10.429171562194824}",i намацаў тут бацька міколкі няйначай як ментуза.,"{'i': 0.0, 'намацаў': 25.64531135559082, 'тут': 6.956660270690918, 'бацька': 8.384551048278809, 'міколкі': 22.07374668121338, 'няйначай': 18.563973426818848, 'як': 6.303805351257324, 'ментуза.': 28.612767219543457}",не иначе как,"{'не': 0.0, 'иначе': 10.061405181884766, 'как': 1.4983339309692383}",и нащупал тут миколкин отец не иначе как налима.,"{'и': 0.0, 'нащупал': 13.564813613891602, 'тут': 8.91733169555664, 'миколкин': 25.813950538635254, 'отец': 9.189847946166992, 'не': 7.0607075691223145, 'иначе': 5.129490852355957, 'как': 1.1245450973510742, 'налима.': 15.797083854675293}",нянькой как,"{'нянькой': 14.415897846221924, 'как': 6.938248634338379}",и нащупал тут миколкин отец нянькой как налима.,"{'и': 0.0, 'нащупал': 13.564813613891602, 'тут': 8.91733169555664, 'миколкин': 25.813950538635254, 'отец': 9.189847946166992, 'нянькой': 17.80018138885498, 'как': 7.359049320220947, 'налима.': 17.029491424560547}"
амаль што,"{'амаль': 8.34362506866455, 'што': 13.031305313110352}","яна разумела і нават апраўдвала, калі на гэта ішлі дарослыя ― акружэнцы і свае мужыкі, але што ў той калатнечы магло прывабіць падлеткаў, амаль што дзяцей?","{'яна': 0.0, 'разумела': 17.29640483856201, 'і': 3.5596141815185547, 'нават': 9.301424026489258, 'апраўдвала,': 22.051298141479492, 'калі': 3.103374481201172, 'на': 3.678049087524414, 'гэта': 5.761471748352051, 'ішлі': 11.317436218261719, 'дарослыя': 7.8873186111450195, '―': 12.999744415283203, 'акружэнцы': 16.814961433410645, 'свае': 8.111964225769043, 'мужыкі,': 8.429893493652344, 'але': 3.8403806686401367, 'што': 4.150749206542969, 'ў': 3.877565383911133, 'той': 4.252904891967773, 'калатнечы': 26.83305835723877, 'магло': 10.933792114257812, 'прывабіць': 11.672998428344727, 'падлеткаў,': 18.792309761047363, 'амаль': 8.02306842803955, 'дзяцей?': 11.39153003692627}",почти что,"{'почти': 0.0, 'что': 4.318419456481934}","она понимала, когда на это решались взрослые ― окруженцы и свои мужики, но что там могло привлечь их, почти что детей, едва оперившихся в жизни подростков?","{'она': 0.0, 'понимала,': 10.758613586425781, 'когда': 7.24263858795166, 'на': 4.568203926086426, 'это': 5.564453125, 'решались': 7.523310661315918, 'взрослые': 5.814657211303711, '―': 10.986224174499512, 'окруженцы': 15.797321319580078, 'и': 3.023249626159668, 'свои': 5.955012321472168, 'мужики,': 8.566686630249023, 'но': 3.6641788482666016, 'что': 3.5623912811279297, 'там': 4.630690574645996, 'могло': 4.907575607299805, 'привлечь': 8.78656005859375, 'их,': 4.5017194747924805, 'почти': 6.921047210693359, 'детей,': 3.037006378173828, 'едва': 7.551472187042236, 'оперившихся': 5.415204048156738, 'в': 1.6648330688476562, 'жизни': 2.2186403274536133, 'подростков?': 7.349930763244629}",едва что,"{'едва': 8.080429077148438, 'что': 6.609249114990234}","она понимала, когда на это решались взрослые ― окруженцы и свои мужики, но что там могло привлечь их, едва что детей, едва оперившихся в жизни подростков?","{'она': 0.0, 'понимала,': 10.758613586425781, 'когда': 7.24263858795166, 'на': 4.568203926086426, 'это': 5.564453125, 'решались': 7.523310661315918, 'взрослые': 5.814657211303711, '―': 10.986224174499512, 'окруженцы': 15.797321319580078, 'и': 3.023249626159668, 'свои': 5.955012321472168, 'мужики,': 8.566686630249023, 'но': 3.6641788482666016, 'что': 6.047340393066406, 'там': 4.630690574645996, 'могло': 4.907575607299805, 'привлечь': 8.78656005859375, 'их,': 4.5017194747924805, 'едва': 6.148674964904785, 'детей,': 13.261711120605469, 'оперившихся': 8.156895637512207, 'в': 2.4514026641845703, 'жизни': 2.242068290710449, 'подростков?': 6.950003623962402}"
іменна што,"{'іменна': 10.499383449554443, 'што': 9.172494888305664}","вось іменна, што лепш. i калі мне не скажаш, то адкажаш перад камендантам.","{'вось': 0.0, 'іменна,': 27.332250595092773, 'што': 6.389169692993164, 'лепш.': 12.971982479095459, 'i': 8.955334663391113, 'калі': 6.5541181564331055, 'мне': 6.022879600524902, 'не': 3.0016374588012695, 'скажаш,': 8.47307014465332, 'то': 2.345433235168457, 'адкажаш': 14.95361614227295, 'перад': 10.70047378540039, 'камендантам.': 13.55380916595459}",именно что,"{'именно': 0.0, 'что': 4.135453224182129}","вот именно, что лучше. и если мне не скажешь, то ответишь перед комендантом.","{'вот': 0.0, 'именно,': 9.3201322555542, 'что': 2.1411733627319336, 'лучше.': 10.612149715423584, 'и': 5.830713272094727, 'если': 4.169694900512695, 'мне': 4.986580848693848, 'не': 2.3502635955810547, 'скажешь,': 9.959014892578125, 'то': 1.5359039306640625, 'ответишь': 10.094034194946289, 'перед': 6.764026641845703, 'комендантом.': 10.429643630981445}",именно чтобы,"{'именно': 0.0, 'чтобы': 6.15342903137207}","вот именно чтобы лучше. и если мне не скажешь, то ответишь перед комендантом.","{'вот': 0.0, 'именно': 7.029614448547363, 'чтобы': 7.094694137573242, 'лучше.': 11.292976379394531, 'и': 4.591896057128906, 'если': 4.685400009155273, 'мне': 4.513950347900391, 'не': 2.2485713958740234, 'скажешь,': 10.539650917053223, 'то': 1.7413206100463867, 'ответишь': 10.222805976867676, 'перед': 7.573988914489746, 'комендантом.': 11.239476203918457}"
як бы не так,"{'як': 0.0, 'бы': 6.528236389160156, 'не': 2.697787284851074, 'так': 4.609526634216309}","як бы не так, – сказаў ён і нецярпліва вызваліў рукі.","{'як': 0.0, 'бы': 6.528236389160156, 'не': 2.6977853775024414, 'так,': 7.449163436889648, '–': 4.695570945739746, 'сказаў': 14.258222579956055, 'ён': 2.9962053298950195, 'і': 4.736106872558594, 'нецярпліва': 8.555681228637695, 'вызваліў': 12.037919998168945, 'рукі.': 9.783330917358398}",как бы не так,"{'как': 0.0, 'бы': 4.55210018157959, 'не': 3.0606861114501953, 'так': 2.241331100463867}","как бы не так, ― сказал он и нетерпеливо высвободился.","{'как': 0.0, 'бы': 4.55210018157959, 'не': 3.0606861114501953, 'так,': 4.074601173400879, '―': 11.690052032470703, 'сказал': 2.1627206802368164, 'он': 1.8908252716064453, 'и': 3.5206756591796875, 'нетерпеливо': 8.392424583435059, 'высвободился.': 11.740030288696289}",как бы не да,"{'как': 0.0, 'бы': 4.55210018157959, 'не': 3.0606861114501953, 'да': 8.203422546386719}","как бы не да, ― сказал он и нетерпеливо высвободился.","{'как': 0.0, 'бы': 4.55210018157959, 'не': 3.0606861114501953, 'да,': 11.327193260192871, '―': 12.856660842895508, 'сказал': 2.3085432052612305, 'он': 1.6499385833740234, 'и': 3.4277238845825195, 'нетерпеливо': 8.288365364074707, 'высвободился.': 11.290863037109375}"
ўсяго толькi,"{'ўсяго': 14.916789054870605, 'толькi': 10.352474212646484}","гэта было ўжо i не балотца, а ўсяго толькi маленькае акенца каля старога пня.","{'гэта': 10.599748611450195, 'было': 6.627959251403809, 'ўжо': 14.632157325744629, 'i': 5.425482749938965, 'не': 2.6091318130493164, 'балотца,': 19.981667518615723, 'а': 1.6076011657714844, 'ўсяго': 8.847558975219727, 'толькi': 3.9671058654785156, 'маленькае': 8.57656192779541, 'акенца': 10.046080589294434, 'каля': 7.291938781738281, 'старога': 7.12667179107666, 'пня.': 8.818038940429688}",всего-навсего,{'всего-навсего': 8.020191192626953},"это было уже и не болотце, а всего-навсего крохотное старое окно под старым пнем.","{'это': 0.0, 'было': 4.022544860839844, 'уже': 4.142612457275391, 'и': 5.216639518737793, 'не': 1.5384798049926758, 'болотце,': 15.43326473236084, 'а': 0.2419261932373047, 'всего-навсего': 7.732555389404297, 'крохотное': 7.784934043884277, 'старое': 9.8720703125, 'окно': 9.074727058410645, 'под': 4.425641059875488, 'старым': 7.526236534118652, 'пнем.': 8.243551254272461}",всего только,"{'всего': 0.0, 'только': 5.437440872192383}","это было уже и не болотце, а всего только крохотное старое окно под старым пнем.","{'это': 0.0, 'было': 4.022544860839844, 'уже': 4.142612457275391, 'и': 5.216639518737793, 'не': 1.5384798049926758, 'болотце,': 15.43326473236084, 'а': 0.2419261932373047, 'всего': 5.547327041625977, 'только': 5.460610389709473, 'крохотное': 8.1798734664917, 'старое': 9.703506469726562, 'окно': 8.998634338378906, 'под': 4.4140472412109375, 'старым': 7.313361167907715, 'пнем.': 8.193845748901367}"
нягледзячы на,"{'нягледзячы': 30.179734230041504, 'на': 5.5012359619140625}","яны былі асуджаныя, нягледзячы на сур'езныя сумненні наконт іх ролі ў гэтай трагічнай падзеі.","{'яны': 0.0, 'былі': 17.49746084213257, 'асуджаныя,': 18.461249351501465, 'нягледзячы': 10.363509178161621, 'на': 0.7308597564697266, ""сур'езныя"": 16.27528476715088, 'сумненні': 9.552711486816406, 'наконт': 10.82997989654541, 'іх': 5.2646684646606445, 'ролі': 10.233917236328125, 'ў': 3.7707290649414062, 'гэтай': 4.48750114440918, 'трагічнай': 14.360955238342285, 'падзеі.': 9.39860725402832}",несмотря на,"{'несмотря': 9.555662155151367, 'на': 0.07728004455566406}","они были осуждены, несмотря на серьезные сомнения по поводу их роли в этом трагическом событии.","{'они': 0.0, 'были': 6.847958564758301, 'осуждены,': 10.50155782699585, 'несмотря': 5.713268280029297, 'на': 0.01131439208984375, 'серьезные': 7.412050247192383, 'сомнения': 5.361236572265625, 'по': 4.113201141357422, 'поводу': 0.1754589080810547, 'их': 1.0714282989501953, 'роли': 5.1406450271606445, 'в': 0.1790790557861328, 'этом': 3.3594961166381836, 'трагическом': 6.2744035720825195, 'событии.': 1.6706981658935547}",невзирая на,"{'невзирая': 12.507598876953125, 'на': 0.05558204650878906}","они были осуждены, невзирая на серьезные сомнения по поводу их роли в этом трагическом событии.","{'они': 0.0, 'были': 6.847958564758301, 'осуждены,': 10.50155782699585, 'невзирая': 7.6676459312438965, 'на': 0.02333831787109375, 'серьезные': 7.290731430053711, 'сомнения': 6.124567985534668, 'по': 4.150323867797852, 'поводу': 0.1672515869140625, 'их': 1.065718650817871, 'роли': 5.194990158081055, 'в': 0.1726818084716797, 'этом': 3.4216232299804688, 'трагическом': 6.323442459106445, 'событии.': 1.6634597778320312}"
ў канцы,"{'ў': 0.0, 'канцы': 15.489816665649414}",ен па дыпламатычных каналах дапамагаў картэру разбірацца з рознымі міжнароднымі пытаннямі. у якасці прыкладу можна прывесці нармалізацыю амерыкана-кітайскіх стасункаў прыблізна ў канцы 1970-х гадоў.,"{'ен': 0.0, 'па': 10.27012825012207, 'дыпламатычных': 40.15870380401611, 'каналах': 6.984106063842773, 'дапамагаў': 20.783538341522217, 'картэру': 18.21564483642578, 'разбірацца': 14.470830917358398, 'з': 2.8236122131347656, 'рознымі': 8.362953186035156, 'міжнароднымі': 10.431407928466797, 'пытаннямі.': 7.539257049560547, 'у': 9.817522048950195, 'якасці': 7.023148536682129, 'прыкладу': 10.572190284729004, 'можна': 7.188148498535156, 'прывесці': 10.331153869628906, 'нармалізацыю': 16.027978897094727, 'амерыкана-кітайскіх': 35.13626956939697, 'стасункаў': 15.722087860107422, 'прыблізна': 13.1856689453125, 'ў': 4.683045387268066, 'канцы': 7.1628313064575195, '1970-х': 7.6177520751953125, 'гадоў.': 4.335649490356445}",в конце,"{'в': 0.0, 'конце': 7.395144462585449}","он помогал картеру в мировой дипломатии, например, в нормализации американо-китайских отношений в конце 1970-х годов.","{'он': 0.0, 'помогал': 10.975034713745117, 'картеру': 15.197538375854492, 'в': 2.4787063598632812, 'мировой': 10.487631797790527, 'дипломатии,': 7.19588565826416, 'например,': 7.112686634063721, 'нормализации': 8.065302848815918, 'американо-китайских': 8.389754295349121, 'отношений': 0.026971817016601562, 'конце': 3.1409378051757812, '1970-х': 3.0017805099487305, 'годов.': 1.3385391235351562}",в концы,"{'в': 0.0, 'концы': 12.395865440368652}","он помогал картеру в мировой дипломатии, например, в нормализации американо-китайских отношений в концы 1970-х годов.","{'он': 0.0, 'помогал': 10.975034713745117, 'картеру': 15.197538375854492, 'в': 2.4787063598632812, 'мировой': 10.487631797790527, 'дипломатии,': 7.19588565826416, 'например,': 7.112686634063721, 'нормализации': 8.065302848815918, 'американо-китайских': 8.389754295349121, 'отношений': 0.026971817016601562, 'концы': 17.853036880493164, '1970-х': 4.365184783935547, 'годов.': 1.2831783294677734}"
побач з,"{'побач': 13.039920806884766, 'з': 7.704747200012207}",я ўяўвіў сябе побач з ею ў бальнічным халаце і шлепках.,"{'я': 0.0, 'ўяўвіў': 32.24874210357666, 'сябе': 6.093225479125977, 'побач': 7.696549415588379, 'з': 1.2804126739501953, 'ею': 11.98410415649414, 'ў': 4.066965103149414, 'бальнічным': 15.929498672485352, 'халаце': 8.515953063964844, 'і': 2.920527458190918, 'шлепках.': 16.98135757446289}",рядом с,"{'рядом': 4.202017784118652, 'с': 0.9933109283447266}",я представил себя рядом с ней в больничном халате и шлепках.,"{'я': 0.0, 'представил': 10.540849685668945, 'себя': 3.6641225814819336, 'рядом': 5.219573974609375, 'с': 0.08064460754394531, 'ней': 2.5643835067749023, 'в': 2.600031852722168, 'больничном': 10.220874786376953, 'халате': 0.8621883392333984, 'и': 1.6358509063720703, 'шлепках.': 11.469594955444336}",подле с,"{'подле': 6.469727516174316, 'с': 7.466989517211914}",я представил себя подле с ней в больничном халате и шлепках.,"{'я': 0.0, 'представил': 10.540849685668945, 'себя': 3.6641225814819336, 'подле': 8.325937271118164, 'с': 7.608187675476074, 'ней': 5.915992736816406, 'в': 2.985727310180664, 'больничном': 10.156291007995605, 'халате': 2.209641456604004, 'и': 1.685689926147461, 'шлепках.': 12.068155288696289}"
аж да,"{'аж': 6.510209083557129, 'да': 7.8012189865112305}","няўстойка за парушэнне тэрмiнаў пачатку выканання работы (аказання паслугi), яе этапа спаганяецца за кожны дзень (гадзiну, калi тэрмiн вызначаны ў гадзiнах) пратэрмiноўкi затрымкі аж да пачатку выканання работы.","{'няўстойка': 26.141382694244385, 'за': 3.8278770446777344, 'парушэнне': 19.227205276489258, 'тэрмiнаў': 16.663490295410156, 'пачатку': 6.999728202819824, 'выканання': 7.585605621337891, 'работы': 8.09874153137207, '(аказання': 21.166229248046875, 'паслугi),': 12.87780475616455, 'яе': 7.000679016113281, 'этапа': 13.032410621643066, 'спаганяецца': 30.223247528076172, 'кожны': 8.240656852722168, 'дзень': 1.6828079223632812, '(гадзiну,': 18.383414268493652, 'калi': 4.040738105773926, 'тэрмiн': 5.780884742736816, 'вызначаны': 8.341941833496094, 'ў': 4.539546012878418, 'гадзiнах)': 15.231542587280273, 'пратэрмiноўкi': 29.180513381958008, 'затрымкі': 23.379090309143066, 'аж': 10.530195236206055, 'да': 3.1171875, 'работы.': 2.056088447570801}",вплоть до,"{'вплоть': 8.136696815490723, 'до': 0.029829025268554688}","неустойка за нарушение сроков начала выполнения работы (оказания услуги), ее этапа взыскивается за каждый день (час, если срок определен в часах) просрочки вплоть до начала выполнения работы.","{'неустойка': 11.437794208526611, 'за': 2.4061107635498047, 'нарушение': 2.1111087799072266, 'сроков': 1.2562789916992188, 'начала': 5.264934539794922, 'выполнения': 0.1337108612060547, 'работы': 3.0703296661376953, '(оказания': 2.2494888305664062, 'услуги),': 1.5137939453125, 'ее': 5.649214744567871, 'этапа': 5.443134307861328, 'взыскивается': 8.266154289245605, 'каждый': 0.15094375610351562, 'день': 0.011993408203125, '(час,': 5.856904983520508, 'если': 0.3917217254638672, 'срок': 0.3071250915527344, 'определен': 0.41233062744140625, 'в': 0.4464912414550781, 'часах)': 0.2950267791748047, 'просрочки': 0.012212753295898438, 'вплоть': 5.909393310546875, 'до': 4.1961669921875e-05, 'работы.': 5.2019500732421875}",даже до,"{'даже': 0.0, 'до': 5.932506084442139}","неустойка за нарушение сроков начала выполнения работы (оказания услуги), ее этапа взыскивается за каждый день (час, если срок определен в часах) просрочки даже до начала выполнения работы.","{'неустойка': 11.437794208526611, 'за': 2.4061107635498047, 'нарушение': 2.1111087799072266, 'сроков': 1.2562789916992188, 'начала': 4.3186187744140625, 'выполнения': 0.1433277130126953, 'работы': 3.0703296661376953, '(оказания': 2.2494888305664062, 'услуги),': 1.5137939453125, 'ее': 5.649214744567871, 'этапа': 5.443134307861328, 'взыскивается': 8.266154289245605, 'каждый': 0.15094375610351562, 'день': 0.011993408203125, '(час,': 5.856904983520508, 'если': 0.3917217254638672, 'срок': 0.3071250915527344, 'определен': 0.41233062744140625, 'в': 0.4464912414550781, 'часах)': 0.2950267791748047, 'просрочки': 0.012212753295898438, 'даже': 11.365575790405273, 'до': 6.3333330154418945, 'работы.': 4.271966934204102}"
у выглядзе,"{'у': 0.0, 'выглядзе': 25.749184608459473}","на ўсей тэрыторыі зімовыя, а ў арктыцы і летнія ападкі выпадаюць у выглядзе снегу.","{'на': 0.0, 'ўсей': 19.271321296691895, 'тэрыторыі': 8.38088321685791, 'зімовыя,': 19.30519676208496, 'а': 2.7737112045288086, 'ў': 3.9205379486083984, 'арктыцы': 26.600428581237793, 'і': 4.235657691955566, 'летнія': 13.774442672729492, 'ападкі': 16.759940147399902, 'выпадаюць': 9.126279830932617, 'у': 3.9986934661865234, 'выглядзе': 8.503432273864746, 'снегу.': 11.361189842224121}",в виде,"{'в': 0.0, 'виде': 8.552051544189453}","на всей территории зимние, а в арктике и летние осадки выпадают в виде снега.","{'на': 0.0, 'всей': 8.397716522216797, 'территории': 1.4411640167236328, 'зимние,': 19.05244541168213, 'а': 2.7765331268310547, 'в': 1.5834541320800781, 'арктике': 11.489741325378418, 'и': 1.610748291015625, 'летние': 7.480136871337891, 'осадки': 6.858908653259277, 'выпадают': 1.9754161834716797, 'виде': 1.5742931365966797, 'снега.': 1.4672660827636719}",с внешности,"{'с': 0.0, 'внешности': 13.20746898651123}","на всей территории зимние, а в арктике и летние осадки выпадают с внешности снега.","{'на': 0.0, 'всей': 8.397716522216797, 'территории': 1.4411640167236328, 'зимние,': 19.05244541168213, 'а': 2.7765331268310547, 'в': 2.1381893157958984, 'арктике': 11.489741325378418, 'и': 1.610748291015625, 'летние': 7.480136871337891, 'осадки': 6.858908653259277, 'выпадают': 1.9754161834716797, 'с': 2.9517955780029297, 'внешности': 20.946773529052734, 'снега.': 5.0860595703125}"
з боку,"{'з': 0.0, 'боку': 15.240198135375977}","у афіцыйнай заяве кіраўнік камітэта звяртае ўвагу на тое, што падобныя парушэнні з боку уладаў не з'яўляюцца адзінкавымі.","{'у': 0.0, 'афіцыйнай': 25.947309494018555, 'заяве': 11.652627944946289, 'кіраўнік': 13.969401359558105, 'камітэта': 12.730076789855957, 'звяртае': 14.408090591430664, 'ўвагу': 8.860240936279297, 'на': 1.9066667556762695, 'тое,': 5.225966453552246, 'што': 0.21186447143554688, 'падобныя': 8.843683242797852, 'парушэнні': 13.176582336425781, 'з': 2.389738082885742, 'боку': 6.635005950927734, 'уладаў': 12.35139274597168, 'не': 5.693754196166992, ""з'яўляюцца"": 10.109258651733398, 'адзінкавымі.': 20.39609718322754}",со стороны,"{'со': 0.0, 'стороны': 6.765748023986816}","в официальном заявлении глава комитета обращает внимание на то, что подобные нарушения со стороны властей не являются единичными.","{'в': 0.0, 'официальном': 9.721370697021484, 'заявлении': 3.259429931640625, 'глава': 7.328882217407227, 'комитета': 4.0465087890625, 'обращает': 9.888025283813477, 'внимание': 0.03819847106933594, 'на': 0.6275615692138672, 'то,': 0.7296380996704102, 'что': 0.008771896362304688, 'подобные': 6.271703720092773, 'нарушения': 4.097038269042969, 'со': 3.9088621139526367, 'стороны': 0.003875732421875, 'властей': 4.452359199523926, 'не': 3.068760871887207, 'являются': 2.384906768798828, 'единичными.': 3.4269485473632812}",с боку,"{'с': 0.0, 'боку': 14.069524765014648}","в официальном заявлении глава комитета обращает внимание на то, что подобные нарушения с боку властей не являются единичными.","{'в': 0.0, 'официальном': 9.721370697021484, 'заявлении': 3.259429931640625, 'глава': 7.328882217407227, 'комитета': 4.0465087890625, 'обращает': 9.888025283813477, 'внимание': 0.03819847106933594, 'на': 0.6275615692138672, 'то,': 0.7296380996704102, 'что': 0.008771896362304688, 'подобные': 6.271703720092773, 'нарушения': 4.097038269042969, 'с': 5.948217391967773, 'боку': 10.09472942352295, 'властей': 9.401427268981934, 'не': 2.908053398132324, 'являются': 3.4238739013671875, 'единичными.': 5.57274055480957}"
