phrase l2,surprisal_phrase l2,sentence l2,surprisal_sentence l2,phrase ru,surprisal_phrase ru,sentence ru,surprisal_sentence ru,literal translation,surprisal_literal translation,phrase ru with literal,surprisal_phrase ru with literal
nie inaczej jak,"{'nie': 7.348360061645508, 'inaczej': 21.09902000427246, 'jak': 6.111981391906738}","za to zająć się czasami którąś z dziewcząt ze służby, lecz nie inaczej jak w poufnym porozumieniu z marfą pietrowna.","{'za': 8.222103118896484, 'to': 3.2797698974609375, 'zajac': 14.096578598022461, 'sie': 6.724031448364258, 'czasami': 10.221248626708984, 'ktoras': 11.345325469970703, 'z': 3.2138309478759766, 'dziewczat': 19.182872772216797, 'ze': 8.439812660217285, 'sluzby,': 13.531773567199707, 'lecz': 7.390929222106934, 'nie': 3.4461307525634766, 'inaczej': 16.818958282470703, 'jak': 2.699901580810547, 'w': 2.293811798095703, 'poufnym': 17.27729034423828, 'porozumieniu': 15.453153610229492, 'marfa': 15.707865715026855, 'pietrowna.': 14.935831069946289}",не иначе как,"{'не': 0.9474906921386719, 'иначе': 2.0690689086914062, 'как': 3.4786806106567383}","за это марфа петровна позволяет мне приглянуть иногда на сенных девушек, но не иначе как с ее секретного ведома.","{'за': 5.13983154296875, 'это': 3.540358543395996, 'марфа': 5.174602508544922, 'петровна': 1.7396974563598633, 'позволяет': 2.527125358581543, 'мне': 2.0081825256347656, 'приглянуть': 13.682251930236816, 'иногда': 6.233860969543457, 'на': 4.351580619812012, 'сенных': 10.25146198272705, 'девушек,': 9.165489196777344, 'но': 0.5966310501098633, 'не': 0.01122283935546875, 'иначе': 0.04707145690917969, 'как': 0.037288665771484375, 'с': 0.021593093872070312, 'ее': 1.128244400024414, 'секретного': 4.886481285095215, 'ведома.': 5.6745805740356445}",как по-иному,"{'как': 7.212446212768555, 'по-иному': 9.693615913391113}","за это марфа петровна позволяет мне приглянуть иногда на сенных девушек, но как по-иному с ее секретного ведома.","{'за': 4.144227981567383, 'это': 2.7144384384155273, 'марфа': 5.218786239624023, 'петровна': 1.3909912109375, 'позволяет': 3.4001388549804688, 'мне': 1.6602907180786133, 'приглянуть': 13.47697639465332, 'иногда': 6.738452911376953, 'на': 4.629523277282715, 'сенных': 9.022727012634277, 'девушек,': 8.78353500366211, 'но': 3.528074264526367, 'как': 7.431995391845703, 'по-иному': 7.646318435668945, 'с': 1.792898178100586, 'ее': 0.7902069091796875, 'секретного': 5.557265281677246, 'ведома.': 6.472738265991211}"
nieledwie,{'nieledwie': 26.935545921325684},"ale baśka moja nieledwie w waćpanny leciech dlatego poczuwam się w tym aby zaś miała czasem jakowąś uciechę grzeczną, a młodemu wiekowi przystojną.","{'ale': 9.635311126708984, 'baska': 11.845263481140137, 'moja': 5.042176246643066, 'nieledwie': 22.035533905029297, 'w': 4.696854591369629, 'wacpanny': 28.359037399291992, 'leciech': 13.889628410339355, 'dlatego': 14.841360092163086, 'poczuwam': 20.200960159301758, 'sie': 4.139444351196289, 'tym': 4.401250839233398, 'aby': 8.760599136352539, 'zas': 8.877099990844727, 'miala': 16.838199615478516, 'czasem': 8.706319808959961, 'jakowas': 18.26400375366211, 'ucieche': 13.02892017364502, 'grzeczna,': 9.301273345947266, 'a': 1.816335678100586, 'mlodemu': 17.531314849853516, 'wiekowi': 11.12790298461914, 'przystojna.': 11.29086685180664}",почти что,"{'почти': 4.881284713745117, 'что': 6.695684432983398}","а вот баська моя почти что тебе ровесница и я стараюсь чтобы у нее порой бывали приятные развлечения, подобающие молодому возрасту.","{'а': 2.8255233764648438, 'вот': 1.137345314025879, 'баська': 12.383953094482422, 'моя': 1.0893831253051758, 'почти': 1.5724048614501953, 'что': 1.1308002471923828, 'тебе': 5.581046104431152, 'ровесница': 0.11742591857910156, 'и': 5.245889663696289, 'я': 0.040096282958984375, 'стараюсь': 2.3118839263916016, 'чтобы': 0.8224105834960938, 'у': 0.01239013671875, 'нее': 0.6733016967773438, 'порой': 4.353777885437012, 'бывали': 3.242269515991211, 'приятные': 4.074515342712402, 'развлечения,': 6.561941146850586, 'подобающие': 0.2603302001953125, 'молодому': 7.153635025024414, 'возрасту.': 0.7975082397460938}",лишь не,"{'лишь': 0.6468877792358398, 'не': 7.921699523925781}","а вот баська моя лишь не тебе ровесница и я стараюсь чтобы у нее порой бывали приятные развлечения, подобающие молодому возрасту.","{'а': 2.4105758666992188, 'вот': 0.7984237670898438, 'баська': 12.604599952697754, 'моя': 4.888726234436035, 'лишь': 9.22553825378418, 'не': 8.466127395629883, 'тебе': 8.39543342590332, 'ровесница': 1.2342338562011719, 'и': 5.3389129638671875, 'я': 0.07711029052734375, 'стараюсь': 2.4077930450439453, 'чтобы': 1.00103759765625, 'у': 0.01419830322265625, 'нее': 0.6848850250244141, 'порой': 3.9848594665527344, 'бывали': 3.1537704467773438, 'приятные': 4.352583885192871, 'развлечения,': 6.272930145263672, 'подобающие': 0.2553272247314453, 'молодому': 6.9739990234375, 'возрасту.': 0.8400897979736328}"
to mianowicie,"{'to': 5.485628128051758, 'mianowicie': 32.16132068634033}","jeden z praskich mentorów reynevana usiłował dowodzić odnośnie lotów czarodziejskich, a to mianowicie, że są one poddane kontroli mentalnej wysmarowanej maścią lotną czarownicy lub czarownika.","{'jeden': 12.365795135498047, 'z': 6.521607398986816, 'praskich': 14.872821807861328, 'mentorow': 9.638328552246094, 'reynevana': 26.835087776184082, 'usilowal': 22.722684860229492, 'dowodzic': 18.48798179626465, 'odnosnie': 16.752904891967773, 'lotow': 9.848638534545898, 'czarodziejskich,': 4.911054611206055, 'a': 2.8565969467163086, 'to': 3.3659095764160156, 'mianowicie,': 23.059814453125, 'ze': 4.94041633605957, 'sa': 7.400717735290527, 'one': 10.049381256103516, 'poddane': 10.926139831542969, 'kontroli': 4.310964584350586, 'mentalnej': 5.519371032714844, 'wysmarowanej': 18.107956886291504, 'mascia': 10.745991706848145, 'lotna': 7.939094543457031, 'czarownicy': 4.620981216430664, 'lub': 7.4355573654174805, 'czarownika.': 3.214508056640625}",именно что,"{'именно': 2.435474395751953, 'что': 6.312980651855469}","один из пражских менторов рейневана говорил относительно магических полетов, а именно, что они подчиняются ментальному контролю намазавшегося летной субстанцией колдуна либо колдуньи.","{'один': 4.701082229614258, 'из': 0.0056514739990234375, 'пражских': 0.037151336669921875, 'менторов': 6.684741020202637, 'рейневана': 19.04308032989502, 'говорил': 3.0275583267211914, 'относительно': 2.7362308502197266, 'магических': 2.9634599685668945, 'полетов,': 7.60667610168457, 'а': 0.030584335327148438, 'именно,': 0.24924087524414062, 'что': 0.016557693481445312, 'они': 0.5026435852050781, 'подчиняются': 0.1888294219970703, 'ментальному': 1.5272216796875, 'контролю': 1.3611297607421875, 'намазавшегося': 5.208091735839844, 'летной': 15.505668640136719, 'субстанцией': 0.030164718627929688, 'колдуна': 0.38110923767089844, 'либо': 4.108170509338379, 'колдуньи.': 0.19063282012939453}",то именно,"{'то': 6.985750198364258, 'именно': 9.121981620788574}","один из пражских менторов рейневана говорил относительно магических полетов, а то именно они подчиняются ментальному контролю намазавшегося летной субстанцией колдуна либо колдуньи.","{'один': 3.394153594970703, 'из': 0.0100555419921875, 'пражских': 0.04774665832519531, 'менторов': 6.544553756713867, 'рейневана': 18.438180923461914, 'говорил': 4.556824684143066, 'относительно': 4.724347114562988, 'магических': 3.2741775512695312, 'полетов,': 6.313209533691406, 'а': 4.498584747314453, 'то': 5.461753845214844, 'именно': 7.708640098571777, 'они': 0.7439327239990234, 'подчиняются': 0.1654834747314453, 'ментальному': 1.9319820404052734, 'контролю': 1.0474739074707031, 'намазавшегося': 4.801427841186523, 'летной': 14.78662395477295, 'субстанцией': 0.07206153869628906, 'колдуна': 0.6954288482666016, 'либо': 4.19603157043457, 'колдуньи.': 0.3100147247314453}"
a zasię,"{'a': 4.786012649536133, 'zasie': 19.304237365722656}","a zasię! to była, podobna, pierwsza kokota w warszawie!","{'a': 3.300039291381836, 'zasie!': 15.86976432800293, 'to': 4.034369468688965, 'byla,': 8.166259765625, 'podobna,': 16.465503692626953, 'pierwsza': 8.39552116394043, 'kokota': 17.334053993225098, 'w': 0.17225265502929688, 'warszawie!': 2.5230350494384766}",как бы не так,"{'как': 0.5725250244140625, 'бы': 0.19324111938476562, 'не': 0.46101951599121094, 'так': 1.104787826538086}","как бы не так! она ж была, говорят, первейшая кокотка в варшаве!","{'как': 0.06941413879394531, 'бы': 0.007860183715820312, 'не': 0.1623249053955078, 'так!': 0.4575071334838867, 'она': 1.1832122802734375, 'ж': 0.8298377990722656, 'была,': 2.9658775329589844, 'говорят,': 3.1501989364624023, 'первейшая': 1.1205768585205078, 'кокотка': 2.496744155883789, 'в': 0.00628662109375, 'варшаве!': 1.1552047729492188}",но же,"{'но': 8.158238410949707, 'же': 7.7413330078125}","но же! она ж была, говорят, первейшая кокотка в варшаве!","{'но': 8.226425170898438, 'же!': 6.830802917480469, 'она': 1.233184814453125, 'ж': 0.9495029449462891, 'была,': 2.5468873977661133, 'говорят,': 3.264049530029297, 'первейшая': 1.2091999053955078, 'кокотка': 2.3257713317871094, 'в': 0.0072116851806640625, 'варшаве!': 1.042398452758789}"
czy jeno,"{'czy': 16.26183795928955, 'jeno': 19.096861839294434}","ha! orłowe gniazdo, ale nie wiadomo, czy się orzeł w nim znajdzie, jako był wiśniowiecki, czy jeno wrona?.","{'ha!': 10.950081825256348, 'orlowe': 20.001331329345703, 'gniazdo,': 18.209884643554688, 'ale': 3.575437545776367, 'nie': 1.4663810729980469, 'wiadomo,': 6.808559417724609, 'czy': 0.15532684326171875, 'sie': 5.051694869995117, 'orzel': 19.72770118713379, 'w': 2.846559524536133, 'nim': 6.157190322875977, 'znajdzie,': 9.066116333007812, 'jako': 4.047649383544922, 'byl': 2.9155540466308594, 'wisniowiecki,': 16.315560340881348, 'jeno': 11.398984909057617, 'wrona?.': 20.99054527282715}",всего-навсего,{'всего-навсего': 4.032148361206055},"гнездо-то орлиное, да известно, орел ли в нем окажется, каким вишневецкий был, или всего-навсего ворона?","{'гнездо-то': 0.022592544555664062, 'орлиное,': 1.2007865905761719, 'да': 4.781003952026367, 'известно,': 12.283186912536621, 'орел': 0.12445831298828125, 'ли': 0.06464385986328125, 'в': 0.018947601318359375, 'нем': 0.23047637939453125, 'окажется,': 5.541965484619141, 'каким': 4.58065128326416, 'вишневецкий': 22.984097480773926, 'был,': 2.2877416610717773, 'или': 0.10372734069824219, 'всего-навсего': 0.5239009857177734, 'ворона?': 4.425158500671387}",что один,"{'что': 10.609707832336426, 'один': 12.773721694946289}","гнездо-то орлиное, да известно, орел ли в нем окажется, каким вишневецкий был, или что один ворона?","{'гнездо-то': 0.24099159240722656, 'орлиное,': 1.4983739852905273, 'да': 5.329176902770996, 'известно,': 12.415410995483398, 'орел': 1.0008697509765625, 'ли': 0.08730888366699219, 'в': 0.020458221435546875, 'нем': 0.2463359832763672, 'окажется,': 5.735893249511719, 'каким': 7.052877426147461, 'вишневецкий': 21.542702674865723, 'был,': 1.9572925567626953, 'или': 0.7078733444213867, 'что': 5.929177284240723, 'один': 12.319779396057129, 'ворона?': 9.203720092773438}"
nie bacząc na,"{'nie': 9.762873649597168, 'baczac': 16.811760902404785, 'na': 4.091400146484375}","jeden z krzyżaków, nie bacząc na rozkaz brania żywcem, zamierzył się do pchnięcia w gardło.","{'jeden': 11.20732307434082, 'z': 3.7162322998046875, 'krzyzakow,': 15.086451530456543, 'nie': 2.86260986328125, 'baczac': 12.090853691101074, 'na': 1.1205425262451172, 'rozkaz': 9.473677635192871, 'brania': 8.69772720336914, 'zywcem,': 22.243273735046387, 'zamierzyl': 12.947711944580078, 'sie': 4.428600311279297, 'do': 2.1523189544677734, 'pchniecia': 25.04359245300293, 'w': 2.0925045013427734, 'gardlo.': 18.497779846191406}",несмотря на,"{'несмотря': 0.8916816711425781, 'на': 0.47581005096435547}","один их крестоносцев, несмотря на приказ брать живьем, примеривался к удару в горло.","{'один': 3.1774635314941406, 'их': 6.5735626220703125, 'крестоносцев,': 5.034023284912109, 'несмотря': 0.10226058959960938, 'на': 0.0008697509765625, 'приказ': 0.14606857299804688, 'брать': 0.9181861877441406, 'живьем,': 0.48273468017578125, 'примеривался': 3.385946273803711, 'к': 0.003200531005859375, 'удару': 2.032876968383789, 'в': 0.009815216064453125, 'горло.': 6.361096382141113}",не заботясь о,"{'не': 2.585479736328125, 'заботясь': 10.755130767822266, 'о': 5.202585220336914}","один их крестоносцев, не заботясь о приказ брать живьем, примеривался к удару в горло.","{'один': 2.7336654663085938, 'их': 6.421135902404785, 'крестоносцев,': 3.9362592697143555, 'не': 0.14542579650878906, 'заботясь': 6.127704620361328, 'о': 3.265313148498535, 'приказ': 6.357295036315918, 'брать': 3.184481620788574, 'живьем,': 0.917205810546875, 'примеривался': 3.909134864807129, 'к': 0.0057621002197265625, 'удару': 1.6749343872070312, 'в': 0.012050628662109375, 'горло.': 6.2657670974731445}"
w końcu,"{'w': 8.036981582641602, 'koncu': 24.655393600463867}","tę świątynię na szczycie wzgórza wzniesiono w końcu ix wieku, za czasów panowania króla yasovarmana.","{'te': 11.984153747558594, 'swiatynie': 14.884289741516113, 'na': 0.8301486968994141, 'szczycie': 2.7234249114990234, 'wzgorza': 16.02829933166504, 'wzniesiono': 29.80844020843506, 'w': 0.791351318359375, 'koncu': 10.646562576293945, 'ix': 10.612401008605957, 'wieku,': 5.189851760864258, 'za': 1.7824230194091797, 'czasow': 6.557015419006348, 'panowania': 7.928733825683594, 'krola': 7.305337905883789, 'yasovarmana.': 38.24479579925537}",в конце,"{'в': 1.0363998413085938, 'конце': 8.03635025024414}","этот храм на вершине холма был построен в конце ix века, во времена правления короля яшовармана.","{'этот': 0.012350082397460938, 'храм': 1.774911880493164, 'на': 0.0042724609375, 'вершине': 0.061702728271484375, 'холма': 1.1649093627929688, 'был': 0.20905685424804688, 'построен': 0.047611236572265625, 'в': 0.0042133331298828125, 'конце': 0.9369125366210938, 'ix': 5.187949180603027, 'века,': 1.3008651733398438, 'во': 0.04512977600097656, 'времена': 0.8294296264648438, 'правления': 0.08764266967773438, 'короля': 2.3200416564941406, 'яшовармана.': 29.27138042449951}",к концу,"{'к': 4.8487548828125, 'концу': 7.60152530670166}","этот храм на вершине холма был построен к концу ix века, во времена правления короля яшовармана.","{'этот': 0.013662338256835938, 'храм': 1.644515037536621, 'на': 0.00463104248046875, 'вершине': 0.06529045104980469, 'холма': 1.098165512084961, 'был': 0.19660568237304688, 'построен': 0.053371429443359375, 'к': 0.14473533630371094, 'концу': 0.7818450927734375, 'ix': 5.393939971923828, 'века,': 2.957479476928711, 'во': 0.05377769470214844, 'времена': 0.9227790832519531, 'правления': 0.08377265930175781, 'короля': 2.4642934799194336, 'яшовармана.': 29.510196685791016}"
u boku,"{'u': 5.771627426147461, 'boku': 11.540657043457031}","wiosna idzie, pomyślał sobie reynevan, idąc u boku szarleja rozmokłą miedzą.","{'wiosna': 16.218100547790527, 'idzie,': 17.066204071044922, 'pomyslal': 13.94236946105957, 'sobie': 5.579319000244141, 'reynevan,': 25.58604907989502, 'idac': 12.55787181854248, 'u': 3.2174816131591797, 'boku': 7.631002426147461, 'szarleja': 22.21661949157715, 'rozmokla': 10.570528030395508, 'miedza.': 6.940582275390625}",рядом с,"{'рядом': 0.2745819091796875, 'с': 2.9867801666259766}","«весна идет», – подумал про себя рейневан, идя рядом с шарлем по меже, которая сильно размокла.","{'«весна': 5.86322021484375, 'идет»,': 4.025465965270996, '–': 2.064149856567383, 'подумал': 1.5558547973632812, 'про': 0.000469207763671875, 'себя': 0.006114959716796875, 'рейневан,': 16.4035701751709, 'идя': 0.9979095458984375, 'рядом': 0.7541179656982422, 'с': 0.0060367584228515625, 'шарлем': 14.335220336914062, 'по': 0.00746917724609375, 'меже,': 4.552618980407715, 'которая': 0.021036148071289062, 'сильно': 2.363252639770508, 'размокла.': 0.9052505493164062}",у бока,"{'у': 6.908864974975586, 'бока': 13.817819595336914}","«весна идет», – подумал про себя рейневан, идя у бока шарлем по меже, которая сильно размокла.","{'«весна': 5.883029937744141, 'идет»,': 4.067879676818848, '–': 2.0253868103027344, 'подумал': 1.616495132446289, 'про': 0.0007877349853515625, 'себя': 0.008548736572265625, 'рейневан,': 17.698545455932617, 'идя': 3.862309455871582, 'у': 5.532375335693359, 'бока': 13.293184280395508, 'шарлем': 18.414544105529785, 'по': 0.06257057189941406, 'меже,': 5.229950904846191, 'которая': 0.029750823974609375, 'сильно': 2.420867919921875, 'размокла.': 1.0601177215576172}"
aż do,"{'az': 10.69636344909668, 'do': 11.9638090133667}","nieboskłon ściemniał aż do głębokiego mroku zimnego kosmosu, weszli na orbitę ziemi.","{'niebosklon': 22.489879608154297, 'sciemnial': 22.676362991333008, 'az': 11.712547302246094, 'do': 8.299036026000977, 'glebokiego': 16.894028663635254, 'mroku': 15.343008995056152, 'zimnego': 7.275397300720215, 'kosmosu,': 7.909141540527344, 'weszli': 14.292591094970703, 'na': 0.4356403350830078, 'orbite': 8.591331481933594, 'ziemi.': 5.341272354125977}",вплоть до,"{'вплоть': 3.391143798828125, 'до': 0.14272117614746094}",небосклон потемнел вплоть до глубинного мрака холодного космоса – они вошли на орбиту земли.,"{'небосклон': 4.65831184387207, 'потемнел': 0.3926563262939453, 'вплоть': 3.7334632873535156, 'до': 0.004779815673828125, 'глубинного': 3.6781558990478516, 'мрака': 3.3030643463134766, 'холодного': 3.9568614959716797, 'космоса': 0.08625602722167969, '–': 8.211821556091309, 'они': 1.1426563262939453, 'вошли': 3.6315345764160156, 'на': 0.2770671844482422, 'орбиту': 0.47155189514160156, 'земли.': 3.2400083541870117}",аж до,"{'аж': 11.870409965515137, 'до': 9.605896949768066}",небосклон потемнел аж до глубинного мрака холодного космоса – они вошли на орбиту земли.,"{'небосклон': 3.956758499145508, 'потемнел': 0.17578506469726562, 'аж': 4.490704536437988, 'до': 0.020708084106445312, 'глубинного': 4.14344596862793, 'мрака': 2.408463478088379, 'холодного': 4.046041488647461, 'космоса': 0.08307647705078125, '–': 8.422758102416992, 'они': 1.2014198303222656, 'вошли': 3.8299875259399414, 'на': 0.2599620819091797, 'орбиту': 0.34807777404785156, 'земли.': 3.1302852630615234}"
w postaci,"{'w': 7.560216903686523, 'postaci': 26.40376377105713}","ponieważ strome stoki są w stanie utrzymać jedynie ograniczoną ilość śniegu, jego nadmiar będzie staczał się w postaci lawiny.","{'poniewaz': 19.0096378326416, 'strome': 12.91870403289795, 'stoki': 12.481926918029785, 'sa': 8.132375717163086, 'w': 2.4363937377929688, 'stanie': 7.341370582580566, 'utrzymac': 14.567598342895508, 'jedynie': 19.266283988952637, 'ograniczona': 18.67239475250244, 'ilosc': 19.98128604888916, 'sniegu,': 23.093095779418945, 'jego': 2.7115039825439453, 'nadmiar': 15.589502334594727, 'bedzie': 14.834699630737305, 'staczal': 13.698456764221191, 'sie': 5.402317047119141, 'postaci': 16.532252311706543, 'lawiny.': 10.243669509887695}",в виде,"{'в': 2.9114255905151367, 'виде': 7.063819885253906}","крутые склоны способны удерживать только ограниченное количество снега, и его избыточные объемы сходят в виде лавин.","{'крутые': 5.128545761108398, 'склоны': 0.6997852325439453, 'способны': 1.4553756713867188, 'удерживать': 1.572805404663086, 'только': 1.2480888366699219, 'ограниченное': 0.079742431640625, 'количество': 0.0063686370849609375, 'снега,': 1.699850082397461, 'и': 3.114895820617676, 'его': 1.431894302368164, 'избыточные': 0.0005855560302734375, 'объемы': 2.759347915649414, 'сходят': 0.020105361938476562, 'в': 0.0006313323974609375, 'виде': 0.03409385681152344, 'лавин.': 0.16037559509277344}",в облике,"{'в': 4.264956474304199, 'облике': 12.397241592407227}","крутые склоны способны удерживать только ограниченное количество снега, и его избыточные объемы сходят в облике лавин.","{'крутые': 5.253984451293945, 'склоны': 0.7668704986572266, 'способны': 1.2626094818115234, 'удерживать': 1.6029033660888672, 'только': 1.4335079193115234, 'ограниченное': 0.07111167907714844, 'количество': 0.008485794067382812, 'снега,': 1.8424434661865234, 'и': 3.0494308471679688, 'его': 1.2979621887207031, 'избыточные': 0.000827789306640625, 'объемы': 2.687379837036133, 'сходят': 0.0584869384765625, 'в': 0.0311431884765625, 'облике': 10.764859199523926, 'лавин.': 0.32863807678222656}"
od strony,"{'od': 10.501169204711914, 'strony': 19.702031135559082}",od strony bramy wrocławskiej słychać było strzały.,"{'od': 6.940686225891113, 'strony': 7.35617733001709, 'bramy': 11.778427124023438, 'wroclawskiej': 6.211706161499023, 'slychac': 24.075908660888672, 'bylo': 4.551031112670898, 'strzaly.': 19.352649688720703}",со стороны,"{'со': 5.985123634338379, 'стороны': 5.246956825256348}",со стороны вроцлавских ворот были слышны выстрелы.,"{'со': 2.9350337982177734, 'стороны': 0.0055789947509765625, 'вроцлавских': 2.0767745971679688, 'ворот': 0.3760395050048828, 'были': 4.337920188903809, 'слышны': 0.011295318603515625, 'выстрелы.': 0.5393924713134766}",от стороны,"{'от': 8.139036178588867, 'стороны': 15.886792182922363}",от стороны вроцлавских ворот были слышны выстрелы.,"{'от': 10.95596694946289, 'стороны': 5.690917015075684, 'вроцлавских': 2.4608211517333984, 'ворот': 0.2725811004638672, 'были': 3.3926000595092773, 'слышны': 0.012348175048828125, 'выстрелы.': 0.4770622253417969}"
z powodu,"{'z': 6.59309196472168, 'powodu': 20.617006301879883}","na prostokątnej generalskiej twarzy lemchena pojawiły się zmarszczki oznaczające ni to życzliwy uśmiech, ni to strapienie z powodu odrażającej aury, lub też, być może, z trudem opanowywaną chęć kichnięcia.","{'na': 6.72724723815918, 'prostokatnej': 15.763935089111328, 'generalskiej': 4.69084358215332, 'twarzy': 9.603055953979492, 'lemchena': 23.818610191345215, 'pojawily': 12.541837692260742, 'sie': 2.932424545288086, 'zmarszczki': 15.913814544677734, 'oznaczajace': 21.856009483337402, 'ni': 0.007740020751953125, 'to': 0.010667800903320312, 'zyczliwy': 9.967655181884766, 'usmiech,': 19.157423973083496, 'strapienie': 14.705144882202148, 'z': 1.5714950561523438, 'powodu': 7.516973495483398, 'odrazajacej': 29.020383834838867, 'aury,': 13.554725646972656, 'lub': 8.325108528137207, 'tez,': 18.462833404541016, 'byc': 6.826780319213867, 'moze,': 10.843509674072266, 'trudem': 9.59181022644043, 'opanowywana': 27.266379356384277, 'chec': 6.411394119262695, 'kichniecia.': 19.8360013961792}",по поводу,"{'по': 1.2722053527832031, 'поводу': 7.11318302154541}","прямоугольное генеральское лицо его собралось в складки, означающие не то приветливую улыбку, не то скорбь по поводу дурной погоды, а может быть, с трудом обуздываемое желание чихнуть.","{'прямоугольное': 0.10268020629882812, 'генеральское': 0.9593791961669922, 'лицо': 0.010431289672851562, 'его': 4.008115768432617, 'собралось': 0.10890007019042969, 'в': 0.0005340576171875, 'складки,': 0.3384532928466797, 'означающие': 2.470050811767578, 'не': 0.0006237030029296875, 'то': 0.0004978179931640625, 'приветливую': 4.452489852905273, 'улыбку,': 0.03670310974121094, 'скорбь': 2.841846466064453, 'по': 0.0005855560302734375, 'поводу': 0.08763313293457031, 'дурной': 3.2532176971435547, 'погоды,': 0.9305763244628906, 'а': 0.0095977783203125, 'может': 0.001667022705078125, 'быть,': 0.38109779357910156, 'с': 0.0011196136474609375, 'трудом': 0.009870529174804688, 'обуздываемое': 0.03301239013671875, 'желание': 0.012451171875, 'чихнуть.': 1.7415294647216797}",с повода,"{'с': 6.292994499206543, 'повода': 17.433914184570312}","прямоугольное генеральское лицо его собралось в складки, означающие не то приветливую улыбку, не то скорбь с повода дурной погоды, а может быть, с трудом обуздываемое желание чихнуть.","{'прямоугольное': 0.10558700561523438, 'генеральское': 0.8454093933105469, 'лицо': 0.014356613159179688, 'его': 3.829914093017578, 'собралось': 0.11233901977539062, 'в': 0.000759124755859375, 'складки,': 0.4097900390625, 'означающие': 2.5262489318847656, 'не': 0.001110076904296875, 'то': 0.0008640289306640625, 'приветливую': 4.080239295959473, 'улыбку,': 0.056598663330078125, 'скорбь': 6.016363143920898, 'с': 0.001384735107421875, 'повода': 15.572761535644531, 'дурной': 3.660487174987793, 'погоды,': 3.3383054733276367, 'а': 0.013223648071289062, 'может': 0.002613067626953125, 'быть,': 0.44146728515625, 'трудом': 0.024087905883789062, 'обуздываемое': 0.0510101318359375, 'желание': 0.015268325805664062, 'чихнуть.': 1.4515876770019531}"
na mocy,"{'na': 6.652907371520996, 'mocy': 20.95507526397705}","na mocy rozejmu i układu, wymuszonego na księciu oławskim ludwiku, udostępniono im szpital świętego świerada.","{'na': 0.1483020782470703, 'mocy': 9.098583221435547, 'rozejmu': 11.784542083740234, 'i': 0.5980892181396484, 'ukladu,': 8.952688217163086, 'wymuszonego': 17.147489547729492, 'ksieciu': 10.827478408813477, 'olawskim': 19.25835609436035, 'ludwiku,': 10.507001876831055, 'udostepniono': 34.14459037780762, 'im': 4.290231704711914, 'szpital': 15.672975540161133, 'swietego': 5.599824905395508, 'swierada.': 15.073225021362305}",в силу,"{'в': 4.436394691467285, 'силу': 11.533737182617188}","в силу перемирия и договора, к которому принудили олавского князя людвика, их пустили в госпиталь cвятого cверада.","{'в': 0.016483306884765625, 'силу': 4.056717872619629, 'перемирия': 3.6567373275756836, 'и': 0.15702247619628906, 'договора,': 2.2245092391967773, 'к': 0.0767059326171875, 'которому': 0.19104576110839844, 'принудили': 0.016773223876953125, 'олавского': 5.220296859741211, 'князя': 2.8764495849609375, 'людвика,': 16.209967613220215, 'их': 2.8559999465942383, 'пустили': 7.961299896240234, 'госпиталь': 9.232292175292969, 'cвятого': 1.7874011993408203, 'cверада.': 28.466057777404785}",на силу,"{'на': 5.451700210571289, 'силу': 11.545692443847656}","на силу перемирия и договора, к которому принудили олавского князя людвика, их пустили в госпиталь cвятого cверада.","{'на': 13.249850273132324, 'силу': 9.726265907287598, 'перемирия': 4.200385093688965, 'и': 0.16666793823242188, 'договора,': 2.442380905151367, 'к': 0.051425933837890625, 'которому': 0.33551788330078125, 'принудили': 0.016393661499023438, 'олавского': 5.468540191650391, 'князя': 3.1857709884643555, 'людвика,': 18.2637357711792, 'их': 4.412561416625977, 'пустили': 8.034567832946777, 'в': 0.016687393188476562, 'госпиталь': 9.276506423950195, 'cвятого': 1.736032485961914, 'cверада.': 28.519733428955078}"
