phrase l2,surprisal_phrase l2,sentence l2,surprisal_sentence l2,phrase ru,surprisal_phrase ru,sentence ru,surprisal_sentence ru,literal translation,surprisal_literal translation,phrase ru with literal,surprisal_phrase ru with literal
nieledwie,{'nieledwie': 28.738656044006348},"ale baśka moja nieledwie w waćpanny leciech dlatego poczuwam się w tym aby zaś miała czasem jakowąś uciechę grzeczną, a młodemu wiekowi przystojną.","{'ale': 0.0, 'baska': 19.677101135253906, 'moja': 16.625417709350586, 'nieledwie': 29.782957077026367, 'w': 2.4352684020996094, 'wacpanny': 29.47300434112549, 'leciech': 17.26699161529541, 'dlatego': 21.204073905944824, 'poczuwam': 24.86491298675537, 'sie': 6.60125732421875, 'tym': 9.466869354248047, 'aby': 11.8934907913208, 'zas': 10.183581352233887, 'miala': 17.965656280517578, 'czasem': 14.556476593017578, 'jakowas': 17.365337371826172, 'ucieche': 22.371975898742676, 'grzeczna,': 21.47866916656494, 'a': 3.6906661987304688, 'mlodemu': 25.191222190856934, 'wiekowi': 16.431925773620605, 'przystojna.': 22.2685546875}",почти что,"{'почти': 0.0, 'что': 4.1347551345825195}","а вот баська моя почти что тебе ровесница и я стараюсь чтобы у нее порой бывали приятные развлечения, подобающие молодому возрасту.","{'а': 0.0, 'вот': 5.516482830047607, 'баська': 17.045918464660645, 'моя': 4.502830505371094, 'почти': 7.506115913391113, 'что': 3.1516494750976562, 'тебе': 8.674570083618164, 'ровесница': 5.837836265563965, 'и': 3.931224822998047, 'я': 3.639404296875, 'стараюсь': 6.968134880065918, 'чтобы': 5.643993377685547, 'у': 2.806163787841797, 'нее': 1.2859535217285156, 'порой': 11.48401165008545, 'бывали': 4.10768985748291, 'приятные': 4.672342300415039, 'развлечения,': 11.181344032287598, 'подобающие': 13.030728340148926, 'молодому': 6.3163347244262695, 'возрасту.': 4.385262489318848}",лишь не,"{'лишь': 6.685610771179199, 'не': 4.7462897300720215}","а вот баська моя лишь не тебе ровесница и я стараюсь чтобы у нее порой бывали приятные развлечения, подобающие молодому возрасту.","{'а': 0.0, 'вот': 5.516482830047607, 'баська': 17.045918464660645, 'моя': 4.502830505371094, 'лишь': 9.41807746887207, 'не': 5.089101791381836, 'тебе': 10.176149368286133, 'ровесница': 10.816831588745117, 'и': 3.820309638977051, 'я': 4.082338333129883, 'стараюсь': 7.330307960510254, 'чтобы': 5.640381813049316, 'у': 2.953038215637207, 'нее': 1.698338508605957, 'порой': 11.986764907836914, 'бывали': 4.187717437744141, 'приятные': 4.6503496170043945, 'развлечения,': 10.71246337890625, 'подобающие': 12.671680450439453, 'молодому': 5.8894805908203125, 'возрасту.': 4.256654739379883}"
to mianowicie,"{'to': 0.0, 'mianowicie': 33.34181022644043}","jeden z praskich mentorów reynevana usiłował dowodzić odnośnie lotów czarodziejskich, a to mianowicie, że są one poddane kontroli mentalnej wysmarowanej maścią lotną czarownicy lub czarownika.","{'jeden': 9.316515922546387, 'z': 7.851055145263672, 'praskich': 25.270840644836426, 'mentorow': 23.130850791931152, 'reynevana': 35.24766826629639, 'usilowal': 26.869193077087402, 'dowodzic': 20.64403533935547, 'odnosnie': 23.498072624206543, 'lotow': 14.896316528320312, 'czarodziejskich,': 31.54977512359619, 'a': 3.631260871887207, 'to': 4.898609161376953, 'mianowicie,': 23.437620162963867, 'ze': 6.002100944519043, 'sa': 9.42873477935791, 'one': 10.840106964111328, 'poddane': 14.861390113830566, 'kontroli': 14.171051979064941, 'mentalnej': 24.460373878479004, 'wysmarowanej': 32.605459213256836, 'mascia': 16.553268432617188, 'lotna': 22.870906829833984, 'czarownicy': 22.94656753540039, 'lub': 8.106403350830078, 'czarownika.': 21.191495895385742}",именно что,"{'именно': 0.0, 'что': 4.3276567459106445}","один из пражских менторов рейневана говорил относительно магических полетов, а именно, что они подчиняются ментальному контролю намазавшегося летной субстанцией колдуна либо колдуньи.","{'один': 0.0, 'из': 2.5232791900634766, 'пражских': 10.443370819091797, 'менторов': 10.198623657226562, 'рейневана': 27.133448600769043, 'говорил': 6.124329090118408, 'относительно': 8.986505508422852, 'магических': 10.142901420593262, 'полетов,': 10.370519638061523, 'а': 2.774165153503418, 'именно,': 6.587135314941406, 'что': 0.5849895477294922, 'они': 3.141691207885742, 'подчиняются': 8.100740432739258, 'ментальному': 7.233710289001465, 'контролю': 1.8348102569580078, 'намазавшегося': 22.402152061462402, 'летной': 10.578841209411621, 'субстанцией': 6.989070892333984, 'колдуна': 5.89482307434082, 'либо': 8.197280883789062, 'колдуньи.': 5.142661094665527}",то именно,"{'то': 0.0, 'именно': 7.530981540679932}","один из пражских менторов рейневана говорил относительно магических полетов, а то именно они подчиняются ментальному контролю намазавшегося летной субстанцией колдуна либо колдуньи.","{'один': 0.0, 'из': 2.5232791900634766, 'пражских': 10.443370819091797, 'менторов': 10.198623657226562, 'рейневана': 27.133448600769043, 'говорил': 6.124329090118408, 'относительно': 8.986505508422852, 'магических': 10.142901420593262, 'полетов,': 10.370519638061523, 'а': 2.774165153503418, 'то': 5.681037902832031, 'именно': 9.416593551635742, 'они': 3.321268081665039, 'подчиняются': 10.17983627319336, 'ментальному': 7.19236946105957, 'контролю': 1.2375383377075195, 'намазавшегося': 21.643569946289062, 'летной': 10.29670524597168, 'субстанцией': 7.029232025146484, 'колдуна': 6.157309055328369, 'либо': 9.370180130004883, 'колдуньи.': 5.113142967224121}"
a zasię,"{'a': 0.0, 'zasie': 18.059706211090088}","a zasię! to była, podobna, pierwsza kokota w warszawie!","{'a': 0.0, 'zasie!': 24.29213237762451, 'to': 8.196060180664062, 'byla,': 19.713964462280273, 'podobna,': 20.29588222503662, 'pierwsza': 19.933319091796875, 'kokota': 13.586932182312012, 'w': 3.305004119873047, 'warszawie!': 18.82050609588623}",как бы не так,"{'как': 0.0, 'бы': 4.552207946777344, 'не': 2.538877487182617, 'так': 2.817070960998535}","как бы не так! она ж была, говорят, первейшая кокотка в варшаве!","{'как': 0.0, 'бы': 4.55220890045166, 'не': 2.538877487182617, 'так!': 4.66242790222168, 'она': 8.355897903442383, 'ж': 6.3407440185546875, 'была,': 9.14986801147461, 'говорят,': 8.828648567199707, 'первейшая': 11.597434043884277, 'кокотка': 14.351377487182617, 'в': 2.072941780090332, 'варшаве!': 16.09320831298828}",но же,"{'но': 0.0, 'же': 6.509408473968506}","но же! она ж была, говорят, первейшая кокотка в варшаве!","{'но': 0.0, 'же!': 11.30808162689209, 'она': 8.66818904876709, 'ж': 5.752184867858887, 'была,': 8.550992965698242, 'говорят,': 8.5995454788208, 'первейшая': 11.75301742553711, 'кокотка': 14.113359451293945, 'в': 2.2174911499023438, 'варшаве!': 16.386542320251465}"
czy jeno,"{'czy': 10.226106643676758, 'jeno': 15.951066017150879}","ha! orłowe gniazdo, ale nie wiadomo, czy się orzeł w nim znajdzie, jako był wiśniowiecki, czy jeno wrona?.","{'ha!': 6.360716819763184, 'orlowe': 27.593287467956543, 'gniazdo,': 33.04032802581787, 'ale': 8.399114608764648, 'nie': 8.719310760498047, 'wiadomo,': 18.44245433807373, 'czy': 4.553483009338379, 'sie': 6.841910362243652, 'orzel': 17.617053031921387, 'w': 4.4824371337890625, 'nim': 11.766534805297852, 'znajdzie,': 20.410670280456543, 'jako': 9.7422513961792, 'byl': 9.999860763549805, 'wisniowiecki,': 28.64189624786377, 'jeno': 13.050339698791504, 'wrona?.': 22.46459674835205}",всего-навсего,{'всего-навсего': 6.890049934387207},"гнездо-то орлиное, да известно, орел ли в нем окажется, каким вишневецкий был, или всего-навсего ворона?","{'гнездо-то': 22.501750946044922, 'орлиное,': 12.943988800048828, 'да': 3.072720527648926, 'известно,': 11.053790092468262, 'орел': 9.18733024597168, 'ли': 4.739830017089844, 'в': 5.361044883728027, 'нем': 3.722332000732422, 'окажется,': 9.646998405456543, 'каким': 8.005691528320312, 'вишневецкий': 23.39475440979004, 'был,': 5.32050895690918, 'или': 3.098979949951172, 'всего-навсего': 9.341919898986816, 'ворона?': 8.848200798034668}",что один,"{'что': 0.0, 'один': 7.494949817657471}","гнездо-то орлиное, да известно, орел ли в нем окажется, каким вишневецкий был, или что один ворона?","{'гнездо-то': 22.501750946044922, 'орлиное,': 12.943988800048828, 'да': 3.072720527648926, 'известно,': 11.053790092468262, 'орел': 9.18733024597168, 'ли': 4.739830017089844, 'в': 5.361044883728027, 'нем': 3.722332000732422, 'окажется,': 9.646998405456543, 'каким': 8.005691528320312, 'вишневецкий': 23.39475440979004, 'был,': 5.32050895690918, 'или': 3.098979949951172, 'что': 4.628713607788086, 'один': 8.140260696411133, 'ворона?': 14.503509044647217}"
nie bacząc na,"{'nie': 6.350273132324219, 'baczac': 20.787805557250977, 'na': 9.039284706115723}","jeden z krzyżaków, nie bacząc na rozkaz brania żywcem, zamierzył się do pchnięcia w gardło.","{'jeden': 9.316515922546387, 'z': 7.851055145263672, 'krzyzakow,': 31.748669624328613, 'nie': 5.004360198974609, 'baczac': 14.633956909179688, 'na': 7.099187850952148, 'rozkaz': 15.801017761230469, 'brania': 20.573917388916016, 'zywcem,': 25.562519073486328, 'zamierzyl': 20.822851181030273, 'sie': 6.795454025268555, 'do': 6.13353157043457, 'pchniecia': 27.354860305786133, 'w': 2.1206703186035156, 'gardlo.': 23.17119312286377}",несмотря на,"{'несмотря': 6.952781677246094, 'на': 0.22772979736328125}","один их крестоносцев, несмотря на приказ брать живьем, примеривался к удару в горло.","{'один': 0.0, 'их': 8.293333053588867, 'крестоносцев,': 13.508769989013672, 'несмотря': 6.925233840942383, 'на': 0.0350799560546875, 'приказ': 7.827991485595703, 'брать': 7.041347026824951, 'живьем,': 7.999157905578613, 'примеривался': 16.30372905731201, 'к': 0.6629915237426758, 'удару': 8.184833526611328, 'в': 3.9494876861572266, 'горло.': 5.900341987609863}",не заботясь о,"{'не': 0.0, 'заботясь': 11.033966064453125, 'о': 0.2746391296386719}","один их крестоносцев, не заботясь о приказ брать живьем, примеривался к удару в горло.","{'один': 0.0, 'их': 8.293333053588867, 'крестоносцев,': 13.508769989013672, 'не': 4.2291259765625, 'заботясь': 8.154657363891602, 'о': 0.3160419464111328, 'приказ': 9.115461349487305, 'брать': 12.986719131469727, 'живьем,': 8.218323707580566, 'примеривался': 15.438319206237793, 'к': 0.7328367233276367, 'удару': 8.549944400787354, 'в': 3.868560791015625, 'горло.': 5.826935768127441}"
w końcu,"{'w': 0.0, 'koncu': 24.91761875152588}","tę świątynię na szczycie wzgórza wzniesiono w końcu ix wieku, za czasów panowania króla yasovarmana.","{'te': 0.0, 'swiatynie': 34.12133502960205, 'na': 6.679410934448242, 'szczycie': 19.358336448669434, 'wzgorza': 22.487935066223145, 'wzniesiono': 23.381470680236816, 'w': 2.049356460571289, 'koncu': 15.502267837524414, 'ix': 10.271249771118164, 'wieku,': 16.153820991516113, 'za': 6.922998428344727, 'czasow': 13.09876823425293, 'panowania': 16.96047878265381, 'krola': 16.971531867980957, 'yasovarmana.': 42.74481391906738}",в конце,"{'в': 0.0, 'конце': 6.3862199783325195}","этот храм на вершине холма был построен в конце ix века, во времена правления короля яшовармана.","{'этот': 4.8408379554748535, 'храм': 6.980125427246094, 'на': 4.454364776611328, 'вершине': 4.719015121459961, 'холма': 1.7000408172607422, 'был': 3.2779388427734375, 'построен': 1.8984012603759766, 'в': 0.9823637008666992, 'конце': 3.467052459716797, 'ix': 18.686725616455078, 'века,': 7.071572303771973, 'во': 3.8906679153442383, 'времена': 0.507080078125, 'правления': 1.3664216995239258, 'короля': 3.4414501190185547, 'яшовармана.': 37.80931854248047}",к концу,"{'к': 0.0, 'концу': 9.116365432739258}","этот храм на вершине холма был построен к концу ix века, во времена правления короля яшовармана.","{'этот': 4.8408379554748535, 'храм': 6.980125427246094, 'на': 4.454364776611328, 'вершине': 4.719015121459961, 'холма': 1.7000408172607422, 'был': 3.2779388427734375, 'построен': 1.8984012603759766, 'к': 6.022127151489258, 'концу': 3.343027114868164, 'ix': 18.682065963745117, 'века,': 8.063037872314453, 'во': 4.278750419616699, 'времена': 0.6488609313964844, 'правления': 1.4717435836791992, 'короля': 3.5275888442993164, 'яшовармана.': 38.09866809844971}"
u boku,"{'u': 0.0, 'boku': 15.805425643920898}","wiosna idzie, pomyślał sobie reynevan, idąc u boku szarleja rozmokłą miedzą.","{'wiosna': 17.66893768310547, 'idzie,': 27.53584861755371, 'pomyslal': 25.23884105682373, 'sobie': 12.80786418914795, 'reynevan,': 29.285377502441406, 'idac': 13.710905075073242, 'u': 7.088968276977539, 'boku': 13.802565574645996, 'szarleja': 26.580142974853516, 'rozmokla': 22.44489097595215, 'miedza.': 18.105032920837402}",рядом с,"{'рядом': 3.9810361862182617, 'с': 3.2515392303466797}","«весна идет», – подумал про себя рейневан, идя рядом с шарлем по меже, которая сильно размокла.","{'«весна': 12.078638076782227, 'идет»,': 6.459559440612793, '–': 4.580722808837891, 'подумал': 3.0726165771484375, 'про': 5.089371681213379, 'себя': 0.02152252197265625, 'рейневан,': 27.621109008789062, 'идя': 6.456199645996094, 'рядом': 3.3448925018310547, 'с': 0.21349334716796875, 'шарлем': 14.17246150970459, 'по': 4.963788986206055, 'меже,': 13.629094123840332, 'которая': 4.200167655944824, 'сильно': 7.627930641174316, 'размокла.': 9.881153106689453}",у бока,"{'у': 0.0, 'бока': 13.07014274597168}","«весна идет», – подумал про себя рейневан, идя у бока шарлем по меже, которая сильно размокла.","{'«весна': 12.078638076782227, 'идет»,': 6.459559440612793, '–': 4.580722808837891, 'подумал': 3.0726165771484375, 'про': 5.089371681213379, 'себя': 0.02152252197265625, 'рейневан,': 27.621109008789062, 'идя': 6.456199645996094, 'у': 7.362378120422363, 'бока': 11.319303512573242, 'шарлем': 18.608202934265137, 'по': 7.612758636474609, 'меже,': 14.444071769714355, 'которая': 4.677140235900879, 'сильно': 7.545177459716797, 'размокла.': 9.583091735839844}"
aż do,"{'az': 0.0, 'do': 10.877513885498047}","nieboskłon ściemniał aż do głębokiego mroku zimnego kosmosu, weszli na orbitę ziemi.","{'niebosklon': 31.603620529174805, 'sciemnial': 23.36033058166504, 'az': 10.11119556427002, 'do': 7.917808532714844, 'glebokiego': 26.189363479614258, 'mroku': 20.40774917602539, 'zimnego': 16.810283660888672, 'kosmosu,': 18.182371139526367, 'weszli': 19.20037841796875, 'na': 3.509105682373047, 'orbite': 18.758540153503418, 'ziemi.': 15.978023529052734}",вплоть до,"{'вплоть': 8.079374313354492, 'до': 0.02648162841796875}",небосклон потемнел вплоть до глубинного мрака холодного космоса – они вошли на орбиту земли.,"{'небосклон': 12.943026542663574, 'потемнел': 11.342764854431152, 'вплоть': 10.021246910095215, 'до': 0.022106170654296875, 'глубинного': 11.246217250823975, 'мрака': 4.091682434082031, 'холодного': 10.950284004211426, 'космоса': 3.313211441040039, '–': 6.1008195877075195, 'они': 6.054999351501465, 'вошли': 6.865989685058594, 'на': 3.696478843688965, 'орбиту': 3.8698272705078125, 'земли.': 6.997574806213379}",аж до,"{'аж': 6.589238166809082, 'до': 4.1167755126953125}",небосклон потемнел аж до глубинного мрака холодного космоса – они вошли на орбиту земли.,"{'небосклон': 12.943026542663574, 'потемнел': 11.342764854431152, 'аж': 10.273852348327637, 'до': 0.6567773818969727, 'глубинного': 11.450623512268066, 'мрака': 3.380596160888672, 'холодного': 11.001096725463867, 'космоса': 3.437188148498535, '–': 6.033819198608398, 'они': 6.198315620422363, 'вошли': 6.5403289794921875, 'на': 3.5207386016845703, 'орбиту': 3.8902549743652344, 'земли.': 7.022314071655273}"
w postaci,"{'w': 0.0, 'postaci': 27.739845275878906}","ponieważ strome stoki są w stanie utrzymać jedynie ograniczoną ilość śniegu, jego nadmiar będzie staczał się w postaci lawiny.","{'poniewaz': 19.731140613555908, 'strome': 16.40367889404297, 'stoki': 19.90433406829834, 'sa': 8.816649436950684, 'w': 3.756716728210449, 'stanie': 20.924156188964844, 'utrzymac': 33.46691417694092, 'jedynie': 15.834303855895996, 'ograniczona': 27.5719575881958, 'ilosc': 18.656635284423828, 'sniegu,': 29.67834186553955, 'jego': 11.138195037841797, 'nadmiar': 19.932680130004883, 'bedzie': 16.402299880981445, 'staczal': 16.436049461364746, 'sie': 7.143054008483887, 'postaci': 17.044559478759766, 'lawiny.': 27.93461036682129}",в виде,"{'в': 0.0, 'виде': 7.460437297821045}","крутые склоны способны удерживать только ограниченное количество снега, и его избыточные объемы сходят в виде лавин.","{'крутые': 3.7966079711914062, 'склоны': 7.853637218475342, 'способны': 9.606685638427734, 'удерживать': 3.7947816848754883, 'только': 5.777524948120117, 'ограниченное': 8.467671394348145, 'количество': 0.5131168365478516, 'снега,': 3.8450326919555664, 'и': 2.81378173828125, 'его': 4.875146865844727, 'избыточные': 10.290056228637695, 'объемы': 3.4796972274780273, 'сходят': 9.026704788208008, 'в': 2.9641542434692383, 'виде': 4.803333282470703, 'лавин.': 6.000085830688477}",в облике,"{'в': 0.0, 'облике': 10.779683113098145}","крутые склоны способны удерживать только ограниченное количество снега, и его избыточные объемы сходят в облике лавин.","{'крутые': 3.7966079711914062, 'склоны': 7.853637218475342, 'способны': 9.606685638427734, 'удерживать': 3.7947816848754883, 'только': 5.777524948120117, 'ограниченное': 8.467671394348145, 'количество': 0.5131168365478516, 'снега,': 3.8450326919555664, 'и': 2.81378173828125, 'его': 4.875146865844727, 'избыточные': 10.290056228637695, 'объемы': 3.4796972274780273, 'сходят': 9.026704788208008, 'в': 2.9641542434692383, 'облике': 12.941679954528809, 'лавин.': 7.147676467895508}"
od strony,"{'od': 0.0, 'strony': 21.291858673095703}",od strony bramy wrocławskiej słychać było strzały.,"{'od': 0.0, 'strony': 21.29185962677002, 'bramy': 18.037473678588867, 'wroclawskiej': 31.596848487854004, 'slychac': 20.782094955444336, 'bylo': 10.844230651855469, 'strzaly.': 23.509302139282227}",со стороны,"{'со': 0.0, 'стороны': 6.2072858810424805}",со стороны вроцлавских ворот были слышны выстрелы.,"{'со': 0.0, 'стороны': 6.2072858810424805, 'вроцлавских': 18.562888145446777, 'ворот': 5.373870849609375, 'были': 5.334917068481445, 'слышны': 5.420046806335449, 'выстрелы.': 3.5884532928466797}",от стороны,"{'от': 0.0, 'стороны': 9.888616561889648}",от стороны вроцлавских ворот были слышны выстрелы.,"{'от': 0.0, 'стороны': 9.888616561889648, 'вроцлавских': 20.84705638885498, 'ворот': 4.432472229003906, 'были': 5.340181350708008, 'слышны': 6.3887128829956055, 'выстрелы.': 4.004181861877441}"
z powodu,"{'z': 0.0, 'powodu': 22.533095359802246}","na prostokątnej generalskiej twarzy lemchena pojawiły się zmarszczki oznaczające ni to życzliwy uśmiech, ni to strapienie z powodu odrażającej aury, lub też, być może, z trudem opanowywaną chęć kichnięcia.","{'na': 0.0, 'prostokatnej': 30.81523036956787, 'generalskiej': 17.870426177978516, 'twarzy': 20.281760215759277, 'lemchena': 23.030129432678223, 'pojawily': 26.03303623199463, 'sie': 7.720120429992676, 'zmarszczki': 27.203842163085938, 'oznaczajace': 29.23991298675537, 'ni': 4.495187759399414, 'to': 2.5770654678344727, 'zyczliwy': 23.898798942565918, 'usmiech,': 28.253040313720703, 'strapienie': 22.599552154541016, 'z': 3.1291160583496094, 'powodu': 14.201205253601074, 'odrazajacej': 27.195351600646973, 'aury,': 21.633197784423828, 'lub': 8.223644256591797, 'tez,': 21.195754051208496, 'byc': 10.732275009155273, 'moze,': 15.462542533874512, 'trudem': 16.35093879699707, 'opanowywana': 34.147483825683594, 'chec': 12.216185569763184, 'kichniecia.': 29.31588840484619}",по поводу,"{'по': 0.0, 'поводу': 4.453174114227295}","прямоугольное генеральское лицо его собралось в складки, означающие не то приветливую улыбку, не то скорбь по поводу дурной погоды, а может быть, с трудом обуздываемое желание чихнуть.","{'прямоугольное': 14.519343376159668, 'генеральское': 13.455692291259766, 'лицо': 4.081026077270508, 'его': 6.007043838500977, 'собралось': 10.613008499145508, 'в': 1.0044708251953125, 'складки,': 4.674446105957031, 'означающие': 9.277563095092773, 'не': 0.01634979248046875, 'то': 0.0003108978271484375, 'приветливую': 12.557429313659668, 'улыбку,': 1.0792560577392578, 'скорбь': 5.183501243591309, 'по': 2.9316043853759766, 'поводу': 2.6378173828125, 'дурной': 10.73484992980957, 'погоды,': 4.194537162780762, 'а': 3.574019432067871, 'может': 2.3790082931518555, 'быть,': 0.6691112518310547, 'с': 6.104479789733887, 'трудом': 5.614618301391602, 'обуздываемое': 12.65294075012207, 'желание': 1.7206859588623047, 'чихнуть.': 10.41559886932373}",с повода,"{'с': 0.0, 'повода': 13.099513053894043}","прямоугольное генеральское лицо его собралось в складки, означающие не то приветливую улыбку, не то скорбь с повода дурной погоды, а может быть, с трудом обуздываемое желание чихнуть.","{'прямоугольное': 14.519343376159668, 'генеральское': 13.455692291259766, 'лицо': 4.081026077270508, 'его': 6.007043838500977, 'собралось': 10.613008499145508, 'в': 1.0044708251953125, 'складки,': 4.674446105957031, 'означающие': 9.277563095092773, 'не': 0.01634979248046875, 'то': 0.0003108978271484375, 'приветливую': 12.557429313659668, 'улыбку,': 1.0792560577392578, 'скорбь': 5.183501243591309, 'с': 5.022028923034668, 'повода': 15.337114334106445, 'дурной': 10.629328727722168, 'погоды,': 4.172621726989746, 'а': 2.8028526306152344, 'может': 2.45255184173584, 'быть,': 0.7709407806396484, 'трудом': 11.048614501953125, 'обуздываемое': 12.445802688598633, 'желание': 1.9025497436523438, 'чихнуть.': 10.377849578857422}"
na mocy,"{'na': 0.0, 'mocy': 19.53703784942627}","na mocy rozejmu i układu, wymuszonego na księciu oławskim ludwiku, udostępniono im szpital świętego świerada.","{'na': 3.694955825805664, 'mocy': 19.537038803100586, 'rozejmu': 26.761325359344482, 'i': 4.078019142150879, 'ukladu,': 19.638179779052734, 'wymuszonego': 31.95664691925049, 'ksieciu': 20.716007232666016, 'olawskim': 23.99153423309326, 'ludwiku,': 19.720587730407715, 'udostepniono': 35.718788146972656, 'im': 7.482558250427246, 'szpital': 20.012460708618164, 'swietego': 21.40491771697998, 'swierada.': 23.9748477935791}",в силу,"{'в': 0.0, 'силу': 8.347832679748535}","в силу перемирия и договора, к которому принудили олавского князя людвика, их пустили в госпиталь cвятого cверада.","{'в': 1.1135406494140625, 'силу': 8.347833633422852, 'перемирия': 10.698908805847168, 'и': 2.8016557693481445, 'договора,': 8.18405818939209, 'к': 5.807229042053223, 'которому': 1.6780939102172852, 'принудили': 7.914170265197754, 'олавского': 23.673959732055664, 'князя': 1.6923246383666992, 'людвика,': 27.220736503601074, 'их': 7.279523849487305, 'пустили': 8.993453979492188, 'госпиталь': 11.481233596801758, 'cвятого': 18.537405490875244, 'cверада.': 31.21196460723877}",на силу,"{'на': 0.0, 'силу': 10.058761596679688}","на силу перемирия и договора, к которому принудили олавского князя людвика, их пустили в госпиталь cвятого cверада.","{'на': 0.0, 'силу': 10.058761596679688, 'перемирия': 11.849710464477539, 'и': 2.5812063217163086, 'договора,': 10.162493705749512, 'к': 5.994101524353027, 'которому': 1.5049629211425781, 'принудили': 7.789953231811523, 'олавского': 23.78717613220215, 'князя': 1.8003063201904297, 'людвика,': 26.991788864135742, 'их': 7.652054786682129, 'пустили': 9.500133514404297, 'в': 1.220785140991211, 'госпиталь': 11.385603904724121, 'cвятого': 18.41599178314209, 'cверада.': 30.829829692840576}"
niedaleko za,"{'niedaleko': 24.45955467224121, 'za': 9.620736122131348}","tak więc przerwy robili na świeżym powietrzu. niedaleko za siewierzem, pośród przydrożnej brzeziny.","{'tak': 7.372392654418945, 'wiec': 17.025519371032715, 'przerwy': 21.05847930908203, 'robili': 17.312599182128906, 'na': 5.164669036865234, 'swiezym': 15.778526306152344, 'powietrzu.': 25.324177742004395, 'niedaleko': 26.055517196655273, 'za': 5.874668121337891, 'siewierzem,': 25.35618782043457, 'posrod': 15.958328247070312, 'przydroznej': 31.91150665283203, 'brzeziny.': 20.663421630859375}",недалеко от,"{'недалеко': 8.23774528503418, 'от': 0.7075061798095703}","так что привалы они делали на свежем воздухе. недалеко от севежа, среди придорожного березняка.","{'так': 0.0, 'что': 3.853710174560547, 'привалы': 16.8718318939209, 'они': 6.431178092956543, 'делали': 4.233890533447266, 'на': 3.3235111236572266, 'свежем': 3.964076042175293, 'воздухе.': 0.912139892578125, 'недалеко': 14.197075843811035, 'от': 0.21403884887695312, 'севежа,': 24.592278480529785, 'среди': 6.719974517822266, 'придорожного': 10.866718292236328, 'березняка.': 9.280879020690918}",недалеко за,"{'недалеко': 8.23774528503418, 'за': 4.557127952575684}","так что привалы они делали на свежем воздухе. недалеко за севежа, среди придорожного березняка.","{'так': 0.0, 'что': 3.853710174560547, 'привалы': 16.8718318939209, 'они': 6.431178092956543, 'делали': 4.233890533447266, 'на': 3.3235111236572266, 'свежем': 3.964076042175293, 'воздухе.': 0.912139892578125, 'недалеко': 14.197075843811035, 'за': 6.442558288574219, 'севежа,': 30.9971604347229, 'среди': 6.729600429534912, 'придорожного': 11.0278959274292, 'березняка.': 9.164896011352539}"
na koszt,"{'na': 0.0, 'koszt': 18.94395160675049}",w całym kraju korzysta z porady lekarskiej na koszt właścicieli 41% a wcale jej nie doznaje 59.,"{'w': 0.0, 'calym': 21.143576622009277, 'kraju': 26.8014554977417, 'korzysta': 23.743168830871582, 'z': 3.3654727935791016, 'porady': 19.501699447631836, 'lekarskiej': 19.862258911132812, 'na': 4.73210334777832, 'koszt': 12.498519897460938, 'wlascicieli': 37.49812698364258, '41%': 18.21053695678711, 'a': 5.166067123413086, 'wcale': 18.750819206237793, 'jej': 8.701122283935547, 'nie': 6.14204216003418, 'doznaje': 17.126476287841797, '59.': 12.10580825805664}",за счет,"{'за': 0.0, 'счет': 7.942629814147949}","во всей стране пользуется медицинской помощью за счет владельцев сорок один процент, а вовсе ее не имеют пятьдесят девять процентов.","{'во': 0.0, 'всей': 9.004034042358398, 'стране': 2.1475934982299805, 'пользуется': 9.856790542602539, 'медицинской': 10.106273651123047, 'помощью': 0.29640960693359375, 'за': 4.858063697814941, 'счет': 1.3299026489257812, 'владельцев': 8.527770042419434, 'сорок': 13.067537307739258, 'один': 5.787395477294922, 'процент,': 7.950307846069336, 'а': 1.4047775268554688, 'вовсе': 7.2274580001831055, 'ее': 10.748442649841309, 'не': 0.9707832336425781, 'имеют': 5.184515953063965, 'пятьдесят': 8.208395004272461, 'девять': 2.135709762573242, 'процентов.': 1.5435066223144531}",на расходы,"{'на': 0.0, 'расходы': 12.213669776916504}","во всей стране пользуется медицинской помощью на расходы владельцев сорок один процент, а вовсе ее не имеют пятьдесят девять процентов.","{'во': 0.0, 'всей': 9.004034042358398, 'стране': 2.1475934982299805, 'пользуется': 9.856790542602539, 'медицинской': 10.106273651123047, 'помощью': 0.29640960693359375, 'на': 4.376776695251465, 'расходы': 11.054786682128906, 'владельцев': 9.970380783081055, 'сорок': 13.087267875671387, 'один': 5.538689613342285, 'процент,': 6.59796142578125, 'а': 1.385660171508789, 'вовсе': 7.366352081298828, 'ее': 10.555112838745117, 'не': 1.0862369537353516, 'имеют': 5.666413307189941, 'пятьдесят': 8.492876052856445, 'девять': 2.112649917602539, 'процентов.': 1.5777044296264648}"
