phrase l2,surprisal_phrase l2,sentence l2,surprisal_sentence l2,phrase ru,surprisal_phrase ru,sentence ru,surprisal_sentence ru,literal translation,surprisal_literal translation,phrase ru with literal,surprisal_phrase ru with literal
іменна што,"{'іменна': 31.495771884918213, 'што': 12.680198669433594}","вось іменна, што лепш. i калі мне не скажаш, то адкажаш перад камендантам.","{'вось': 17.967103958129883, 'іменна,': 34.33455276489258, 'што': 11.97581958770752, 'лепш.': 27.98721218109131, 'i': 8.697586059570312, 'калі': 16.90182590484619, 'мне': 10.285502433776855, 'не': 7.26921272277832, 'скажаш,': 40.83796787261963, 'то': 12.227422714233398, 'адкажаш': 41.20562934875488, 'перад': 24.611682891845703, 'камендантам.': 37.42875576019287}",именно что,"{'именно': 18.904443740844727, 'что': 6.988731861114502}","вот именно, что лучше. и если мне не скажешь, то ответишь перед комендантом.","{'вот': 18.562217712402344, 'именно,': 12.615925788879395, 'что': 13.558819770812988, 'лучше.': 25.854328155517578, 'и': 10.768595695495605, 'если': 9.86719799041748, 'мне': 13.229394912719727, 'не': 11.79106616973877, 'скажешь,': 32.69113349914551, 'то': 14.796218872070312, 'ответишь': 20.640932083129883, 'перед': 10.323345184326172, 'комендантом.': 38.99515724182129}",именно чтобы,"{'именно': 17.93057632446289, 'чтобы': 5.943902015686035}","вот именно чтобы лучше. и если мне не скажешь, то ответишь перед комендантом.","{'вот': 18.462120056152344, 'именно': 6.183404922485352, 'чтобы': 11.141549110412598, 'лучше.': 21.445783615112305, 'и': 10.244462966918945, 'если': 9.5303955078125, 'мне': 13.997919082641602, 'не': 12.346818923950195, 'скажешь,': 32.917423248291016, 'то': 14.84732723236084, 'ответишь': 20.366962432861328, 'перед': 10.639429092407227, 'комендантом.': 39.07785224914551}"
як бы не так,"{'як': 16.83641242980957, 'бы': 4.891788959503174, 'не': 13.099761962890625, 'так': 11.513324737548828}","як бы не так, – сказаў ён і нецярпліва вызваліў рукі.","{'як': 17.332351684570312, 'бы': 7.25925874710083, 'не': 11.662952423095703, 'так,': 22.820436477661133, '–': 14.425668716430664, 'сказаў': 25.80027198791504, 'ён': 8.923078536987305, 'і': 7.223204612731934, 'нецярпліва': 55.99903678894043, 'вызваліў': 27.44203758239746, 'рукі.': 26.328431129455566}",как бы не так,"{'как': 15.88730239868164, 'бы': 4.362787246704102, 'не': 12.936285018920898, 'так': 10.67026138305664}","как бы не так, ― сказал он и нетерпеливо высвободился.","{'как': 18.963802337646484, 'бы': 4.726161003112793, 'не': 13.356954574584961, 'так,': 26.370924949645996}",как бы не да,"{'как': 16.285968780517578, 'бы': 4.9383769035339355, 'не': 13.411556243896484, 'да': 9.833425521850586}","как бы не да, ― сказал он и нетерпеливо высвободился.","{'как': 19.1031494140625, 'бы': 4.526619911193848, 'не': 13.603132247924805, 'да,': 22.439231872558594}"
ўсяго толькi,"{'ўсяго': 36.1857795715332, 'толькi': 36.875274658203125}","гэта было ўжо i не балотца, а ўсяго толькi маленькае акенца каля старога пня.","{'гэта': 31.095722198486328, 'было': 11.539880752563477}",всего-навсего,{'всего-навсего': 57.04875183105469},"это было уже и не болотце, а всего-навсего крохотное старое окно под старым пнем.","{'это': 22.078655242919922, 'было': 8.295758247375488, 'уже': 10.87451171875, 'и': 10.80012035369873, 'не': 10.003287315368652, 'болотце,': 34.45655822753906}",всего только,"{'всего': 17.636730194091797, 'только': 6.084689617156982}","это было уже и не болотце, а всего только крохотное старое окно под старым пнем.","{'это': 22.007997512817383, 'было': 7.812434196472168, 'уже': 11.127060890197754, 'и': 10.8493013381958, 'не': 10.242542266845703, 'болотце,': 34.09044170379639}"
нягледзячы на,"{'нягледзячы': 53.98046541213989, 'на': 8.10067367553711}","яны былі асуджаныя, нягледзячы на сур'езныя сумненні наконт іх ролі ў гэтай трагічнай падзеі.","{'яны': 26.77919578552246, 'былі': 17.172994136810303, 'асуджаныя,': 50.34119892120361, 'нягледзячы': 49.73087692260742, 'на': 10.41645336151123, ""сур'езныя"": 49.304752349853516, 'сумненні': 41.01976490020752, 'наконт': 25.03140163421631, 'іх': 17.016447067260742, 'ролі': 21.31588077545166}",несмотря на,"{'несмотря': 21.549606323242188, 'на': 7.645893096923828}","они были осуждены, несмотря на серьезные сомнения по поводу их роли в этом трагическом событии.","{'они': 21.93979835510254, 'были': 5.226424217224121, 'осуждены,': 44.21432685852051, 'несмотря': 17.56595802307129, 'на': 15.5404634475708, 'серьезные': 19.9822998046875, 'сомнения': 11.96406078338623, 'по': 12.583501815795898, 'поводу': 20.867393493652344, 'их': 10.154470443725586, 'роли': 15.223699569702148, 'в': 7.451444149017334, 'этом': 15.896234512329102, 'трагическом': 31.745902061462402, 'событии.': 28.081256866455078}",невзирая на,"{'невзирая': 31.647796630859375, 'на': 7.837566375732422}","они были осуждены, невзирая на серьезные сомнения по поводу их роли в этом трагическом событии.","{'они': 22.103466033935547, 'были': 5.228750228881836, 'осуждены,': 44.303725242614746, 'невзирая': 23.84041976928711, 'на': 13.600591659545898, 'серьезные': 20.09050941467285, 'сомнения': 11.847841262817383, 'по': 12.532824516296387, 'поводу': 21.07771110534668, 'их': 10.011837005615234, 'роли': 15.294183731079102, 'в': 7.601175308227539, 'этом': 16.100784301757812, 'трагическом': 31.939963340759277, 'событии.': 28.199515342712402}"
ў канцы,"{'ў': 18.565412521362305, 'канцы': 22.195709228515625}",ен па дыпламатычных каналах дапамагаў картэру разбірацца з рознымі міжнароднымі пытаннямі. у якасці прыкладу можна прывесці нармалізацыю амерыкана-кітайскіх стасункаў прыблізна ў канцы 1970-х гадоў.,"{'ен': 17.807981491088867, 'па': 8.536666870117188, 'дыпламатычных': 39.850921630859375, 'каналах': 20.41478443145752, 'дапамагаў': 42.995999336242676, 'картэру': 28.236599922180176, 'разбірацца': 56.132256507873535, 'з': 7.139689922332764, 'рознымі': 25.890216827392578, 'міжнароднымі': 55.91576385498047, 'пытаннямі.': 44.220773696899414, 'у': 8.730294227600098, 'якасці': 37.78261756896973, 'прыкладу': 30.388754844665527, 'можна': 21.186182975769043, 'прывесці': 45.145033836364746, 'нармалізацыю': 68.08226490020752}",в конце,"{'в': 12.42815113067627, 'конце': 12.266169548034668}","он помогал картеру в мировой дипломатии, например, в нормализации американо-китайских отношений в конце 1970-х годов.","{'он': 20.008625030517578, 'помогал': 12.700383186340332, 'картеру': 25.066078186035156, 'в': 13.349387168884277, 'мировой': 15.302961349487305, 'дипломатии,': 35.976102352142334, 'например,': 35.63612365722656, 'нормализации': 29.611767768859863, 'американо-китайских': 75.12150478363037, 'отношений': 16.293670654296875, 'конце': 22.01255226135254, '1970-х': 34.851988792419434, 'годов.': 28.601283073425293}",в концы,"{'в': 12.537403106689453, 'концы': 12.902327537536621}","он помогал картеру в мировой дипломатии, например, в нормализации американо-китайских отношений в концы 1970-х годов.","{'он': 19.99207305908203, 'помогал': 12.584261894226074, 'картеру': 25.178050994873047, 'в': 14.350186347961426, 'мировой': 15.63220500946045, 'дипломатии,': 36.1538610458374, 'например,': 35.49122428894043, 'нормализации': 29.870018005371094, 'американо-китайских': 75.11581802368164, 'отношений': 16.07013511657715, 'концы': 17.423381805419922, '1970-х': 32.36317539215088, 'годов.': 28.964648246765137}"
побач з,"{'побач': 34.27850961685181, 'з': 8.709383010864258}",я ўяўвіў сябе побач з ею ў бальнічным халаце і шлепках.,{'я': 16.62696647644043},рядом с,"{'рядом': 19.55486488342285, 'с': 9.347904205322266}",я представил себя рядом с ней в больничном халате и шлепках.,"{'я': 19.427074432373047, 'представил': 15.768606185913086, 'себя': 10.744250297546387, 'рядом': 15.19546890258789, 'с': 12.777449607849121, 'ней': 19.060827255249023, 'в': 15.603060722351074, 'больничном': 31.472365379333496, 'халате': 13.321817398071289, 'и': 8.955442428588867, 'шлепках.': 40.803449630737305}",подле с,"{'подле': 22.826419830322266, 'с': 10.377354621887207}",я представил себя подле с ней в больничном халате и шлепках.,"{'я': 19.379043579101562, 'представил': 15.95865535736084, 'себя': 9.611618041992188, 'подле': 17.163061141967773, 'с': 4.155086517333984, 'ней': 16.75906753540039, 'в': 15.34327507019043, 'больничном': 31.455955505371094, 'халате': 13.43311595916748, 'и': 9.195013046264648, 'шлепках.': 41.539292335510254}"
аж да,"{'аж': 17.26341438293457, 'да': 5.631952285766602}","няўстойка за парушэнне тэрмiнаў пачатку выканання работы (аказання паслугi), яе этапа спаганяецца за кожны дзень (гадзiну, калi тэрмiн вызначаны ў гадзiнах) пратэрмiноўкi затрымкі аж да пачатку выканання работы.","{'няўстойка': 46.06733512878418, 'за': 15.033378601074219, 'парушэнне': 43.79698181152344, 'тэрмiнаў': 73.97232246398926, 'пачатку': 31.58338165283203, 'выканання': 43.0688271522522, 'работы': 14.752361297607422}",вплоть до,"{'вплоть': 27.83278465270996, 'до': 5.164404392242432}","неустойка за нарушение сроков начала выполнения работы (оказания услуги), ее этапа взыскивается за каждый день (час, если срок определен в часах) просрочки вплоть до начала выполнения работы.","{'неустойка': 39.990153312683105, 'за': 11.541969299316406, 'нарушение': 17.93870735168457, 'сроков': 21.747036933898926, 'начала': 16.01567268371582, 'выполнения': 10.458518981933594, 'работы': 8.478793144226074, '(оказания': 47.07120323181152, 'услуги),': 25.919548988342285, 'ее': 13.234740257263184, 'этапа': 10.499313354492188, 'взыскивается': 36.344008445739746, 'каждый': 11.867331504821777, 'день': 9.839517593383789, '(час,': 43.522942543029785, 'если': 14.550636291503906, 'срок': 12.64133071899414, 'определен': 23.791253089904785, 'в': 14.338003158569336, 'часах)': 30.950907707214355, 'просрочки': 32.74962520599365, 'вплоть': 10.647088050842285, 'до': 6.839001655578613, 'работы.': 19.769104957580566}",даже до,"{'даже': 16.012065887451172, 'до': 5.198307037353516}","неустойка за нарушение сроков начала выполнения работы (оказания услуги), ее этапа взыскивается за каждый день (час, если срок определен в часах) просрочки даже до начала выполнения работы.","{'неустойка': 40.09103345870972, 'за': 11.754894256591797, 'нарушение': 17.988765716552734, 'сроков': 21.842114448547363, 'начала': 14.227413177490234, 'выполнения': 10.874310493469238, 'работы': 8.574832916259766, '(оказания': 47.22129440307617, 'услуги),': 25.849563598632812, 'ее': 13.038432121276855, 'этапа': 10.866813659667969, 'взыскивается': 36.356154441833496, 'каждый': 11.827656745910645, 'день': 10.015680313110352, '(час,': 43.8090238571167, 'если': 14.557958602905273, 'срок': 12.872894287109375, 'определен': 23.974950790405273, 'в': 14.572391510009766, 'часах)': 31.242871284484863, 'просрочки': 32.89077186584473, 'даже': 13.968181610107422, 'до': 9.636758804321289, 'работы.': 19.99959087371826}"
у выглядзе,"{'у': 14.436982154846191, 'выглядзе': 21.889891624450684}","на ўсей тэрыторыі зімовыя, а ў арктыцы і летнія ападкі выпадаюць у выглядзе снегу.",{'на': 13.61135196685791},в виде,"{'в': 12.0051908493042, 'виде': 12.440286636352539}","на всей территории зимние, а в арктике и летние осадки выпадают в виде снега.","{'на': 16.418235778808594, 'всей': 8.428061485290527, 'территории': 11.595735549926758, 'зимние,': 23.05454921722412}",с внешности,"{'с': 11.69886589050293, 'внешности': 11.53644847869873}","на всей территории зимние, а в арктике и летние осадки выпадают с внешности снега.","{'на': 16.404664993286133, 'всей': 8.52607536315918, 'территории': 11.649928092956543, 'зимние,': 22.774075508117676}"
з боку,"{'з': 11.99875259399414, 'боку': 11.707547187805176}","у афіцыйнай заяве кіраўнік камітэта звяртае ўвагу на тое, што падобныя парушэнні з боку уладаў не з'яўляюцца адзінкавымі.","{'у': 14.806930541992188, 'афіцыйнай': 45.82357978820801, 'заяве': 18.912439346313477, 'кіраўнік': 71.70997714996338, 'камітэта': 47.86128759384155}",со стороны,"{'со': 15.020548820495605, 'стороны': 10.508238792419434}","в официальном заявлении глава комитета обращает внимание на то, что подобные нарушения со стороны властей не являются единичными.","{'в': 17.030683517456055, 'официальном': 15.110532760620117, 'заявлении': 23.905850410461426, 'глава': 12.95861530303955, 'комитета': 9.194494247436523, 'обращает': 12.651531219482422, 'внимание': 8.537538528442383, 'на': 12.060419082641602, 'то,': 29.71017074584961, 'что': 17.077369689941406, 'подобные': 18.970460891723633, 'нарушения': 12.733332633972168, 'со': 12.390393257141113, 'стороны': 18.33498764038086, 'властей': 17.74620246887207, 'не': 11.159687995910645, 'являются': 14.93210220336914, 'единичными.': 59.54731369018555}",с боку,"{'с': 12.152021408081055, 'боку': 12.859519004821777}","в официальном заявлении глава комитета обращает внимание на то, что подобные нарушения с боку властей не являются единичными.","{'в': 17.135379791259766, 'официальном': 14.972626686096191, 'заявлении': 23.790054321289062, 'глава': 12.741376876831055, 'комитета': 9.253446578979492, 'обращает': 12.550677299499512, 'внимание': 8.780930519104004, 'на': 11.87962532043457, 'то,': 29.667076110839844, 'что': 16.93478012084961, 'подобные': 19.09647560119629, 'нарушения': 12.383214950561523, 'с': 8.865049362182617, 'боку': 21.182151794433594, 'властей': 10.971782684326172, 'не': 9.146428108215332, 'являются': 15.351166725158691, 'единичными.': 59.079185485839844}"
з нагоды,"{'з': 12.075990676879883, 'нагоды': 24.217724800109863}",прэс-сакратар мінпрыроды алена пенязь абвінаваціла літву ў свядомым ухіленні ад дыялогу з беларуссю з нагоды астравецкай аэс.,"{'прэс-сакратар': 68.26219081878662, 'мінпрыроды': 52.258193016052246, 'алена': 14.586180686950684, 'пенязь': 29.018457412719727, 'абвінаваціла': 69.38086318969727, 'літву': 41.18942070007324}",по поводу,"{'по': 13.15157413482666, 'поводу': 13.329193115234375}",пресс-секретарь минприроды елена пенязь обвинила литву в сознательном уклонении от диалога с беларусью по поводу островецкой аэс.,"{'пресс-секретарь': 58.74560356140137, 'минприроды': 57.78623676300049, 'елена': 16.399490356445312, 'пенязь': 37.33029556274414, 'обвинила': 31.313441276550293, 'литву': 29.443398475646973, 'в': 10.859821319580078, 'сознательном': 33.494051933288574, 'уклонении': 27.612223625183105, 'от': 12.506083488464355, 'диалога': 17.726369857788086, 'с': 10.612467765808105, 'беларусью': 37.32646179199219, 'по': 12.305427551269531, 'поводу': 19.043363571166992, 'островецкой': 25.463603973388672, 'аэс.': 24.682748794555664}",с повода,"{'с': 12.63229751586914, 'повода': 13.942440032958984}",пресс-секретарь минприроды елена пенязь обвинила литву в сознательном уклонении от диалога с беларусью с повода островецкой аэс.,"{'пресс-секретарь': 58.86795425415039, 'минприроды': 57.61077404022217, 'елена': 16.308813095092773, 'пенязь': 37.076714515686035, 'обвинила': 31.15316677093506, 'литву': 29.225841522216797, 'в': 10.861003875732422, 'сознательном': 33.251901626586914, 'уклонении': 26.964571952819824, 'от': 12.714653968811035, 'диалога': 17.803428649902344, 'с': 11.611093521118164, 'беларусью': 36.71730613708496, 'повода': 18.607553482055664, 'островецкой': 24.200905799865723, 'аэс.': 24.36876392364502}"
ў сілу,"{'ў': 17.12335968017578, 'сілу': 26.5819730758667}",мо ў сілу сваей навуковай інтуіцыі яна не паверыла ў пануючую версію.,{'мо': 13.318075180053711},в силу,"{'в': 12.719805717468262, 'силу': 10.27974796295166}","может, в силу своей научной интуиции она не поверила в господствующую версию.","{'может,': 32.14359474182129, 'в': 13.76477336883545, 'силу': 16.38290023803711, 'своей': 7.697473526000977, 'научной': 12.289754867553711, 'интуиции': 11.442678451538086, 'она': 10.735136032104492, 'не': 10.97857666015625, 'поверила': 19.456098556518555, 'господствующую': 42.22891712188721, 'версию.': 25.83318519592285}",в сообщение с,"{'в': 13.756099700927734, 'сообщение': 10.18132209777832, 'с': 9.586456298828125}","может, в сообщение с своей научной интуиции она не поверила в господствующую версию.","{'может,': 31.157891750335693, 'в': 13.636149406433105, 'сообщение': 11.526572227478027, 'с': 12.062203407287598, 'своей': 10.855804443359375, 'научной': 11.523523330688477, 'интуиции': 11.52957820892334, 'она': 11.911252975463867, 'не': 10.28544807434082, 'поверила': 19.228321075439453, 'господствующую': 42.52921676635742, 'версию.': 26.351335525512695}"
недалека ад,"{'недалека': 34.706544399261475, 'ад': 8.19293212890625}","на калідоры каля выхада на лесвіцу, недалека ад маей палаты топчацца міліцыянт.","{'на': 12.300490379333496, 'калідоры': 28.42066478729248, 'каля': 18.53881072998047, 'выхада': 28.867687225341797, 'лесвіцу,': 51.8371057510376, 'недалека': 30.32028102874756, 'ад': 9.891897201538086, 'маей': 18.364264965057373, 'палаты': 13.912388801574707, 'топчацца': 31.745966911315918, 'міліцыянт.': 79.84329080581665}",недалеко от,"{'недалеко': 27.862771034240723, 'от': 7.8700032234191895}","в коридоре у выхода на лестницу, недалеко от моей палаты, топчется милиционер.","{'в': 16.607009887695312, 'коридоре': 15.506556510925293, 'у': 10.32209300994873, 'выхода': 16.352317810058594, 'на': 11.291553497314453, 'лестницу,': 30.950502395629883, 'недалеко': 18.25723648071289, 'от': 11.158300399780273, 'моей': 16.587677001953125, 'палаты,': 20.44090509414673, 'топчется': 37.98958206176758, 'милиционер.': 22.426199913024902}",неподалеку с,"{'неподалеку': 35.83869743347168, 'с': 8.995820045471191}","в коридоре у выхода на лестницу, неподалеку с моей палаты, топчется милиционер.","{'в': 16.19649314880371, 'коридоре': 15.330510139465332, 'у': 9.997749328613281, 'выхода': 16.32947540283203, 'на': 10.630929946899414, 'лестницу,': 30.192254066467285, 'неподалеку': 19.149492263793945, 'с': 7.606153964996338, 'моей': 15.493094444274902, 'палаты,': 19.22284507751465, 'топчется': 37.15961837768555, 'милиционер.': 22.006115913391113}"
за кошт,"{'за': 12.873950958251953, 'кошт': 24.285217761993408}",правасуддзе не можа вяршыцца за кошт новых забойстваў.,"{'правасуддзе': 40.84187030792236, 'не': 8.21274471282959, 'можа': 24.566268920898438, 'вяршыцца': 38.45834922790527, 'за': 7.758335113525391, 'кошт': 29.12460422515869, 'новых': 18.176645278930664, 'забойстваў.': 55.31195831298828}",за счет,"{'за': 12.657474517822266, 'счет': 10.097530364990234}",правосудие не может вершиться за счет новых убийств.,"{'правосудие': 48.43643617630005, 'не': 8.093530654907227, 'может': 14.296136856079102, 'вершиться': 28.064220428466797, 'за': 13.690595626831055, 'счет': 19.74226951599121, 'новых': 12.049188613891602, 'убийств.': 23.69373321533203}",за стоимость,"{'за': 12.56356430053711, 'стоимость': 9.956147193908691}",правосудие не может вершиться за стоимость новых убийств.,"{'правосудие': 48.180692195892334, 'не': 8.067574501037598, 'может': 13.921464920043945, 'вершиться': 27.57418918609619, 'за': 14.10606575012207, 'стоимость': 19.79424476623535, 'новых': 9.56965446472168, 'убийств.': 23.545570373535156}"
па заканчэнні,"{'па': 15.711142539978027, 'заканчэнні': 54.09101057052612}",па заканчэнні пасяджэння троцкі адразу ж пайшоў да тэлеграфнага апарата.,"{'па': 16.558988571166992, 'заканчэнні': 59.85142803192139, 'пасяджэння': 45.02188014984131, 'троцкі': 31.01381015777588, 'адразу': 19.609030723571777, 'ж': 8.662918090820312, 'пайшоў': 29.396918296813965, 'да': 8.216227531433105, 'тэлеграфнага': 55.37492561340332}",по окончании,"{'по': 12.690248489379883, 'окончании': 13.581157684326172}",по окончании заседания троцкий сразу же направился к телеграфному аппарату.,"{'по': 16.503541946411133, 'окончании': 15.386295318603516, 'заседания': 11.146833419799805, 'троцкий': 14.966647148132324, 'сразу': 7.514071464538574, 'же': 10.48663330078125, 'направился': 16.86127281188965, 'к': 13.530294418334961, 'телеграфному': 35.059274673461914, 'аппарату.': 42.55553722381592}",после завершения,"{'после': 18.81973648071289, 'завершения': 10.024847030639648}",после завершения заседания троцкий сразу же направился к телеграфному аппарату.,"{'после': 22.88311004638672, 'завершения': 9.02972412109375, 'заседания': 9.85723876953125, 'троцкий': 14.645242691040039, 'сразу': 7.361384391784668, 'же': 10.641878128051758, 'направился': 17.98394775390625, 'к': 13.745866775512695, 'телеграфному': 35.426506996154785, 'аппарату.': 42.172926902770996}"
з улікам,"{'з': 12.316139221191406, 'улікам': 30.081689834594727}","рэальная заработная плата (з улікам росту спажывецкіх цэн на тавары і паслугі) у студзені-лютым гэтага года паменшылася на 1, 5%.","{'рэальная': 31.15122890472412, 'заработная': 26.16752815246582, 'плата': 16.83565330505371, '(з': 25.564291954040527, 'улікам': 38.220333099365234, 'росту': 14.717071533203125, 'спажывецкіх': 73.51768398284912, 'цэн': 23.391854286193848, 'на': 9.079440116882324, 'тавары': 31.940292358398438, 'і': 13.09678840637207, 'паслугі)': 48.0571346282959, 'у': 9.878297805786133, 'студзені-лютым': 80.88833093643188, 'гэтага': 32.13663053512573, 'года': 13.318531036376953, 'паменшылася': 42.9249906539917, '1,': 23.899232864379883, '5%.': 30.47469425201416}",с учетом,"{'с': 11.79158878326416, 'учетом': 14.000218391418457}","реальная заработная плата (с учетом роста потребительских цен на товары и услуги) в январе-феврале этого года меньшилась на 1,5%.","{'реальная': 29.866971969604492, 'заработная': 31.54737949371338, 'плата': 18.228342056274414, '(с': 25.1071834564209, 'учетом': 21.604297637939453, 'роста': 10.956157684326172, 'потребительских': 26.739190101623535, 'цен': 15.271631240844727, 'на': 7.863193511962891, 'товары': 19.5030517578125, 'и': 11.992752075195312, 'услуги)': 32.47241687774658, 'в': 14.261255264282227, 'январе-феврале': 65.80744552612305, 'этого': 15.075607299804688, 'года': 9.3009033203125, 'меньшилась': 32.51858329772949, '1,5%.': 59.695284843444824}",с отчетом,"{'с': 13.245352745056152, 'отчетом': 26.518778800964355}","реальная заработная плата (с отчетом роста потребительских цен на товары и услуги) в январе-феврале этого года меньшилась на 1,5%.","{'реальная': 29.751620292663574, 'заработная': 31.182641983032227, 'плата': 18.450332641601562, '(с': 26.347606658935547, 'отчетом': 30.37498378753662, 'роста': 13.937482833862305, 'потребительских': 26.119539260864258, 'цен': 15.530734062194824, 'на': 8.081854820251465, 'товары': 19.604297637939453, 'и': 12.054268836975098, 'услуги)': 33.64756202697754, 'в': 13.781725883483887, 'январе-феврале': 66.89624309539795, 'этого': 14.782964706420898, 'года': 9.26089859008789, 'меньшилась': 31.990605354309082, '1,5%.': 60.37387180328369}"
